Rank,Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2586,Rayman Raving Rabbids 2,DS,Misc,Ubisoft,0.73,0.01,0,0.06,0.8
2604,Final Fantasy Tactics A2: Grimoire of the Rift,DS,Role-Playing,Square Enix,0.42,0.03,0.3,0.04,0.79
2614,Dance Dance Revolution SuperNOVA 2,PS2,Simulation,Konami Digital Entertainment,0.64,0.03,0.02,0.1,0.79
2617,Ghost Squad,Wii,Shooter,Sega,0.42,0.21,0.08,0.07,0.79
2619,Drawn to Life,DS,Action,THQ,0.71,0.02,0,0.06,0.79
2624,NCAA Football 08,PS2,Sports,Electronic Arts,0.65,0.03,0,0.11,0.79
2637,Buzz! The Hollywood Quiz,PS2,Misc,Sony Computer Entertainment,0.17,0,0,0.61,0.78
2713,Kane & Lynch: Dead Men,X360,Shooter,Eidos Interactive,0.36,0.31,0.01,0.08,0.76
2721,Kane & Lynch: Dead Men,PS3,Shooter,Eidos Interactive,0.29,0.32,0.01,0.13,0.76
2732,Spectrobes,DS,Role-Playing,Disney Interactive Studios,0.67,0.03,0,0.06,0.75
2769,Tom Clancy's Rainbow Six: Vegas,PSP,Shooter,Ubisoft,0.42,0.19,0,0.14,0.74
2779,Namco Museum Remix,Wii,Misc,Atari,0.68,0,0,0.05,0.74
2789,Pirates of the Caribbean: At World's End,PS3,Action,Disney Interactive Studios,0.17,0.41,0,0.15,0.74
2790,Tiger Woods PGA Tour 08,PS3,Sports,Electronic Arts,0.22,0.38,0,0.14,0.74
2793,Harvest Moon DS: Island of Happiness,DS,Simulation,Rising Star Games,0.44,0.01,0.25,0.04,0.74
2795,The Sims 2: Castaway,DS,Simulation,Electronic Arts,0.63,0.05,0,0.06,0.73
2806,Practise English!,DS,Misc,Nintendo,0,0,0.73,0,0.73
2835,NBA Live 08,PS2,Sports,Electronic Arts,0.59,0.02,0.01,0.1,0.72
2841,Major League Baseball 2K7,X360,Sports,Spike,0.67,0,0,0.05,0.72
2847,Ben 10: Protector of Earth,PSP,Action,D3Publisher,0.23,0.31,0,0.18,0.72
2848,Skate,X360,Sports,Electronic Arts,0.62,0.04,0,0.06,0.72
2857,Crysis,PC,Shooter,Electronic Arts,0,0.69,0,0.03,0.72
2861,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,Wii,Role-Playing,Square Enix,0.18,0.01,0.5,0.02,0.71
2868,Dynasty Warriors 6,PS3,Action,Tecmo Koei,0.18,0.08,0.41,0.04,0.71
2871,Madden NFL 08,PSP,Sports,Electronic Arts,0.6,0.04,0,0.07,0.71
2897,Two Worlds,X360,Role-Playing,SouthPeak Games,0.41,0.23,0,0.07,0.71
2912,NCAA Football 08,X360,Sports,Electronic Arts,0.65,0,0,0.05,0.7
2946,Metal Gear Solid: Portable Ops Plus,PSP,Action,Konami Digital Entertainment,0.26,0.01,0.26,0.17,0.69
2948,Shrek the Third,X360,Action,Activision,0.54,0.1,0,0.06,0.69
2968,MX vs. ATV Untamed,X360,Racing,THQ,0.55,0.08,0,0.06,0.69
2982,Spider-Man 3,PS3,Platform,Activision,0.26,0.29,0.02,0.12,0.68
2988,Hot Shots Golf: Open Tee 2,PSP,Sports,Sony Computer Entertainment,0.21,0.11,0.28,0.08,0.68
2997,Cars: Mater-National Championship,DS,Racing,THQ,0.63,0.01,0,0.05,0.68
3009,Unreal Tournament III,PS3,Shooter,Midway Games,0.33,0.24,0,0.11,0.67
3010,Final Fantasy Crystal Chronicles: Ring of Fates,DS,Role-Playing,Square Enix,0.22,0.01,0.42,0.02,0.67
3014,The Darkness,PS3,Shooter,Take-Two Interactive,0.2,0.34,0,0.13,0.67
3031,Ratatouille,PSP,Action,THQ,0.22,0.28,0,0.16,0.67
3047,Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,Adventure,Capcom,0.33,0.05,0.25,0.04,0.67
3057,Tony Hawk's Proving Ground,PS2,Sports,Activision,0.55,0.02,0,0.09,0.66
3059,Naruto Shippuden: Ultimate Ninja 4,PS2,Fighting,Atari,0.26,0.01,0.13,0.26,0.66
3077,Wario: Master of Disguise,DS,Platform,Nintendo,0.28,0.02,0.33,0.03,0.66
3091,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",PSP,Action,Activision,0.23,0.27,0,0.16,0.66
3092,Taiko no Tatsujin DS: Touch de Dokodon!,DS,Misc,Namco Bandai Games,0,0,0.66,0,0.66
3119,SingStar Pop Hits,PS2,Misc,Sony Computer Entertainment,0,0.5,0,0.15,0.65
3123,SingStar R&B,PS2,Misc,Sony Computer Entertainment,0,0.05,0,0.6,0.65
3125,MX vs. ATV Untamed,PSP,Racing,THQ,0.35,0.18,0,0.12,0.65
3128,Star Ocean: First Departure,PSP,Role-Playing,Square Enix,0.2,0.14,0.22,0.09,0.65
3135,Paws & Claws: Pet Vet,DS,Simulation,THQ,0.6,0,0,0.05,0.64
3140,Crash of the Titans,PSP,Action,Vivendi Games,0.25,0.25,0,0.15,0.64
3154,Stuntman: Ignition,X360,Racing,THQ,0.25,0.32,0,0.07,0.64
3167,Sega Rally Revo,PS3,Racing,Sega,0.07,0.43,0,0.14,0.64
3178,NBA Live 08,PS3,Sports,Electronic Arts,0.56,0.02,0.01,0.05,0.64
3180,Donkey Kong Barrel Blast,Wii,Racing,Nintendo,0.2,0.26,0.11,0.06,0.64
3191,Juiced 2: Hot Import Nights,X360,Racing,THQ,0.22,0.34,0,0.07,0.63
3210,Cabela's Big Game Hunter (2008),Wii,Sports,Activision,0.58,0,0,0.05,0.63
3225,Shin Megami Tensei: Persona 3 FES,PS2,Role-Playing,Tecmo Koei,0.22,0.2,0.16,0.05,0.63
3266,SpongeBob's Atlantis SquarePantis,Wii,Action,THQ,0.57,0.01,0,0.04,0.62
3304,Ganbaru Watashi no Kakei Diary,DS,Misc,Nintendo,0,0,0.61,0,0.61
3315,SimCity DS,DS,Simulation,Electronic Arts,0.33,0.03,0.21,0.03,0.61
3329,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",X360,Action,Activision,0.51,0.05,0,0.05,0.61
3344,The Golden Compass,DS,Action,Sega,0.28,0.25,0,0.06,0.6
3345,NBA 2K8,PS2,Sports,Take-Two Interactive,0.5,0.02,0,0.08,0.6
3379,Major League Baseball 2K7,PS2,Sports,Spike,0.29,0.23,0,0.08,0.6
3411,Spelling Challenges and more!,DS,Misc,505 Games,0.54,0,0,0.04,0.59
3413,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",Wii,Action,Activision,0.52,0.03,0,0.04,0.59
3429,Final Fantasy Anniversary Edition,PSP,Role-Playing,Square Enix,0.39,0.02,0.13,0.04,0.59
3441,Petz Dogz 2,Wii,Simulation,Ubisoft,0.53,0.01,0,0.04,0.58
3478,Mega Man Star Force 2: Zerker x Ninja / Saurian,DS,Action,Capcom,0.25,0,0.31,0.02,0.58
3508,Blacksite: Area 51,X360,Shooter,Midway Games,0.29,0.23,0,0.06,0.57
3509,Spider-Man 3,X360,Platform,Activision,0.49,0.04,0,0.04,0.57
3524,Tomb Raider: Anniversary,PSP,Action,Eidos Interactive,0.21,0.23,0,0.13,0.57
3527,No More Heroes,Wii,Action,Rising Star Games,0.3,0.17,0.04,0.05,0.57
3550,Bratz 4 Real,DS,Adventure,THQ,0.29,0.22,0,0.06,0.57
3563,Odin Sphere,PS2,Role-Playing,Square Enix,0.23,0.18,0.09,0.06,0.56
3564,Donkey Kong Jungle Climber,DS,Platform,Nintendo,0.26,0.04,0.24,0.03,0.56
3572,NCAA March Madness 07,PS2,Sports,Electronic Arts,0.28,0.22,0,0.07,0.56
3578,Hotel Dusk: Room 215,DS,Adventure,Nintendo,0.27,0.05,0.22,0.03,0.56
3582,Petz Dogz 2,PS2,Simulation,Ubisoft,0.28,0.21,0,0.07,0.56
3590,Tony Hawk's Proving Ground,X360,Sports,Activision,0.49,0.02,0,0.04,0.56
3594,Manhunt 2,PS2,Action,Take-Two Interactive,0.27,0.21,0,0.07,0.56
3625,Purr Pals,DS,Simulation,THQ,0.18,0.36,0,0.02,0.56
3655,TMNT,X360,Action,Ubisoft,0.47,0.04,0,0.04,0.55
3656,F.E.A.R.,PS3,Shooter,Vivendi Games,0.18,0.27,0,0.1,0.55
3660,NBA 2K8,PS3,Sports,Take-Two Interactive,0.5,0.01,0,0.05,0.55
3692,Tiger Woods PGA Tour 08,X360,Sports,Electronic Arts,0.49,0.02,0,0.04,0.54
3714,Manhunt 2,Wii,Action,Take-Two Interactive,0.25,0.23,0,0.06,0.54
3798,Tom Clancy's Ghost Recon Advanced Warfighter 2,PSP,Shooter,Ubisoft,0.35,0.1,0,0.08,0.53
3806,Stuntman: Ignition,PS3,Racing,THQ,0.17,0.26,0,0.1,0.53
3807,Are You Smarter Than A 5th Grader?,DS,Misc,Mindscape,0.48,0,0,0.04,0.53
3819,Silent Hill: Origins,PSP,Action,Konami Digital Entertainment,0.22,0.16,0.04,0.1,0.53
3834,The Golden Compass,PS2,Action,Sega,0.13,0,0,0.39,0.52
3836,NBA Live 08,X360,Sports,Electronic Arts,0.47,0,0,0.04,0.52
3853,Ratatouille,PS3,Action,THQ,0.09,0.32,0,0.11,0.52
3859,Ratatouille,Wii,Action,THQ,0.44,0.04,0,0.04,0.52
3863,Lair,PS3,Action,Sony Computer Entertainment,0.36,0.04,0.08,0.04,0.52
3871,Petz: Hamsterz Life 2,DS,Misc,Ubisoft,0.48,0,0,0.04,0.52
3878,My Word Coach,Wii,Misc,Ubisoft,0.46,0.02,0,0.04,0.51
3904,Fire Emblem: Radiant Dawn,Wii,Strategy,Nintendo,0.28,0.03,0.17,0.03,0.51
3923,Test Drive Unlimited,PSP,Racing,Atari,0.08,0.28,0,0.15,0.51
3925,Picross DS,DS,Puzzle,Nintendo,0.17,0.02,0.3,0.02,0.51
3926,Final Fantasy II Anniversary Edition,PSP,Role-Playing,Square Enix,0.36,0.03,0.07,0.04,0.51
