Rank,Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2834,Area 51,PS,Shooter,GT Interactive,0.4,0.27,0,0.05,0.72
3017,Contra: Legacy of War,PS,Shooter,Konami Digital Entertainment,0.37,0.25,0,0.04,0.67
3242,WWF in Your House,PS,Fighting,Acclaim Entertainment,0.35,0.24,0,0.04,0.62
3276,Fighters MEGAMiX,SAT,Fighting,Sega,0,0,0.62,0,0.62
3277,Bahamut Lagoon,SNES,Role-Playing,SquareSoft,0,0,0.62,0,0.62
3487,Fire Emblem: Seisen no Keifu,SNES,Strategy,Nintendo,0,0,0.58,0,0.58
3642,Shin Super Robot Taisen,PS,Role-Playing,Banpresto,0,0,0.52,0.04,0.55
3649,Sakura Wars,SAT,Adventure,Sega,0,0,0.55,0,0.55
3667,Star Wars: Dark Forces,PS,Shooter,LucasArts,0.31,0.21,0,0.04,0.55
3686,Top Gun: Fire at Will!,PS,Misc,Microprose,0.3,0.21,0,0.04,0.55
3761,Clock Tower,PS,Adventure,ASCII Entertainment,0.07,0.05,0.38,0.03,0.53
3779,Jampack Vol. 2,PS,Misc,Sony Computer Entertainment,0.3,0.2,0,0.03,0.53
3821,Wayne Gretzky's 3D Hockey,N64,Sports,Nintendo,0.49,0.03,0,0,0.53
3887,International Track & Field,PS,Sports,Konami Digital Entertainment,0.08,0.05,0.35,0.03,0.51
3917,Dai-4-Ji Super Robot Taisen S,PS,Strategy,Banpresto,0,0,0.48,0.03,0.51
4004,Super Famista 5,SNES,Sports,Namco Bandai Games,0,0,0.5,0,0.5
4009,PoPoLoCrois Monogatari,PS,Role-Playing,Sony Computer Entertainment,0,0,0.46,0.03,0.5
4150,Alien Trilogy,PS,Shooter,Acclaim Entertainment,0.24,0.16,0.04,0.03,0.47
4216,NHL 97,PS,Sports,Electronic Arts,0.26,0.18,0,0.03,0.47
4264,NHL FaceOff '97,PS,Sports,Sony Computer Entertainment,0.26,0.17,0,0.03,0.46
4318,Jikkyou Powerful Pro Yakyuu 3,SNES,Sports,Konami Digital Entertainment,0,0,0.45,0,0.45
4401,Vandal Hearts,PS,Role-Playing,Konami Digital Entertainment,0.14,0.09,0.19,0.03,0.45
4433,World Stadium EX,PS,Sports,Namco Bandai Games,0,0,0.41,0.03,0.44
4451,Blood Omen: Legacy of Kain,PS,Role-Playing,Crystal Dynamics,0.25,0.17,0,0.03,0.44
4452,Super Bomberman 4,SNES,Puzzle,Hudson Soft,0,0,0.44,0,0.44
4483,Neon Genesis Evangelion,SAT,Adventure,Sega,0,0,0.44,0,0.44
4509,NiGHTS into dreams...,SAT,Platform,Sega,0,0,0.43,0,0.43
4542,Cool Boarders,PS,Sports,Sony Computer Entertainment,0.1,0.07,0.24,0.03,0.43
4713,E0: Enemy Zero,SAT,Adventure,Sega,0,0,0.41,0,0.41
4718,NASCAR Racing,PS,Racing,Pioneer LDC,0.23,0.16,0,0.03,0.41
4755,Pro Pinball,PS,Misc,Empire Interactive,0.23,0.15,0,0.03,0.41
4866,Command & Conquer,PS,Strategy,Virgin Interactive,0.22,0.15,0,0.03,0.4
4981,Triple Play 97,PS,Sports,Electronic Arts Victor,0.21,0.15,0,0.03,0.38
5032,Mobile Suit Gundam version 2.0,PS,Action,Namco Bandai Games,0,0,0.36,0.02,0.38
5044,Tokimeki Memorial: Forever with You,SAT,Simulation,Konami Digital Entertainment,0,0,0.38,0,0.38
5170,Nonomura Byoin no Hitobito,SAT,Adventure,Elf,0,0,0.36,0,0.36
5274,Picross 2,GB,Puzzle,Nintendo,0,0,0.35,0,0.35
5340,Street Fighter Alpha: Warriors' Dreams,SAT,Fighting,Capcom,0,0,0.35,0,0.35
5434,Fade to Black,PS,Action,Electronic Arts,0.19,0.13,0,0.02,0.34
5447,Tokyo Highway Battle,PS,Racing,Jaleco,0.06,0.04,0.21,0.02,0.33
5553,NBA Live 96,PS,Sports,Electronic Arts,0.16,0.11,0.04,0.02,0.33
5613,OverBlood,PS,Action,Electronic Arts,0.05,0.04,0.21,0.02,0.32
5683,Momotarou Dentetsu Happy,SNES,Misc,Hudson Soft,0,0,0.32,0,0.32
5733,Alone in the Dark: One-Eyed Jack's Revenge,PS,Adventure,Infogrames,0.17,0.12,0,0.02,0.31
5818,RPG Tsukuru 2,SNES,Role-Playing,ASCII Entertainment,0,0,0.31,0,0.31
5831,Virtua Cop 2,SAT,Shooter,Sega,0,0,0.3,0,0.3
5906,Dragon Force,SAT,Strategy,Sega,0,0,0.3,0,0.3
5911,Star Gladiator Episode: I Final Crusade,PS,Fighting,Virgin Interactive,0.07,0.05,0.15,0.02,0.3
5997,J-League Victory Goal '96,SAT,Sports,Sega,0,0,0.29,0,0.29
6048,DX Game of Life,PS,Misc,Takara,0,0,0.27,0.02,0.29
6053,MLB Pennant Race,PS,Sports,Sony Computer Entertainment,0.16,0.11,0,0.02,0.29
6078,Namco Museum Vol.2,PS,Misc,Sony Computer Entertainment,0.03,0.02,0.21,0.02,0.29
6098,PGA Tour 97,PS,Sports,Electronic Arts,0.16,0.11,0,0.02,0.29
6255,Mobile Suit Gundam Side Story I: Senritsu no Blue,SAT,Shooter,Namco Bandai Games,0,0,0.28,0,0.28
6272,Shin Nippon Pro Wrestling: Toukon Retsuden 2,PS,Fighting,Tomy Corporation,0,0,0.26,0.02,0.27
6302,Gunship,PS,Simulation,Microprose,0.15,0.1,0,0.02,0.27
6324,Fushigi no Dungeon: Fuurai no Shiren GB: Tsukikagemura no Kaibutsu,GB,Role-Playing,ChunSoft,0,0,0.27,0,0.27
6412,Battle Arena Toshinden 3,PS,Fighting,Sony Computer Entertainment,0.06,0.04,0.14,0.02,0.27
6460,King's Field II,PS,Role-Playing,From Software,0.08,0.06,0.11,0.02,0.26
6464,NCAA Gamebreaker,PS,Sports,Sony Computer Entertainment,0.15,0.1,0,0.02,0.26
6524,Nightmare Creatures,N64,Action,Activision,0.21,0.05,0,0,0.26
6570,J-League Pro Soccer Club wo Tsukurou!,SAT,Sports,Sega,0,0,0.26,0,0.26
6606,Doukyuusei if,SAT,Role-Playing,NEC,0,0,0.26,0,0.26
6657,WipEout XL,PS,Racing,Psygnosis,0.14,0.1,0,0.02,0.25
6700,Penny Racers,PS,Racing,Sony Computer Entertainment,0,0,0.23,0.02,0.25
6752,Project Overkill,PS,Shooter,Konami Digital Entertainment,0.14,0.09,0,0.02,0.25
6753,Jumping Flash! 2,PS,Platform,Sony Computer Entertainment,0.05,0.03,0.15,0.02,0.25
6788,Gallop Racer (JP),PS,Sports,Tecmo Koei,0.04,0.03,0.16,0.02,0.24
6899,Front Mission: Gun Hazard,SNES,Role-Playing,SquareSoft,0,0,0.24,0,0.24
7024,Lunar: Silver Star Story,SAT,Role-Playing,Kadokawa Shoten,0,0,0.23,0,0.23
7048,Perfect Weapon,PS,Action,American Softworks,0.13,0.09,0,0.02,0.23
7086,Star Ocean,SNES,Role-Playing,Enix Corporation,0,0,0.23,0,0.23
7122,Tetris Attack,GB,Puzzle,Nintendo,0,0,0.23,0,0.23
7190,NFL Quarterback Club 97,PS,Sports,Acclaim Entertainment,0.12,0.08,0,0.01,0.22
7227,Chou-Kuukan Night Pro Yakyuu King(higher JP sales),N64,Sports,Imagineer,0,0,0.22,0,0.22
7237,NBA Jam Extreme,PS,Sports,Acclaim Entertainment,0.12,0.08,0,0.01,0.22
7322,Pandemonium!,PS,Platform,BMG Interactive Entertainment,0.12,0.08,0,0.01,0.21
7385,NOëL: NOT DiGITAL,PS,Adventure,Pioneer LDC,0,0,0.2,0.01,0.21
7421,Bastard!! Utsuro Naru Kamigami no Utsuwa,PS,Role-Playing,Seta Corporation,0,0,0.2,0.01,0.21
7423,The King of Fighters '96,SAT,Fighting,SNK,0,0,0.21,0,0.21
7554,Langrisser III,SAT,Strategy,NCS,0,0,0.2,0,0.2
7578,Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,SAT,Shooter,Namco Bandai Games,0,0,0.2,0,0.2
7591,Ogre Battle Saga Episode Five: The March of the Black Queen,PS,Role-Playing,ArtDink,0.06,0.04,0.09,0.01,0.2
7626,Snowboard Kids,N64,Sports,Atlus,0.16,0.04,0,0,0.2
7646,Treasure Hunter G,SNES,Role-Playing,SquareSoft,0,0,0.2,0,0.2
7657,Namco Museum Vol.4,PS,Misc,Sony Computer Entertainment,0.02,0.01,0.16,0.01,0.2
7747,Dragon Ball Z: Idainaru Dragon Ball Densetsu,PS,Fighting,Namco Bandai Games,0,0,0.18,0.01,0.19
7759,Parlor! Mini 4,SNES,Misc,Nippon Telenet,0,0,0.19,0,0.19
7786,J-League Excite Stage '96,SNES,Sports,Epoch,0,0,0.19,0,0.19
7792,Jikkyou J-League Perfect Striker,N64,Sports,Konami Digital Entertainment,0,0,0.19,0,0.19
7799,Descent,PS,Shooter,Interplay,0.11,0.07,0,0.01,0.19
7825,Jikkyou Powerful Pro Yakyuu '96 Kaimakuban,SNES,Sports,Konami Digital Entertainment,0,0,0.19,0,0.19
7829,Allied General,PS,Strategy,SSI,0.11,0.07,0,0.01,0.19
7861,Hexen,N64,Shooter,GT Interactive,0.15,0.04,0,0,0.19
7865,Chou-Kuukan Night Pro Yakyuu King (weekly JP sales),N64,Sports,Imagineer,0,0,0.19,0,0.19
7879,Warhammer: Shadow of the Horned Rat,PS,Strategy,Mindscape,0.11,0.07,0,0.01,0.19
7959,Bubsy 3D,PS,Platform,Accolade,0.1,0.07,0,0.01,0.19
8091,Jampack Vol. 1,PS,Misc,Sony Computer Entertainment,0.1,0.07,0,0.01,0.18
8253,Time Commando,PS,Action,Adeline Software,0.1,0.07,0,0.01,0.17
8303,The King of Fighters '95,PS,Fighting,Sony Computer Entertainment,0,0,0.16,0.01,0.17
8373,Bomberman B-Daman,SNES,Shooter,Hudson Soft,0,0,0.17,0,0.17
8377,Reloaded,PS,Action,Gremlin Interactive Ltd,0.09,0.06,0,0.01,0.17
8390,VR Golf '97,PS,Sports,Gremlin Interactive Ltd,0.09,0.06,0,0.01,0.17
8409,Tokimeki Memorial: Private Collection,PS,Misc,Konami Digital Entertainment,0,0,0.16,0.01,0.17
8423,Nobunaga no Yabou: Tenshoki,SNES,Strategy,Tecmo Koei,0,0,0.17,0,0.17
8428,Street Fighter Alpha 2,SNES,Fighting,Nintendo,0,0,0.17,0,0.17
8594,Wonder Project J2: Koruro no Mori no Josette,N64,Simulation,Enix Corporation,0,0,0.12,0.04,0.16
8662,FIFA Soccer 97,PS,Sports,Electronic Arts,0.09,0.06,0,0.01,0.16
8664,Psychic Force,PS,Fighting,Acclaim Entertainment,0.01,0.01,0.13,0.01,0.16
8686,Street Racer,PS,Racing,Ubisoft,0.09,0.06,0,0.01,0.16
8699,The Incredible Hulk: The Pantheon Saga,PS,Action,Eidos Interactive,0.09,0.06,0,0.01,0.16
8714,Wing Commander III: Heart of the Tiger,PS,Action,Electronic Arts,0.09,0.06,0,0.01,0.16
8719,Namco Museum Vol.5,PS,Misc,Sony Computer Entertainment,0.02,0.01,0.12,0.01,0.15
8761,Saturn Bomberman,SAT,Puzzle,Sega,0,0,0.15,0,0.15
8812,Rudra no Hihou,SNES,Role-Playing,SquareSoft,0,0,0.15,0,0.15
8957,Blazing Dragons,PS,Adventure,Crystal Dynamics,0.08,0.06,0,0.01,0.15
9040,Iron & Blood,PS,Fighting,Acclaim Entertainment,0.08,0.05,0,0.01,0.14
9187,Frank Thomas Big Hurt Baseball,PS,Sports,Acclaim Entertainment,0.08,0.05,0,0.01,0.14
9192,Bottom of the 9th,PS,Sports,Konami Digital Entertainment,0.08,0.05,0,0.01,0.14
9217,Super Puzzle Fighter II Turbo,PS,Puzzle,Virgin Interactive,0.08,0.05,0,0.01,0.14
9311,NHL Breakaway 98,PS,Sports,Acclaim Entertainment,0.08,0.05,0,0.01,0.14
9510,Last Bronx,SAT,Fighting,Sega,0,0,0.13,0,0.13
9608,Black Dawn,PS,Simulation,Virgin Interactive,0.07,0.05,0,0.01,0.13
9675,Criticom,PS,Fighting,Vic Tokai,0.07,0.05,0,0.01,0.12
9695,Fire ProWrestling S: 6Men Scramble,SAT,Fighting,Human Entertainment,0,0,0.12,0,0.12
9753,San Goku Shi V,SAT,Strategy,Tecmo Koei,0,0,0.12,0,0.12
9758,Daikaijyuu Monogatari II,SNES,Role-Playing,Hudson Soft,0,0,0.12,0,0.12
9845,Burning Road,PS,Racing,FunSoft,0.07,0.05,0,0.01,0.12
9888,HardBall 5,PS,Sports,SPS,0.07,0.04,0,0.01,0.12
9961,Tecmo Super Bowl,PS,Sports,Tecmo Koei,0.06,0.04,0,0.01,0.12
9965,NHL Powerplay '96,PS,Sports,Virgin Interactive,0.06,0.04,0,0.01,0.12
10095,Sega Touring Car Championship,SAT,Racing,Sega,0,0,0.11,0,0.11
10216,Lunacy,SAT,Adventure,Sega,0,0,0.11,0,0.11
10231,Street Fighter Collection,SAT,Fighting,Capcom,0,0,0.11,0,0.11
10283,Winter Heat,SAT,Sports,Sega,0,0,0.11,0,0.11
10340,Goal Storm '97,PS,Sports,Konami Digital Entertainment,0.01,0,0.09,0.01,0.11
10585,Olympic Summer Games: Atlanta 1996,PS,Sports,U.S. Gold,0.06,0.04,0,0.01,0.1
10608,Sword & Sorcery,SAT,Role-Playing,Micro Cabin,0,0,0.1,0,0.1
10710,Real Bout Garou Densetsu,SAT,Fighting,SNK,0,0,0.1,0,0.1
10738,Blast Chamber,PS,Shooter,Activision,0.05,0.04,0,0.01,0.1
10757,Virtual Pro Wrestling,PS,Fighting,Asmik Ace Entertainment,0,0,0.09,0.01,0.1
10775,Tokimeki Memorial: Taisen Pazurudama,PS,Puzzle,Konami Digital Entertainment,0,0,0.09,0.01,0.1
10920,Bogey: Dead 6,PS,Simulation,Sony Computer Entertainment,0.05,0.04,0,0.01,0.09
10961,Return Fire,PS,Strategy,Time Warner Interactive,0.05,0.03,0,0.01,0.09
11048,Saikyou Habu Shogi,N64,Misc,Seta Corporation,0,0,0.06,0.03,0.09
11056,Tunnel B1,PS,Action,Ocean,0.05,0.03,0,0.01,0.09
11164,Sotsugyou Crossworld,PS,Simulation,Hearty Robin,0,0,0.08,0.01,0.09
11204,Mahjong Master,N64,Misc,Konami Digital Entertainment,0,0,0.09,0,0.09
11263,Tokimeki Memorial: Taisen Pazurudama,SAT,Puzzle,Konami Digital Entertainment,0,0,0.08,0,0.08
11380,Iron Man / X-O Manowar in Heavy Metal,PS,Platform,Acclaim Entertainment,0.05,0.03,0,0.01,0.08
11385,Robotron X,PS,Shooter,GT Interactive,0.05,0.03,0,0.01,0.08
11476,The Space Bar,SAT,Adventure,Sega,0,0,0.08,0,0.08
11626,Skeleton Warriors,PS,Platform,Virgin Interactive,0.04,0.03,0,0.01,0.08
11640,Sound Novel Tsukuru,SNES,Misc,ASCII Entertainment,0,0,0.08,0,0.08
11771,NHL Open Ice,PS,Sports,Midway Games,0.04,0.03,0,0,0.07
11842,Spot Goes to Hollywood,PS,Platform,Virgin Interactive,0.04,0.03,0,0,0.07
11959,Machine Head,PS,Shooter,Eidos Interactive,0.04,0.03,0,0,0.07
12009,Tecmo's Deception,PS,Role-Playing,Sunsoft,0.04,0.03,0,0,0.07
12062,Strike Point,PS,Simulation,Elite,0.04,0.03,0,0,0.07
12182,The Final Round,PS,Sports,Konami Digital Entertainment,0.04,0.03,0,0,0.07
12219,Parlor! Mini 2,SNES,Misc,Nippon Telenet,0,0,0.07,0,0.07
12242,Speed Racer,PS,Racing,Tomy Corporation,0.04,0.02,0,0,0.07
12502,NBA Hangtime,PS,Sports,Midway Games,0.03,0.02,0,0,0.06
12635,Killing Zone,PS,Fighting,Acclaim Entertainment,0.03,0.02,0,0,0.06
12651,Tanjou S Debut,SAT,Simulation,NEC Interchannel,0,0,0.06,0,0.06
12766,Starwinder: The Ultimate Space Race,PS,Racing,Mindscape,0.03,0.02,0,0,0.06
12789,The King of Fighters '96,NG,Fighting,SNK,0,0,0.06,0,0.06
12811,Impact Racing,PS,Racing,JVC,0.03,0.02,0,0,0.06
12846,Olympic Soccer: Atlanta 1996,PS,Sports,U.S. Gold,0.03,0.02,0,0,0.05
13146,Chronicles of the Sword,PS,Adventure,Psygnosis,0.03,0.02,0,0,0.05
13173,SD Gundam: Over Galaxian,PS,Shooter,Namco Bandai Games,0,0,0.05,0,0.05
13218,Strikers 1945,SAT,Shooter,Atlus,0,0,0.05,0,0.05
13243,J-League '96 Dream Stadium,SNES,Sports,Hudson Soft,0,0,0.05,0,0.05
13282,VR Soccer '96,PS,Sports,Gremlin Interactive Ltd,0.03,0.02,0,0,0.05
13352,Crusader: No Remorse,PS,Adventure,Electronic Arts,0.03,0.02,0,0,0.05
13417,Garou Densetsu 3: Road to the Final Victory,SAT,Fighting,SNK,0,0,0.05,0,0.05
13480,Assault Rigs,PS,Action,Electronic Arts Victor,0.02,0.02,0,0,0.04
13500,Shin Fortune Quest: Sokutaku no Kishi,PS,Misc,Media Works,0,0,0.04,0,0.04
13675,Dark Half,SNES,Role-Playing,Enix Corporation,0,0,0.04,0,0.04
13717,Haunted Casino,SAT,Adventure,Societa,0,0,0.04,0,0.04
13909,PO'ed,PS,Shooter,Time Warner Interactive,0.02,0.01,0,0,0.04
13911,Adidas Power Soccer,PS,Sports,Psygnosis,0.02,0.01,0,0,0.04
13916,Art of Fighting 3: The Path of the Warrior,NG,Fighting,SNK,0,0,0.04,0,0.04
14031,True Pinball,PS,Misc,Ocean,0.02,0.01,0,0,0.04
14192,Batman Forever: The Arcade Game,PS,Action,Acclaim Entertainment,0.02,0.01,0,0,0.03
14219,3D Baseball,PS,Sports,BMG Interactive Entertainment,0.02,0.01,0,0,0.03
14248,PowerSlave,PS,Shooter,BMG Interactive Entertainment,0.02,0.01,0,0,0.03
14320,Big Ichigeki! Pachi-Slot Taikouryku Universal Museum,SAT,Misc,ASK,0,0,0.03,0,0.03
14358,DragonHeart: Fire & Steel,PS,Action,Acclaim Entertainment,0.02,0.01,0,0,0.03
14359,Nishijin Pachinko Monogatari 2,SNES,Misc,KSS,0,0,0.03,0,0.03
14478,Lethal Enforcers I & II,PS,Shooter,Konami Digital Entertainment,0.02,0.01,0,0,0.03
14521,BRAHMA Force: The Assault on Beltlogger 9,PS,Shooter,JVC,0.02,0.01,0,0,0.03
14559,Blue Breaker: Ken Yorimo Hohoemi o,PCFX,Role-Playing,NEC,0,0,0.03,0,0.03
14595,Grid Runner,PS,Action,Virgin Interactive,0.02,0.01,0,0,0.03
14782,The Adventures of Lomax,PS,Platform,Psygnosis,0.01,0.01,0,0,0.03
14861,Hankou Shashin,SAT,Adventure,Imagineer,0,0,0.03,0,0.03
14877,Pitball,PS,Sports,Time Warner Interactive,0.01,0.01,0,0,0.03
14905,War Gods,PS,Fighting,GT Interactive,0.01,0.01,0,0,0.03
15171,Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,SNES,Puzzle,Compile,0,0,0.02,0,0.02
15188,Shippuu Mahou Daisakusen: Kingdom-Grandprix,SAT,Shooter,Gaga,0,0,0.02,0,0.02
15292,NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,SAT,Misc,Sonnet,0,0,0.02,0,0.02
15304,Brain Dead 13,PS,Adventure,Coconuts Japan,0.01,0.01,0,0,0.02
15651,Tail of the Sun,PS,Role-Playing,ArtDink,0.01,0.01,0,0,0.02
15763,Discworld II: Mortality Bytes!,PS,Adventure,Psygnosis,0.01,0.01,0,0,0.02
16229,Victory Spike,PS,Sports,Imagineer,0,0,0.01,0,0.01
16376,Meru Purana,PS,Strategy,Gust,0,0,0.01,0,0.01
