Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
7122,Tetris Attack,GB,1996,0,0,0.23,0,0.23
7264,Kirby's Star Stacker,GB,1997,0,0,0.22,0,0.22
7917,Sudoku Gridmaster (JP sales),DS,2006,0,0,0.19,0,0.19
8276,Sudoku Gridmaster,DS,2006,0.13,0.03,0,0.01,0.17
8877,Tetris Attack,SNES,1995,0,0,0.15,0,0.15
9115,Mr. Driller: Drill Spirits,DS,2004,0.08,0,0.05,0.01,0.14
9286,Magnetica,DS,2006,0.08,0.01,0.03,0.01,0.14
9303,Kororinpa: Marble Mania,Wii,2006,0.08,0.02,0.03,0.01,0.14
10320,Picross 3D 2,3DS,2015,0,0,0.11,0,0.11
10925,Brain Age: Concentration Training,3DS,2012,0.09,0,0,0.01,0.09
11924,Make 10: A Journey of Numbers,DS,2007,0,0,0.07,0,0.07
12071,Famicom Mini: Wrecking Crew,GBA,2004,0,0,0.07,0,0.07
12375,Mario vs. Donkey Kong: Tipping Stars,3DS,2015,0,0,0.06,0,0.06
13026,Mawashite Tsunageru Touch Panic,DS,2006,0,0,0.05,0,0.05
13798,Famicom Mini: Clu Clu Land,GBA,2004,0,0,0.04,0,0.04
16360,Mario vs. Donkey Kong: Tipping Stars,WiiU,2015,0,0,0.01,0,0.01
