Rank,Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
742,Pro Evolution Soccer 2012,PS3,Action,Konami Digital Entertainment,0.34,0.97,0.55,0.33,2.19
778,NBA 2K12,PS3,Sports,Take-Two Interactive,1.61,0.27,0.05,0.18,2.11
786,Mortal Kombat,X360,Fighting,Warner Bros. Interactive Entertainment,1.63,0.33,0,0.15,2.11
791,Portal 2,X360,Shooter,Valve Software,1.41,0.51,0.01,0.17,2.1
813,Dark Souls,PS3,Role-Playing,Namco Bandai Games,0.75,0.54,0.54,0.23,2.07
832,Dance Central 2,X360,Misc,Microsoft Game Studios,1.45,0.42,0.01,0.16,2.04
837,Need for Speed: The Run,PS3,Action,Electronic Arts,0.58,1.06,0.03,0.37,2.04
840,Just Dance 3,X360,Misc,Ubisoft,1.47,0.4,0,0.16,2.03
908,LEGO Star Wars III: The Clone Wars,Wii,Action,LucasArts,1.08,0.66,0,0.17,1.91
941,inFAMOUS 2,PS3,Action,Sony Computer Entertainment,1.05,0.49,0.08,0.23,1.85
977,Professor Layton and the Mask of Miracle,3DS,Puzzle,Nintendo,0.32,0.95,0.36,0.14,1.78
1018,Portal 2,PS3,Shooter,Valve,0.83,0.63,0.02,0.25,1.74
1025,Uncharted: Golden Abyss,PSV,Shooter,Sony Computer Entertainment,0.59,0.75,0.13,0.27,1.74
1039,Call of Duty: Modern Warfare 3,PC,Shooter,Activision,0.41,0.98,0,0.33,1.72
1055,Kirby's Return to Dreamland,Wii,Platform,Nintendo,0.62,0.21,0.79,0.08,1.7
1111,Go Vacation,Wii,Misc,Namco Bandai Games,0.48,0.68,0.33,0.16,1.65
1116,LEGO Pirates of the Caribbean: The Video Game,Wii,Action,Disney Interactive Studios,0.76,0.72,0,0.16,1.64
1129,Sonic Generations,PS3,Platform,Sega,0.6,0.73,0.02,0.28,1.63
1137,Rage,X360,Shooter,Bethesda Softworks,0.82,0.61,0.03,0.15,1.62
1151,Moshi Monsters: Moshling Zoo,DS,Misc,Activision,0.4,0.99,0,0.22,1.6
1206,Ni no Kuni: Wrath of the White Witch,PS3,Role-Playing,Namco Bandai Games,0.6,0.51,0.21,0.23,1.55
1208,LEGO Battles: Ninjago,DS,Strategy,Warner Bros. Interactive Entertainment,1.07,0.36,0,0.12,1.55
1230,Dead Space 2,X360,Shooter,Electronic Arts,0.94,0.45,0,0.13,1.52
1245,LEGO Star Wars III: The Clone Wars,X360,Action,LucasArts,0.84,0.54,0,0.13,1.51
1246,Football Manager 2012,PC,Sports,Sega,0.02,1.16,0,0.34,1.51
1254,Resistance 3,PS3,Shooter,Sony Computer Entertainment,0.64,0.58,0.05,0.23,1.5
1283,Mass Effect 2,PS3,Role-Playing,Electronic Arts,0.78,0.47,0.03,0.2,1.48
1306,Homefront,X360,Shooter,THQ,0.83,0.48,0.02,0.12,1.46
1322,Anno 2070,PC,Strategy,Ubisoft,0,1.13,0,0.32,1.45
1345,Dead Space 2,PS3,Shooter,Electronic Arts,0.73,0.5,0,0.21,1.44
1361,Sonic Generations,X360,Platform,Sega,0.71,0.57,0,0.14,1.42
1394,Deus Ex: Human Revolution,PS3,Shooter,Square Enix,0.5,0.6,0.07,0.23,1.39
1400,Deus Ex: Human Revolution,X360,Shooter,Square Enix,0.76,0.48,0.02,0.12,1.39
1413,Need for Speed: The Run,X360,Action,Electronic Arts,0.63,0.58,0,0.15,1.38
1436,Marvel vs. Capcom 3: Fate of Two Worlds,PS3,Fighting,Capcom,0.81,0.29,0.11,0.14,1.35
1452,Crysis 2,X360,Action,Electronic Arts,0.7,0.5,0.02,0.12,1.35
1456,The ICO & Shadow of the Colossus Collection,PS3,Adventure,Sony Computer Entertainment,0.67,0.37,0.13,0.17,1.35
1470,Rage,PS3,Shooter,Bethesda Softworks,0.47,0.59,0.06,0.21,1.33
1498,Cars 2,DS,Racing,Disney Interactive Studios,0.72,0.44,0.04,0.12,1.32
1517,Crysis 2,PS3,Action,Electronic Arts,0.45,0.57,0.06,0.21,1.3
1560,WWE '12,X360,Fighting,THQ,0.74,0.4,0,0.12,1.27
1602,Tales of Xillia,PS3,Role-Playing,Namco Bandai Games,0.29,0.19,0.67,0.09,1.24
1642,F1 2011,PS3,Racing,Codemasters,0.12,0.75,0.11,0.25,1.22
1652,Super Street Fighter IV: 3D Edition,3DS,Fighting,Capcom,0.55,0.44,0.14,0.09,1.22
1669,LEGO Star Wars III: The Clone Wars,PS3,Action,LucasArts,0.52,0.49,0,0.2,1.2
1714,WWE '12,PS3,Fighting,THQ,0.53,0.46,0.02,0.17,1.18
1716,Plants vs. Zombies,DS,Strategy,Mastertronic,0.95,0.15,0,0.08,1.18
1721,Your Shape: Fitness Evolved 2012,X360,Sports,Ubisoft,0.7,0.37,0,0.1,1.17
1750,LEGO Star Wars III: The Clone Wars,DS,Action,LucasArts,0.66,0.39,0,0.11,1.16
1759,Rocksmith,PS3,Misc,Ubisoft,0.52,0.38,0.09,0.17,1.16
1764,Omerta: City of Gangsters,PS3,Simulation,Konami Digital Entertainment,0.52,0.46,0,0.17,1.15
1776,Ratchet & Clank: All 4 One,PS3,Platform,Sony Computer Entertainment,0.75,0.22,0.05,0.12,1.15
1778,Fight Night Champion,PS3,Fighting,Electronic Arts,0.45,0.51,0,0.19,1.15
1783,Pokemon Rumble Blast,3DS,Action,Nintendo,0.47,0.26,0.35,0.07,1.14
1805,LEGO Star Wars III: The Clone Wars,3DS,Action,LucasArts,0.61,0.43,0,0.09,1.13
1818,Dragon Age II,X360,Action,Electronic Arts,0.72,0.3,0.01,0.09,1.12
1825,Rocksmith,X360,Misc,Ubisoft,0.84,0.2,0.01,0.08,1.12
1910,DiRT 3,PS3,Racing,Codemasters,0.27,0.59,0.01,0.21,1.08
1918,Marvel vs. Capcom 3: Fate of Two Worlds,X360,Fighting,Capcom,0.79,0.18,0.03,0.07,1.08
1935,Disney Universe,Wii,Action,Disney Interactive Studios,0.67,0.3,0,0.1,1.07
1937,LEGO Pirates of the Caribbean: The Video Game,X360,Action,Disney Interactive Studios,0.54,0.42,0,0.1,1.07
2001,Brink,X360,Shooter,Bethesda Softworks,0.59,0.35,0.01,0.09,1.04
2008,Kirby: Mass Attack,DS,Platform,Nintendo,0.52,0.06,0.41,0.05,1.04
2018,Rayman Origins,PS3,Platform,Ubisoft,0.33,0.51,0.01,0.18,1.03
2027,Bulletstorm,X360,Shooter,Electronic Arts,0.61,0.32,0.01,0.08,1.02
2046,Sonic Generations,3DS,Platform,Sega,0.44,0.46,0.01,0.09,1.01
2080,Dark Souls,X360,Role-Playing,Namco Bandai Games,0.64,0.28,0,0.08,1
2091,NCAA Football 12,X360,Sports,Electronic Arts,0.94,0,0,0.06,0.99
2092,LEGO Pirates of the Caribbean: The Video Game,PS3,Action,Disney Interactive Studios,0.36,0.46,0,0.17,0.99
2119,Driver: San Francisco,PS3,Racing,Ubisoft,0.24,0.54,0.01,0.18,0.98
2137,Skylanders: Spyro's Adventure,X360,Action,Activision,0.53,0.35,0,0.1,0.97
2155,Monster High: Ghoul Spirit,DS,Misc,THQ,0.72,0.17,0,0.07,0.96
2157,LEGO Pirates of the Caribbean: The Video Game,DS,Action,Disney Interactive Studios,0.37,0.49,0,0.1,0.96
2170,The Witcher 2: Assassins of Kings,PC,Action,Namco Bandai Games,0.25,0.56,0,0.15,0.96
2171,PilotWings Resort,3DS,Simulation,Nintendo,0.4,0.36,0.13,0.07,0.96
2182,Cars 2,Wii,Racing,Disney Interactive Studios,0.46,0.39,0,0.1,0.95
2188,Skylanders: Spyro's Adventure,PS3,Action,Activision,0.39,0.4,0,0.16,0.95
2195,Wii Play: Motion,Wii,Misc,Nintendo,0.24,0.43,0.18,0.09,0.95
2197,The Tomb Raider Trilogy,PS3,Action,Square Enix,0.27,0.5,0,0.17,0.94
2199,Star Fox 64 3D,3DS,Shooter,Nintendo,0.48,0.27,0.13,0.07,0.94
2257,Wipeout: In The Zone,X360,Misc,Activision,0.87,0,0,0.05,0.92
2266,Dynasty Warriors 7,PS3,Action,Tecmo Koei,0.25,0.14,0.46,0.06,0.92
2275,Homefront,PS3,Shooter,THQ,0.32,0.4,0.04,0.15,0.91
2300,SOCOM 4: U.S. Navy SEALs,PS3,Shooter,Sony Computer Entertainment,0.66,0.12,0.04,0.08,0.9
2311,Tiger Woods PGA Tour 12: The Masters,PS3,Sports,Electronic Arts,0.52,0.26,0,0.12,0.9
2345,Dissidia 012: Duodecim Final Fantasy,PSP,Fighting,Square Enix,0.21,0.13,0.46,0.08,0.89
2352,Call of Duty: Modern Warfare 3,Wii,Shooter,Activision,0.6,0.21,0,0.08,0.89
2361,Michael Jackson: The Experience,X360,Misc,Ubisoft,0.62,0.2,0,0.07,0.88
2465,Dragon Age II,PS3,Action,Electronic Arts,0.4,0.27,0.05,0.12,0.84
2471,Duke Nukem Forever,X360,Shooter,Take-Two Interactive,0.52,0.25,0,0.07,0.84
2495,NCAA Football 12,PS3,Sports,Electronic Arts,0.78,0,0,0.05,0.83
2521,Tales of the Abyss,3DS,Role-Playing,Namco Bandai Games,0.42,0.19,0.14,0.06,0.82
2546,Final Fantasy Type-0,PSP,Role-Playing,Unknown,0,0,0.81,0,0.81
2565,Fight Night Champion,X360,Fighting,Electronic Arts,0.4,0.33,0,0.07,0.8
2569,ABBA: You Can Dance,Wii,Misc,Ubisoft,0.19,0.5,0,0.11,0.8
2578,Goldeneye 007: Reloaded,PS3,Shooter,Activision,0.33,0.35,0,0.13,0.8
2595,Sniper: Ghost Warrior,PS3,Shooter,City Interactive,0.26,0.36,0.04,0.14,0.8
2601,Rayman Origins,X360,Platform,Ubisoft,0.38,0.34,0,0.08,0.79
2621,FIFA 12,Wii,Sports,Electronic Arts,0.16,0.52,0,0.11,0.79
2628,PokePark 2: Wonders Beyond,Wii,Action,Nintendo,0.27,0.2,0.27,0.05,0.79
2648,UFC Personal Trainer: The Ultimate Fitness System,X360,Sports,THQ,0.53,0.19,0,0.06,0.78
2668,Duke Nukem Forever,PS3,Shooter,Take-Two Interactive,0.33,0.31,0,0.12,0.77
2692,The Sims 3,3DS,Simulation,Electronic Arts,0.3,0.37,0.03,0.07,0.76
2701,Portal 2,PC,Shooter,Valve Software,0.33,0.32,0,0.11,0.76
2714,Assassin's Creed: Revelations,PC,Action,Ubisoft,0.14,0.48,0,0.14,0.76
2764,Ace Combat: Assault Horizon,PS3,Action,Namco Bandai Games,0.3,0.16,0.22,0.07,0.74
2770,Final Fantasy XIII-2,X360,Role-Playing,Square Enix,0.36,0.3,0.02,0.06,0.74
2775,Brink,PS3,Shooter,Bethesda Softworks,0.29,0.32,0.01,0.12,0.74
2781,Crysis 2,PC,Action,Electronic Arts,0.16,0.45,0,0.13,0.74
2802,F1 2011,X360,Racing,Codemasters,0.11,0.51,0.01,0.09,0.73
2812,DiRT 3,X360,Racing,Codemasters,0.23,0.41,0.01,0.08,0.73
2814,Just Dance Wii,Wii,Misc,Nintendo,0,0,0.73,0,0.73
2850,Driver: San Francisco,X360,Racing,Ubisoft,0.25,0.39,0,0.08,0.72
2854,Catherine,PS3,Adventure,Deep Silver,0.3,0.15,0.2,0.07,0.72
2863,Omerta: City of Gangsters,X360,Simulation,Konami Digital Entertainment,0.42,0.23,0,0.06,0.71
2866,Top Spin 4,PS3,Sports,Take-Two Interactive,0.17,0.4,0,0.14,0.71
2905,NHL 12,X360,Sports,Electronic Arts,0.55,0.1,0,0.05,0.7
2914,Lalaloopsy,DS,Simulation,Activision,0.54,0.1,0,0.06,0.7
2965,Need for Speed: Shift 2 Unleashed,PS3,Racing,Electronic Arts,0.2,0.36,0,0.13,0.69
2971,The Sims: Medieval,PC,Simulation,Electronic Arts,0.27,0.32,0,0.1,0.69
2978,The Last Story,Wii,Role-Playing,Nintendo,0.32,0.13,0.18,0.04,0.68
3005,Country Dance,Wii,Misc,Funbox Media,0.59,0.04,0,0.04,0.68
3032,RIFT,PC,Role-Playing,Unknown,0.44,0.16,0,0.07,0.67
3131,The Black Eyed Peas Experience,Wii,Misc,Ubisoft,0.39,0.2,0,0.06,0.65
3150,Rayman 3D,3DS,Platform,Ubisoft,0.23,0.35,0,0.06,0.64
3156,Dragon Age II,PC,Action,Electronic Arts,0.23,0.33,0,0.09,0.64
3200,Disney Universe,PS3,Action,Disney Interactive Studios,0.3,0.23,0,0.09,0.63
3212,Just Dance 3,PS3,Misc,Ubisoft,0.33,0.21,0,0.09,0.63
3220,The Sims 3: Generations,PC,Simulation,Electronic Arts,0.4,0.23,0,0,0.63
3229,Tiger Woods PGA Tour 12: The Masters,X360,Sports,Electronic Arts,0.4,0.17,0,0.05,0.63
3252,LEGO Pirates of the Caribbean: The Video Game,3DS,Action,Disney Interactive Studios,0.29,0.28,0,0.06,0.62
3257,Warriors Orochi 3,PS3,Action,Ubisoft Annecy,0,0.04,0.57,0.01,0.62
3269,Dragon Ball Z: Ultimate Tenkaichi,PS3,Fighting,Namco Bandai Games,0.27,0.18,0.09,0.08,0.62
3281,Dragon Quest Monsters: Joker 2 Professional,DS,Role-Playing,Square Enix,0,0,0.62,0,0.62
3300,Cooking Mama 4: Kitchen Magic!,3DS,Simulation,505 Games,0.5,0.07,0,0.04,0.61
3308,Yakuza: Dead Souls,PS3,Shooter,Sega,0.09,0.07,0.42,0.03,0.61
3337,Hot Shots Golf: World Invitational,PSV,Sports,Sony Computer Entertainment,0.19,0.11,0.25,0.06,0.6
3346,Phineas and Ferb: Across the 2nd Dimension,Wii,Action,Disney Interactive Studios,0.36,0.19,0,0.05,0.6
3352,Alice: Madness Returns,PS3,Adventure,Electronic Arts,0.22,0.25,0.04,0.09,0.6
3392,Assassin's Creed: Brotherhood,PC,Action,Ubisoft,0.15,0.34,0,0.1,0.59
3400,Total War: Shogun 2,PC,Strategy,Sega,0.19,0.31,0,0.09,0.59
3420,NHL 12,PS3,Sports,Electronic Arts,0.36,0.16,0,0.07,0.59
3432,Deus Ex: Human Revolution,PC,Shooter,Square Enix,0.25,0.25,0,0.09,0.59
3457,Rayman Origins,Wii,Platform,Ubisoft,0.23,0.29,0,0.07,0.58
3489,Disgaea 4: A Promise Unforgotten,PS3,Role-Playing,Nippon Ichi Software,0.27,0.11,0.14,0.06,0.58
3493,MLB 11: The Show,PS3,Sports,Sony Computer Entertainment,0.54,0,0,0.04,0.58
3516,Disney Universe,X360,Action,Disney Interactive Studios,0.37,0.15,0,0.05,0.57
3525,"Warhammer 40,000: Space Marine",X360,Shooter,THQ,0.25,0.27,0,0.06,0.57
3537,Pro Evolution Soccer 2012,PSP,Action,Konami Digital Entertainment,0.1,0.12,0.29,0.07,0.57
3541,Skylanders: Spyro's Adventure,3DS,Action,Activision,0.32,0.2,0,0.05,0.57
3581,Phineas and Ferb: Across the 2nd Dimension,DS,Action,Disney Interactive Studios,0.32,0.19,0,0.05,0.56
3597,Monster High: Ghoul Spirit,Wii,Misc,THQ,0.44,0.08,0,0.04,0.56
3598,Final Fantasy IV: The Complete Collection,PSP,Role-Playing,Square Enix,0.13,0.09,0.27,0.06,0.56
3627,God of War: Origins Collection,PS3,Action,Sony Computer Entertainment,0.39,0.08,0.02,0.06,0.56
3628,MX vs. ATV: Alive,X360,Racing,THQ,0.37,0.14,0,0.05,0.56
3704,Two Worlds II,X360,Role-Playing,Unknown,0.4,0.08,0.03,0.04,0.54
3706,Michael Jackson: The Experience,PS3,Misc,Ubisoft,0.25,0.2,0,0.08,0.54
3721,Kidou Senshi Gundam: Extreme VS,PS3,Fighting,Namco Bandai Games,0,0,0.54,0,0.54
3722,Dragon Ball Z: Ultimate Tenkaichi,X360,Fighting,Namco Bandai Games,0.39,0.1,0.01,0.04,0.54
3735,Cars 2,PS3,Racing,Disney Interactive Studios,0.22,0.23,0,0.09,0.54
3745,Inazuma Eleven GO,3DS,Role-Playing,Nintendo,0,0.05,0.48,0,0.54
3781,Sesame Street: Once Upon A Monster,X360,Misc,Warner Bros. Interactive Entertainment,0.39,0.1,0,0.04,0.53
3789,FIFA 12,PSP,Sports,Electronic Arts,0.12,0.26,0.02,0.14,0.53
3791,Batman: Arkham City,PC,Action,Warner Bros. Interactive Entertainment,0.16,0.28,0,0.09,0.53
3803,Bulletstorm,PS3,Shooter,Electronic Arts,0.23,0.2,0.01,0.08,0.53
3844,DC Universe Online,PS3,Role-Playing,Sony Online Entertainment,0.35,0.12,0,0.06,0.52
3896,Goldeneye 007: Reloaded,X360,Shooter,Activision,0.25,0.21,0,0.05,0.51
3956,Alice: Madness Returns,X360,Adventure,Electronic Arts,0.27,0.15,0.04,0.04,0.5
3957,Pro Evolution Soccer 2012,X360,Action,Konami Digital Entertainment,0.1,0.34,0,0.07,0.5
3961,Monster Hunter Freedom 2,PS3,Role-Playing,Capcom,0,0,0.5,0,0.5
3976,Bleach: Soul Resurreccion,PS3,Fighting,Nippon Ichi Software,0.27,0.11,0.07,0.05,0.5
3982,Fortune Street,Wii,Misc,Nintendo,0.27,0.04,0.17,0.02,0.5
4000,Cars 2,X360,Racing,Disney Interactive Studios,0.28,0.17,0,0.05,0.5
4019,Ridge Racer 3D,3DS,Racing,Namco Bandai Games,0.19,0.15,0.12,0.03,0.5
4021,Ace Combat: Assault Horizon,X360,Action,Namco Bandai Games,0.3,0.12,0.03,0.04,0.49
4022,Resident Evil: The Mercenaries 3D,3DS,Action,Capcom,0.16,0.17,0.13,0.03,0.49
4023,Super Monkey Ball 3D,3DS,Action,Sega,0.26,0.15,0.05,0.04,0.49
4026,MotorStorm: Apocalypse,PS3,Racing,Sony Computer Entertainment,0.21,0.2,0,0.08,0.49
4072,Asphalt 3D,3DS,Racing,Ubisoft,0.27,0.16,0.02,0.04,0.49
4074,Steel Diver,3DS,Action,Nintendo,0.31,0.1,0.05,0.03,0.49
4123,Two Worlds II,PS3,Role-Playing,Unknown,0.26,0.11,0.06,0.05,0.48
4129,Nickelodeon Team Umizoomi,DS,Action,Take-Two Interactive,0.45,0,0,0.03,0.48
4172,Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III,Wii,Role-Playing,Square Enix,0,0,0.47,0,0.47
4181,Virtua Tennis 4: World Tour,PSV,Sports,Sega,0.05,0.3,0.01,0.12,0.47
4197,Rise of Nightmares,X360,Action,Sega,0.28,0.13,0.01,0.04,0.47
4203,FIFA 12,PC,Sports,Electronic Arts,0.04,0.33,0,0.1,0.47
4209,The Sims 3: Outdoor Living Stuff,PC,Simulation,Electronic Arts,0,0.38,0,0.09,0.47
4219,MX vs. ATV: Alive,PS3,Racing,THQ,0.24,0.15,0,0.07,0.47
4235,Country Dance 2,Wii,Misc,GameMill Entertainment,0.44,0,0,0.03,0.46
4238,F.E.A.R. 3,PS3,Shooter,Warner Bros. Interactive Entertainment,0.21,0.17,0.01,0.07,0.46
4247,"Warhammer 40,000: Space Marine",PS3,Shooter,THQ,0.13,0.25,0,0.09,0.46
4256,Transformers: Dark of the Moon - Autobots/Decepticons,DS,Action,Activision,0.34,0.09,0,0.04,0.46
4267,Virtua Tennis 4,PS3,Sports,Sega,0.09,0.25,0.03,0.09,0.46
4277,Madden NFL 12,Wii,Sports,Electronic Arts,0.43,0,0,0.03,0.46
4280,"Barbie: Jet, Set & Style!",DS,Misc,THQ,0.37,0.05,0,0.03,0.46
4307,Red Faction: Armageddon,PS3,Shooter,THQ,0.2,0.16,0.03,0.07,0.46
4308,DanceStar Party,PS3,Misc,Sony Computer Entertainment,0,0.35,0,0.1,0.46
4331,Dead or Alive: Dimensions,3DS,Fighting,Ubisoft Annecy,0.13,0.21,0.07,0.03,0.45
4337,Major League Baseball 2K11,X360,Sports,Take-Two Interactive,0.4,0.03,0,0.03,0.45
4350,F.E.A.R. 3,X360,Shooter,Warner Bros. Interactive Entertainment,0.3,0.11,0.01,0.04,0.45
4441,Need for Speed: Shift 2 Unleashed,X360,Racing,Electronic Arts,0.18,0.22,0,0.04,0.44
4444,Child of Eden,X360,Shooter,Ubisoft,0.28,0.12,0,0.04,0.44
4488,Just Dance: Summer Party,Wii,Misc,Ubisoft,0.41,0,0,0.03,0.44
4496,Tetris Axis,3DS,Puzzle,Tetris Online,0.2,0.13,0.06,0.03,0.43
4561,The Smurfs,DS,Action,Ubisoft,0.24,0.14,0,0.04,0.43
4570,Dai-2-Ji Super Robot Taisen Z: Hakai-hen,PSP,Strategy,Banpresto,0,0,0.42,0,0.42
4589,Top Spin 4,X360,Sports,Take-Two Interactive,0.15,0.23,0,0.04,0.42
4662,Fishing Resort,Wii,Sports,Namco Bandai Games,0.16,0,0.25,0.01,0.42
4663,WWE All Stars,PS3,Fighting,THQ,0.16,0.18,0,0.07,0.42
4724,SpongeBob SquigglePants,Wii,Misc,THQ,0.36,0.03,0,0.03,0.41
4726,Fantastic Pets,X360,Simulation,THQ,0.3,0.08,0,0.03,0.41
4743,Disney Princess: Enchanting Storybooks,Wii,Misc,THQ,0.26,0.11,0,0.04,0.41
4763,Just Dance Kids 2,X360,Misc,Ubisoft,0.29,0.09,0,0.03,0.41
4764,Duke Nukem Forever,PC,Shooter,Take-Two Interactive,0.18,0.17,0,0.06,0.41
4772,The Gunstringer,X360,Shooter,Microsoft Game Studios,0.26,0.11,0,0.04,0.41
4827,AKB1/48: Idol to Guam de Koishitara...,PSP,Misc,Namco Bandai Games,0,0,0.4,0,0.4
4889,Dungeon Siege III,PS3,Role-Playing,Square Enix,0.17,0.14,0.03,0.06,0.39
4893,Danball Senki,PSP,Role-Playing,Level 5,0,0,0.39,0,0.39
4901,LEGO Star Wars III: The Clone Wars,PSP,Action,LucasArts,0.14,0.17,0,0.09,0.39
4906,FIFA 12,3DS,Sports,Electronic Arts,0.08,0.26,0,0.05,0.39
4920,Red Faction: Armageddon,X360,Shooter,THQ,0.18,0.17,0.01,0.04,0.39
4923,Mystery Case Files: The Malgrave Incident,Wii,Adventure,Nintendo,0.19,0.17,0,0.03,0.39
4926,Combat of Giants: Dinosaurs 3D,3DS,Strategy,Ubisoft,0.25,0.06,0.05,0.03,0.39
4927,Taiko no Tatsujin Wii: Ketteiban,Wii,Misc,Namco Bandai Games,0,0,0.39,0,0.39
4958,Madden NFL Football,3DS,Sports,Electronic Arts,0.36,0.01,0,0.03,0.39
4971,Samurai Warriors Chronicles,3DS,Action,Tecmo Koei,0.12,0.05,0.2,0.01,0.39
5012,Raving Rabbids: Travel in Time 3D,3DS,Platform,Ubisoft,0.11,0.23,0,0.04,0.38
5040,Cabela's Big Game Hunter 2012,Wii,Sports,Activision,0.34,0.02,0,0.02,0.38
5053,Taiko no Tatsujin Portable DX,PSP,Misc,Namco Bandai Games,0,0,0.38,0,0.38
5059,Saints Row: The Third,PC,Action,THQ,0.16,0.16,0,0.06,0.38
5075,Pro Evolution Soccer 2011 3D,3DS,Sports,Konami Digital Entertainment,0.11,0.13,0.11,0.02,0.38
5076,Shin Megami Tensei: Devil Survivor Overclocked,3DS,Role-Playing,Ghostlight,0.28,0.01,0.06,0.02,0.38
5079,The House of the Dead: Overkill - Extended Cut,PS3,Shooter,Sega,0.15,0.17,0,0.06,0.38
5107,Phantasy Star Portable 2: Infinity,PSP,Role-Playing,Sega,0,0,0.37,0,0.37
5119,Tiger Woods PGA Tour 12: The Masters,Wii,Sports,Electronic Arts,0.21,0.13,0,0.03,0.37
