Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3248,Madden NFL 07,GC,2006,Sports,Electronic Arts,0.48,0.13,0,0.02,0.62
3914,SpongeBob SquarePants: Creature from the Krusty Krab,Wii,2006,Platform,THQ,0.45,0.02,0,0.04,0.51
11750,Magic Pengel: The Quest for Color,PS2,2002,Role-Playing,Taito,0.04,0.03,0,0.01,0.07
998,BioShock Infinite,PS3,2013,Shooter,Take-Two Interactive,0.72,0.69,0.04,0.31,1.76
13092,Puyo Pop,GBA,2001,Puzzle,Sega,0.04,0.01,0,0,0.05
5365,Avatar: The Last Airbender - The Burning Earth,DS,2007,Action,THQ,0.31,0,0,0.03,0.34
9673,Resident Evil,PS3,2006,Action,Capcom,0,0,0.12,0,0.12
2194,Lego Batman 3: Beyond Gotham,X360,2014,Action,Warner Bros. Interactive Entertainment,0.48,0.38,0,0.08,0.95
8239,World Championship Poker,GBA,2004,Misc,Crave Entertainment,0.12,0.05,0,0,0.17
12892,Jake Power: Policeman,DS,2008,Adventure,Ubisoft,0.05,0,0,0,0.05
6735,F1 2000,PS,2000,Racing,Electronic Arts,0.14,0.09,0,0.02,0.25
8622,Vegas Party,Wii,N/A,Misc,Unknown,0.15,0,0,0.01,0.16
13093,Marriage Royale: Prism Story,PSP,2010,Adventure,ASCII Media Works,0,0,0.05,0,0.05
2610,Star Wars The Clone Wars: Jedi Alliance,DS,2008,Action,LucasArts,0.62,0.11,0,0.07,0.79
8978,Travel Games For Dummies,DS,2008,Misc,Electronic Arts,0.13,0,0,0.01,0.15
16061,WRC: FIA World Rally Championship,PC,N/A,Racing,Black Bean Games,0,0.01,0,0,0.01
4654,Black,XB,2006,Shooter,Electronic Arts,0.31,0.09,0,0.01,0.42
502,Zumba Fitness 2,Wii,2011,Sports,Majesco Entertainment,1.54,1.07,0,0.28,2.88
12871,NBA 2K17,X360,2016,Sports,Take-Two Interactive,0.04,0,0,0.01,0.05
5909,Shin Megami Tensei: Devil Summoner - Soul Hackers,3DS,2012,Role-Playing,Atlus,0.13,0.02,0.14,0.01,0.3
3969,Activision Anthology,PS2,2002,Misc,Activision,0.25,0.19,0,0.06,0.5
13735,NHL Hitz Pro,GC,N/A,Sports,Unknown,0.03,0.01,0,0,0.04
4948,Marvel: Ultimate Alliance,PS3,2006,Role-Playing,Activision,0.33,0.02,0,0.04,0.39
5839,Trauma Center: New Blood,Wii,2007,Simulation,Nintendo,0.22,0.04,0.01,0.03,0.3
14448,Hiiro no Kakera 3: Aoikuro no Kusabi,PS2,2008,Adventure,Idea Factory,0,0,0.03,0,0.03
9928,Rock Band: Metal Track Pack,PS3,2009,Misc,MTV Games,0.11,0,0,0.01,0.12
4231,Classic NES Series: Pac-Man,GBA,2004,Puzzle,Nintendo,0.25,0.09,0.12,0.01,0.46
8518,Let's Ride: Sunshine Stables,GBA,2005,Sports,DTP Entertainment,0.12,0.04,0,0,0.16
2658,Avatar: The Game,X360,2009,Action,Ubisoft,0.34,0.35,0,0.08,0.78
15685,Kabushiki Baibai Trainer: Kabutore! Next,DS,2007,Simulation,Konami Digital Entertainment,0,0,0.02,0,0.02
9381,SingStar Latino,PS2,2007,Misc,Sony Computer Entertainment,0.07,0.05,0,0.02,0.13
11803,SimCity 4: Deluxe Edition,PC,2003,Simulation,Electronic Arts,0,0.06,0,0.01,0.07
6022,FIFA Soccer 13,3DS,2012,Action,Electronic Arts,0.06,0.2,0,0.03,0.29
6669,Midway's Greatest Arcade Hits,GBA,2001,Misc,Midway Games,0.18,0.07,0,0,0.25
4543,"999: Nine Hours, Nine Persons, Nine Doors",DS,2009,Adventure,ChunSoft,0.37,0,0.03,0.03,0.43
13548,WSC Real 11: World Snooker Championship,X360,2011,Sports,Koch Media,0,0.04,0,0.01,0.04
12038,Colosseum: Road to Freedom,PS2,2005,Role-Playing,Tecmo Koei,0.03,0.03,0,0.01,0.07
14624,Roadsters,PS,2000,Racing,Titus,0.02,0.01,0,0,0.03
2558,Ben 10: Alien Force,Wii,2008,Action,Koch Media,0.52,0.21,0,0.07,0.81
15249,Sakura Wars 1 & 2,PSP,2006,Strategy,Sega,0,0,0.02,0,0.02
5275,Remember Me,PS3,2013,Action,Capcom,0.1,0.18,0,0.07,0.35
8516,King's Field,PS,1995,Role-Playing,Sony Computer Entertainment,0.09,0.06,0,0.01,0.16
3089,Brothers In Arms: Road to Hill 30,XB,2005,Shooter,Ubisoft,0.49,0.14,0,0.02,0.66
16227,New Interpretation Stranger of Sword City,PSV,2016,Role-Playing,Experience Inc.,0,0,0.01,0,0.01
12248,Hot Wheels: Burnin' Rubber,GBA,2001,Racing,THQ,0.05,0.02,0,0,0.06
3556,LEGO Rock Band,X360,2009,Misc,Warner Bros. Interactive Entertainment,0.4,0.12,0,0.05,0.57
4870,SD Gundam G Generation Seed,PS2,2004,Strategy,Namco Bandai Games,0,0,0.4,0,0.4
1419,MotorStorm: Pacific Rift,PS3,2008,Racing,Sony Computer Entertainment,0.43,0.67,0.02,0.26,1.37
4117,Harvest Moon 64,N64,1999,Simulation,Pack In Soft,0.25,0.06,0.11,0.06,0.48
5833,Touhoku Daigaku Mirai Kagaku Gijutsu Kyoudou Kenkyuu Center Kawashima Ryuuta Kyouju Kanshu: Nou Ryoku Trainer Portable,PSP,2005,Misc,Sega,0,0,0.3,0,0.3
12209,Karaoke Revolution Party,XB,2005,Misc,Konami Digital Entertainment,0.05,0.01,0,0,0.07
9089,TRINITY: Souls of Zill O'll,PS3,2010,Role-Playing,Ubisoft Annecy,0.06,0.03,0.03,0.02,0.14
4648,Kumamon Bomber: Puzzle de Kumamon Taisou,GC,2005,Puzzle,Sega,0.32,0.08,0,0.01,0.42
13348,Game of Thrones (Telltale),PS4,2015,Adventure,Telltale Games,0.04,0,0,0.01,0.05
9401,Chessmaster,XB,2004,Misc,Ubisoft,0.1,0.03,0,0,0.13
581,ESPN NFL 2K5,PS2,2004,Sports,Sega,2.15,0.12,0,0.36,2.62
8390,VR Golf '97,PS,1996,Sports,Gremlin Interactive Ltd,0.09,0.06,0,0.01,0.17
13216,D.Gray-man: Kami no Shitotachi,DS,2007,Adventure,Konami Digital Entertainment,0,0,0.05,0,0.05
12425,Barbie Horse Adventures: Wild Horse Rescue,XB,2003,Sports,Vivendi Games,0.05,0.01,0,0,0.06
4949,SpongeBob vs The Big One: Beach Party Cook Off,DS,2009,Adventure,THQ,0.24,0.11,0,0.04,0.39
14894,Bode Miller Alpine Skiing,PS2,2006,Sports,Valcon Games,0.01,0.01,0,0,0.03
6789,Spawn the Eternal,PS,1997,Action,Sony Computer Entertainment,0.14,0.09,0,0.02,0.24
12459,Mobile Suit Gundam 00: Gundam Meisters,PS2,2008,Action,Namco Bandai Games,0,0,0.06,0,0.06
3660,NBA 2K8,PS3,2007,Sports,Take-Two Interactive,0.5,0.01,0,0.05,0.55
12996,Dokapon Journey,DS,2008,Role-Playing,Sting,0.05,0,0,0,0.05
7530,Dark Messiah of Might and Magic Elements,X360,2008,Role-Playing,Ubisoft,0.16,0.02,0.01,0.02,0.2
5963,Tom and Jerry Tales,DS,2006,Platform,Warner Bros. Interactive Entertainment,0.21,0.06,0,0.02,0.29
4004,Super Famista 5,SNES,1996,Sports,Namco Bandai Games,0,0,0.5,0,0.5
14727,NBA 2K7,XB,2006,Sports,Take-Two Interactive,0.02,0.01,0,0,0.03
2010,ZhuZhu Pets,DS,2010,Simulation,Activision,0.68,0.27,0,0.09,1.04
9685,Kidou Senshi Gundam Seed Battle Destiny,PSV,2012,Action,Namco Bandai Games,0,0,0.12,0,0.12
5360,WipEout 3,PS,1999,Racing,Psygnosis,0.19,0.13,0,0.02,0.34
1474,WWF War Zone,N64,1998,Fighting,Acclaim Entertainment,1.08,0.24,0,0.02,1.33
7313,Lords of the Fallen,XOne,2014,Role-Playing,Square Enix,0.1,0.1,0,0.02,0.22
9665,Calling,Wii,2009,Adventure,Konami Digital Entertainment,0.07,0.04,0,0.01,0.12
9732,Makai Kingdom: Chronicles of the Sacred Tome,PS2,2005,Role-Playing,Tecmo Koei,0.06,0.05,0,0.02,0.12
5819,Yuu Yuu Hakusho 2: Kakutou no Sho,SNES,1994,Fighting,Namco Bandai Games,0,0,0.31,0,0.31
1813,WWE 2K14,X360,2013,Sports,Take-Two Interactive,0.64,0.39,0,0.1,1.13
15886,Sengoku Hime: Senran ni Mau Otometachi,PS2,2009,Adventure,Yeti,0,0,0.02,0,0.02
6659,The Powerpuff Girls: Chemical X-Traction,PS,2001,Action,BAM! Entertainment,0.14,0.1,0,0.02,0.25
4293,NBA Live 07,X360,2006,Sports,Electronic Arts,0.42,0,0,0.04,0.46
14253,CT Special Forces,GBA,2002,Action,LSP Games,0.02,0.01,0,0,0.03
2955,Skylanders: Trap Team,PS3,2014,Action,Activision,0.24,0.33,0,0.12,0.69
10377,Final Fantasy XII International Zodiac Job System,PS2,2007,Role-Playing,Square Enix,0,0,0.11,0,0.11
12139,God Hand,PS2,2006,Action,Capcom,0,0,0.07,0,0.07
13006,Stranger of Sword City,PSV,2015,Role-Playing,Nippon Ichi Software,0.02,0.02,0,0.01,0.05
15305,Spider-Man 3,PC,2007,Platform,Activision,0.02,0,0,0,0.02
3143,Test Drive Unlimited 2,PS3,N/A,Racing,Atari,0.16,0.35,0.01,0.12,0.64
10782,Skylanders: Spyro's Adventure,PC,2011,Action,Activision,0.05,0.03,0,0.01,0.1
14361,Gal Gun: Double Peace,PSV,2015,Action,PQube,0,0.02,0.01,0,0.03
8111,Batman: Vengeance,GBA,2001,Adventure,Ubisoft,0.13,0.05,0,0,0.18
12291,Super Mahjong 2: Honkaku 4Jin Uchi,SNES,1993,Misc,Imax,0,0,0.06,0,0.06
9682,Lego Star Wars: The Force Awakens,PS3,2016,Action,Warner Bros. Interactive Entertainment,0.03,0.07,0,0.02,0.12
810,Spec Ops: Airborne Commando,PS,2002,Shooter,Take-Two Interactive,1.54,0.46,0,0.08,2.07
11148,RollerCoaster Tycoon 3: Platinum,PC,2005,Strategy,Atari,0.01,0.06,0,0.01,0.09
8743,Blinx 2: Masters of Time & Space,XB,2004,Platform,Microsoft Game Studios,0.12,0.03,0,0.01,0.15
8760,Pressure Cooker,2600,1982,Action,Activision,0.14,0.01,0,0,0.15
7924,Mushroom Men: The Spore Wars,Wii,2008,Action,SouthPeak Games,0.17,0.01,0,0.01,0.19
15060,Cocoto Magic Circus,Wii,2008,Shooter,Neko Entertainment,0.02,0,0,0,0.02
9010,Adventure Time: Explore the Dungeon Because I Don't Know!,3DS,2013,Action,D3Publisher,0.1,0.03,0,0.01,0.14
2340,CSI: Hard Evidence,Wii,2008,Adventure,Ubisoft,0.36,0.43,0,0.1,0.89
3644,Legends of WrestleMania,PS3,2009,Fighting,THQ,0.3,0.17,0,0.07,0.55
9024,Okaeri! Chibi-Robo! Happy Richie Oosouji,DS,2009,Adventure,Nintendo,0,0,0.14,0,0.14
9207,Power Gig: Rise of the SixString,PS3,2010,Misc,Unknown,0.13,0,0,0.01,0.14
2453,Sniper Elite V2,X360,2012,Shooter,505 Games,0.46,0.29,0.02,0.07,0.85
755,Star Wars: Rogue Squadron,N64,1998,Simulation,Nintendo,1.6,0.46,0.08,0.03,2.17
15044,Vitamin Z Revolution,PSP,2010,Adventure,D3Publisher,0,0,0.02,0,0.02
3378,Disney Infinity 2.0: Marvel Super Heroes,PS4,2014,Action,Disney Interactive Studios,0.26,0.24,0,0.1,0.6
13641,Amnesia,PSP,2011,Adventure,Idea Factory,0,0,0.04,0,0.04
6244,True Crime: New York City,XB,2005,Action,Activision,0.21,0.06,0,0.01,0.28
4082,F.E.A.R. 2: Project Origin,PS3,2009,Shooter,Warner Bros. Interactive Entertainment,0.19,0.21,0.01,0.08,0.49
9826,Sega Soccer Slam,PS2,2002,Sports,Sega,0.06,0.05,0,0.02,0.12
1512,High School Musical 3: Senior Year DANCE!,Wii,2008,Misc,Disney Interactive Studios,0.68,0.49,0,0.13,1.31
3445,Tokimeki Memorial: Forever with You,PS,1995,Simulation,Konami Digital Entertainment,0,0,0.55,0.04,0.58
2598,Alien,2600,1981,Action,20th Century Fox Video Games,0.74,0.04,0,0.01,0.79
8517,Hannah Montana: Rock Out the Show,PSP,2009,Misc,Disney Interactive Studios,0.13,0.01,0,0.02,0.16
13081,Bakusou Kyoudai Let's & Go!! Eternal Wings,PS,1998,Racing,Jaleco,0,0,0.05,0,0.05
16439,Worms 2,PC,1997,Strategy,Microprose,0,0.01,0,0,0.01
10803,Who Wants to Be A Millionaire?,X360,2011,Misc,Ubisoft,0.09,0,0,0.01,0.1
15221,Iron Phoenix,XB,2005,Fighting,Sega,0.02,0,0,0,0.02
12166,Future Card Buddy Fight: Yuujou no Bakunetsu Fight,3DS,2015,Action,FuRyu,0,0,0.07,0,0.07
2843,Terraria,X360,2013,Action,505 Games,0.35,0.31,0,0.06,0.72
1282,Wario Land II,GB,1997,Platform,Nintendo,0.7,0.35,0.39,0.04,1.48
3142,Crash: Twinsanity,PS2,2004,Platform,Vivendi Games,0.32,0.25,0,0.08,0.64
3602,Batman Begins,PS2,2005,Action,Electronic Arts,0.27,0.21,0,0.07,0.56
4685,TERA,PC,N/A,Role-Playing,Unknown,0.24,0.12,0,0.05,0.41
7198,Puss in Boots,Wii,2011,Action,THQ,0.19,0.01,0,0.01,0.22
1775,High School Musical 2: Work This Out!,DS,2008,Misc,Disney Interactive Studios,0.5,0.52,0,0.13,1.15
5937,Wanted: Weapons of Fate,PS3,2009,Shooter,Warner Bros. Interactive Entertainment,0.14,0.1,0.01,0.05,0.3
13163,Tokimeki Memorial Girl's Side 2nd Kiss,PS2,2006,Adventure,Konami Digital Entertainment,0,0,0.05,0,0.05
12812,My Horse & Me: Riding for Gold,Wii,2008,Sports,Atari,0.04,0.02,0,0,0.06
9318,Deepak Chopra's Leela,Wii,2011,Misc,THQ,0.11,0.01,0,0.01,0.14
8329,Batman Begins,GBA,2005,Action,Electronic Arts,0.12,0.05,0,0,0.17
14594,Rugby League Live,PS3,2010,Sports,Home Entertainment Suppliers,0,0.02,0,0.01,0.03
583,Medal of Honor,X360,2010,Shooter,Electronic Arts,1.55,0.81,0.04,0.21,2.62
15293,Final Approach 2: 1st Priority,PS2,2008,Adventure,Princess Soft,0,0,0.02,0,0.02
12668,Flip's Twisted World,Wii,N/A,Platform,Unknown,0.05,0,0,0,0.06
3451,The Lord of the Rings: The Third Age,PS2,2004,Role-Playing,Electronic Arts,0.49,0.02,0,0.08,0.58
3892,SoulCalibur: Broken Destiny,PSP,2009,Fighting,Namco Bandai Games,0.12,0.2,0.07,0.12,0.51
5420,NHL 09,PS3,2008,Sports,Electronic Arts,0.29,0.02,0,0.03,0.34
6763,Driver '76,PSP,2007,Racing,Ubisoft,0.03,0.14,0,0.08,0.25
14112,Supreme Ruler: Cold War,PC,2011,Strategy,Paradox Interactive,0,0.03,0,0.01,0.03
9359,Pro Yaky? Spirits 6,PS2,2009,Sports,Konami Digital Entertainment,0,0,0.13,0,0.13
16418,World Heroes Anthology,PS2,2007,Fighting,Ignition Entertainment,0,0,0.01,0,0.01
12039,Ultimate Board Game Collection,PSP,2007,Misc,Xplosiv,0.06,0,0,0.01,0.07
8576,Our House,DS,2009,Strategy,Majesco Entertainment,0.15,0,0,0.01,0.16
15006,Memories Off: Sorekara Again,PS2,2006,Adventure,KID,0,0,0.02,0,0.02
8539,Midway Arcade Treasures 3,PS2,2005,Misc,Midway Games,0.08,0.06,0,0.02,0.16
7034,Ultimate Duck Hunting: Hunting & Retrieving Ducks,Wii,2007,Sports,Detn8 Games,0.21,0,0,0.02,0.23
2790,Tiger Woods PGA Tour 08,PS3,2007,Sports,Electronic Arts,0.22,0.38,0,0.14,0.74
470,Dragon Ball Z: Budokai Tenkaichi 3,PS2,2007,Fighting,Atari,1.15,0,0.76,1.09,3
2216,Prince of Persia: The Sands of Time,XB,2003,Action,Ubisoft,0.57,0.33,0,0.04,0.94
16024,Wand of Fortune Portable,PSP,2010,Adventure,Idea Factory,0,0,0.01,0,0.01
6534,Indiana Jones and the Staff of Kings,PSP,2009,Action,Activision,0.11,0.1,0,0.06,0.26
10253,Michael Jackson: The Experience,PSV,2011,Misc,Ubisoft,0.05,0.04,0,0.02,0.11
2242,Brothers in Arms: Hell's Highway,PS3,2008,Shooter,Ubisoft,0.44,0.34,0,0.15,0.93
2873,Jeremy McGrath Supercross 2000,PS,2000,Racing,Acclaim Entertainment,0.4,0.27,0,0.05,0.71
2625,FIFA Soccer 2004,XB,2003,Sports,Electronic Arts,0.24,0.49,0,0.05,0.79
5363,Classic NES Series: Ice Climber,GBA,2004,Platform,Nintendo,0.1,0.04,0.2,0.01,0.34
1840,Tom Clancy's Splinter Cell: Chaos Theory,XB,2005,Action,Ubisoft,0.68,0.38,0,0.05,1.11
16514,Pony Friends 2,PC,2009,Simulation,Eidos Interactive,0,0.01,0,0,0.01
12934,Utawarerumono: Futari no Hakuoro,PSV,2016,Misc,Aqua Plus,0,0,0.05,0,0.05
573,Medal of Honor Heroes,PSP,2006,Shooter,Electronic Arts,0.86,1.11,0.01,0.66,2.65
12290,Paws & Claws: Marine Rescue,DS,2011,Simulation,THQ,0.06,0,0,0,0.06
15190,Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP,DS,2011,Misc,Plenty,0,0,0.02,0,0.02
7050,Project CARS,XOne,2015,Racing,Slightly Mad Studios,0.08,0.13,0,0.02,0.23
15212,So Blonde,PC,2008,Adventure,Eidos Interactive,0,0.02,0,0,0.02
6169,Rocket Power: Beach Bandits,GBA,2002,Platform,THQ,0.2,0.07,0,0.01,0.28
16482,Agatha Christie: Peril at End House,PC,2009,Adventure,JoWood Productions,0,0.01,0,0,0.01
10125,Pac-Man and the Ghostly Adventures 2,X360,2014,Adventure,Namco Bandai Games,0.05,0.05,0,0.01,0.11
6687,NBA Showtime: NBA on NBC,N64,1999,Sports,Midway Games,0.23,0.02,0,0,0.25
10424,Gravity Games Bike: Street Vert Dirt,PS2,2002,Sports,Midway Games,0.05,0.04,0,0.01,0.1
5254,Ganbare Goemon 3: Shishi Jyuurokubei no Karakuri Manji Katame,SNES,1994,Platform,Konami Digital Entertainment,0,0,0.36,0,0.36
1173,MySims Kingdom,DS,2008,Simulation,Electronic Arts,0.81,0.6,0.01,0.17,1.58
509,Mortal Kombat,PS3,2011,Fighting,Warner Bros. Interactive Entertainment,1.98,0.55,0,0.32,2.85
13571,Little Battlers eXperience W,PSV,2012,Role-Playing,Level 5,0,0,0.04,0,0.04
1199,Tom Clancy's Rainbow Six 3,XB,2003,Shooter,Ubisoft,0.91,0.57,0,0.07,1.55
16597,Men in Black II: Alien Escape,GC,2003,Shooter,Infogrames,0.01,0,0,0,0.01
4900,NBA Live 09,PS2,2008,Sports,Electronic Arts,0.32,0.01,0.01,0.05,0.39
3234,Wet,PS3,2009,Shooter,Bethesda Softworks,0.22,0.27,0.01,0.11,0.63
6419,Ninja Gaiden Sigma,PSV,2012,Action,Tecmo Koei,0.13,0.06,0.04,0.04,0.27
13359,Tom Clancy's Rainbow Six: Lockdown,GC,2005,Shooter,Ubisoft,0.04,0.01,0,0,0.05
6792,Command & Conquer 3: Kane's Wrath,X360,2008,Strategy,Electronic Arts,0.16,0.06,0,0.02,0.24
3728,Pachi-Slot Aruze Oukoku 2,PS,1999,Misc,Aruze Corp,0,0,0.5,0.04,0.54
805,Mario Party 5,GC,2003,Misc,Nintendo,0.97,0.33,0.73,0.06,2.08
607,Madden NFL 09,X360,2008,Sports,Electronic Arts,2.21,0.12,0,0.2,2.54
8072,Rabbids Party Collection,Wii,2010,Misc,Ubisoft,0,0.16,0,0.02,0.18
7234,ATV Quad Kings,Wii,2009,Racing,Zoo Digital Publishing,0.21,0,0,0.01,0.22
5180,NARC,PS2,2005,Shooter,Midway Games,0.18,0.14,0,0.05,0.36
14691,Cossacks: European Wars,PC,2001,Strategy,Strategy First,0,0.02,0,0,0.03
9578,Gravity Rush Remastered,PS4,2015,Action,Sony Computer Entertainment,0.02,0.05,0.04,0.01,0.13
10068,International Track & Field 2000,PS,1999,Sports,Konami Digital Entertainment,0.06,0.04,0,0.01,0.11
13203,Power Spike Pro Beach Volleyball,PS,2000,Sports,Infogrames,0.03,0.02,0,0,0.05
12377,Rurouni Kenshin: Meiji Kenkaku Romantan Saisen,PSP,2011,Fighting,Namco Bandai Games,0,0,0.06,0,0.06
11092,Prinny: Can I Really Be the Hero?,PSP,2008,Platform,Tecmo Koei,0.02,0.01,0.05,0.01,0.09
498,World Soccer Winning Eleven 7 International,PS2,2003,Sports,Konami Digital Entertainment,0.08,1.24,1.13,0.45,2.9
9868,Backyard Sports Football: Rookie Rush,X360,2010,Sports,Atari,0.11,0,0,0.01,0.12
6921,Danganronpa: Trigger Happy Havoc,PSP,N/A,Misc,Unknown,0,0,0.24,0,0.24
15253,Terminator 3: The Redemption,GC,2004,Shooter,Atari,0.02,0,0,0,0.02
5129,Dragonfire,2600,1981,Action,Imagic,0.35,0.02,0,0,0.37
7296,Kanzen Chuuki Pro Yakyuu Greatest Nine,SAT,1995,Sports,Sega,0,0,0.22,0,0.22
9935,King of Colosseum (Red): Shin Nippon x Zen Nippon x Pancrase Disc,PS2,2002,Fighting,Spike,0,0,0.12,0,0.12
219,Assassin's Creed,PS3,2007,Adventure,Ubisoft,1.91,2,0.09,0.83,4.83
8353,Jikkyou Powerful Pro Yakyuu 2013,PSP,2013,Sports,Konami Digital Entertainment,0,0,0.17,0,0.17
13602,The Invincible Iron Man,GBA,2002,Action,Activision,0.03,0.01,0,0,0.04
3905,Dynasty Warriors,PSP,2004,Action,Tecmo Koei,0.18,0.01,0.3,0.02,0.51
15017,SimCity Societies,PC,2007,Simulation,Electronic Arts,0,0.02,0,0,0.02
5229,Worms: Open Warfare 2,DS,2007,Strategy,THQ,0.07,0.25,0,0.04,0.36
12265,Discworld,PS,1994,Adventure,Psygnosis,0.04,0.02,0,0,0.06
10687,Initial D: Street Stage,PSP,2006,Racing,Sega,0,0,0.1,0,0.1
12096,Resident Evil 5,PC,2009,Action,Capcom,0.01,0.04,0,0.01,0.07
12495,Rurouni Kenshin: Meiji Kenyaku Romantan - Kansen,PSP,2012,Action,Namco Bandai Games,0,0,0.06,0,0.06
1133,NCAA Football 2005,PS2,2004,Sports,Electronic Arts,1.32,0.09,0,0.22,1.62
10258,Tyco RC: Assault with a Battery,PS,1999,Racing,Syscom,0.06,0.04,0,0.01,0.11
11740,Gale Racer,SAT,1994,Racing,Sega,0,0,0.07,0,0.07
2839,Kouchuu Ouja Mushi King,GBA,2005,Action,Sega,0,0,0.7,0.02,0.72
