Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14019,Hakuouki: Zuisouroku,PS2,2009,Adventure,Idea Factory,0,0,0.04,0,0.04
15453,Winx Club: Saving Alfea,DS,2014,Action,Namco Bandai Games,0.02,0,0,0,0.02
7066,Tony Hawk's Proving Ground,DS,2007,Sports,Activision,0.21,0.01,0,0.02,0.23
8366,Catwoman,PS2,2004,Action,Electronic Arts,0.08,0.06,0,0.02,0.17
5835,Spyro: Attack of the Rhynocs,GBA,2003,Platform,Universal Interactive,0.22,0.08,0,0.01,0.3
15875,Dead to Rights,GBA,2004,Shooter,Zoo Digital Publishing,0.01,0,0,0,0.02
4656,Double Pack: Finding Nemo / The Incredibles,XB,2006,Action,THQ,0.31,0.09,0,0.01,0.42
16016,Codename: Panzers Phase Two,PC,2005,Strategy,CDV Software Entertainment,0,0.01,0,0,0.01
9445,Dead to Rights: Reckoning,PSP,2005,Shooter,Electronic Arts,0.12,0,0,0.01,0.13
10636,Virtual Pool 64,N64,1998,Sports,Crave Entertainment,0.08,0.02,0,0,0.1
9121,Dead to Rights,GC,2002,Shooter,Electronic Arts,0.11,0.03,0,0,0.14
6821,Corvette,XB,2003,Racing,TDK Mediactive,0.18,0.05,0,0.01,0.24
12352,Pro Yaky? Spirits 2013,PSV,2013,Sports,Konami Digital Entertainment,0,0,0.06,0,0.06
11442,Slam 'n Jam '96 featuring Magic & Kareem,PS,1995,Sports,Crystal Dynamics,0.04,0.03,0,0.01,0.08
11695,Vietcong: Purple Haze,XB,2004,Shooter,Gathering of Developers,0.06,0.02,0,0,0.08
10952,Black & White 2,PC,2005,Strategy,Electronic Arts,0.01,0.07,0,0.01,0.09
7899,Phantasy Star Universe,PS2,2006,Role-Playing,Sega,0,0,0.19,0,0.19
2799,Call of Duty: Ghosts,PC,2013,Shooter,Activision,0.23,0.41,0,0.09,0.73
11369,Board Game Classics,GBA,2005,Misc,"Destination Software, Inc",0.06,0.02,0,0,0.08
4667,Mega Man Legends 2,PS,2000,Adventure,Capcom,0.17,0.12,0.1,0.03,0.42
14299,Bikkuriman Daijiten,DS,N/A,Misc,N/A,0,0,0.03,0,0.03
8763,Jikkyou Powerful Pro Yakyuu Portable,PSP,2006,Sports,Konami Digital Entertainment,0,0,0.15,0,0.15
9322,ESPN MLB Baseball,XB,2004,Sports,Sega,0.1,0.03,0,0,0.14
462,Saints Row 2,X360,2008,Action,THQ,1.94,0.8,0.02,0.27,3.03
3904,Fire Emblem: Radiant Dawn,Wii,2007,Strategy,Nintendo,0.28,0.03,0.17,0.03,0.51
9175,Robots,DS,2005,Action,Vivendi Games,0.12,0.01,0,0.01,0.14
2284,Colin McRae Rally 2.0,PS,2000,Racing,Codemasters,0.02,0.8,0.02,0.07,0.91
10073,Ping Pals,DS,2004,Misc,THQ,0.1,0,0,0.01,0.11
9188,Tim Burton's The Nightmare Before Christmas: The Pumpkin King,GBA,2005,Platform,Disney Interactive Studios,0.1,0.04,0,0,0.14
8067,Shrek SuperSlam,DS,2005,Action,Activision,0.17,0,0,0.01,0.18
5310,Supreme Commander 2,X360,2010,Strategy,Square Enix,0.23,0.1,0,0.03,0.35
10969,SingStar: Made In Germany,PS3,2009,Misc,Sony Computer Entertainment,0,0.07,0,0.02,0.09
10975,The Secret Saturdays: Beasts of the 5th Sun,PSP,2009,Action,D3Publisher,0.08,0,0,0.01,0.09
14262,Toushin Toshi,3DS,2014,Role-Playing,imageepoch Inc.,0,0,0.03,0,0.03
13945,Texas Hold 'Em Poker DS,DS,2005,Misc,Majesco Entertainment,0.03,0,0,0,0.04
380,Battlefield: Bad Company 2,X360,2010,Shooter,Electronic Arts,2.09,1.02,0.04,0.32,3.48
13807,Zac to Ombra: Maboroshi no Yuuenchi,DS,2010,Adventure,Konami Digital Entertainment,0,0,0.04,0,0.04
14005,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,XB,2005,Action,Konami Digital Entertainment,0.03,0.01,0,0,0.04
6822,Atelier Meruru: Alchemist of Arland 3,PS3,2011,Role-Playing,Nippon Ichi Software,0.05,0,0.18,0.01,0.24
7636,Namco Museum: 50th Anniversary,GBA,2005,Misc,Namco Bandai Games,0.14,0.05,0,0,0.2
16507,Mystereet,PS2,2006,Adventure,Yeti,0,0,0.01,0,0.01
3087,Disney's Kim Possible 2: Drakken's Demise,GBA,2004,Platform,Disney Interactive Studios,0.47,0.17,0,0.01,0.66
14401,Egg Mania: Eggstreme Madness,PS2,2002,Puzzle,Kemco,0.02,0.01,0,0,0.03
11342,FIFA Street 2,XB,2006,Sports,Electronic Arts,0.06,0.02,0,0,0.08
4029,Lego Batman 3: Beyond Gotham,PSV,2014,Action,Warner Bros. Interactive Entertainment,0.09,0.29,0,0.11,0.49
13796,Fritz Chess,PS3,2009,Strategy,Deep Silver,0,0.03,0,0.01,0.04
5204,NFL GameDay 2001,PS2,2000,Sports,Sony Computer Entertainment,0.18,0.14,0,0.05,0.36
14454,Hot Pixel,PSP,2007,Puzzle,Atari,0.03,0,0,0,0.03
14667,Wrestle Angels: Survivor 2,PS2,2008,Fighting,Tryfirst,0,0,0.03,0,0.03
6030,Ken Griffey Jr.'s Slugfest,N64,1999,Sports,Nintendo,0.23,0.06,0,0,0.29
1657,Sly Cooper and the Thievius Raccoonus,PS2,2002,Platform,Sony Computer Entertainment,1.03,0.14,0,0.04,1.21
2322,X-Men Legends,XB,2004,Role-Playing,Activision,0.62,0.24,0,0.04,0.9
1662,Dino Crisis 2,PS,2000,Action,Virgin Interactive,0.34,0.49,0.28,0.1,1.21
1149,Far Cry 4,XOne,2014,Shooter,Ubisoft,0.79,0.68,0.01,0.13,1.61
1955,NFL Blitz,N64,1998,Sports,Midway Games,1.02,0.04,0,0.01,1.06
11890,Serious Sam: Next Encounter,PS2,2004,Shooter,Global Star,0.04,0.03,0,0.01,0.07
13830,Tiger Woods PGA Tour Golf,GBA,2002,Sports,Ubisoft,0.03,0.01,0,0,0.04
11236,Walt Disney's The Jungle Book: Rhythm N'Groove,PS,2000,Misc,Sony Computer Entertainment,0.05,0.03,0,0.01,0.09
4547,Tales of the World: Radiant Mythology,PSP,2006,Role-Playing,Ubisoft,0.17,0.01,0.23,0.02,0.43
5525,F1 2013,X360,2013,Racing,Codemasters,0.01,0.28,0,0.03,0.33
11813,Big Mutha Truckers 2,XB,2005,Racing,Empire Interactive,0.05,0.02,0,0,0.07
1793,Commando,NES,1986,Action,Capcom,0.71,0.16,0.25,0.03,1.14
391,Spider-Man 2,PS2,2004,Action,Activision,1.75,1.2,0.02,0.43,3.41
10880,World Cup '98 France: Road to Win,SAT,1998,Sports,Sega,0,0,0.09,0,0.09
12584,Centipede: Infestation,Wii,2011,Shooter,Atari,0.06,0,0,0,0.06
10250,Famicom Mini: Famicom Tantei Club - Kieta Koukeisha Zenkouhen,GBA,2004,Adventure,Nintendo,0,0,0.11,0,0.11
8598,Minna no DS Seminar: Kanpeki Kanji Ryoku,DS,2006,Misc,TDK Core,0,0,0.16,0,0.16
10653,Harry Potter and the Deathly Hallows - Part 2,PC,2011,Action,Electronic Arts,0.05,0.04,0,0.01,0.1
1154,F-1 World Grand Prix,N64,1998,Racing,Video System,0.46,0.96,0.09,0.08,1.6
7690,Super Baseball Simulator 1.000,SNES,1991,Sports,Culture Brain,0,0,0.2,0,0.2
4670,Castlevania: The Dracula X Chronicles,PSP,2007,Platform,Konami Digital Entertainment,0.22,0.09,0.04,0.07,0.42
9152,"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",PSP,2007,Role-Playing,Nippon Ichi Software,0,0,0.13,0,0.14
3078,Toy Story 3: The Video Game,PSP,2010,Action,Disney Interactive Studios,0.27,0.25,0,0.14,0.66
6553,Polarium,DS,2004,Puzzle,Nintendo,0.13,0.01,0.11,0.01,0.26
616,Mario Party 2,N64,1999,Misc,Nintendo,1.28,0.14,1.08,0.01,2.5
1227,Mario Golf: Toadstool Tour,GC,2003,Sports,Nintendo,1.09,0.15,0.25,0.04,1.53
1550,Kid Icarus: Uprising,3DS,2012,Action,Nintendo,0.48,0.35,0.36,0.07,1.28
5924,Star Ocean 5: Integrity and Faithlessness,PS4,2016,Role-Playing,Square Enix,0.06,0.07,0.14,0.02,0.3
15084,X3: Terran War Pack,PC,2012,Misc,Deep Silver,0,0.02,0,0,0.02
16070,IL-2 Sturmovik,PC,2001,Simulation,Blue Byte,0,0.01,0,0,0.01
2276,AMF Bowling Pinbusters!,Wii,2007,Sports,Bethesda Softworks,0.85,0,0,0.07,0.91
1187,Smuggler's Run,PS2,2000,Racing,Take-Two Interactive,0.77,0.6,0,0.2,1.56
12931,Drill Dozer,GBA,N/A,Platform,Unknown,0.04,0.01,0,0,0.05
3419,SoulCalibur V,X360,2012,Fighting,Namco Bandai Games,0.39,0.14,0.02,0.04,0.59
9241,The History Channel: Civil War - A Nation Divided,X360,2006,Shooter,Activision,0.13,0,0,0.01,0.14
5351,Kurushi Final: Mental Blocks,PS,1998,Puzzle,Sony Computer Entertainment,0,0,0.32,0.02,0.34
4996,Disney Sing It,PS3,2008,Misc,Disney Interactive Studios,0.27,0.07,0,0.04,0.38
4924,Yoshi Touch & Go,DS,2005,Platform,Nintendo,0.34,0.02,0,0.03,0.39
13394,The Berenstain Bears and the Spooky Old Tree,GBA,2005,Platform,Namco Bandai Games,0.03,0.01,0,0,0.05
8315,Backbreaker,PS3,N/A,Sports,Unknown,0.16,0,0,0.01,0.17
7019,Hannah Montana: The Movie,PS3,2009,Adventure,Disney Interactive Studios,0.14,0.06,0,0.03,0.23
12860,Mister Slime,DS,2008,Action,SouthPeak Games,0.05,0,0,0,0.05
14211,Super Dodgeball Brawlers (jp sales),DS,2008,Sports,Arc System Works,0,0,0.03,0,0.03
3247,Sacred 2: Fallen Angel,PS3,2009,Role-Playing,Deep Silver,0.22,0.23,0.08,0.09,0.62
12251,Chrysler Classic Racing,Wii,2008,Racing,Zoo Games,0.06,0,0,0,0.06
16339,Nakayoshi All-Stars: Mezase Gakuen Idol,DS,2008,Misc,Creative Core,0,0,0.01,0,0.01
16516,Deal or No Deal,PC,2006,Misc,Focus Home Interactive,0,0.01,0,0,0.01
11243,Rugby 15,XOne,2015,Sports,Bigben Interactive,0.03,0.05,0,0.01,0.09
13272,Zoop,PS,1995,Puzzle,MediaQuest,0.03,0.02,0,0,0.05
11509,Cabela's North American Adventures,PS2,2010,Sports,Activision,0.04,0.03,0,0.01,0.08
8106,Guitar Hero Live,WiiU,2015,Misc,Activision,0.12,0.04,0,0.02,0.18
12067,Street Fighter II': Special Champion Edition (JP weekly sales),GEN,1993,Action,Capcom,0,0,0.07,0,0.07
4013,Men in Black II: Alien Escape,PS2,2002,Shooter,Infogrames,0.24,0.19,0,0.06,0.5
3676,Rune Factory 4,3DS,2012,Role-Playing,Xseed Games,0.31,0,0.21,0.03,0.55
4481,Naruto: Ultimate Ninja 3,PS2,2005,Fighting,Atari,0.36,0.01,0,0.06,0.44
12623,Petz Bunnyz Bunch,DS,2011,Simulation,Ubisoft,0.05,0,0,0,0.06
1553,Castlevania: Symphony of the Night,PS,1997,Platform,Konami Digital Entertainment,0.58,0.4,0.21,0.08,1.27
2676,Dragon Warrior I&II,GB,1999,Role-Playing,Enix Corporation,0,0,0.77,0,0.77
11103,Karaoke Revolution Presents American Idol Encore 2,X360,2008,Misc,Konami Digital Entertainment,0.08,0,0,0.01,0.09
1368,LEGO Star Wars II: The Original Trilogy,PSP,2006,Action,LucasArts,0.58,0.51,0,0.32,1.41
1575,Final Fantasy IV,DS,2007,Simulation,Square Enix,0.54,0.05,0.62,0.05,1.26
5388,WWE Day of Reckoning 2,GC,2005,Fighting,THQ,0.26,0.07,0,0.01,0.34
9738,Eyeshield 21: Max Devil Power,DS,2006,Role-Playing,Nintendo,0,0,0.12,0,0.12
7114,NCAA GameBreaker 2004,PS2,2003,Sports,Sony Computer Entertainment,0.11,0.09,0,0.03,0.23
61,Just Dance 3,Wii,2011,Misc,Ubisoft,6.05,3.15,0,1.07,10.26
13611,Attack of the Movies 3D,X360,2010,Shooter,Majesco Entertainment,0.04,0,0,0,0.04
13437,Mighty No. 9,PS4,2016,Platform,Deep Silver,0.04,0,0,0.01,0.05
15493,Devil Survivor: Over Clock,3DS,2015,Strategy,Atlus,0,0,0.02,0,0.02
12551,Impossible Mission,PSP,2007,Platform,System 3 Arcade Software,0,0.04,0,0.02,0.06
3322,Harry Potter and the Goblet of Fire,GBA,2005,Action,Electronic Arts,0.44,0.16,0,0.01,0.61
16195,Metal Slug Anthology,PS2,2007,Shooter,Ignition Entertainment,0,0,0.01,0,0.01
13259,American Bass Challenge,GBA,2001,Sports,Starfish,0.03,0.01,0,0,0.05
10758,Wasteland 2,PC,2015,Role-Playing,inXile Entertainment,0.02,0.06,0,0.01,0.1
8164,All Grown Up! Express Yourself,GBA,2004,Misc,THQ,0.13,0.05,0,0,0.18
5469,Planet Puzzle League,DS,2007,Puzzle,Nintendo,0.14,0.01,0.16,0.01,0.33
15353,Cabela's Big Game Hunter: Pro Hunts,WiiU,2014,Shooter,Activision,0.02,0,0,0,0.02
6540,Tiger Woods PGA Tour 10,PS2,2009,Sports,Electronic Arts,0.12,0.01,0,0.13,0.26
16241,Kao the Kangaroo,GBA,2001,Platform,Titus,0.01,0,0,0,0.01
16538,Mushi Bugyou,3DS,2013,Action,Namco Bandai Games,0,0,0.01,0,0.01
8849,Fantasia: Music Evolved,XOne,2014,Misc,Disney Interactive Studios,0.11,0.03,0,0.01,0.15
5788,Kingdoms of Amalur: Reckoning,PC,2012,Role-Playing,Electronic Arts,0.14,0.13,0,0.04,0.31
14739,Dragon Tamer: Sound Spirit,DS,2007,Role-Playing,Namco Bandai Games,0,0,0.03,0,0.03
9884,Power Gig: Rise of the SixString,X360,2010,Misc,Unknown,0.11,0,0,0.01,0.12
14814,Sengoku Basara: Sanada Yukimura-Den,PS4,2016,Action,Capcom,0,0,0.03,0,0.03
3195,Ghostbusters: The Video Game,X360,2009,Action,Atari,0.43,0.14,0,0.06,0.63
7721,Marvel Super Hero Squad: Comic Combat,Wii,2011,Action,THQ,0.15,0.03,0,0.01,0.2
3580,Army Men: Sarge's Heroes,PS,1999,Action,3DO,0.31,0.21,0,0.04,0.56
7445,The Last Airbender,Wii,2010,Action,THQ,0.12,0.07,0,0.02,0.21
3700,System 3 presents Ferrari Challenge Trofeo Pirelli,Wii,2008,Racing,System 3 Arcade Software,0.07,0.4,0,0.07,0.54
14812,Alien Breed Trilogy,X360,2011,Shooter,Mastertronic,0,0.02,0,0,0.03
3469,International Superstar Soccer '98,N64,1998,Sports,Konami Digital Entertainment,0.06,0.3,0.19,0.03,0.58
4371,Petz: Catz 2,Wii,2007,Simulation,Ubisoft,0.41,0.01,0,0.03,0.45
4355,Apocalypse,PS,1998,Action,Activision,0.25,0.17,0,0.03,0.45
15261,Dakar 2: The World's Ultimate Rally,XB,2003,Racing,Acclaim Entertainment,0.02,0,0,0,0.02
2403,Triple Play 2002,PS2,2002,Sports,Electronic Arts,0.43,0.33,0,0.11,0.87
7041,Dynasty Warriors: Strikeforce,X360,2009,Action,Tecmo Koei,0.13,0.06,0.02,0.02,0.23
8585,The Powerpuff Girls: Chemical X-Traction,N64,2001,Action,BAM! Entertainment,0.13,0.03,0,0,0.16
1128,Call of Duty: Black Ops,PC,N/A,Shooter,Activision,0.58,0.81,0,0.24,1.63
2810,Dragon Age: Inquisition,PC,2014,Role-Playing,Electronic Arts,0.32,0.34,0,0.07,0.73
12528,Syndicate,PC,1992,Strategy,Electronic Arts,0,0.05,0,0.01,0.06
5920,Call of Duty: Modern Warfare 3: Defiance,DS,2011,Shooter,Activision,0.21,0.07,0,0.02,0.3
3500,Tetris Party Deluxe,Wii,2010,Puzzle,Nintendo,0.34,0.17,0.02,0.05,0.58
11808,Speed Zone,Wii,2009,Racing,Bethesda Softworks,0.01,0.05,0,0.01,0.07
7281,NFL 2K3,GC,2002,Sports,Sega,0.17,0.04,0,0.01,0.22
5270,Dark Souls III,XOne,2016,Role-Playing,Namco Bandai Games,0.23,0.09,0,0.03,0.35
10978,Agassi Tennis Generation,PS2,2003,Sports,DreamCatcher Interactive,0.04,0.03,0,0.01,0.09
5627,Singularity,X360,N/A,Shooter,Unknown,0.24,0.05,0,0.02,0.32
4198,The Princess and the Frog,Wii,2009,Platform,Disney Interactive Studios,0.29,0.13,0,0.04,0.47
9576,Sengoku Basara 3 Utage,Wii,2011,Action,Capcom,0,0,0.13,0,0.13
3519,Spyro Orange: The Cortex Conspiracy,GBA,2004,Action,Vivendi Games,0.41,0.15,0,0.01,0.57
6519,Bust A Groove 2,PS,1999,Misc,Enix Corporation,0.04,0.03,0.18,0.02,0.26
1805,LEGO Star Wars III: The Clone Wars,3DS,2011,Action,LucasArts,0.61,0.43,0,0.09,1.13
1261,WWF No Mercy,N64,2000,Fighting,THQ,1.2,0.27,0.02,0.02,1.5
15158,Veggy World,DS,2011,Shooter,Jack of All Games,0.02,0,0,0,0.02
6176,Conflict: Desert Storm II - Back to Bagdhad,XB,2003,Shooter,SCi,0.21,0.06,0,0.01,0.28
10663,Marvel Super Hero Squad: The Infinity Gauntlet,3DS,2011,Action,THQ,0.07,0.02,0,0.01,0.1
11733,MTV Music Generator 3: This Is the Remix,XB,2004,Misc,Codemasters,0.06,0.02,0,0,0.08
1842,Arc the Lad,PS,1995,Role-Playing,Sony Computer Entertainment,0,0,1.1,0.01,1.11
13918,Civilization Beyond Earth: Rising Tide,PC,2015,Strategy,Take-Two Interactive,0,0.04,0,0,0.04
12785,Yuugen Gaisha Brave Company,3DS,2011,Strategy,Namco Bandai Games,0,0,0.06,0,0.06
3792,Ty the Tasmanian Tiger 2: Bush Rescue,PS2,2004,Platform,Electronic Arts,0.26,0.2,0,0.07,0.53
560,Skate 3,X360,2010,Sports,Electronic Arts,1.46,0.98,0,0.24,2.68
13847,Haikyu!! Cross Team Match!,3DS,2016,Adventure,Namco Bandai Games,0,0,0.04,0,0.04
4892,Monster Jam: Urban Assault,DS,2008,Racing,Activision,0.37,0,0,0.03,0.39
5612,Birthday Party Bash,Wii,2009,Misc,Take-Two Interactive,0.3,0,0,0.02,0.32
5359,SoulCalibur,DC,1999,Fighting,Namco Bandai Games,0,0,0.34,0,0.34
2934,Mobile Suit Gundam: Journey to Jaburo,PS2,2000,Simulation,Namco Bandai Games,0.16,0.13,0.36,0.04,0.7
16265,"Hanayaka Kana, Ware ga Ichizoku",PSP,2010,Adventure,Idea Factory,0,0,0.01,0,0.01
3698,Excite Truck,Wii,2006,Racing,Nintendo,0.4,0.03,0.08,0.04,0.54
10686,Zero4 Champ RR-Z,SNES,1995,Racing,Media Rings,0,0,0.1,0,0.1
3283,Super Robot Taisen α Gaiden,PS,2001,Strategy,Banpresto,0,0,0.58,0.04,0.62
15058,Castlevania: Lords of Shadow - Reverie,X360,2011,Action,Konami Digital Entertainment,0.02,0,0,0,0.02
