Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
9133,Onimusha Essentials,PS2,2008,Action,Capcom,0.07,0.05,0,0.02,0.14
16092,Datenshi no Amai Yuuwaku x Kaikan Phrase,DS,2010,Adventure,FuRyu,0,0,0.01,0,0.01
12636,All Kamen Rider: Rider Generation 2,PSP,2012,Action,Namco Bandai Games,0,0,0.06,0,0.06
1287,Imagine: Master Chef,DS,2007,Simulation,Ubisoft,0.39,0.92,0,0.17,1.47
16474,MotoGP 15,X360,2015,Racing,Milestone S.r.l.,0,0.01,0,0,0.01
2670,Marvel Nemesis: Rise of the Imperfects,PS2,2005,Fighting,Electronic Arts,0.64,0.02,0,0.1,0.77
16100,Super PickUps,Wii,2009,Racing,XS Games,0.01,0,0,0,0.01
6268,How to Train Your Dragon 2,Wii,2014,Adventure,Little Orbit,0.05,0.2,0,0.02,0.27
2972,Baldur's Gate: Dark Alliance II,PS2,2004,Role-Playing,Interplay,0.34,0.26,0,0.09,0.68
13353,Black & Bruised,GC,2003,Fighting,Vivendi Games,0.04,0.01,0,0,0.05
5169,Dragon Ball Z: Infinite World,PS2,2008,Fighting,Namco Bandai Games,0.08,0.06,0.21,0.02,0.36
5827,Shrek Swamp Kart Speedway,GBA,2002,Racing,TDK Mediactive,0.22,0.08,0,0.01,0.3
8069,Mega Man Soccer,SNES,1993,Sports,Capcom,0.04,0.01,0.13,0,0.18
16309,Full Auto 2: Battlelines,PSP,2007,Racing,Sega,0,0.01,0,0,0.01
4468,Barbie: Groom and Glam Pups,DS,2010,Action,THQ,0.26,0.14,0,0.04,0.44
10806,Imagine: Reporter,DS,2010,Simulation,Ubisoft,0.08,0.01,0,0.01,0.1
6269,Boogie,DS,2007,Misc,Electronic Arts,0.25,0,0,0.02,0.27
8396,Disney Golf,PS2,2002,Sports,Electronic Arts,0.07,0.06,0.02,0.02,0.17
4011,Fantastic 4,PS2,2005,Action,Activision,0.41,0.01,0,0.07,0.5
986,Kirby 64: The Crystal Shards,N64,2000,Platform,Nintendo,0.63,0.06,1.03,0.04,1.77
6383,Connect Four / Perfection / Trouble,GBA,2005,Misc,Zoo Digital Publishing,0.19,0.07,0,0,0.27
14633,Galaxy Angel II: Zettairyouiki no Tobira,PS2,2006,Strategy,Broccoli,0,0,0.03,0,0.03
5643,Shaun White Snowboarding,PSP,2008,Sports,Ubisoft,0.26,0.03,0,0.03,0.32
8887,Scarface: The World is Yours,Wii,2007,Action,Vivendi Games,0.12,0.01,0,0.01,0.15
4861,Star Wars: Clone Wars,GC,2002,Shooter,Activision,0.31,0.08,0,0.01,0.4
12888,Rez,PS2,2001,Shooter,Sony Computer Entertainment,0.03,0.02,0,0.01,0.05
9385,Kurt Warner's Arena Football Unleashed,PS,2000,Sports,Midway Games,0.07,0.05,0,0.01,0.13
11493,TimeSplitters: Future Perfect,GC,2005,Shooter,Electronic Arts,0.06,0.02,0,0,0.08
8181,NBA Hoopz,PS2,2001,Sports,Midway Games,0.09,0.07,0,0.02,0.18
16344,H2O+: Footprints in the Sand,PS2,2008,Adventure,Kadokawa Shoten,0,0,0.01,0,0.01
11408,Crush,PSP,2007,Puzzle,Sega,0.07,0,0,0.01,0.08
3218,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",X360,2009,Shooter,Activision,0.34,0.23,0,0.06,0.63
7778,Dream Salon,DS,2009,Misc,Zoo Digital Publishing,0.18,0,0,0.01,0.19
10845,Rocky,GC,2002,Fighting,Rage Software,0.07,0.02,0,0,0.09
5912,Spider-Man: Friend or Foe,X360,2007,Action,Activision,0.26,0.02,0,0.02,0.3
1704,Pokemon Super Mystery Dungeon,3DS,2015,Role-Playing,Nintendo,0.46,0.31,0.33,0.08,1.19
7117,Dinosaur King,DS,2007,Strategy,Sega,0.2,0,0,0.02,0.23
6765,NBA Courtside 2002,GC,2002,Sports,Nintendo,0.19,0.05,0,0.01,0.25
3726,Dragon Quest Characters: Torneko no Daibouken 3: Fushigi no Dungeon,PS2,2002,Role-Playing,Enix Corporation,0,0,0.54,0,0.54
13218,Strikers 1945,SAT,1996,Shooter,Atlus,0,0,0.05,0,0.05
10837,Big League Sports: Summer,Wii,2009,Sports,Activision,0.09,0,0,0.01,0.09
15703,Monster High 13 Wishes,3DS,2013,Action,Little Orbit,0,0.02,0,0,0.02
9720,DS Yamamura Misa Suspense: Maiko Kogiku - Kisha Katherine - Sougiya Isa Akashi - Koto ni Maru Hana Sanrin: Kyoto Satujin Jinken File,DS,2008,Adventure,Tecmo Koei,0,0,0.12,0,0.12
15587,Arabians Lost: The Engagement on Desert,PS2,2007,Adventure,Prototype,0,0,0.02,0,0.02
7476,Rune Factory: Tides of Destiny,Wii,2011,Role-Playing,Marvelous Interactive,0.14,0,0.06,0.01,0.21
11662,Katekyoo Hitman Reborn! DS: Flame Rumble Hyper - Moeyo Mirai,DS,2008,Fighting,Takara Tomy,0,0,0.08,0,0.08
1534,Pirates of the Caribbean: The Curse of the Black Pearl,GBA,2003,Platform,TDK Mediactive,0.93,0.34,0,0.02,1.29
2288,Namco Museum,XB,N/A,Misc,Unknown,0.77,0.11,0,0.04,0.91
7052,Call of Duty: Black Ops 3,PC,2015,Shooter,Activision,0,0.22,0,0.01,0.23
2764,Ace Combat: Assault Horizon,PS3,2011,Action,Namco Bandai Games,0.3,0.16,0.22,0.07,0.74
10139,Lost in Blue,DS,2005,Adventure,Konami Digital Entertainment,0.07,0.02,0.02,0.01,0.11
2683,Pokemon Dash,DS,2004,Racing,Nintendo,0.21,0.14,0.38,0.04,0.77
5039,Mercenaries 2: World in Flames,PS2,2008,Shooter,Electronic Arts,0.21,0,0,0.17,0.38
5460,Tales of the World: Radiant Mythology 2,PSP,2009,Role-Playing,Namco Bandai Games,0,0,0.33,0,0.33
16519,DJ Max Technika Tune,PSV,2012,Misc,CyberFront,0,0,0.01,0,0.01
15753,Blazing Angels: Squadrons of WWII,PC,2006,Simulation,Ubisoft,0.01,0,0,0,0.02
14557,Beyblade Evolution,3DS,2013,Action,Rising Star Games,0.02,0.01,0,0,0.03
4638,Cabela's Legendary Adventures,PS2,2008,Sports,Activision,0.21,0.16,0,0.05,0.42
15893,Mission: Impossible - Operation Surma,GC,2004,Platform,Atari,0.01,0,0,0,0.02
6532,Muramasa: The Demon Blade,PSV,2013,Role-Playing,Marvelous Entertainment,0.13,0,0.1,0.03,0.26
7933,Momotarou Dentetsu World,DS,2010,Misc,Hudson Soft,0,0,0.19,0,0.19
3272,XGRA: Extreme G-Racing Association,PS2,2004,Racing,Eidos Interactive,0.3,0.24,0,0.08,0.62
10482,PictoImage,DS,2007,Puzzle,Sega,0.1,0,0,0.01,0.1
15853,Winning Post 7: Maximum 2007,PS3,2007,Sports,Tecmo Koei,0,0,0.02,0,0.02
2124,Pro Evolution Soccer 2014,PS3,2013,Action,Konami Digital Entertainment,0.03,0.43,0.51,0.01,0.98
11031,World Championship Games: A Track & Field Event,DS,2008,Sports,Ghostlight,0.08,0,0,0.01,0.09
14873,Neverwinter Nights 2,PC,2006,Role-Playing,Atari,0,0.02,0,0,0.03
4237,Crash of the Titans,Wii,2007,Action,Vivendi Games,0.4,0.03,0,0.04,0.46
13862,Mobile Suit Gundam: Mokuba no Kiseki,PSP,2012,Action,Namco Bandai Games,0,0,0.04,0,0.04
16004,Diary Girl,DS,2008,Misc,Konami Digital Entertainment,0.01,0,0,0,0.01
11989,Mia Hamm Soccer 64,N64,2000,Sports,THQ,0.06,0.01,0,0,0.07
5916,We Sing Pop!,Wii,2012,Misc,Nordic Games,0.08,0.19,0,0.03,0.3
3470,NASCAR: Dirt to Daytona,PS2,N/A,Racing,Unknown,0.28,0.22,0,0.07,0.58
3248,Madden NFL 07,GC,2006,Sports,Electronic Arts,0.48,0.13,0,0.02,0.62
7306,Herdy Gerdy,PS2,2002,Adventure,Eidos Interactive,0.11,0.08,0,0.03,0.22
3914,SpongeBob SquarePants: Creature from the Krusty Krab,Wii,2006,Platform,THQ,0.45,0.02,0,0.04,0.51
7556,MLB SlugFest 20-03,XB,2002,Sports,Midway Games,0.15,0.04,0,0.01,0.2
11750,Magic Pengel: The Quest for Color,PS2,2002,Role-Playing,Taito,0.04,0.03,0,0.01,0.07
10496,Atsumare! Power Pro Kun no DS Koushien,DS,N/A,Sports,N/A,0,0,0.1,0,0.1
998,BioShock Infinite,PS3,2013,Shooter,Take-Two Interactive,0.72,0.69,0.04,0.31,1.76
8435,Fracture,PS3,2008,Shooter,LucasArts,0.11,0.04,0,0.02,0.17
13092,Puyo Pop,GBA,2001,Puzzle,Sega,0.04,0.01,0,0,0.05
6236,FIFA Soccer 07,X360,2006,Sports,Electronic Arts,0.24,0.01,0,0.02,0.28
5365,Avatar: The Last Airbender - The Burning Earth,DS,2007,Action,THQ,0.31,0,0,0.03,0.34
8338,Mahjong Fight Club,PSP,2004,Misc,Konami Digital Entertainment,0,0,0.17,0,0.17
9673,Resident Evil,PS3,2006,Action,Capcom,0,0,0.12,0,0.12
9517,Backyard Sports Football: Rookie Rush,Wii,2010,Sports,Atari,0.12,0,0,0.01,0.13
2194,Lego Batman 3: Beyond Gotham,X360,2014,Action,Warner Bros. Interactive Entertainment,0.48,0.38,0,0.08,0.95
15583,Elf Bowling 1 & 2,DS,2005,Sports,Ignition Entertainment,0.02,0,0,0,0.02
8239,World Championship Poker,GBA,2004,Misc,Crave Entertainment,0.12,0.05,0,0,0.17
16181,Putty Squad,PS3,2013,Platform,System 3,0,0.01,0,0,0.01
12892,Jake Power: Policeman,DS,2008,Adventure,Ubisoft,0.05,0,0,0,0.05
13855,Klonoa Heroes: Densetsu no Star Medal,GBA,2002,Role-Playing,Namco Bandai Games,0,0,0.04,0,0.04
6735,F1 2000,PS,2000,Racing,Electronic Arts,0.14,0.09,0,0.02,0.25
10469,Leisure Suit Larry: Box Office Bust,PS3,2009,Adventure,Codemasters,0.06,0.03,0,0.01,0.1
8622,Vegas Party,Wii,N/A,Misc,Unknown,0.15,0,0,0.01,0.16
9343,MLB Power Pros 2008,Wii,2008,Sports,Konami Digital Entertainment,0.12,0,0.01,0.01,0.13
13093,Marriage Royale: Prism Story,PSP,2010,Adventure,ASCII Media Works,0,0,0.05,0,0.05
2576,[Prototype 2],X360,2012,Action,Activision,0.48,0.25,0,0.07,0.8
2610,Star Wars The Clone Wars: Jedi Alliance,DS,2008,Action,LucasArts,0.62,0.11,0,0.07,0.79
2554,Professor Layton vs Phoenix Wright: Ace Attorney,3DS,2012,Puzzle,Level 5,0.2,0.26,0.3,0.04,0.81
8978,Travel Games For Dummies,DS,2008,Misc,Electronic Arts,0.13,0,0,0.01,0.15
16058,Winning Post 7 Maximum 2008,PS2,2008,Sports,Tecmo Koei,0,0,0.01,0,0.01
16061,WRC: FIA World Rally Championship,PC,N/A,Racing,Black Bean Games,0,0.01,0,0,0.01
11091,Freestyle Metal X,PS2,2003,Racing,Midway Games,0.04,0.03,0,0.01,0.09
4654,Black,XB,2006,Shooter,Electronic Arts,0.31,0.09,0,0.01,0.42
661,WCW/nWo Revenge,N64,1998,Fighting,THQ,1.94,0.39,0.03,0.02,2.38
502,Zumba Fitness 2,Wii,2011,Sports,Majesco Entertainment,1.54,1.07,0,0.28,2.88
15435,Tenkai Knights: Brave Battle,3DS,2014,Action,Namco Bandai Games,0.01,0.01,0,0,0.02
12871,NBA 2K17,X360,2016,Sports,Take-Two Interactive,0.04,0,0,0.01,0.05
11869,Pro Farm 1,PC,2011,Simulation,Excalibur Publishing,0,0.06,0,0.01,0.07
5909,Shin Megami Tensei: Devil Summoner - Soul Hackers,3DS,2012,Role-Playing,Atlus,0.13,0.02,0.14,0.01,0.3
556,Madden NFL 12,X360,2011,Sports,Electronic Arts,2.42,0.11,0,0.16,2.69
3969,Activision Anthology,PS2,2002,Misc,Activision,0.25,0.19,0,0.06,0.5
8678,7th Dragon III Code: VFD,3DS,2015,Role-Playing,Sega,0.03,0,0.12,0,0.16
13735,NHL Hitz Pro,GC,N/A,Sports,Unknown,0.03,0.01,0,0,0.04
10393,BlazBlue: Chrono Phantasma,PSV,2014,Fighting,Arc System Works,0.06,0,0.03,0.02,0.11
4948,Marvel: Ultimate Alliance,PS3,2006,Role-Playing,Activision,0.33,0.02,0,0.04,0.39
4865,I-Ninja,PS2,2003,Platform,Sony Computer Entertainment,0.19,0.15,0,0.05,0.4
5839,Trauma Center: New Blood,Wii,2007,Simulation,Nintendo,0.22,0.04,0.01,0.03,0.3
1450,Tom Clancy's Rainbow Six: Vegas 2,PS3,2008,Shooter,Ubisoft,0.66,0.45,0.04,0.21,1.35
14448,Hiiro no Kakera 3: Aoikuro no Kusabi,PS2,2008,Adventure,Idea Factory,0,0,0.03,0,0.03
1286,Tom Clancy's Splinter Cell: Pandora Tomorrow,XB,2004,Action,Ubisoft,0.82,0.59,0,0.07,1.48
9928,Rock Band: Metal Track Pack,PS3,2009,Misc,MTV Games,0.11,0,0,0.01,0.12
1008,Pro Evolution Soccer,PS2,2001,Sports,Konami Digital Entertainment,0.06,0.9,0.53,0.27,1.75
4231,Classic NES Series: Pac-Man,GBA,2004,Puzzle,Nintendo,0.25,0.09,0.12,0.01,0.46
16048,Guitar Hero III: Legends of Rock,PC,2007,Misc,Aspyr,0.01,0,0,0,0.01
8518,Let's Ride: Sunshine Stables,GBA,2005,Sports,DTP Entertainment,0.12,0.04,0,0,0.16
467,WWE SmackDown! Shut Your Mouth,PS2,2002,Sports,THQ,1.45,1.13,0.07,0.38,3.02
2658,Avatar: The Game,X360,2009,Action,Ubisoft,0.34,0.35,0,0.08,0.78
9388,NHL 2K9,PS2,2008,Sports,Take-Two Interactive,0.07,0.05,0,0.02,0.13
15685,Kabushiki Baibai Trainer: Kabutore! Next,DS,2007,Simulation,Konami Digital Entertainment,0,0,0.02,0,0.02
3100,The Evil Within,XOne,2014,Action,Bethesda Softworks,0.35,0.25,0,0.05,0.65
9381,SingStar Latino,PS2,2007,Misc,Sony Computer Entertainment,0.07,0.05,0,0.02,0.13
6437,Angry Birds Trilogy,X360,2012,Action,Activision,0.18,0.06,0,0.02,0.27
11803,SimCity 4: Deluxe Edition,PC,2003,Simulation,Electronic Arts,0,0.06,0,0.01,0.07
5834,Karaoke Revolution Glee: Volume 3,Wii,2011,Misc,Konami Digital Entertainment,0.24,0.04,0,0.02,0.3
6022,FIFA Soccer 13,3DS,2012,Action,Electronic Arts,0.06,0.2,0,0.03,0.29
14017,Trick x Logic: Season 2,PSP,2010,Adventure,Sony Computer Entertainment,0,0,0.04,0,0.04
6669,Midway's Greatest Arcade Hits,GBA,2001,Misc,Midway Games,0.18,0.07,0,0,0.25
11090,MotoGP 14,X360,2014,Racing,Milestone S.r.l.,0.04,0.04,0,0.01,0.09
4543,"999: Nine Hours, Nine Persons, Nine Doors",DS,2009,Adventure,ChunSoft,0.37,0,0.03,0.03,0.43
8410,RC Revenge Pro,PS2,2000,Racing,Acclaim Entertainment,0.08,0.06,0,0.02,0.17
13548,WSC Real 11: World Snooker Championship,X360,2011,Sports,Koch Media,0,0.04,0,0.01,0.04
2519,MediEvil: Resurrection,PSP,2005,Adventure,Sony Computer Entertainment,0.19,0.41,0,0.22,0.82
12038,Colosseum: Road to Freedom,PS2,2005,Role-Playing,Tecmo Koei,0.03,0.03,0,0.01,0.07
6092,El Shaddai: Ascension of the Metatron,PS3,2011,Action,Ignition Entertainment,0.11,0.07,0.08,0.03,0.29
14624,Roadsters,PS,2000,Racing,Titus,0.02,0.01,0,0,0.03
8938,Toy Story Racer,PS,2001,Racing,Activision,0.08,0.06,0,0.01,0.15
2558,Ben 10: Alien Force,Wii,2008,Action,Koch Media,0.52,0.21,0,0.07,0.81
1687,Metal Gear Solid: Portable Ops,PSP,2006,Action,Konami Digital Entertainment,0.38,0.35,0.38,0.09,1.19
15249,Sakura Wars 1 & 2,PSP,2006,Strategy,Sega,0,0,0.02,0,0.02
4737,Monster Trucks Mayhem,Wii,2009,Racing,Zoo Games,0.39,0,0,0.02,0.41
5275,Remember Me,PS3,2013,Action,Capcom,0.1,0.18,0,0.07,0.35
8200,Namco Museum: 50th Anniversary,XB,2005,Misc,Namco Bandai Games,0.13,0.04,0,0.01,0.18
8516,King's Field,PS,1995,Role-Playing,Sony Computer Entertainment,0.09,0.06,0,0.01,0.16
7990,The Bee Game,DS,2007,Adventure,Midway Games,0.17,0,0,0.01,0.19
3089,Brothers In Arms: Road to Hill 30,XB,2005,Shooter,Ubisoft,0.49,0.14,0,0.02,0.66
15958,"Sharin no Kuni, Himawari no Shoujo",X360,2010,Adventure,5pb,0,0,0.02,0,0.02
16227,New Interpretation Stranger of Sword City,PSV,2016,Role-Playing,Experience Inc.,0,0,0.01,0,0.01
13345,Galaxy Racers,DS,2010,Racing,Ubisoft,0.04,0,0,0,0.05
12248,Hot Wheels: Burnin' Rubber,GBA,2001,Racing,THQ,0.05,0.02,0,0,0.06
1023,Madden NFL 99,PS,1998,Sports,Electronic Arts,1.66,0.04,0,0.04,1.74
3556,LEGO Rock Band,X360,2009,Misc,Warner Bros. Interactive Entertainment,0.4,0.12,0,0.05,0.57
5646,Seaman: Kindan no Pet - Gaze Hakushi no Jikken Shima,PS2,2001,Simulation,ASCII Entertainment,0,0,0.32,0,0.32
4870,SD Gundam G Generation Seed,PS2,2004,Strategy,Namco Bandai Games,0,0,0.4,0,0.4
11054,Ski-Doo Snowmobile Challenge,Wii,2009,Racing,Valcon Games,0.08,0,0,0.01,0.09
1419,MotorStorm: Pacific Rift,PS3,2008,Racing,Sony Computer Entertainment,0.43,0.67,0.02,0.26,1.37
14688,Harukanaru Toki no Naka de 6,PSV,2015,Action,Tecmo Koei,0,0,0.03,0,0.03
4117,Harvest Moon 64,N64,1999,Simulation,Pack In Soft,0.25,0.06,0.11,0.06,0.48
6137,Siren: Blood Curse,PS3,2008,Action,Sony Computer Entertainment,0,0.17,0.09,0.02,0.28
5833,Touhoku Daigaku Mirai Kagaku Gijutsu Kyoudou Kenkyuu Center Kawashima Ryuuta Kyouju Kanshu: Nou Ryoku Trainer Portable,PSP,2005,Misc,Sega,0,0,0.3,0,0.3
11255,NCAA Football 08,XB,2007,Sports,Electronic Arts,0.06,0.02,0,0,0.08
12209,Karaoke Revolution Party,XB,2005,Misc,Konami Digital Entertainment,0.05,0.01,0,0,0.07
4194,The Sims 3: Ambitions,PC,2010,Simulation,Electronic Arts,0,0.29,0,0.18,0.47
9089,TRINITY: Souls of Zill O'll,PS3,2010,Role-Playing,Ubisoft Annecy,0.06,0.03,0.03,0.02,0.14
7221,The Suffering,XB,2004,Action,Midway Games,0.16,0.05,0,0.01,0.22
4648,Kumamon Bomber: Puzzle de Kumamon Taisou,GC,2005,Puzzle,Sega,0.32,0.08,0,0.01,0.42
11572,Need For Speed: Undercover,PC,2008,Racing,Electronic Arts,0,0.07,0,0.01,0.08
13348,Game of Thrones (Telltale),PS4,2015,Adventure,Telltale Games,0.04,0,0,0.01,0.05
10965,Bomberman Max 2: Blue Advance,GBA,2002,Puzzle,Vivendi Games,0.07,0.02,0,0,0.09
9401,Chessmaster,XB,2004,Misc,Ubisoft,0.1,0.03,0,0,0.13
6080,Penguin no Mondai: Saikyou Penguin Densetsu! A Penguin's Troubles,DS,2008,Adventure,Konami Digital Entertainment,0,0,0.29,0,0.29
581,ESPN NFL 2K5,PS2,2004,Sports,Sega,2.15,0.12,0,0.36,2.62
6129,Yu-Gi-Oh! Double Pack,GBA,2006,Role-Playing,Konami Digital Entertainment,0.2,0.08,0,0.01,0.28
8390,VR Golf '97,PS,1996,Sports,Gremlin Interactive Ltd,0.09,0.06,0,0.01,0.17
6393,The Sims 2: Pets,GC,2006,Simulation,Electronic Arts,0.21,0.05,0,0.01,0.27
13216,D.Gray-man: Kami no Shitotachi,DS,2007,Adventure,Konami Digital Entertainment,0,0,0.05,0,0.05
7309,Digimon World Re:Digitize,PSP,2012,Action,Namco Bandai Games,0,0,0.22,0,0.22
12425,Barbie Horse Adventures: Wild Horse Rescue,XB,2003,Sports,Vivendi Games,0.05,0.01,0,0,0.06
10357,Sudokuro,DS,2007,Puzzle,Crave Entertainment,0.1,0,0,0.01,0.11
4949,SpongeBob vs The Big One: Beach Party Cook Off,DS,2009,Adventure,THQ,0.24,0.11,0,0.04,0.39
15387,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,PS3,2015,Misc,Namco Bandai Games,0,0,0.02,0,0.02
14894,Bode Miller Alpine Skiing,PS2,2006,Sports,Valcon Games,0.01,0.01,0,0,0.03
2215,Bully,PS2,2006,Action,Take-Two Interactive,0.75,0.03,0.04,0.12,0.94
6789,Spawn the Eternal,PS,1997,Action,Sony Computer Entertainment,0.14,0.09,0,0.02,0.24
9449,Diablo II,PC,2000,Role-Playing,Havas Interactive,0.01,0.09,0,0.02,0.13
12459,Mobile Suit Gundam 00: Gundam Meisters,PS2,2008,Action,Namco Bandai Games,0,0,0.06,0,0.06
4446,Family Fest Presents Circus Games,Wii,2008,Misc,Ubisoft,0.1,0.29,0,0.05,0.44
3660,NBA 2K8,PS3,2007,Sports,Take-Two Interactive,0.5,0.01,0,0.05,0.55
8866,Dark Rift,N64,1997,Fighting,Vic Tokai,0.12,0.03,0,0,0.15
12996,Dokapon Journey,DS,2008,Role-Playing,Sting,0.05,0,0,0,0.05
15091,RayCrisis: Series Termination,PS,1999,Shooter,JVC,0.01,0.01,0,0,0.02
7530,Dark Messiah of Might and Magic Elements,X360,2008,Role-Playing,Ubisoft,0.16,0.02,0.01,0.02,0.2
6141,The King of Fighters '95,SAT,1995,Fighting,SNK Playmore,0,0,0.28,0,0.28
5963,Tom and Jerry Tales,DS,2006,Platform,Warner Bros. Interactive Entertainment,0.21,0.06,0,0.02,0.29
5213,Guitar Hero: Smash Hits,PS3,2009,Misc,Activision,0.2,0.11,0,0.05,0.36
4004,Super Famista 5,SNES,1996,Sports,Namco Bandai Games,0,0,0.5,0,0.5
81,Mario Party 8,Wii,2007,Misc,Nintendo,3.81,2.3,1.58,0.73,8.42
14727,NBA 2K7,XB,2006,Sports,Take-Two Interactive,0.02,0.01,0,0,0.03
10174,Monster Lab,PS2,2008,Role-Playing,Eidos Interactive,0.05,0.04,0,0.01,0.11
2010,ZhuZhu Pets,DS,2010,Simulation,Activision,0.68,0.27,0,0.09,1.04
15693,Ketsui Death Label,DS,2008,Shooter,Arika,0,0,0.02,0,0.02
9685,Kidou Senshi Gundam Seed Battle Destiny,PSV,2012,Action,Namco Bandai Games,0,0,0.12,0,0.12
8225,Teen Titans,GBA,N/A,Action,Unknown,0.13,0.05,0,0,0.17
5360,WipEout 3,PS,1999,Racing,Psygnosis,0.19,0.13,0,0.02,0.34
12016,Gintama DS: Yorozuya Daisoudou,DS,2006,Action,Namco Bandai Games,0,0,0.07,0,0.07
1474,WWF War Zone,N64,1998,Fighting,Acclaim Entertainment,1.08,0.24,0,0.02,1.33
11476,The Space Bar,SAT,1996,Adventure,Sega,0,0,0.08,0,0.08
7313,Lords of the Fallen,XOne,2014,Role-Playing,Square Enix,0.1,0.1,0,0.02,0.22
866,E.T.: The Extra Terrestrial,2600,1981,Action,Atari,1.84,0.11,0,0.02,1.97
9665,Calling,Wii,2009,Adventure,Konami Digital Entertainment,0.07,0.04,0,0.01,0.12
11411,Zero: Tsukihami no Kamen,Wii,N/A,Action,Nintendo,0,0,0.08,0,0.08
9732,Makai Kingdom: Chronicles of the Sacred Tome,PS2,2005,Role-Playing,Tecmo Koei,0.06,0.05,0,0.02,0.12
2589,Need for Speed: Hot Pursuit 2,GC,2002,Racing,Electronic Arts,0.68,0.09,0,0.02,0.8
5819,Yuu Yuu Hakusho 2: Kakutou no Sho,SNES,1994,Fighting,Namco Bandai Games,0,0,0.31,0,0.31
6235,Yu-Gi-Oh! Monster Capsule Breed & Battle,PS,1998,Role-Playing,Konami Digital Entertainment,0,0,0.26,0.02,0.28
1813,WWE 2K14,X360,2013,Sports,Take-Two Interactive,0.64,0.39,0,0.1,1.13
3791,Batman: Arkham City,PC,2011,Action,Warner Bros. Interactive Entertainment,0.16,0.28,0,0.09,0.53
15886,Sengoku Hime: Senran ni Mau Otometachi,PS2,2009,Adventure,Yeti,0,0,0.02,0,0.02
10534,Hot Wheels: Stunt Track Challenge,XB,2004,Racing,THQ,0.08,0.02,0,0,0.1
6659,The Powerpuff Girls: Chemical X-Traction,PS,2001,Action,BAM! Entertainment,0.14,0.1,0,0.02,0.25
7758,Petz Pony: Beauty Pageant,DS,2009,Simulation,Ubisoft,0.18,0,0,0.01,0.19
4293,NBA Live 07,X360,2006,Sports,Electronic Arts,0.42,0,0,0.04,0.46
11316,Monster Jam: Path of Destruction,PSP,2010,Racing,Activision,0.07,0,0,0.01,0.08
14253,CT Special Forces,GBA,2002,Action,LSP Games,0.02,0.01,0,0,0.03
12984,Shin Sangoku Musou 5 Special,PSP,2009,Action,Tecmo Koei,0,0,0.05,0,0.05
2955,Skylanders: Trap Team,PS3,2014,Action,Activision,0.24,0.33,0,0.12,0.69
7443,JSRF: Jet Set Radio Future,XB,2002,Action,Sega,0.13,0.04,0.03,0.01,0.21
10377,Final Fantasy XII International Zodiac Job System,PS2,2007,Role-Playing,Square Enix,0,0,0.11,0,0.11
3019,Fight Night Round 2004,XB,2004,Fighting,Electronic Arts,0.46,0.18,0,0.03,0.67
