Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6107,Rugby World Cup 2011,X360,2011,Sports,505 Games,0.03,0.21,0,0.04,0.28
15415,Puzzle City,DS,2009,Puzzle,Destineer,0.02,0,0,0,0.02
12788,History Great Empires: Rome,DS,2009,Strategy,Black Bean Games,0.05,0,0,0,0.06
8629,Dynasty Warriors 8,X360,2013,Action,Tecmo Koei,0.09,0.05,0,0.01,0.16
12919,Zyuden Sentai Kyoryuger: Game de Gaburincho!!,3DS,2013,Action,Namco Bandai Games,0,0,0.05,0,0.05
3856,Swing Away Golf,PS2,2000,Sports,Electronic Arts,0.17,0.13,0.18,0.04,0.52
1520,SingStar '80s,PS2,2005,Misc,Sony Computer Entertainment,0.27,0.02,0,1.02,1.3
3255,Tak 2: The Staff of Dreams,PS2,2004,Platform,THQ,0.3,0.24,0,0.08,0.62
2899,NCAA Football 09,X360,2008,Sports,Electronic Arts,0.65,0,0,0.05,0.71
2564,MadWorld,Wii,2009,Action,Sega,0.46,0.25,0.02,0.07,0.8
15791,"Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba.",PSV,2016,Adventure,N/A,0,0,0.02,0,0.02
14969,Bus Simulator 16,PC,2016,Simulation,Astragon,0,0.02,0,0,0.02
14472,Lords of the Fallen,PC,2014,Role-Playing,Square Enix,0,0.03,0,0,0.03
196,Guitar Hero II,PS2,2006,Misc,RedOctane,3.81,0.63,0,0.68,5.12
4442,Chocobo Racing,PS,1999,Racing,SquareSoft,0.07,0.05,0.3,0.03,0.44
10833,Darkest of Days,X360,2009,Shooter,Phantom EFX,0.09,0,0,0.01,0.09
1828,Call Of Duty 2: Big Red One,XB,2005,Shooter,Activision,0.66,0.4,0,0.05,1.12
11361,Petz: Dogz Family,PSP,2009,Simulation,Ubisoft,0.05,0.02,0,0.01,0.08
15230,UnchainBlades EXXiV,3DS,2012,Role-Playing,FuRyu,0,0,0.02,0,0.02
15986,Dragon Zakura DS,DS,2007,Misc,Electronic Arts,0,0,0.01,0,0.01
6200,F1 ROC: Race of Champions,SNES,1992,Sports,Ocean,0,0,0.28,0,0.28
4098,Millipede,2600,1983,Shooter,Atari,0.45,0.03,0,0.01,0.48
10218,Snowboard Kids 2,N64,1999,Sports,Atlus,0.09,0.02,0,0,0.11
1481,Corvette,PS2,2004,Racing,TDK Mediactive,0.65,0.51,0,0.17,1.33
1904,Grand Theft Auto: Chinatown Wars,PSP,2009,Action,Take-Two Interactive,0.28,0.5,0.03,0.28,1.08
733,Assassin's Creed IV: Black Flag,XOne,2013,Action,Ubisoft,1.47,0.55,0,0.19,2.21
2271,Tobal No.1,PS,1996,Fighting,Sony Computer Entertainment,0.12,0.08,0.66,0.06,0.92
8085,Ben 10 Ultimate Alien: Cosmic Destruction,X360,2010,Platform,D3Publisher,0.1,0.06,0,0.02,0.18
10052,Phantom Dust,XB,2004,Action,Microsoft Game Studios,0.08,0.02,0,0,0.11
7361,Hannah Montana: The Movie,X360,2009,Adventure,Disney Interactive Studios,0.14,0.06,0,0.02,0.21
11802,ZhuZhu Pets: Quest for Zhu,DS,2011,Misc,Activision,0.07,0,0,0.01,0.07
4363,One Piece: Pirate Warriors 3,PS4,2015,Action,Namco Bandai Games,0.08,0.22,0.1,0.05,0.45
13049,Dream Salon,Wii,2009,Misc,Zoo Games,0.05,0,0,0,0.05
11242,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,PS3,2011,Action,THQ,0.04,0.03,0,0.01,0.09
7620,Twisted Edge Extreme Snowboarding,N64,1998,Sports,Kemco,0.16,0.04,0,0,0.2
5115,High Heat Major League Baseball 2003,PS2,2002,Sports,3DO,0.18,0.14,0,0.05,0.37
14214,RACE On,PC,2009,Racing,bitComposer Games,0,0.03,0,0.01,0.03
14327,Togainu no Chi: True Blood,PS2,2008,Adventure,Kadokawa Shoten,0,0,0.03,0,0.03
12407,A-Train: City Simulator,3DS,2014,Simulation,ArtDink,0,0,0.06,0,0.06
5429,The Eye of Judgment,PS3,2007,Misc,Sony Computer Entertainment,0.28,0,0.02,0.03,0.34
2661,Perfect Dark Zero,X360,2005,Shooter,Microsoft Game Studios,0.66,0.02,0.03,0.06,0.77
8358,Solitaire Overload Plus,DS,2010,Misc,Telegames,0.16,0,0,0.01,0.17
11039,Jikkyou Powerful Pro Yakyuu Portable 2,PSP,2007,Sports,Konami Digital Entertainment,0,0,0.09,0,0.09
16268,Myself; Yourself,PS2,2007,Adventure,Yeti,0,0,0.01,0,0.01
10098,Cake Mania,DS,2007,Puzzle,Majesco Entertainment,0.09,0.01,0,0.01,0.11
7627,NBA 07,PSP,2006,Sports,Sony Computer Entertainment,0.18,0,0,0.02,0.2
5424,Teenage Mutant Ninja Turtles,GC,2003,Action,Konami Digital Entertainment,0.26,0.07,0,0.01,0.34
4705,James Patterson Women's Murder Club: Games of Passion,DS,2009,Adventure,THQ,0.15,0.22,0,0.05,0.41
10948,Tak: The Great Juju Challenge,DS,2005,Platform,THQ,0.09,0,0,0.01,0.09
10908,echochrome,PSP,2008,Puzzle,Sony Computer Entertainment,0,0.01,0.08,0,0.09
7422,SBK Superbike World Championship,X360,2008,Racing,Black Bean Games,0.06,0.14,0,0.01,0.21
4954,Fatal Fury,SNES,1992,Fighting,Takara,0,0,0.39,0,0.39
11546,Ogre Battle Series: Tactics Ogre,PS,1997,Role-Playing,Atlus,0.04,0.03,0,0.01,0.08
9231,MySims Collection,Wii,2010,Misc,Electronic Arts,0.13,0,0,0.01,0.14
14368,Pocket Fighter,SAT,1998,Fighting,Capcom,0,0,0.03,0,0.03
13246,Crime Life: Gang Wars,XB,2005,Action,Konami Digital Entertainment,0.04,0.01,0,0,0.05
6905,Lunar: Silver Star Harmony,PSP,2009,Role-Playing,GungHo,0.19,0,0.03,0.02,0.24
6916,Shadow Hearts: Covenant,PS2,2004,Role-Playing,Midway Games,0.12,0.09,0,0.03,0.24
8345,Pokémon Beach Blank-out Blastoise / Go West Young Meowth Game Boy Advance Video,GBA,2004,Misc,Nintendo,0.12,0.05,0,0,0.17
9710,Karaoke Revolution,X360,2009,Misc,Konami Digital Entertainment,0.12,0,0,0.01,0.12
14805,Medal of Honor: Vanguard,PS2,2007,Shooter,Electronic Arts,0,0,0.03,0,0.03
9288,UEFA Euro 2004: Portugal,PS2,2004,Sports,Electronic Arts,0.07,0.05,0,0.02,0.14
7032,Tom Clancy's Rainbow Six: Rogue Spear,PS,2001,Shooter,Ubisoft,0.13,0.09,0,0.02,0.23
4773,Knockout Kings 2001,PS,2000,Fighting,Electronic Arts,0.23,0.15,0,0.03,0.41
16483,Muv-Luv Alternative,PS3,2012,Simulation,5pb,0,0,0.01,0,0.01
15173,Dream Chronicles,DS,2010,Adventure,Zoo Games,0.02,0,0,0,0.02
778,NBA 2K12,PS3,2011,Sports,Take-Two Interactive,1.61,0.27,0.05,0.18,2.11
11832,Pong / Asteroids / Yars' Revenge,GBA,2005,Misc,Zoo Digital Publishing,0.05,0.02,0,0,0.07
11235,Indianapolis 500 Legends,DS,2007,Racing,Destineer,0.08,0,0,0.01,0.09
15279,Kill.Switch,GBA,2004,Shooter,Zoo Digital Publishing,0.02,0.01,0,0,0.02
312,Tekken 5,PS2,2005,Fighting,Namco Bandai Games,0.93,1.94,0.31,0.7,3.87
324,Mario & Sonic at the London 2012 Olympic Games,Wii,2011,Sports,Sega,1.14,1.91,0.27,0.46,3.78
4671,The Suffering,PS2,2004,Action,Midway Games,0.2,0.16,0,0.05,0.42
1298,LittleBigPlanet PS Vita,PSV,2012,Platform,Sony Computer Entertainment,0.4,0.72,0.02,0.33,1.47
6886,Are You Smarter than a 5th Grader? Game Time,DS,2009,Puzzle,THQ,0.22,0,0,0.02,0.24
19,Super Mario World,SNES,1990,Platform,Nintendo,12.78,3.75,3.54,0.55,20.61
269,The Legend of Zelda: Ocarina of Time,3DS,2011,Action,Nintendo,2.03,1.27,0.62,0.3,4.21
13283,Smash Court Tennis 3,PSP,2007,Sports,Namco Bandai Games,0.01,0.01,0.01,0.01,0.05
9080,NCAA College Basketball 2K3,XB,2002,Sports,Sega,0.11,0.03,0,0.01,0.14
13652,7 Days to Die,XOne,2016,Action,Telltale Games,0.02,0.02,0,0,0.04
8038,Ghostbusters: The Video Game,PSP,2009,Action,Atari,0.16,0.01,0,0.02,0.18
15999,Captain Morgane and the Golden Turtle,Wii,2012,Adventure,Reef Entertainment,0,0.01,0,0,0.01
2498,Sid Meier's Civilization Revolution,X360,2008,Strategy,Take-Two Interactive,0.58,0.17,0,0.07,0.83
7029,NBA 2K6,X360,2005,Action,Take-Two Interactive,0.21,0.01,0,0.02,0.23
13402,Rock of the Dead,X360,2010,Shooter,Conspiracy Entertainment,0.04,0,0,0,0.05
13809,Daikaijuu Battle: Ultra Coliseum DX - Ultra Senshi Daishuuketsu,Wii,2010,Fighting,Namco Bandai Games,0,0,0.04,0,0.04
6748,Monster Hunter G,Wii,2009,Role-Playing,Capcom,0,0,0.25,0,0.25
9436,Wantame Music Channel: Doko Demo Style,DS,2007,Misc,Capcom,0,0,0.13,0,0.13
14156,Mame Goma: Shiro to Kuro no Meikyuu,3DS,2012,Action,Nippon Ichi Software,0,0,0.03,0,0.03
2893,WWE SmackDown vs. Raw 2011,PSP,2010,Fighting,THQ,0.22,0.31,0,0.17,0.71
10915,Pro Yakyuu Greatest Nine 98,SAT,1998,Sports,Sega,0,0,0.09,0,0.09
7390,Marvel Super Hero Squad,PSP,2009,Fighting,THQ,0.17,0.02,0,0.02,0.21
4519,Barnstorming,2600,1981,Action,Activision,0.4,0.02,0,0,0.43
2208,Bayonetta,X360,2009,Action,Sega,0.51,0.26,0.09,0.08,0.94
16214,Tomoyo After: It's a Wonderful Life CS Edition,PS2,2007,Adventure,Prototype,0,0,0.01,0,0.01
8950,Arena Football,XB,2006,Sports,Electronic Arts,0.11,0.03,0,0.01,0.15
12348,Bubble Bobble also featuring Rainbow Islands,PS,1995,Puzzle,Acclaim Entertainment,0.04,0.02,0,0,0.06
9900,Hatsune Miku: Project Diva X,PSV,2016,Misc,Sega,0.01,0,0.1,0,0.12
3300,Cooking Mama 4: Kitchen Magic!,3DS,2011,Simulation,505 Games,0.5,0.07,0,0.04,0.61
1957,DJ Hero,X360,2009,Misc,Activision,0.56,0.4,0,0.11,1.06
16485,Dragon Ball Z for Kinect,X360,2012,Fighting,Namco Bandai Games,0.01,0,0,0,0.01
12086,Samurai Shodown,NG,1993,Fighting,SNK,0,0,0.07,0,0.07
4240,Rygar: The Legendary Adventure,PS2,2002,Action,Wanadoo,0.2,0.15,0.06,0.05,0.46
9458,Naruto Shippuden: Kizuna Drive,PSP,2010,Action,Namco Bandai Games,0.04,0.02,0.05,0.02,0.13
10750,Reign of Fire,XB,2002,Shooter,BAM! Entertainment,0.07,0.02,0,0,0.1
9222,Space Venus starring Morning Musume,PS2,2001,Misc,Sony Music Entertainment,0,0,0.14,0,0.14
13515,Chou Gekijoban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,DS,2009,Action,Namco Bandai Games,0,0,0.04,0,0.04
5692,Quiz Magic Academy DS,DS,2008,Misc,Konami Digital Entertainment,0,0,0.32,0,0.32
5206,Jurassic Park,NES,1993,Action,Ocean,0.25,0.1,0,0.01,0.36
2781,Crysis 2,PC,2011,Action,Electronic Arts,0.16,0.45,0,0.13,0.74
5078,Marvel Super Hero Squad,Wii,2009,Fighting,THQ,0.31,0.03,0,0.03,0.38
15169,Aegis of Earth: Protonovus Assault,PS4,2016,Action,PQube,0.02,0,0,0,0.02
11269,Koudelka,PS,1999,Role-Playing,Atari,0.05,0.03,0,0.01,0.08
431,Fallout: New Vegas,PS3,2010,Role-Playing,Bethesda Softworks,1.52,1.08,0.1,0.47,3.17
2312,Star Wars: The Force Unleashed,DS,2008,Action,LucasArts,0.51,0.29,0,0.09,0.9
2303,We Ski & Snowboard,Wii,2008,Sports,Atari,0.38,0.29,0.15,0.08,0.9
11263,Tokimeki Memorial: Taisen Pazurudama,SAT,1996,Puzzle,Konami Digital Entertainment,0,0,0.08,0,0.08
12826,Shining Force III: Scenario 2,SAT,1998,Strategy,Sega,0,0,0.05,0,0.05
6587,Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,SAT,1997,Role-Playing,Hudson Soft,0,0,0.26,0,0.26
4660,Hyrule Warriors,3DS,2016,Action,Nintendo,0.16,0.12,0.11,0.03,0.42
13995,NHL 16,PS3,2015,Sports,Electronic Arts,0,0.03,0,0.01,0.04
8540,Dr. Muto,PS2,2002,Platform,Midway Games,0.08,0.06,0,0.02,0.16
1937,LEGO Pirates of the Caribbean: The Video Game,X360,2011,Action,Disney Interactive Studios,0.54,0.42,0,0.1,1.07
180,Madden NFL 2004,PS2,N/A,Sports,Electronic Arts,4.26,0.26,0.01,0.71,5.23
4196,Commando,2600,1987,Action,Activision,0.44,0.02,0,0,0.47
10945,NCAA March Madness 08,PS3,2007,Sports,Electronic Arts,0.08,0,0,0.01,0.09
9414,Shining Force III,SAT,1997,Strategy,Sega,0,0,0.13,0,0.13
12822,MotoGP 4 - Official Game of MotoGP,PS2,2005,Racing,Sony Computer Entertainment,0.03,0.02,0,0.01,0.06
2428,Ninja Gaiden Sigma 2,PS3,2009,Action,Ubisoft Annecy,0.52,0.16,0.08,0.1,0.86
7576,The Fairly Odd Parents: Shadow Showdown,GC,2004,Platform,THQ,0.16,0.04,0,0.01,0.2
8461,Armor Ambush,2600,1981,Action,Mattel Interactive,0.15,0.01,0,0,0.17
10000,Yakuza,PS3,2012,Action,Sega,0,0,0.11,0,0.11
127,The Elder Scrolls V: Skyrim,PS3,2011,Role-Playing,Bethesda Softworks,2.55,2.71,0.25,1.05,6.56
14810,Captain Tsubasa J: The Way to World Youth,SNES,1995,Sports,Namco Bandai Games,0,0,0.03,0,0.03
4757,NBA 2K9,PS2,2008,Sports,Take-Two Interactive,0.34,0.01,0,0.06,0.41
12516,Star Soldier: Vanishing Earth,N64,1998,Shooter,Hudson Entertainment,0.05,0.01,0,0,0.06
2888,LEGO Harry Potter: Years 1-4,PSP,2010,Action,Warner Bros. Interactive Entertainment,0.14,0.37,0,0.19,0.71
2630,Tom Clancy's Splinter Cell: Double Agent,X360,2006,Action,Ubisoft,0.67,0.05,0.01,0.06,0.78
9435,Chuck E. Cheese's Game Room,DS,2010,Misc,UFO Interactive,0.12,0,0,0.01,0.13
12410,Call of Duty 2,PC,2005,Shooter,Activision,0,0.05,0,0.01,0.06
15761,Hands On! Tangrams,DS,2009,Puzzle,Storm City Games,0.02,0,0,0,0.02
13282,VR Soccer '96,PS,1996,Sports,Gremlin Interactive Ltd,0.03,0.02,0,0,0.05
2244,Pokken Tournament,WiiU,2016,Fighting,Namco Bandai Games,0.47,0.22,0.16,0.07,0.93
4141,Grand Prix,2600,1981,Racing,Activision,0.45,0.03,0,0,0.48
1127,Pikmin,GC,2001,Strategy,Nintendo,0.78,0.25,0.56,0.04,1.63
13514,Grand Slam,PS,1997,Misc,Virgin Interactive,0.02,0.02,0,0,0.04
6249,Dead Rising 2: Off the Record,X360,2011,Action,Capcom,0.17,0.09,0,0.02,0.28
10116,WireWay,DS,2009,Adventure,Konami Digital Entertainment,0.1,0,0,0.01,0.11
499,Need for Speed: Most Wanted,PS3,2012,Racing,Electronic Arts,0.71,1.51,0.06,0.61,2.89
11895,E.X. Troopers,3DS,2012,Shooter,Capcom,0,0,0.07,0,0.07
16299,Legend of Kay Anniversary,WiiU,2015,Action,Nordic Games,0,0.01,0,0,0.01
7634,Tony Hawk's Pro Skater 5,PS4,2015,Sports,Activision,0.09,0.08,0,0.03,0.2
4652,International Superstar Soccer Pro '98,PS,1998,Sports,Konami Digital Entertainment,0.02,0.02,0.35,0.03,0.42
4200,Need for Speed Carbon,XB,2006,Racing,Electronic Arts,0.35,0.1,0,0.02,0.47
7686,Tetris Worlds (Online Edition),XB,2003,Puzzle,THQ,0.15,0.04,0,0.01,0.2
8277,Disney's Atlantis: The Lost Empire,PS,2001,Platform,Sony Computer Entertainment,0.1,0.07,0,0.01,0.17
11996,Crime Lab: Body of Evidence,DS,2010,Adventure,City Interactive,0.05,0.01,0,0,0.07
5196,Mobile Suit Z-Gundam,PS,1997,Action,Namco Bandai Games,0,0,0.34,0.02,0.36
4104,Destroy All Humans! 2,PS2,2006,Action,THQ,0.4,0.02,0,0.07,0.48
8318,NHL 07,PSP,2006,Sports,Electronic Arts,0.13,0.02,0,0.02,0.17
6189,Disney's Treasure Planet,GBA,2002,Action,Ubisoft,0.2,0.07,0,0.01,0.28
11063,Super Robot Taisen MX Portable,PSP,2005,Strategy,Banpresto,0,0,0.09,0,0.09
15263,PopCap Hits!,X360,2011,Misc,PopCap Games,0,0.02,0,0,0.02
