Rank,Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1178,Kingdom Hearts 3D: Dream Drop Distance,3DS,Action,Square Enix,0.88,0.26,0.34,0.09,1.58
1186,Pro Evolution Soccer 2013,PS3,Sports,Konami Digital Entertainment,0.18,0.64,0.49,0.25,1.56
1197,Dishonored,PS3,Action,Bethesda Softworks,0.72,0.54,0.04,0.25,1.55
1219,Call of Duty: Black Ops II,PC,Shooter,Activision,0.63,0.69,0,0.21,1.53
1288,Assassin's Creed III: Liberation,PSV,Action,Ubisoft,0.58,0.55,0.06,0.28,1.47
1298,LittleBigPlanet PS Vita,PSV,Platform,Sony Computer Entertainment,0.4,0.72,0.02,0.33,1.47
1301,Tom Clancy's Ghost Recon: Future Soldier,X360,Shooter,Ubisoft,0.93,0.4,0.02,0.12,1.46
1311,Mass Effect 3,PS3,Role-Playing,Electronic Arts,0.63,0.59,0.03,0.21,1.46
1312,LEGO Batman 2: DC Super Heroes,Wii,Action,Warner Bros. Interactive Entertainment,0.94,0.4,0,0.11,1.46
1313,Medal of Honor: Warfighter,PS3,Action,Electronic Arts,0.47,0.65,0.06,0.28,1.46
1399,WWE '13,PS3,Action,THQ,0.51,0.62,0,0.26,1.39
1404,Bravely Default: Flying Fairy,3DS,Role-Playing,Nintendo,0.5,0.32,0.49,0.07,1.38
1407,Persona 4: Golden,PSV,Role-Playing,Atlus,0.46,0.34,0.38,0.21,1.38
1499,Skylanders Giants,X360,Action,Activision,0.75,0.45,0,0.11,1.32
1530,FIFA Street,PS3,Sports,Electronic Arts,0.11,0.92,0,0.25,1.29
1547,WWE '13,X360,Action,THQ,0.72,0.45,0,0.11,1.28
1550,Kid Icarus: Uprising,3DS,Action,Nintendo,0.48,0.35,0.36,0.07,1.28
1557,Pokemon Mystery Dungeon: Gates to Infinity,3DS,Role-Playing,Nintendo,0.44,0.3,0.47,0.06,1.27
1582,LEGO The Lord of the Rings,X360,Action,Warner Bros. Interactive Entertainment,0.63,0.51,0,0.11,1.26
1634,LEGO Batman 2: DC Super Heroes,PS3,Action,Warner Bros. Interactive Entertainment,0.5,0.53,0,0.2,1.22
1685,One Piece: Pirate Warriors,PS3,Action,Namco Bandai Games,0.01,0.24,0.86,0.09,1.2
1694,Mario & Sonic at the London 2012 Olympic Games,3DS,Sports,Sega,0.18,0.64,0.27,0.1,1.19
1705,Just Dance 4,X360,Misc,Ubisoft,0.9,0.2,0,0.08,1.19
1708,Resident Evil: Operation Raccoon City,PS3,Action,Capcom,0.48,0.25,0.36,0.1,1.18
1727,Medal of Honor: Warfighter,X360,Action,Electronic Arts,0.58,0.47,0.01,0.1,1.17
1736,Football Manager 2013,PC,Sports,Sega,0,0.95,0,0.22,1.17
1744,Need for Speed: Most Wanted,PSV,Racing,Electronic Arts,0.38,0.52,0.01,0.25,1.16
1808,Fantasy Life,3DS,Role-Playing,Nintendo,0.33,0.37,0.37,0.06,1.13
1855,LEGO The Lord of the Rings,PS3,Action,Warner Bros. Interactive Entertainment,0.36,0.53,0,0.21,1.1
1891,Skylanders Giants,PS3,Action,Activision,0.35,0.52,0,0.22,1.09
1903,NCAA Football 13,X360,Action,Electronic Arts,1.02,0,0,0.06,1.08
1933,F1 2012,PS3,Racing,Codemasters,0.12,0.64,0.05,0.25,1.07
1950,Sleeping Dogs,PS3,Action,Square Enix,0.31,0.5,0.05,0.19,1.06
1977,UFC Undisputed 3,PS3,Action,THQ,0.55,0.34,0.03,0.13,1.05
1988,Pokemon Conquest,DS,Role-Playing,Nintendo,0.58,0.06,0.37,0.04,1.05
2019,Epic Mickey 2: The Power of Two,Wii,Action,Disney Interactive Studios,0.72,0.23,0,0.08,1.03
2031,ZombiU,WiiU,Action,Ubisoft,0.53,0.36,0.05,0.08,1.02
2068,UFC Undisputed 3,X360,Action,THQ,0.72,0.21,0,0.07,1
2104,Farming Simulator 2013,PC,Simulation,Focus Home Interactive,0,0.8,0,0.18,0.99
2108,Far Cry 3,PC,Shooter,Ubisoft,0.21,0.62,0,0.14,0.98
2120,Sniper Elite V2,PS3,Shooter,505 Games,0.38,0.39,0.06,0.15,0.98
2133,Mass Effect 3,PC,Role-Playing,Electronic Arts,0.4,0.44,0,0.13,0.97
2143,LEGO The Lord of the Rings,Wii,Action,Warner Bros. Interactive Entertainment,0.52,0.37,0,0.08,0.97
2153,PlayStation All-Stars Battle Royale,PS3,Action,Sony Computer Entertainment,0.5,0.28,0.04,0.14,0.96
2156,Dragon Quest X,Wii,Role-Playing,Square Enix,0,0,0.96,0,0.96
2164,Dragon Quest Monsters: Terry's Wonderland 3D,3DS,Role-Playing,Square Enix,0,0,0.96,0,0.96
2166,Tom Clancy's Ghost Recon: Future Soldier,PS3,Shooter,Ubisoft,0.41,0.33,0.09,0.12,0.96
2204,Assassin's Creed III,PC,Action,Ubisoft,0.28,0.53,0,0.13,0.94
2206,Mario Tennis Open,3DS,Sports,Nintendo,0.26,0.29,0.33,0.05,0.94
2207,The Witcher 2: Assassins of Kings,X360,Action,Namco Bandai Games,0.48,0.36,0.02,0.08,0.94
2226,Borderlands 2,PC,Shooter,Take-Two Interactive,0.42,0.41,0,0.11,0.93
2229,SSX,PS3,Sports,Electronic Arts,0.35,0.42,0.02,0.14,0.93
2252,FIFA Street,X360,Sports,Electronic Arts,0.17,0.65,0,0.1,0.92
2268,MLB 12: The Show,PS3,Sports,Sony Computer Entertainment,0.86,0,0,0.06,0.92
2279,Harvest Moon 3D: A New Beginning,3DS,Action,Marvelous Entertainment,0.41,0.17,0.29,0.05,0.91
2321,LittleBigPlanet Karting,PS3,Action,Sony Computer Entertainment,0.42,0.32,0.01,0.15,0.9
2336,The Jak and Daxter Collection,PS3,Platform,Sony Computer Entertainment,0.6,0.19,0,0.1,0.89
2351,Kingdoms of Amalur: Reckoning,X360,Role-Playing,Electronic Arts,0.55,0.25,0.01,0.07,0.89
2358,Sleeping Dogs,X360,Action,Square Enix,0.38,0.41,0.01,0.08,0.88
2364,Resident Evil: Revelations,3DS,Action,Capcom,0.3,0.22,0.3,0.05,0.88
2372,Tekken Tag Tournament 2,PS3,Fighting,Namco Bandai Games,0.28,0.33,0.13,0.14,0.88
2389,NCAA Football 13,PS3,Action,Electronic Arts,0.82,0,0,0.06,0.87
2390,Kingdoms of Amalur: Reckoning,PS3,Role-Playing,Electronic Arts,0.37,0.3,0.09,0.11,0.87
2409,Tales of Xillia 2,PS3,Role-Playing,Namco Bandai Games,0.2,0.15,0.45,0.07,0.87
2414,Darksiders II,PS3,Action,THQ,0.35,0.37,0.01,0.14,0.86
2453,Sniper Elite V2,X360,Shooter,505 Games,0.46,0.29,0.02,0.07,0.85
2458,Devil May Cry HD Collection,PS3,Action,Capcom,0.42,0.21,0.11,0.1,0.84
2469,Street Fighter X Tekken,PS3,Fighting,Capcom,0.42,0.22,0.1,0.1,0.84
2491,Dance Central 3,X360,Misc,Microsoft Game Studios,0.57,0.2,0,0.06,0.83
2501,The Amazing Spider-Man (Console Version),PS3,Action,Activision,0.31,0.37,0,0.14,0.83
2532,Twisted Metal (2012),PS3,Action,Sony Computer Entertainment,0.67,0.07,0,0.07,0.82
2554,Professor Layton vs Phoenix Wright: Ace Attorney,3DS,Puzzle,Level 5,0.2,0.26,0.3,0.04,0.81
2576,[Prototype 2],X360,Action,Activision,0.48,0.25,0,0.07,0.8
2583,Dragon's Dogma,X360,Role-Playing,Capcom,0.42,0.24,0.07,0.06,0.8
2584,Darksiders II,X360,Action,THQ,0.45,0.28,0,0.07,0.8
2600,The Walking Dead: Season One,PS3,Adventure,Avanquest Software,0.4,0.25,0.03,0.11,0.79
2642,God of War Saga,PS3,Action,Sony Computer Entertainment,0.72,0,0,0.06,0.78
2649,Resident Evil: Operation Raccoon City,X360,Action,Capcom,0.55,0.15,0.03,0.06,0.78
2679,LEGO Batman 2: DC Super Heroes,DS,Action,Warner Bros. Interactive Entertainment,0.43,0.27,0,0.06,0.77
2697,Mortal Kombat,PSV,Fighting,Warner Bros. Interactive Entertainment,0.47,0.18,0,0.12,0.76
2700,SoulCalibur V,PS3,Fighting,Namco Bandai Games,0.35,0.24,0.07,0.1,0.76
2742,[Prototype 2],PS3,Action,Activision,0.36,0.28,0,0.11,0.75
2745,The Amazing Spider-Man (Console Version),X360,Action,Activision,0.43,0.26,0,0.06,0.75
2763,The Walking Dead: Season One,X360,Adventure,Avanquest Software,0.55,0.14,0,0.05,0.75
2771,LEGO Batman 2: DC Super Heroes,3DS,Action,Warner Bros. Interactive Entertainment,0.41,0.27,0,0.06,0.74
2786,Naruto Shippuden: Ultimate Ninja Storm Generations,PS3,Fighting,Namco Bandai Games,0.27,0.25,0.14,0.08,0.74
2791,Persona 4: Arena,PS3,Fighting,Atlus,0.3,0.12,0.24,0.07,0.74
2818,Ratchet & Clank Collection,PS3,Action,Sony Computer Entertainment,0.47,0.14,0.02,0.09,0.73
2823,SSX,X360,Sports,Electronic Arts,0.38,0.28,0,0.06,0.72
2824,Style Savvy: Trendsetters,3DS,Simulation,Nintendo,0.16,0.02,0.53,0.01,0.72
2826,XCOM: Enemy Unknown,PC,Strategy,Take-Two Interactive,0.26,0.36,0,0.1,0.72
2830,FIFA Soccer 13,Wii,Action,Electronic Arts,0.19,0.46,0,0.08,0.72
2852,Monster Hunter Tri,WiiU,Role-Playing,Nintendo,0.26,0.19,0.22,0.04,0.72
2904,London 2012: The Official Video Game of the Olympic Games,PS3,Sports,Sega,0.06,0.5,0,0.15,0.7
2931,Book of Spells,PS3,Action,Sony Computer Entertainment,0.13,0.4,0,0.16,0.7
2975,Kirby's Dream Collection: Special Edition,Wii,Action,Nintendo,0.34,0,0.33,0.02,0.68
3013,Lollipop Chainsaw,PS3,Action,Warner Bros. Interactive Entertainment,0.26,0.21,0.11,0.09,0.67
3048,NHL 13,X360,Sports,Electronic Arts,0.51,0.11,0,0.05,0.67
3068,Puzzler Brain Games,Wii,Puzzle,Namco Bandai Games,0,0,0.66,0,0.66
3097,NHL 13,PS3,Sports,Electronic Arts,0.33,0.22,0,0.1,0.65
3127,Dead or Alive 5,PS3,Fighting,Tecmo Koei,0.23,0.15,0.2,0.07,0.65
3149,XCOM: Enemy Unknown,X360,Strategy,Take-Two Interactive,0.36,0.23,0,0.05,0.64
3169,Gravity Rush,PSV,Action,Sony Computer Entertainment,0.26,0.2,0.09,0.1,0.64
3203,Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,3DS,Misc,Namco Bandai Games,0,0,0.63,0,0.63
3208,Angry Birds Trilogy,3DS,Action,Activision,0.38,0.2,0,0.05,0.63
3224,Sonic & All-Stars Racing Transformed,X360,Racing,Sega,0.2,0.37,0,0.06,0.63
3262,FIFA Soccer,PSV,Sports,Electronic Arts,0.17,0.34,0.02,0.09,0.62
3280,Toshochu: Run for Money,3DS,Adventure,Namco Bandai Games,0,0,0.62,0,0.62
3370,XCOM: Enemy Unknown,PS3,Strategy,Take-Two Interactive,0.24,0.25,0,0.11,0.6
3373,Scribblenauts: Unlimited,3DS,Action,Warner Bros. Interactive Entertainment,0.55,0.01,0,0.04,0.6
3376,Kinect Rush: A Disney Pixar Adventure,X360,Adventure,Microsoft Game Studios,0.38,0.16,0,0.05,0.6
3386,Rayman Origins,PSV,Platform,Ubisoft,0.13,0.35,0,0.11,0.59
3387,London 2012: The Official Video Game of the Olympic Games,X360,Sports,Sega,0.07,0.46,0,0.07,0.59
3403,Yakuza 5,PS3,Action,Sega,0,0,0.59,0,0.59
3419,SoulCalibur V,X360,Fighting,Namco Bandai Games,0.39,0.14,0.02,0.04,0.59
3438,Doom 3 BFG Edition,PS3,Shooter,Bethesda Softworks,0.26,0.22,0,0.1,0.59
3548,Spec Ops: The Line,PS3,Shooter,Take-Two Interactive,0.19,0.25,0.04,0.09,0.57
3640,Tiger Woods PGA Tour 13,PS3,Sports,Electronic Arts,0.24,0.22,0,0.09,0.55
3653,Unit 13,PSV,Shooter,Sony Computer Entertainment,0.29,0.15,0.04,0.07,0.55
3676,Rune Factory 4,3DS,Role-Playing,Xseed Games,0.31,0,0.21,0.03,0.55
3705,Sonic & All-Stars Racing Transformed,PS3,Racing,Sega,0.08,0.33,0.01,0.11,0.54
3732,Madden NFL 13,Wii,Sports,Electronic Arts,0.51,0,0,0.03,0.54
3749,Epic Mickey 2: The Power of Two,X360,Action,Disney Interactive Studios,0.32,0.17,0,0.04,0.54
3795,Sonic & All-Stars Racing Transformed,WiiU,Racing,Sega,0.2,0.27,0.02,0.05,0.53
3852,PlayStation All-Stars Battle Royale,PSV,Action,Sony Computer Entertainment,0.26,0.15,0.01,0.1,0.52
3891,Tiger Woods PGA Tour 13,X360,Sports,Electronic Arts,0.29,0.18,0,0.04,0.51
3938,Dishonored,PC,Action,Bethesda Softworks,0.26,0.19,0,0.06,0.51
3950,F1 2012,X360,Racing,Codemasters,0.1,0.35,0,0.06,0.5
3975,Theatrhythm: Final Fantasy,3DS,Misc,Square Enix,0.22,0.07,0.18,0.02,0.5
3996,Major League Baseball 2K12,X360,Sports,Take-Two Interactive,0.47,0,0,0.03,0.5
4012,Epic Mickey 2: The Power of Two,PS3,Action,Disney Interactive Studios,0.21,0.2,0,0.08,0.5
4032,Lollipop Chainsaw,X360,Action,Warner Bros. Interactive Entertainment,0.31,0.13,0.02,0.04,0.49
4051,Doom 3 BFG Edition,X360,Shooter,Bethesda Softworks,0.28,0.17,0,0.04,0.49
4057,Epic Mickey: Power of Illusion,3DS,Action,Disney Interactive Studios,0.36,0.04,0.04,0.04,0.49
4083,Sonic & All-Stars Racing Transformed,PSV,Racing,Sega,0.12,0.25,0,0.11,0.48
4088,Metal Gear Solid HD Edition,PSV,Action,Konami Digital Entertainment,0.16,0.18,0.05,0.09,0.48
4120,FIFA Soccer 13,WiiU,Action,Electronic Arts,0.18,0.26,0,0.04,0.48
4157,Street Fighter X Tekken,X360,Fighting,Capcom,0.31,0.1,0.03,0.03,0.47
4169,Silent Hill: Downpour,PS3,Action,Konami Digital Entertainment,0.21,0.16,0.04,0.06,0.47
4180,FIFA Soccer 13,PSV,Action,Electronic Arts,0,0.3,0.05,0.12,0.47
4215,Inazuma Eleven Go 2: Chrono Stone,3DS,Role-Playing,Level 5,0,0.01,0.46,0,0.47
4249,Art Academy: Lessons for Everyone,3DS,Action,Nintendo,0.2,0.03,0.21,0.02,0.46
4327,Moshi Monsters: Moshlings Theme Park,DS,Misc,Activision,0.03,0.37,0,0.05,0.45
4329,Resistance: Burning Skies,PSV,Shooter,Sony Computer Entertainment,0.21,0.16,0.02,0.07,0.45
4330,NBA 2K13,Wii,Sports,Take-Two Interactive,0.39,0.03,0,0.03,0.45
4377,Naruto Shippuden: Ultimate Ninja Storm Generations,X360,Fighting,Namco Bandai Games,0.26,0.14,0.01,0.04,0.45
4426,Transformers: Fall of Cybertron,X360,Action,Activision,0.28,0.13,0,0.04,0.44
4443,Ninja Gaiden 3,PS3,Action,Tecmo Koei,0.19,0.1,0.11,0.05,0.44
4475,Just Dance 4,PS3,Misc,Ubisoft,0.26,0.12,0,0.06,0.44
4478,Devil May Cry HD Collection,X360,Action,Capcom,0.28,0.11,0.01,0.03,0.44
4527,Spec Ops: The Line,X360,Shooter,Take-Two Interactive,0.21,0.19,0,0.04,0.43
4535,Max Payne 3,PC,Shooter,Take-Two Interactive,0.15,0.22,0,0.06,0.43
4545,Zone of the Enders HD Collection,PS3,Simulation,Konami Digital Entertainment,0.21,0.08,0.09,0.05,0.43
4556,Call of Duty: Black Ops II,WiiU,Shooter,Activision,0.21,0.18,0,0.03,0.43
4597,Ragnarok Odyssey,PSV,Role-Playing,GungHo,0.22,0.01,0.16,0.03,0.42
4702,Mass Effect Trilogy,X360,Action,Electronic Arts,0.28,0.1,0,0.03,0.41
4717,Mass Effect Trilogy,PS3,Action,Electronic Arts,0.37,0,0,0.04,0.41
4741,Transformers: Fall of Cybertron,PS3,Action,Activision,0.19,0.15,0,0.07,0.41
4775,FIFA Soccer 13,PC,Action,Electronic Arts,0.02,0.31,0,0.07,0.41
4776,Asura's Wrath,PS3,Action,Capcom,0.18,0.12,0.06,0.05,0.41
4800,WipeOut 3 The Game,Wii,Action,Activision,0.38,0,0,0.03,0.4
4864,Armored Core V,PS3,Simulation,Namco Bandai Games,0.09,0.04,0.24,0.02,0.4
4884,LEGO The Lord of the Rings,3DS,Action,Warner Bros. Interactive Entertainment,0.19,0.17,0,0.03,0.39
4908,The Darkness II,X360,Shooter,Take-Two Interactive,0.24,0.12,0,0.03,0.39
4919,Project X Zone,3DS,Role-Playing,Namco Bandai Games,0.18,0.04,0.15,0.02,0.39
4921,Wipeout 2048,PSV,Racing,Sony Computer Entertainment,0.14,0.19,0,0.06,0.39
4944,Skylanders Giants,WiiU,Action,Activision,0.23,0.12,0,0.04,0.39
4945,Just Dance 4,WiiU,Misc,Ubisoft,0.22,0.14,0,0.03,0.39
4995,Batman: Arkham City,WiiU,Action,Warner Bros. Interactive Entertainment,0.17,0.18,0,0.03,0.38
5028,Metal Gear Solid: Snake Eater 3D,3DS,Action,Konami Digital Entertainment,0.15,0.11,0.1,0.02,0.38
5054,Etrian Odyssey IV: Legends of the Titans,3DS,Role-Playing,Atlus,0.12,0.05,0.2,0.01,0.38
5057,Scribblenauts: Unlimited,WiiU,Action,Warner Bros. Interactive Entertainment,0.26,0.09,0,0.03,0.38
5088,ESPN: Sports Connection,WiiU,Sports,Ubisoft,0.21,0.12,0,0.04,0.37
5131,FIFA Soccer 13,PSP,Action,Electronic Arts,0.05,0.19,0.02,0.1,0.37
5158,LEGO Batman 2: DC Super Heroes,PSV,Action,Warner Bros. Interactive Entertainment,0.17,0.13,0,0.06,0.37
5201,Assassin's Creed III,WiiU,Action,Ubisoft,0.19,0.13,0,0.03,0.36
5233,James Bond 007: Legends,PS3,Shooter,Activision,0.11,0.17,0,0.07,0.36
5234,Dai-2-Ji Super Robot Taisen Z Saisei-hen,PSP,Strategy,Namco Bandai Games,0,0,0.36,0,0.36
5283,Tekken Tag Tournament 2,X360,Fighting,Namco Bandai Games,0.19,0.12,0.01,0.03,0.35
5344,F1 Race Stars,PS3,Racing,Codemasters,0.06,0.21,0,0.08,0.35
5394,Silent Hill HD Collection,PS3,Action,Konami Digital Entertainment,0.15,0.11,0.03,0.05,0.34
5431,Modnation Racers: Road Trip,PSV,Racing,Sony Computer Entertainment,0.17,0.12,0,0.05,0.34
5449,Binary Domain,PS3,Action,Sega,0.09,0.08,0.14,0.03,0.33
5464,The Darkness II,PS3,Shooter,Take-Two Interactive,0.14,0.14,0,0.05,0.33
5487,Medal of Honor: Warfighter,PC,Action,Electronic Arts,0.14,0.15,0,0.04,0.33
5494,Silent Hill: Downpour,X360,Action,Konami Digital Entertainment,0.22,0.08,0,0.03,0.33
5563,LEGO The Lord of the Rings,PSV,Action,Warner Bros. Interactive Entertainment,0.1,0.15,0,0.07,0.33
5583,One Piece: Romance Dawn - Bouken no Yoake,PSP,Fighting,Namco Bandai Games,0,0,0.32,0,0.32
5590,Madden NFL 13,PSV,Sports,Electronic Arts,0.3,0,0,0.03,0.32
5593,Dead or Alive 5,X360,Fighting,Ubisoft Annecy,0.19,0.08,0.03,0.02,0.32
5743,Pro Evolution Soccer 2013,X360,Sports,Konami Digital Entertainment,0.08,0.2,0,0.03,0.31
5788,Kingdoms of Amalur: Reckoning,PC,Role-Playing,Electronic Arts,0.14,0.13,0,0.04,0.31
5790,SD Gundam G Generation: Overworld,PSP,Strategy,Namco Bandai Games,0,0,0.31,0,0.31
5791,Sorcery,PS3,Action,Sony Computer Entertainment,0.14,0.12,0,0.05,0.31
5837,Dai-2-Ji Super Robot Taisen OG,PS3,Strategy,Namco Bandai Games,0,0,0.3,0,0.3
5909,Shin Megami Tensei: Devil Summoner - Soul Hackers,3DS,Role-Playing,Atlus,0.13,0.02,0.14,0.01,0.3
5916,We Sing Pop!,Wii,Misc,Nordic Games,0.08,0.19,0,0.03,0.3
5929,James Bond 007: Legends,X360,Shooter,Activision,0.13,0.14,0,0.03,0.3
5946,Fist of the North Star: Ken's Rage 2,PS3,Fighting,Tecmo Koei,0,0,0.3,0,0.3
6008,Starhawk,PS3,Action,Sony Computer Entertainment,0.18,0.05,0.03,0.03,0.29
6021,Ys: Memories of Celceta,PSV,Action,Nihon Falcom Corporation,0.15,0.01,0.1,0.04,0.29
6022,FIFA Soccer 13,3DS,Action,Electronic Arts,0.06,0.2,0,0.03,0.29
6043,Fable: The Journey,X360,Role-Playing,Microsoft Game Studios,0.18,0.09,0,0.02,0.29
6046,Just Dance Wii 2,Wii,Misc,Nintendo,0,0,0.29,0,0.29
6068,Sonic & All-Stars Racing Transformed,3DS,Racing,Sega,0.12,0.15,0,0.02,0.29
6093,Family Guy: Back to the Multiverse,PS3,Action,Activision,0.12,0.12,0,0.05,0.29
6105,F1 Race Stars,X360,Racing,Codemasters,0.07,0.18,0,0.03,0.29
6113,Hot Shots Golf: World Invitational,PS3,Sports,Sony Computer Entertainment,0,0,0.28,0,0.28
6183,Sing Party,WiiU,Misc,Nintendo,0.13,0.12,0,0.02,0.28
6206,Moshi Monsters: Moshlings Theme Park,3DS,Misc,Activision,0.13,0.13,0,0.03,0.28
6229,Mass Effect 3,WiiU,Role-Playing,Electronic Arts,0.14,0.11,0,0.02,0.28
6237,Mass Effect Trilogy,PC,Action,Electronic Arts,0.09,0.16,0,0.03,0.28
6258,Kobitodzukan: Kobito Kansatsu Set,3DS,Misc,Nippon Columbia,0,0,0.28,0,0.28
6260,Pro Evolution Soccer 2013,PSP,Sports,Konami Digital Entertainment,0,0.07,0.18,0.03,0.28
6311,Rhythm Thief & the Emperor's Treasure,3DS,Misc,Sega,0.07,0.07,0.12,0.01,0.27
6351,Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training,3DS,Action,Nintendo,0,0,0.27,0,0.27
6419,Ninja Gaiden Sigma,PSV,Action,Tecmo Koei,0.13,0.06,0.04,0.04,0.27
6436,Atelier Ayesha: The Alchemist of Dusk,PS3,Role-Playing,Tecmo Koei,0.06,0.04,0.14,0.02,0.27
6437,Angry Birds Trilogy,X360,Action,Activision,0.18,0.06,0,0.02,0.27
6495,Lumines: Electronic Symphony,PSV,Misc,Ubisoft,0.11,0.1,0.01,0.05,0.26
6545,The Testament of Sherlock Holmes,PS3,Adventure,Focus Home Interactive,0.05,0.15,0,0.06,0.26
6546,Game of Thrones,X360,Role-Playing,Focus Home Interactive,0.15,0.08,0,0.02,0.26
6578,Tokyo Jungle,PS3,Action,Sony Computer Entertainment,0,0,0.26,0,0.26
6619,Journey,PS3,Adventure,Sony Computer Entertainment Europe,0.04,0.15,0,0.06,0.25
6635,Game of Thrones,PS3,Role-Playing,Focus Home Interactive,0.1,0.11,0,0.04,0.25
6652,Family Guy: Back to the Multiverse,X360,Action,Activision,0.14,0.09,0,0.02,0.25
6655,Birds of Steel,PS3,Simulation,Konami Digital Entertainment,0.1,0.09,0.02,0.04,0.25
6709,Hitman: Absolution,PC,Action,Square Enix,0.03,0.17,0,0.04,0.25
6724,Ninja Gaiden 3,X360,Action,Tecmo Koei,0.16,0.05,0.03,0.02,0.25
6794,Madden NFL 13,WiiU,Sports,Electronic Arts,0.22,0,0,0.02,0.24
6836,Street Fighter X Tekken,PSV,Fighting,Capcom,0.14,0.05,0.01,0.04,0.24
6855,Grand Slam Tennis 2,PS3,Sports,Electronic Arts,0.09,0.11,0,0.04,0.24
