Rank,Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1782,Puyo Puyo Sun Ketteiban,PS,Puzzle,Compile,0,0,1.07,0.07,1.15
1854,Triple Play 98,PS,Sports,Electronic Arts,0.61,0.42,0,0.07,1.1
1888,Densha De Go!,PS,Simulation,Taito,0,0,1.02,0.07,1.09
1930,NHL 99,PS,Sports,Electronic Arts,0.59,0.4,0,0.07,1.07
1956,NFL Quarterback Club 98,N64,Sports,Acclaim Entertainment,1.01,0.05,0,0.01,1.06
1995,Tales of Destiny,PS,Role-Playing,Namco Bandai Games,0.09,0.06,0.83,0.07,1.04
2003,Bomberman 64,N64,Puzzle,Hudson Soft,0.5,0.2,0.31,0.03,1.04
2037,The Lost World: Jurassic Park,PS,Action,Electronic Arts,0.57,0.39,0,0.07,1.02
2052,Monster Rancher,PS,Simulation,Tecmo Koei,0.12,0.08,0.74,0.07,1.01
2058,Breath of Fire III,PS,Role-Playing,Capcom,0.29,0.19,0.46,0.07,1
2064,Game & Watch Gallery,GB,Misc,Nintendo,0.63,0.25,0.09,0.03,1
2251,NHL 98,PS,Sports,Electronic Arts,0.51,0.35,0,0.06,0.92
2341,Ace Combat 2,PS,Simulation,Sony Computer Entertainment,0.16,0.11,0.56,0.06,0.89
2386,Need for Speed: V-Rally,PS,Racing,Infogrames,0.43,0.29,0.09,0.06,0.87
2421,Madden Football 64,N64,Sports,Electronic Arts,0.81,0.04,0,0.01,0.86
2443,Rampage World Tour,PS,Action,GT Interactive,0.47,0.32,0,0.06,0.85
2494,Mega Man Legends,PS,Adventure,Capcom,0.39,0.26,0.12,0.05,0.83
2570,Moto Racer,PS,Racing,Electronic Arts,0.45,0.3,0,0.05,0.8
2606,Momotarou Dentetsu 7,PS,Simulation,Hudson Entertainment,0,0,0.74,0.05,0.79
2643,Battle Stations,PS,Strategy,Electronic Arts,0.43,0.29,0,0.05,0.78
2744,San Francisco Rush: Extreme Racing,N64,Racing,GT Interactive,0.63,0.11,0,0.01,0.75
2748,Street Fighter EX Plus Alpha,PS,Fighting,Virgin Interactive,0.28,0.19,0.23,0.05,0.75
2796,FIFA: Road to World Cup 98,PS,Sports,Electronic Arts,0.14,0.09,0.46,0.05,0.73
2887,Blast Corps,N64,Action,Nintendo,0.39,0.09,0.17,0.06,0.71
2894,Jeopardy!,PS,Misc,Hasbro Interactive,0.39,0.27,0,0.05,0.71
2918,NCAA Football 98,PS,Sports,Electronic Arts,0.39,0.27,0,0.05,0.7
2950,Moto Racer 2,PS,Racing,Electronic Arts,0.39,0.26,0,0.05,0.69
2977,Star Wars: Masters of Teras Kasi,PS,Action,LucasArts,0.38,0.26,0,0.04,0.68
2984,Mortal Kombat Mythologies: Sub-Zero,PS,Fighting,GT Interactive,0.38,0.26,0,0.04,0.68
3187,Nightmare Creatures,PS,Action,Sony Computer Entertainment,0.35,0.24,0,0.04,0.63
3228,Final Fantasy VII International,PS,Role-Playing,Square,0,0,0.59,0.04,0.63
3246,NBA ShootOut '97,PS,Sports,Sony Computer Entertainment,0.35,0.24,0,0.04,0.62
3311,Duke Nukem: Total Meltdown,PS,Shooter,GT Interactive,0.34,0.23,0,0.04,0.61
3359,Puyo Puyo Sun,SAT,Puzzle,Compile,0,0,0.6,0,0.6
3363,International Superstar Soccer 64,N64,Sports,Konami Digital Entertainment,0.09,0.26,0.23,0.02,0.6
3391,Jikkyou Powerful Pro Yakyuu '97 Kaimakuban,PS,Sports,Konami Digital Entertainment,0,0,0.56,0.04,0.59
3414,Extreme-G,N64,Racing,Acclaim Entertainment,0.47,0.11,0,0.01,0.59
3446,Diablo,PS,Role-Playing,Electronic Arts,0.29,0.19,0.07,0.04,0.58
3467,FIFA: Road to  World Cup 98,N64,Sports,Electronic Arts,0.15,0.39,0,0.03,0.58
3535,NBA Hangtime,N64,Sports,GT Interactive,0.48,0.08,0,0,0.57
3669,Super Robot Taisen F,SAT,Strategy,Banpresto,0,0,0.55,0,0.55
3802,Front Mission 2,PS,Strategy,SquareSoft,0,0,0.49,0.03,0.53
3901,Virtual Pool,PS,Sports,Interplay,0.28,0.19,0,0.03,0.51
3948,NHL FaceOff 98,PS,Sports,Sony Computer Entertainment,0.28,0.19,0,0.03,0.51
3989,RPG Maker,PS,Role-Playing,ASCII Entertainment,0.11,0.07,0.29,0.03,0.5
4047,FIFA Soccer 64,N64,Sports,Electronic Arts,0.16,0.3,0,0.03,0.49
4052,J-League Pro Soccer Club wo Tsukurou! 2,SAT,Sports,Sega,0,0,0.49,0,0.49
4189,Automobili Lamborghini,N64,Racing,Titus,0.28,0.17,0,0.01,0.47
4192,Doom 64,N64,Shooter,Midway Games,0.38,0.08,0,0.01,0.47
4440,Independence Day,PS,Shooter,Fox Interactive,0.25,0.17,0,0.03,0.44
4454,Duke Nukem 64,N64,Shooter,GT Interactive,0.35,0.08,0,0.01,0.44
4534,Mischief Makers,N64,Platform,Nintendo,0.25,0.06,0.07,0.06,0.43
4563,NHL FaceOff 99,PS,Sports,989 Studios,0.24,0.16,0,0.03,0.43
4569,Neon Genesis Evangelion 2nd Impression,SAT,Role-Playing,Sega,0,0,0.42,0,0.42
4594,Colony Wars,PS,Simulation,Psygnosis,0.24,0.16,0,0.03,0.42
4602,Grandia,SAT,Role-Playing,ESP,0,0,0.42,0,0.42
4668,X-Men vs. Street Fighter,PS,Fighting,Capcom,0.16,0.11,0.12,0.03,0.42
4727,Command & Conquer: Red Alert,PS,Strategy,Virgin Interactive,0.23,0.16,0,0.03,0.41
4736,Armored Core,PS,Simulation,Sony Computer Entertainment,0.13,0.09,0.16,0.03,0.41
4796,Medarot: Kabuto / Kuwagata Version,GB,Role-Playing,Imagineer,0,0,0.4,0,0.4
4812,Pet in TV,PS,Strategy,Sony Computer Entertainment,0,0,0.38,0.03,0.4
4829,Top Gear Rally,N64,Racing,Kemco,0.32,0.07,0,0,0.4
4831,Mortal Kombat Mythologies: Sub-Zero,N64,Fighting,Midway Games,0.32,0.07,0,0,0.4
4895,Bloody Roar,PS,Fighting,Virgin Interactive,0.22,0.15,0,0.03,0.39
4986,San Francisco Rush: Extreme Racing,PS,Racing,GT Interactive,0.21,0.15,0,0.03,0.38
5093,Tobal 2,PS,Fighting,SquareSoft,0,0,0.35,0.02,0.37
5156,Mini-Yonku GB: Let's & Go!!,GB,Strategy,ASCII Entertainment,0,0,0.37,0,0.37
5191,MechWarrior 2: 31st Century Combat,PS,Simulation,Activision,0.2,0.14,0,0.02,0.36
5196,Mobile Suit Z-Gundam,PS,Action,Namco Bandai Games,0,0,0.34,0.02,0.36
5202,Kirby's Dream Land 3,SNES,Platform,Nintendo,0,0,0.36,0,0.36
5203,Big Bass World Championship,PS,Sports,Starfish,0.2,0.14,0,0.02,0.36
5207,Mystical Ninja starring Goemon,N64,Action,Konami Digital Entertainment,0.07,0.02,0.23,0.04,0.36
5208,Tetrisphere,N64,Puzzle,Nintendo,0.29,0.06,0,0,0.36
5263,Formula 1 Championship Edition,PS,Racing,Psygnosis,0.06,0.04,0.23,0.02,0.36
5379,Marvel Super Heroes,PS,Fighting,Virgin Interactive,0.19,0.13,0,0.02,0.34
5408,Point Blank,PS,Shooter,Sony Computer Entertainment,0.05,0.03,0.23,0.02,0.34
5551,DX Game of Life 2,PS,Misc,Takara,0,0,0.31,0.02,0.33
5601,Bust-A-Move '99,PS,Puzzle,Acclaim Entertainment,0.18,0.12,0,0.02,0.32
5614,ESPN X-Games Pro Boarder,PS,Sports,Sony Computer Entertainment,0.18,0.12,0,0.02,0.32
5632,Nagano Winter Olympics 98,N64,Sports,Konami Digital Entertainment,0.15,0.04,0.13,0,0.32
5639,Rally Cross,PS,Racing,Sony Computer Entertainment,0.18,0.12,0,0.02,0.32
5661,Riven: The Sequel to Myst,PS,Adventure,Acclaim Entertainment,0.18,0.12,0,0.02,0.32
5672,The Conveni: Ano Machi wo Dokusen Seyo,PS,Simulation,Human Entertainment,0,0,0.3,0.02,0.32
5673,Shin Super Robot Taisen Special Disk,PS,Strategy,Banpresto,0,0,0.3,0.02,0.32
5705,WarCraft II: The Dark Saga,PS,Strategy,Electronic Arts,0.18,0.12,0,0.02,0.31
5738,Einhänder,PS,Shooter,SquareSoft,0.1,0.07,0.13,0.02,0.31
5755,Jikkyou Powerful Pro Yakyuu 4,N64,Sports,Konami Digital Entertainment,0,0,0.26,0.05,0.31
5780,Shin Megami Tensei: Devil Summoner - Soul Hackers,SAT,Role-Playing,Atlus,0,0,0.31,0,0.31
5786,Final Fantasy IV,PS,Simulation,SquareSoft,0,0,0.29,0.02,0.31
5859,Cart World Series,PS,Racing,Sony Computer Entertainment,0.17,0.11,0,0.02,0.3
5894,Macross Digital Mission VF-X,PS,Simulation,Namco Bandai Games,0,0,0.28,0.02,0.3
5898,Super Bomberman 5,SNES,Puzzle,Hudson Soft,0,0,0.3,0,0.3
5941,Future Cop L.A.P.D.,PS,Simulation,Electronic Arts,0.16,0.11,0,0.02,0.3
6000,SD Gundam G Century,PS,Strategy,Namco Bandai Games,0,0,0.27,0.02,0.29
6032,War Gods,N64,Fighting,Midway Games,0.23,0.06,0,0,0.29
6112,VMX Racing,PS,Racing,Playmates,0.16,0.11,0,0.02,0.28
6219,Kakyuusei,SAT,Strategy,Elf,0,0,0.28,0,0.28
6256,Armored Core: Project Phantasma,PS,Simulation,From Software,0.06,0.04,0.15,0.02,0.28
6277,Dynasty Warriors,PS,Action,Tecmo Koei,0.09,0.06,0.11,0.02,0.27
6290,Dragon Ball GT: Final Bout,PS,Fighting,Namco Bandai Games,0.02,0.02,0.22,0.02,0.27
6344,NBA In The Zone '98,N64,Sports,Konami Digital Entertainment,0.25,0.02,0,0,0.27
6441,Gallop Racer 2: One and Only Road to Victory,PS,Sports,Tecmo Koei,0,0,0.25,0.02,0.27
6469,Tomba!,PS,Platform,Sony Computer Entertainment,0.15,0.1,0,0.02,0.26
6562,X-Men vs. Street Fighter,SAT,Fighting,Capcom,0,0,0.26,0,0.26
6587,Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,SAT,Role-Playing,Hudson Soft,0,0,0.26,0,0.26
6675,Marie no Atelier: Salburg no Renkinjutsushi,PS,Role-Playing,Gust,0,0,0.23,0.02,0.25
6689,Wheel of Fortune,N64,Misc,Take-Two Interactive,0.2,0.05,0,0,0.25
6690,MRC: Multi-Racing Championship,N64,Racing,Ocean,0.2,0.05,0,0,0.25
6691,F1 Pole Position 64,N64,Racing,Ubisoft,0.11,0.13,0,0.01,0.25
6693,Wayne Gretzky's 3D Hockey '98,N64,Sports,Midway Games,0.23,0.02,0,0,0.25
6757,Choro Q2,PS,Racing,Takara,0,0,0.23,0.02,0.25
6789,Spawn the Eternal,PS,Action,Sony Computer Entertainment,0.14,0.09,0,0.02,0.24
6817,K-1 Revenge,PS,Fighting,Xing Entertainment,0.04,0.03,0.16,0.02,0.24
6818,G-Police,PS,Action,Psygnosis,0.13,0.09,0,0.02,0.24
7016,Harvest Moon GB,GB,Simulation,Victor Interactive,0,0,0.23,0,0.23
7077,Critical Depth,PS,Action,GT Interactive,0.13,0.09,0,0.01,0.23
7093,Alundra,PS,Role-Playing,Psygnosis,0.13,0.09,0,0.01,0.23
7106,Pocket Fighter,PS,Fighting,Virgin Interactive,0.06,0.04,0.12,0.01,0.23
7129,Jersey Devil,PS,Platform,Ocean,0.13,0.09,0,0.01,0.23
7148,64 de Hakken! Tamagotchi Minna de Tamagotchi World,N64,Misc,Namco Bandai Games,0,0,0.22,0,0.22
7264,Kirby's Star Stacker,GB,Puzzle,Nintendo,0,0,0.22,0,0.22
7328,Pro Yakyuu Greatest Nine '97,SAT,Sports,Sega,0,0,0.21,0,0.21
7331,Lunar: Silver Star Story Complete,SAT,Role-Playing,Kadokawa Shoten,0,0,0.21,0,0.21
7334,EVE: burst error,SAT,Adventure,Imagineer,0,0,0.21,0,0.21
7413,ClayFighter 63 1/3,N64,Fighting,Interplay,0.17,0.04,0,0,0.21
7426,Angel Blade: Neo Tokyo Guardians,PS,Role-Playing,On Demand,0.12,0.08,0,0.01,0.21
7599,MDK,PS,Shooter,Interplay,0.11,0.08,0,0.01,0.2
7619,Magical Tetris Challenge,N64,Puzzle,Activision,0.13,0.02,0.05,0,0.2
7769,J-League Jikkyou Winning Eleven 3,PS,Sports,Konami Digital Entertainment,0,0,0.18,0.01,0.19
7862,Mace: The Dark Age,N64,Fighting,GT Interactive,0.15,0.04,0,0,0.19
7863,AeroFighters Assault,N64,Action,Video System,0.15,0.04,0,0,0.19
7864,Puyo Puyo Sun 64,N64,Puzzle,Compile,0,0,0.16,0.03,0.19
7909,Princess Maker: Yumemiru Yosei,PS,Strategy,Sony Computer Entertainment,0,0,0.18,0.01,0.19
7995,Treasures of the Deep,PS,Action,Namco Bandai Games,0.1,0.07,0,0.01,0.19
8021,Dead or Alive,SAT,Fighting,Tecmo Koei,0,0,0.18,0,0.18
8053,Klonoa: Door to Phantomile,PS,Platform,Sony Computer Entertainment,0,0,0.17,0.01,0.18
8095,Moon,PS,Adventure,ASCII Entertainment,0,0,0.17,0.01,0.18
8299,Resident Evil Director's Cut: Dual Shock Edition,PS,Action,Capcom,0,0,0.16,0.01,0.17
8444,Resident Evil,SAT,Action,Capcom,0,0,0.17,0,0.17
8451,Itoi Shigesato no Bass Tsuri No. 1,SNES,Sports,Nintendo,0,0,0.17,0,0.17
8554,Jikkyou Powerful Pro Yakyuu 3 '97 Haru,SNES,Sports,Konami Digital Entertainment,0,0,0.16,0,0.16
8582,Power Stakes,PS,Sports,Aques,0,0,0.15,0.01,0.16
8720,Courier Crisis,PS,Racing,BMG Interactive Entertainment,0.09,0.06,0,0.01,0.15
8791,Kidou Senkan Nadesico,SAT,Strategy,Sega,0,0,0.15,0,0.15
8811,All Japan Pro Wrestling featuring Virtua,SAT,Fighting,Sega,0,0,0.15,0,0.15
8819,Kowloon's Gate,PS,Adventure,Sony Computer Entertainment,0,0,0.14,0.01,0.15
8865,Space Station Silicon Valley,N64,Adventure,Take-Two Interactive,0.12,0.03,0,0,0.15
8866,Dark Rift,N64,Fighting,Vic Tokai,0.12,0.03,0,0,0.15
8906,Mobile Suit Gundam Side Story III: Sabakareshi Mono,SAT,Shooter,Namco Bandai Games,0,0,0.15,0,0.15
8942,Mobile Suit Gundam: Perfect One Year War,PS,Strategy,Namco Bandai Games,0,0,0.14,0.01,0.15
8968,Turbo Prop Racing,PS,Racing,Sony Computer Entertainment,0.08,0.06,0,0.01,0.15
9012,Fox Sports Golf '99,PS,Sports,Gremlin Interactive Ltd,0.08,0.05,0,0.01,0.14
9033,Thunder Truck Rally,PS,Racing,Psygnosis,0.08,0.05,0,0.01,0.14
9060,Front Mission Alternative,PS,Strategy,SquareSoft,0,0,0.13,0.01,0.14
9099,Xevious 3D/G+,PS,Shooter,Sony Computer Entertainment,0.01,0.01,0.11,0.01,0.14
9132,Bravo Air Race,PS,Racing,THQ,0.08,0.05,0,0.01,0.14
9135,Gundam: The Battle Master,PS,Fighting,Namco Bandai Games,0,0,0.13,0.01,0.14
9150,The Granstream Saga,PS,Role-Playing,Sony Computer Entertainment,0.08,0.05,0,0.01,0.14
9168,NCAA Basketball Final Four 97,PS,Sports,Mindscape,0.08,0.05,0,0.01,0.14
9171,The Bombing Islands,PS,Platform,Kemco,0.08,0.05,0,0.01,0.14
9183,Desire,SAT,Adventure,Imadio,0,0,0.14,0,0.14
9296,Interactive Sampler Disc 6,PS,Misc,Sony Computer Entertainment,0.08,0.05,0,0.01,0.14
9378,Azure Dreams,PS,Role-Playing,Konami Digital Entertainment,0.07,0.05,0,0.01,0.13
9414,Shining Force III,SAT,Strategy,Sega,0,0,0.13,0,0.13
9422,Nagano Winter Olympics '98,PS,Sports,Konami Digital Entertainment,0.07,0.05,0,0.01,0.13
9495,The House of the Dead,SAT,Shooter,Sega,0,0,0.13,0,0.13
9512,Momotaro Douchuuki,SAT,Misc,Hudson Soft,0,0,0.13,0,0.13
9620,Doukyuusei 2,SAT,Role-Playing,NEC Interchannel,0,0,0.13,0,0.13
9658,Actua Tennis,PS,Sports,Gremlin Interactive Ltd,0.07,0.05,0,0.01,0.13
9661,Sonic Jam,SAT,Platform,Sega,0,0,0.12,0,0.12
9684,Clock Tower: The First Fear,PS,Adventure,Human Entertainment,0,0,0.12,0.01,0.12
9718,Magic: The Gathering - Battlemage,PS,Strategy,Acclaim Entertainment,0.07,0.05,0,0.01,0.12
9740,O.D.T.: Escape... Or Die Trying,PS,Adventure,Psygnosis,0.07,0.05,0,0.01,0.12
9949,Hanagumi Taisen Columns,SAT,Puzzle,Sega,0,0,0.12,0,0.12
10084,Mass Destruction,PS,Shooter,BMG Interactive Entertainment,0.06,0.04,0,0.01,0.11
10178,Maximum Force,PS,Shooter,GT Interactive,0.06,0.04,0,0.01,0.11
10221,Chameleon Twist,N64,Platform,Sunsoft,0.09,0.02,0,0,0.11
10223,Chopper Attack,N64,Action,GT Interactive,0.09,0.02,0,0,0.11
10249,Sakura Taisen Hanagumi Tsuushin,SAT,Misc,Sega,0,0,0.11,0,0.11
10259,Felony 11-79,PS,Racing,ASCII Entertainment,0.06,0.04,0,0.01,0.11
10267,Panzer Dragoon Saga,SAT,Role-Playing,Sega,0,0,0.11,0,0.11
10313,Langrisser IV,SAT,Strategy,NCS,0,0,0.11,0,0.11
10316,Hexen: Beyond Heretic,PS,Shooter,GT Interactive,0.06,0.04,0,0.01,0.11
10620,Choujikuu Yousai Macross: Ai Oboete Imasu ka,SAT,Shooter,Namco Bandai Games,0,0,0.1,0,0.1
10638,Flying Dragon,N64,Fighting,Natsume,0.08,0.02,0,0,0.1
10639,International Superstar Soccer 64 (weekly JP sales),N64,Sports,Konami Digital Entertainment,0,0,0.05,0.05,0.1
10661,Ghost in the Shell,PS,Simulation,Sony Computer Entertainment,0.06,0.04,0,0.01,0.1
10677,Micro Machines V3,PS,Racing,Codemasters,0.06,0.04,0,0.01,0.1
10751,Descent Maximum,PS,Shooter,Interplay Productions,0.05,0.04,0,0.01,0.1
10771,Shadow Master,PS,Adventure,Psygnosis,0.05,0.04,0,0.01,0.1
10797,Street Fighter Collection,PS,Fighting,Capcom,0,0,0.09,0.01,0.1
10863,Rosco McQueen: Firefighter Extreme,PS,Action,Sony Computer Entertainment,0.05,0.04,0,0.01,0.09
10984,Running Wild,PS,Racing,989 Studios,0.05,0.03,0,0.01,0.09
11060,Porsche Challenge,PS,Racing,Sony Computer Entertainment,0.05,0.03,0,0.01,0.09
11229,Codename Tenka,PS,Shooter,Psygnosis,0.05,0.03,0,0.01,0.09
11248,Wing Commander IV: The Price of Freedom,PS,Simulation,Origin Systems,0.05,0.03,0,0.01,0.09
11471,The King of Fighters '96,PS,Fighting,SNK,0,0,0.07,0.01,0.08
11477,Bust-A-Move 2 Arcade Edition,N64,Puzzle,Acclaim Entertainment,0.06,0.02,0,0,0.08
11526,Sentimental Graffiti: First Window,SAT,Adventure,NEC Interchannel,0,0,0.08,0,0.08
11546,Ogre Battle Series: Tactics Ogre,PS,Role-Playing,Atlus,0.04,0.03,0,0.01,0.08
11633,Virus,SAT,Shooter,Hudson Soft,0,0,0.08,0,0.08
11755,Buster Bros. Collection,PS,Puzzle,Capcom,0.04,0.03,0,0,0.07
11786,Real Sound: Kaze no Riguretto,SAT,Adventure,Warp,0,0,0.07,0,0.07
11844,G Darius,PS,Shooter,THQ,0.04,0.03,0,0,0.07
11983,Aero Gauge,N64,Racing,ASCII Entertainment,0.06,0.01,0,0,0.07
12031,RayStorm,PS,Shooter,Sony Computer Entertainment,0.04,0.03,0,0,0.07
12053,Fantastic Four,PS,Action,Acclaim Entertainment,0.04,0.03,0,0,0.07
12100,Mega Man X4,SAT,Action,Capcom,0,0,0.07,0,0.07
12116,TigerShark,PS,Simulation,GT Interactive,0.04,0.03,0,0,0.07
12118,Norse by Norsewest: The Return of the Lost Vikings,PS,Action,Interplay,0.04,0.03,0,0,0.07
12176,Mega Man: Battle & Chase,PS,Racing,Capcom,0,0,0.06,0,0.07
12212,Pandemonium 2,PS,Platform,BMG Interactive Entertainment,0.04,0.02,0,0,0.07
12303,Ray Tracers,PS,Racing,Sony Computer Entertainment,0.04,0.02,0,0,0.06
12513,Marvel Super Heroes,SAT,Fighting,Capcom,0,0,0.06,0,0.06
12656,Broken Helix,PS,Action,Konami Digital Entertainment,0.03,0.02,0,0,0.06
12742,Broken Sword II: The Smoking Mirror,PS,Adventure,Sony Computer Entertainment,0.03,0.02,0,0,0.06
12798,Elemental Gearbolt,PS,Shooter,Sony Computer Entertainment,0.03,0.02,0,0,0.06
12805,Mega Man 8 Anniversary Collector's Edition,SAT,Platform,Capcom,0,0,0.06,0,0.06
12845,NHL Powerplay 98,PS,Sports,Virgin Interactive,0.03,0.02,0,0,0.05
12939,Judge Dredd,PS,Platform,Gremlin Interactive Ltd,0.03,0.02,0,0,0.05
13116,Dual Heroes,N64,Fighting,Hudson Soft,0.04,0.01,0,0,0.05
13365,Turok: Dinosaur Hunter,N64,Shooter,Acclaim Entertainment,0,0,0.05,0,0.05
13445,Wayne Gretzky's 3D Hockey '98,PS,Sports,GT Interactive,0.03,0.02,0,0,0.05
13514,Grand Slam,PS,Misc,Virgin Interactive,0.02,0.02,0,0,0.04
13826,Syndicate Wars,PS,Strategy,Electronic Arts,0.02,0.01,0,0,0.04
13829,Herc's Adventures,PS,Action,Virgin Interactive,0.02,0.01,0,0,0.04
13902,Crypt Killer,PS,Shooter,Konami Digital Entertainment,0.02,0.01,0,0,0.04
13914,Darklight Conflict,PS,Simulation,Electronic Arts,0.02,0.01,0,0,0.04
14455,Peak Performance,PS,Racing,JVC,0.02,0.01,0,0,0.03
14540,Master of Monsters: Disciples of Gaia,PS,Strategy,Agetec,0.02,0.01,0,0,0.03
14718,Rush Hour,PS,Misc,Psygnosis,0.02,0.01,0,0,0.03
14789,Poy Poy,PS,Action,Konami Digital Entertainment,0.01,0.01,0,0,0.03
14807,Nanotek Warrior,PS,Shooter,Virgin Interactive,0.01,0.01,0,0,0.03
14998,Bugriders: The Race of Kings,PS,Racing,GT Interactive,0.01,0.01,0,0,0.02
15030,Kensei: Sacred Fist,PS,Fighting,Konami Digital Entertainment,0.01,0.01,0,0,0.02
15077,Bottom of the 9th '97,PS,Sports,Konami Digital Entertainment,0.01,0.01,0,0,0.02
15210,Ballblazer Champions,PS,Sports,CTO SpA,0.01,0.01,0,0,0.02
15518,Puzzle Star Sweep,PS,Puzzle,Midas Interactive Entertainment,0.01,0.01,0,0,0.02
15543,The Crow: City of Angels,PS,Action,Acclaim Entertainment,0.01,0.01,0,0,0.02
16382,Grand Prix Legends,PC,Racing,Vivendi Games,0,0.01,0,0,0.01
16439,Worms 2,PC,Strategy,Microprose,0,0.01,0,0,0.01
