Rank,Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2514,Need for Speed: Hot Pursuit 2,XB,Racing,Electronic Arts,0.68,0.11,0,0.03,0.82
2522,Rocket Power: Beach Bandits,PS2,Platform,THQ,0.4,0.31,0,0.1,0.82
2589,Need for Speed: Hot Pursuit 2,GC,Racing,Electronic Arts,0.68,0.09,0,0.02,0.8
2593,Tales of Destiny 2,PS2,Role-Playing,Namco Bandai Games,0,0,0.8,0,0.8
2633,Secret Agent Barbie: Royal Jewels Mission,GBA,Platform,Vivendi Games,0.56,0.21,0,0.01,0.78
2655,James Bond 007: Nightfire,GC,Shooter,Electronic Arts,0.6,0.16,0,0.02,0.78
2677,Star Wars Episode II: Attack of the Clones,GBA,Action,THQ,0.55,0.2,0,0.01,0.77
2685,All-Star Baseball 2003,PS2,Sports,Acclaim Entertainment,0.38,0.29,0,0.1,0.77
2686,Unlimited Saga,PS2,Role-Playing,Atari,0.1,0.08,0.56,0.03,0.77
2708,Taiko no Tatsujin: Tatakon de Dodon ga Don,PS2,Misc,Namco Bandai Games,0,0,0.76,0,0.76
2719,Marvel vs. Capcom 2: New Age of Heroes,PS2,Fighting,Capcom,0.31,0.24,0.13,0.08,0.76
2782,The Lord of the Rings: The Two Towers,GBA,Action,Electronic Arts,0.53,0.2,0,0.01,0.74
2787,Unreal Championship,XB,Shooter,Atari,0.59,0.12,0,0.03,0.74
2825,James Bond 007: Agent Under Fire,GC,Shooter,Electronic Arts,0.56,0.15,0,0.02,0.72
2836,Dead to Rights,XB,Shooter,Electronic Arts,0.53,0.17,0,0.03,0.72
2849,Super Monkey Ball Jr.,GBA,Puzzle,Atari,0.51,0.19,0,0.01,0.72
2859,The Lord of the Rings: The Two Towers,XB,Action,Electronic Arts,0.45,0.24,0,0.03,0.71
2860,Madden NFL 2003,XB,Sports,Electronic Arts,0.67,0.02,0,0.03,0.71
2869,Super Trucks Racing,PS2,Racing,Jester Interactive,0.35,0.27,0,0.09,0.71
2872,Godzilla: Destroy All Monsters Melee,GC,Fighting,Atari,0.55,0.14,0,0.02,0.71
2878,Yu-Gi-Oh! The Falsebound Kingdom,GC,Strategy,Konami Digital Entertainment,0.49,0.13,0.07,0.02,0.71
2881,Spyro: Enter the Dragonfly,GC,Platform,Universal Interactive,0.55,0.14,0,0.02,0.71
2936,TimeSplitters 2,PS2,Shooter,Eidos Interactive,0.34,0.27,0,0.09,0.7
2964,Harry Potter and the Chamber of Secrets,GC,Action,Electronic Arts,0.53,0.14,0,0.02,0.69
3004,.hack//Mutation Part 2,PS2,Role-Playing,Atari,0.23,0.18,0.2,0.06,0.68
3025,Armored Core 3,PS2,Simulation,Metro 3D,0.22,0.17,0.23,0.06,0.67
3062,NCAA March Madness 2003,PS2,Sports,Electronic Arts,0.32,0.25,0,0.08,0.66
3084,Shrek: Hassle at the Castle,GBA,Action,TDK Mediactive,0.47,0.17,0,0.01,0.66
3108,Monster Jam: Maximum Destruction,PS2,Racing,Ubisoft,0.32,0.25,0,0.08,0.65
3129,Super Robot Taisen Impact,PS2,Strategy,Banpresto,0,0,0.65,0,0.65
3163,TimeSplitters 2,XB,Shooter,Eidos Interactive,0.29,0.33,0,0.01,0.64
3170,Konami Collector's Series: Arcade Advanced,GBA,Misc,Konami Digital Entertainment,0.46,0.17,0,0.01,0.64
3194,FIFA Soccer 2003,XB,Sports,Electronic Arts,0.2,0.4,0,0.04,0.63
3215,Ape Escape 2,PS2,Platform,Sony Computer Entertainment,0.12,0.09,0.38,0.03,0.63
3237,Namco Museum,GC,Misc,Namco Bandai Games,0.48,0.13,0,0.02,0.63
3245,Wild ARMs 3,PS2,Role-Playing,Ubisoft,0.16,0.13,0.29,0.04,0.62
3290,NFL Fever 2003,XB,Sports,Microsoft Game Studios,0.46,0.13,0,0.02,0.61
3295,Robotech: Battlecry,PS2,Shooter,TDK Mediactive,0.3,0.23,0,0.08,0.61
3320,Madden NFL 2003,GBA,Sports,Electronic Arts,0.44,0.16,0,0.01,0.61
3330,Game & Watch Gallery 4,GBA,Misc,Nintendo,0.43,0.16,0,0.01,0.61
3367,From TV Animation One Piece: Grand Battle 2,PS,Fighting,Namco Bandai Games,0,0,0.56,0.04,0.6
3395,Medal of Honor: Frontline,GC,Shooter,Electronic Arts,0.46,0.12,0,0.02,0.59
3407,2002 FIFA World Cup,PS2,Sports,Electronic Arts,0.21,0.17,0.16,0.06,0.59
3409,Crash Bandicoot: The Wrath of Cortex,GC,Platform,Universal Interactive,0.46,0.12,0,0.02,0.59
3481,Contra: Shattered Soldier,PS2,Shooter,Konami Digital Entertainment,0.28,0.22,0,0.07,0.58
3492,Tony Hawk's Pro Skater 4,GC,Sports,Activision,0.45,0.12,0,0.02,0.58
3513,Tony Hawk's Pro Skater 4,GBA,Sports,Activision,0.41,0.15,0,0.01,0.57
3543,Jampack Summer 2002,PS2,Misc,Sony Computer Entertainment,0.28,0.22,0,0.07,0.57
3545,Wreckless: ThE YaKuza MisSiOns,XB,Racing,Activision,0.42,0.11,0.02,0.02,0.57
3549,SD Gundam G Generation Neo,PS2,Strategy,Namco Bandai Games,0,0,0.57,0,0.57
3551,RalliSport Challenge,XB,Racing,Microsoft Game Studios,0.39,0.16,0,0.02,0.57
3586,Backyard NFL Football,GBA,Sports,Infogrames,0.4,0.15,0,0.01,0.56
3605,Barbie Groovy Games,GBA,Misc,Universal Interactive,0.4,0.15,0,0.01,0.56
3607,Blinx: The Time Sweeper,XB,Platform,Microsoft Game Studios,0.39,0.15,0,0.02,0.56
3641,WWF Raw,XB,Fighting,THQ,0.4,0.13,0,0.02,0.55
3663,Tony Hawk's Pro Skater 3,XB,Sports,Activision,0.34,0.18,0,0.02,0.55
3664,Mega Man Zero,GBA,Platform,Capcom,0.22,0.08,0.24,0.01,0.55
3671,Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!,PS2,Sports,Sega,0,0,0.55,0,0.55
3681,Turok: Evolution,XB,Shooter,Acclaim Entertainment,0.39,0.14,0,0.02,0.55
3726,Dragon Quest Characters: Torneko no Daibouken 3: Fushigi no Dungeon,PS2,Role-Playing,Enix Corporation,0,0,0.54,0,0.54
3793,The Lord of the Rings: The Fellowship of the Ring,XB,Action,Universal Interactive,0.31,0.19,0,0.03,0.53
3810,The Lord of the Rings: The Two Towers,GC,Action,Electronic Arts,0.41,0.11,0,0.01,0.53
3839,Metal Gear Solid 2: Substance,PS2,Action,Konami Digital Entertainment,0.18,0.14,0.16,0.05,0.52
3841,NCAA Football 2003,XB,Sports,Electronic Arts,0.39,0.11,0,0.02,0.52
3869,Tony Hawk's Pro Skater 3,GBA,Sports,Activision,0.37,0.14,0,0.01,0.52
3875,NFL 2K3,XB,Sports,Sega,0.38,0.11,0,0.02,0.52
3877,Jampack Winter 2002,PS2,Misc,Sony Computer Entertainment,0.25,0.2,0,0.07,0.52
3879,Way of the Samurai,PS2,Action,Eidos Interactive,0.13,0.1,0.25,0.03,0.51
3889,HSX HyperSonic.Xtreme,PS2,Racing,Midas Interactive Entertainment,0.25,0.2,0,0.07,0.51
3918,Disney's Kim Possible: Revenge of Monkey Fist,GBA,Platform,THQ,0.37,0.14,0,0.01,0.51
3946,Monopoly Party,PS2,Misc,Infogrames,0.25,0.19,0,0.06,0.51
3969,Activision Anthology,PS2,Misc,Activision,0.25,0.19,0,0.06,0.5
3980,Star Wars: Jedi Starfighter,PS2,Simulation,Activision,0.24,0.19,0,0.06,0.5
3991,Star Wars: Clone Wars,PS2,Shooter,LucasArts,0.24,0.19,0,0.06,0.5
4013,Men in Black II: Alien Escape,PS2,Shooter,Infogrames,0.24,0.19,0,0.06,0.5
4033,WWE Wrestlemania X8,GC,Fighting,THQ,0.38,0.1,0,0.01,0.49
4068,Pac-Man World 2,XB,Action,Namco Bandai Games,0.36,0.11,0,0.02,0.49
4144,World of Outlaws: Sprint Cars 2002,PS2,Racing,Ignition Entertainment,0.23,0.18,0,0.06,0.48
4156,X-Men: Next Dimension,PS2,Fighting,Activision,0.23,0.18,0,0.06,0.47
4176,Densetsu no Stafi,GBA,Platform,Nintendo,0,0,0.46,0.01,0.47
4178,Hot Wheels Velocity X,PS2,Racing,THQ,0.23,0.18,0,0.06,0.47
4226,Mat Hoffman's Pro BMX 2,PS2,Sports,Activision,0.23,0.18,0,0.06,0.46
4233,Dragon Ball Z: Collectible Card Game,GBA,Misc,Infogrames,0.33,0.12,0,0.01,0.46
4240,Rygar: The Legendary Adventure,PS2,Action,Wanadoo,0.2,0.15,0.06,0.05,0.46
4245,Stuart Little 2,GBA,Platform,Activision,0.33,0.12,0,0.01,0.46
4270,The Mark of Kri,PS2,Action,Sony Computer Entertainment,0.22,0.18,0,0.06,0.46
4282,Momotarou Dentetsu 11,PS2,Misc,Hudson Soft,0,0,0.46,0,0.46
4296,.hack//Outbreak Part 3,PS2,Role-Playing,Atari,0.14,0.11,0.17,0.04,0.46
4326,Phantasy Star Online Episode I & II,GC,Role-Playing,Infogrames,0.23,0.06,0.16,0.01,0.45
4328,The Powerpuff Girls: Relish Rampage,PS2,Action,BAM! Entertainment,0.22,0.17,0,0.06,0.45
4400,Sled Storm,PS2,Racing,Electronic Arts,0.22,0.17,0,0.06,0.45
4421,The Thing,PS2,Adventure,Vivendi Games,0.22,0.17,0,0.06,0.44
4434,Tiger Woods PGA Tour 2003,XB,Sports,Electronic Arts,0.35,0.08,0,0.01,0.44
4465,Jikkyou Powerful Pro Yakyuu 9,PS2,Sports,Konami Digital Entertainment,0,0,0.44,0,0.44
4476,TimeSplitters 2,GC,Shooter,Eidos Interactive,0.34,0.09,0,0.01,0.44
4479,Eternal Darkness: Sanity's Requiem,GC,Adventure,Nintendo,0.34,0.09,0,0.01,0.44
4487,NFL Blitz 20-03,PS2,Sports,Midway Games,0.21,0.17,0,0.06,0.44
4492,Star Wars: Jedi Starfighter,XB,Simulation,Activision,0.35,0.07,0,0.02,0.44
4522,The Powerpuff Girls: Him and Seek,GBA,Platform,BAM! Entertainment,0.31,0.11,0,0.01,0.43
4552,Madden NFL 2003,GC,Sports,Electronic Arts,0.33,0.09,0,0.01,0.43
4555,Backyard Baseball,GBA,Sports,Atari,0.31,0.11,0,0.01,0.43
4571,NBA Street,GC,Sports,Electronic Arts,0.33,0.09,0,0.01,0.42
4607,Superman: Shadow of Apokolips,PS2,Action,Atari,0.21,0.16,0,0.05,0.42
4619,Test Drive,XB,Racing,Atari,0.35,0.05,0,0.02,0.42
4647,BloodRayne,PS2,Shooter,Universal Interactive,0.2,0.16,0,0.05,0.42
4707,Jimmy Neutron: Boy Genius,PS2,Platform,THQ,0.2,0.16,0,0.05,0.41
4723,Boku no Natsuyasumi 2: Umi no Bouken Hen,PS2,Adventure,Sony Computer Entertainment,0,0,0.41,0,0.41
4733,The Terminator: Dawn of Fate,PS2,Action,Atari,0.2,0.16,0,0.05,0.41
4751,Mortal Kombat: Deadly Alliance,GC,Fighting,Midway Games,0.31,0.08,0,0.01,0.41
4779,Minority Report: Everybody Runs,PS2,Action,Activision,0.2,0.15,0,0.05,0.41
4798,Defender,PS2,Misc,Midway Games,0.2,0.15,0,0.05,0.4
4861,Star Wars: Clone Wars,GC,Shooter,Activision,0.31,0.08,0,0.01,0.4
4897,Mobile Suit Gundam: Lost War Chronicles,PS2,Shooter,Namco Bandai Games,0,0,0.39,0,0.39
4902,The House of The Dead III,XB,Shooter,Sega,0.29,0.08,0,0.01,0.39
4904,Fire Emblem: Fuuin no Tsurugi,GBA,Role-Playing,Nintendo,0,0,0.39,0,0.39
4942,Blood Omen 2,PS2,Action,Eidos Interactive,0.19,0.15,0,0.05,0.39
4963,Auto Modellista,PS2,Racing,Capcom,0.19,0.15,0,0.05,0.39
5003,Turok: Evolution,GC,Shooter,Acclaim Entertainment,0.3,0.08,0,0.01,0.38
5006,Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden,PS2,Strategy,Namco Bandai Games,0,0,0.38,0,0.38
5007,Ice Age,GBA,Action,Ubisoft,0.27,0.1,0,0.01,0.38
5009,Headhunter,PS2,Action,Sega,0.19,0.15,0,0.05,0.38
5033,Grandia Xtreme,PS2,Role-Playing,Enix Corporation,0.07,0.05,0.25,0.02,0.38
5047,Hunter: The Reckoning,XB,Action,Interplay,0.28,0.08,0,0.01,0.38
5100,NBA Inside Drive 2002,XB,Sports,Microsoft Game Studios,0.28,0.08,0,0.01,0.37
5110,"Monsters, Inc. Scream Arena",GC,Platform,THQ,0.29,0.07,0,0.01,0.37
5115,High Heat Major League Baseball 2003,PS2,Sports,3DO,0.18,0.14,0,0.05,0.37
5135,Pac-Man World 2,GC,Action,Nintendo,0.28,0.07,0,0.01,0.37
5177,Kamaitachi no Yoru 2,PS2,Adventure,ChunSoft,0,0,0.36,0,0.36
5193,Hamtaro: Ham-Ham Heartbreak,GBA,Action,Nintendo,0.26,0.1,0,0.01,0.36
5218,Hamster Club 3,GBA,Simulation,Jorudan,0,0,0.35,0.01,0.36
5250,Harry Potter and the Chamber of Secrets,XB,Action,Electronic Arts,0.27,0.08,0,0.01,0.36
5285,Disney's Tarzan: Return to the Jungle,GBA,Action,Activision,0.25,0.09,0,0.01,0.35
5322,Guilty Gear X2,PS2,Fighting,Sammy Corporation,0.09,0.07,0.16,0.02,0.35
5329,Aggressive Inline,PS2,Sports,Acclaim Entertainment,0.17,0.13,0,0.04,0.35
5341,Rugrats: Royal Ransom,PS2,Platform,THQ,0.17,0.13,0,0.04,0.35
5356,The Wild Thornberrys Movie,GBA,Platform,THQ,0.25,0.09,0,0.01,0.34
5369,Driver 2 Advance,GBA,Action,Atari,0.25,0.09,0,0.01,0.34
5417,Spy Hunter,XB,Racing,Midway Games,0.25,0.07,0,0.01,0.34
5479,Disney's Treasure Planet,PS2,Action,Sony Computer Entertainment,0.16,0.13,0,0.04,0.33
5488,Kelly Slater's Pro Surfer,PS2,Sports,Activision,0.16,0.13,0,0.04,0.33
5491,Legends of Wrestling II,PS2,Fighting,Acclaim Entertainment,0.16,0.13,0,0.04,0.33
5518,Clock Tower 3,PS2,Adventure,Capcom,0.1,0.08,0.12,0.03,0.33
5604,Dragon Quest Monsters 1·2,PS,Role-Playing,Enix Corporation,0,0,0.3,0.02,0.32
5650,Ultimate Fighting Championship: Throwdown,PS2,Fighting,Ubisoft,0.16,0.12,0,0.04,0.32
5658,"Ed, Edd n Eddy: Jawbreakers!",GBA,Adventure,BAM! Entertainment,0.23,0.08,0,0.01,0.32
5665,NBA 2K3,XB,Sports,Sega,0.24,0.07,0,0.01,0.32
5670,Sega Smash Pack,GBA,Misc,Atari,0.23,0.08,0,0.01,0.32
5689,"Monsters, Inc.",PS2,Adventure,Sony Computer Entertainment,0.15,0.12,0,0.04,0.32
5696,Shenmue II,XB,Adventure,Microsoft Game Studios,0.22,0.08,0,0.01,0.32
5723,NBA Inside Drive 2003,XB,Sports,Microsoft Game Studios,0.23,0.07,0,0.01,0.31
5773,Mega Man Battle Network 2,GBA,Action,Ubisoft,0.22,0.08,0,0.01,0.31
5789,NASCAR Thunder 2003,GC,Racing,Electronic Arts,0.24,0.06,0,0.01,0.31
5794,Star Wars Racer Revenge,PS2,Racing,LucasArts,0.15,0.12,0,0.04,0.31
5803,Blade II,PS2,Action,Activision,0.15,0.12,0,0.04,0.31
5813,Bruce Lee: Quest of the Dragon,XB,Fighting,Universal Interactive,0.23,0.07,0,0.01,0.31
5817,Disney's Stitch: Experiment 626,PS2,Action,Sony Computer Entertainment,0.15,0.12,0,0.04,0.31
5827,Shrek Swamp Kart Speedway,GBA,Racing,TDK Mediactive,0.22,0.08,0,0.01,0.3
5847,Burnout,GC,Racing,Acclaim Entertainment,0.23,0.06,0,0.01,0.3
5881,Romance of the Three Kingdoms VIII,PS2,Strategy,Tecmo Koei,0.05,0.04,0.19,0.01,0.3
5939,Spirit: Stallion of the Cimarron,GBA,Platform,THQ,0.21,0.08,0,0.01,0.3
5956,Scooby-Doo! Night of 100 Frights,GC,Platform,THQ,0.23,0.06,0,0.01,0.3
5960,Grandia II,PS2,Role-Playing,Ubisoft,0.14,0.11,0,0.04,0.29
5971,Power Pro Kun Pocket 4,GBA,Sports,Konami Digital Entertainment,0,0,0.29,0.01,0.29
5977,Outlaw Golf,XB,Sports,TDK Mediactive,0.22,0.06,0,0.01,0.29
