Rank,Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
673,LEGO Harry Potter: Years 1-4,DS,Action,Warner Bros. Interactive Entertainment,1.07,1.05,0,0.23,2.35
681,The Sims 3,X360,Simulation,Electronic Arts,1.27,0.86,0,0.2,2.33
684,Just Dance Kids,Wii,Misc,Ubisoft,1.57,0.56,0,0.19,2.32
731,Need for Speed: Hot Pursuit,X360,Racing,Electronic Arts,1.03,0.98,0,0.21,2.22
732,BioShock 2,X360,Shooter,Take-Two Interactive,1.45,0.55,0.02,0.19,2.21
754,Final Fantasy XIII,X360,Role-Playing,Square Enix,1.27,0.68,0.01,0.2,2.17
773,Toy Story 3: The Video Game,DS,Action,Disney Interactive Studios,0.93,0.97,0.02,0.21,2.12
775,Kirby's Epic Yarn,Wii,Platform,Nintendo,1.47,0.09,0.45,0.11,2.12
783,Mario Sports Mix,Wii,Sports,Nintendo,0.9,0.45,0.63,0.13,2.11
796,NBA 2K11,X360,Action,Take-Two Interactive,1.84,0.12,0.01,0.13,2.09
800,Metal Gear Solid: Peace Walker,PSP,Action,Konami Digital Entertainment,0.46,0.42,0.96,0.25,2.09
801,World of Warcraft: Cataclysm,PC,Role-Playing,Activision,1.77,0.32,0,0,2.08
806,Ghostbusters: The Video Game (DS Version),PS3,Action,Take-Two Interactive,0.59,0.99,0.13,0.36,2.08
809,Skate 3,PS3,Sports,Electronic Arts,0.79,0.94,0,0.35,2.08
811,Kingdom Hearts: Birth by Sleep,PSP,Role-Playing,Square Enix,0.63,0.42,0.75,0.26,2.07
816,The Sims 3,PS3,Simulation,Electronic Arts,0.73,0.97,0.02,0.34,2.06
817,Tom Clancy's Splinter Cell: Conviction,X360,Action,Ubisoft,1.2,0.63,0.04,0.19,2.06
861,Sonic Classic Collection,DS,Platform,Sega,0.99,0.8,0,0.18,1.97
935,GoldenEye 007 (2010),Wii,Action,Activision,0.85,0.71,0.13,0.16,1.86
958,Dragon Quest VI: Realms of Revelation,DS,Role-Playing,Nintendo,0.22,0.21,1.35,0.03,1.81
967,NBA 2K11,PS3,Action,Take-Two Interactive,1.41,0.21,0.03,0.16,1.8
978,Just Cause 2,PS3,Action,Square Enix,0.45,0.94,0.06,0.33,1.78
1021,Sonic Colors,Wii,Platform,Sega,0.96,0.61,0.01,0.16,1.74
1042,The Sims 3: Late Night Expansion Pack,PC,Simulation,Electronic Arts,0.59,0.87,0,0.25,1.71
1071,Sid Meier's Civilization V,PC,Strategy,Take-Two Interactive,0.98,0.52,0,0.19,1.69
1123,Kinectimals,X360,Simulation,Microsoft Game Studios,1.02,0.48,0,0.14,1.64
1134,Just Cause 2,X360,Action,Square Enix,0.59,0.85,0.02,0.17,1.62
1168,LEGO Harry Potter: Years 1-4,X360,Action,Warner Bros. Interactive Entertainment,0.95,0.5,0,0.14,1.59
1196,Mafia II,X360,Action,Take-Two Interactive,0.84,0.56,0,0.15,1.55
1201,BioShock 2,PS3,Shooter,Take-Two Interactive,0.85,0.47,0.02,0.22,1.55
1205,Star Wars: The Force Unleashed II,PS3,Action,LucasArts,0.8,0.53,0,0.22,1.55
1239,Mafia II,PS3,Action,Take-Two Interactive,0.5,0.72,0.04,0.26,1.52
1244,Sonic & Sega All-Stars Racing,Wii,Racing,Sega,0.65,0.71,0,0.15,1.51
1256,Final Fantasy XIV: A Realm Reborn,PC,Role-Playing,Square Enix,0.86,0.48,0,0.17,1.5
1259,Super Scribblenauts,DS,Puzzle,Warner Bros. Interactive Entertainment,1.08,0.31,0,0.11,1.5
1265,Dead Rising 2,X360,Action,Capcom,0.75,0.53,0.09,0.12,1.5
1276,The Sims 3,Wii,Simulation,Electronic Arts,0.61,0.73,0,0.15,1.49
1295,Star Wars: The Force Unleashed II,X360,Action,LucasArts,0.95,0.4,0,0.12,1.47
1331,Dragon Quest Monsters: Joker 2,DS,Role-Playing,Square Enix,0.11,0.08,1.24,0.02,1.45
1341,Kinect Joy Ride,X360,Racing,Microsoft Game Studios,0.92,0.4,0,0.12,1.44
1357,UFC Undisputed 2010,PS3,Fighting,THQ,0.8,0.41,0.02,0.19,1.42
1369,Toy Story 3: The Video Game,Wii,Action,Disney Interactive Studios,0.64,0.63,0,0.14,1.41
1376,Metroid: Other M,Wii,Action,Nintendo,0.87,0.31,0.13,0.1,1.41
1381,Call of Duty: Black Ops,Wii,Shooter,Activision,0.82,0.47,0,0.12,1.4
1408,Dead Rising 2,PS3,Action,Capcom,0.43,0.57,0.15,0.22,1.38
1420,Sonic Colors,DS,Platform,Sega,0.74,0.5,0.01,0.13,1.37
1422,LEGO Harry Potter: Years 1-4,PS3,Action,Warner Bros. Interactive Entertainment,0.55,0.6,0,0.22,1.37
1438,F1 2010,PS3,Racing,Codemasters,0.25,0.76,0.08,0.27,1.35
1444,Alan Wake,X360,Action,Microsoft Game Studios,0.66,0.51,0.05,0.13,1.35
1469,Your Shape: Fitness Evolved,X360,Sports,Ubisoft,0.79,0.42,0,0.11,1.33
1479,UFC Undisputed 2010,X360,Fighting,THQ,0.9,0.31,0,0.11,1.33
1483,Pokemon Ranger: Guardian Signs,DS,Role-Playing,Nintendo,0.51,0.17,0.58,0.06,1.33
1496,MAG: Massive Action Game,PS3,Shooter,Sony Computer Entertainment,0.77,0.3,0.09,0.16,1.32
1524,EA Sports Active 2,Wii,Sports,Electronic Arts,0.78,0.4,0,0.11,1.3
1573,Football Manager 2011,PC,Sports,Sega,0,1.01,0,0.25,1.26
1614,2010 FIFA World Cup South Africa,PS3,Sports,Electronic Arts,0.3,0.64,0.07,0.22,1.23
1635,Naruto Shippuden: Ultimate Ninja Storm 2,PS3,Fighting,Namco Bandai Games,0.42,0.47,0.15,0.18,1.22
1656,FIFA Soccer 11,PSP,Sports,Electronic Arts,0.13,0.7,0.01,0.37,1.21
1743,Fallout: New Vegas,PC,Role-Playing,Bethesda Softworks,0.58,0.45,0,0.14,1.16
1758,Sniper: Ghost Warrior,X360,Shooter,City Interactive,0.54,0.51,0,0.12,1.16
1769,Red Dead Redemption: Undead Nightmare,PS3,Action,Take-Two Interactive,0.44,0.46,0.06,0.18,1.15
1804,ModNation Racers,PS3,Racing,Sony Computer Entertainment,0.5,0.41,0.06,0.16,1.13
1822,Crackdown 2,X360,Shooter,Microsoft Game Studios,0.63,0.37,0.02,0.1,1.12
1824,Castlevania: Lords of Shadow,PS3,Action,Konami Digital Entertainment,0.5,0.37,0.1,0.16,1.12
1848,Toy Story 3: The Video Game,PS3,Action,Disney Interactive Studios,0.51,0.42,0,0.17,1.11
1857,WWE SmackDown vs. Raw 2011,PS3,Fighting,THQ,0.44,0.46,0.01,0.18,1.1
1889,Dante's Inferno,PS3,Action,Electronic Arts,0.64,0.28,0.04,0.13,1.09
1890,Sonic & Sega All-Stars Racing,DS,Racing,Sega,0.44,0.54,0,0.11,1.09
1894,Sonic Free Riders,X360,Racing,Sega,0.74,0.26,0,0.09,1.09
1905,FIFA Soccer 11,Wii,Sports,Electronic Arts,0.26,0.69,0,0.12,1.08
1923,Red Dead Redemption: Undead Nightmare,X360,Action,Take-Two Interactive,0.57,0.39,0.02,0.09,1.07
1941,Aliens vs Predator,X360,Shooter,Sega,0.55,0.4,0,0.11,1.06
1944,Darksiders,X360,Action,THQ,0.67,0.29,0.01,0.1,1.06
1970,Aliens vs Predator,PS3,Shooter,Sega,0.41,0.47,0,0.18,1.05
1972,Dance on Broadway,Wii,Misc,Ubisoft,0.27,0.66,0,0.12,1.05
1994,Disney Tangled,DS,Action,Disney Interactive Studios,0.58,0.37,0,0.09,1.04
2010,ZhuZhu Pets,DS,Simulation,Activision,0.68,0.27,0,0.09,1.04
2034,Tales of Graces f,PS3,Role-Playing,Namco Bandai Games,0.28,0.21,0.45,0.08,1.02
2045,God of War: Ghost of Sparta,PSP,Action,Sony Computer Entertainment,0.41,0.36,0.03,0.21,1.01
2050,Guitar Hero: Warriors of Rock,Wii,Misc,Activision,0.48,0.44,0,0.09,1.01
2078,Wheel of Fortune,Wii,Misc,THQ,0.89,0.04,0,0.06,1
2109,Xenoblade Chronicles,Wii,Role-Playing,Nintendo,0.49,0.26,0.16,0.08,0.98
2112,Sonic & Sega All-Stars Racing,PS3,Racing,Sega,0.36,0.46,0,0.17,0.98
2117,Kingdom Hearts Re:coded,DS,Role-Playing,Square Enix,0.56,0.1,0.27,0.05,0.98
2138,Club Penguin: Game Day!,Wii,Sports,Disney Interactive Studios,0.56,0.33,0,0.08,0.97
2162,Lost Planet 2,PS3,Shooter,Capcom,0.29,0.34,0.2,0.13,0.96
2192,Army of Two: The 40th Day,X360,Shooter,Electronic Arts,0.62,0.24,0,0.08,0.95
2222,Nickelodeon Fit,Wii,Sports,Take-Two Interactive,0.78,0.09,0,0.06,0.93
2243,Inazuma Eleven 3,DS,Role-Playing,Level 5,0,0,0.93,0,0.93
2250,NCAA Football 11,X360,Sports,Electronic Arts,0.86,0,0,0.06,0.92
2253,EA Sports Active 2,PS3,Sports,Electronic Arts,0.52,0.28,0,0.12,0.92
2256,Dante's Inferno,X360,Action,Electronic Arts,0.63,0.2,0.02,0.07,0.92
2325,The Biggest Loser: Ultimate Workout,X360,Sports,THQ,0.73,0.1,0,0.06,0.9
2347,F1 2010,X360,Racing,Codemasters,0.18,0.59,0.01,0.1,0.89
2357,WWE SmackDown vs. Raw 2011,X360,Fighting,THQ,0.44,0.36,0,0.08,0.88
2363,Rock Band 3,X360,Misc,MTV Games,0.73,0.1,0,0.06,0.88
2382,Gold's Gym: Dance Workout,Wii,Sports,Ubisoft,0.71,0.11,0,0.06,0.87
2388,Pictionary,Wii,Puzzle,THQ,0.61,0.19,0,0.07,0.87
2407,Guitar Hero: Warriors of Rock,X360,Misc,Activision,0.47,0.32,0,0.08,0.87
2426,2010 FIFA World Cup South Africa,X360,Sports,Electronic Arts,0.32,0.43,0.02,0.09,0.86
2439,Army of Two: The 40th Day,PS3,Shooter,Electronic Arts,0.44,0.27,0.01,0.12,0.85
2452,Karaoke Revolution Glee,Wii,Misc,Konami Digital Entertainment,0.52,0.25,0,0.07,0.85
2456,Golden Sun: Dark Dawn,DS,Role-Playing,Nintendo,0.56,0.11,0.13,0.05,0.84
2457,Tiger Woods PGA Tour 11,PS3,Sports,Electronic Arts,0.37,0.34,0,0.13,0.84
2464,NCAA Football 11,PS3,Sports,Electronic Arts,0.79,0,0,0.06,0.84
2502,Dragon Ball: Raging Blast 2,PS3,Fighting,Namco Bandai Games,0.42,0.2,0.11,0.09,0.83
2512,DJ Hero 2,X360,Misc,Activision,0.64,0.12,0,0.06,0.82
2523,Guitar Hero: Warriors of Rock,PS3,Misc,Activision,0.33,0.35,0,0.14,0.82
2524,Hasbro Family Game Night 3,Wii,Misc,Electronic Arts,0.47,0.28,0,0.07,0.82
2541,EA Sports Active NFL Training Camp,Wii,Sports,Electronic Arts,0.77,0,0,0.05,0.81
2577,Sonic & SEGA All-Stars Racing with Banjo-Kazooie,X360,Racing,Sega,0.37,0.35,0,0.07,0.8
2590,Star Wars: The Force Unleashed II,Wii,Action,LucasArts,0.54,0.19,0,0.06,0.8
2597,pro evolution soccer 2011,PSP,Sports,Konami Digital Entertainment,0.05,0.3,0.29,0.16,0.79
2627,Naruto Shippuden: Ultimate Ninja Storm 2,X360,Fighting,Namco Bandai Games,0.43,0.27,0.01,0.07,0.79
2644,Tetris Party Deluxe,DS,Puzzle,Nintendo,0.29,0.3,0.12,0.07,0.78
2652,Toy Story 3: The Video Game,X360,Action,Disney Interactive Studios,0.41,0.29,0,0.07,0.78
2691,Raving Rabbids: Travel in Time,Wii,Adventure,Ubisoft,0.22,0.47,0,0.08,0.76
2699,Lost Planet 2,X360,Shooter,Capcom,0.38,0.24,0.08,0.06,0.76
2711,FIFA Soccer 11,PS2,Sports,Electronic Arts,0.11,0.29,0,0.36,0.76
2726,Monopoly Streets,Wii,Misc,Electronic Arts,0.24,0.44,0,0.08,0.76
2738,DJ Hero 2,PS3,Misc,Activision,0.47,0.19,0,0.09,0.75
2755,Split/Second,PS3,Racing,Disney Interactive Studios,0.31,0.31,0.01,0.12,0.75
2767,Resonance of Fate,PS3,Role-Playing,Sega,0.2,0.22,0.24,0.09,0.74
2777,Blur,PS3,Racing,Activision,0.22,0.37,0.02,0.13,0.74
2794,Star Ocean: The Last Hope International,PS3,Role-Playing,Square Enix,0.28,0.16,0.22,0.08,0.73
2809,NHL 11,X360,Sports,Electronic Arts,0.61,0.07,0,0.05,0.73
2831,God Eater,PSP,Action,Unknown,0,0,0.72,0,0.72
2846,James Bond 007: Blood Stone,PS3,Shooter,Activision,0.18,0.38,0.02,0.13,0.72
2856,FIFA Soccer 11,DS,Sports,Electronic Arts,0.13,0.5,0,0.09,0.72
2858,Battlefield: Bad Company 2,PC,Shooter,Electronic Arts,0.19,0.53,0,0,0.71
2880,MLB 10: The Show,PS3,Sports,Sony Computer Entertainment,0.66,0,0,0.05,0.71
2888,LEGO Harry Potter: Years 1-4,PSP,Action,Warner Bros. Interactive Entertainment,0.14,0.37,0,0.19,0.71
2893,WWE SmackDown vs. Raw 2011,PSP,Fighting,THQ,0.22,0.31,0,0.17,0.71
2921,The Sims 3,DS,Simulation,Electronic Arts,0.39,0.25,0,0.06,0.7
2923,Prince of Persia: The Forgotten Sands,PS3,Action,Ubisoft,0.19,0.36,0.01,0.13,0.7
2937,MotionSports,X360,Sports,Ubisoft,0.38,0.26,0,0.06,0.7
2947,Disney Tangled,Wii,Action,Disney Interactive Studios,0.47,0.17,0,0.05,0.69
2961,The Sly Collection,PS3,Platform,Sony Computer Entertainment,0.52,0.09,0.01,0.07,0.69
2990,Fossil Fighters: Champions,DS,Role-Playing,Nintendo,0.32,0,0.34,0.02,0.68
3016,Club Penguin: Elite Penguin Force - Herbert's Revenge,DS,Adventure,Disney Interactive Studios,0.4,0.22,0,0.06,0.67
3021,The Biggest Loser: Challenge,Wii,Sports,THQ,0.49,0.13,0,0.05,0.67
3035,Castlevania: Lords of Shadow,X360,Action,Konami Digital Entertainment,0.42,0.18,0.01,0.05,0.67
3039,Crafting Mama,DS,Simulation,505 Games,0.4,0.21,0.01,0.05,0.67
3041,Rock Band 3,Wii,Misc,MTV Games,0.56,0.06,0,0.05,0.67
3045,Peppa Pig: Fun and Games,DS,Misc,Ubisoft,0,0.58,0,0.09,0.67
3050,The Sims 3: High-End Loft Stuff,PC,Simulation,Electronic Arts,0.01,0.53,0,0.12,0.67
3075,Napoleon: Total War,PC,Strategy,Sega,0.02,0.52,0,0.12,0.66
3076,Fist of the North Star: Ken's Rage,PS3,Action,Ubisoft Annecy,0.06,0.03,0.55,0.02,0.66
3078,Toy Story 3: The Video Game,PSP,Action,Disney Interactive Studios,0.27,0.25,0,0.14,0.66
3086,Gods Eater Burst,PSP,Action,Namco Bandai Games,0.03,0,0.62,0,0.66
3126,Disney Sing It: Party Hits,Wii,Misc,Disney Interactive Studios,0.5,0.11,0,0.05,0.65
3133,Sengoku Basara: Samurai Heroes,PS3,Action,Capcom,0.17,0.04,0.4,0.03,0.65
3145,Dragon Ball: Raging Blast 2,X360,Fighting,Namco Bandai Games,0.49,0.09,0.01,0.05,0.64
3165,NieR,PS3,Role-Playing,Square Enix,0.17,0.2,0.2,0.07,0.64
3171,White Knight Chronicles II,PS3,Role-Playing,Sony Computer Entertainment,0.23,0.09,0.27,0.05,0.64
3175,Start the Party!,PS3,Misc,Sony Computer Entertainment,0.07,0.42,0,0.14,0.64
3185,Red Steel 2,Wii,Shooter,Ubisoft,0.36,0.21,0.01,0.06,0.63
3207,DJ Hero 2,Wii,Misc,Activision,0.49,0.09,0,0.04,0.63
3213,Call of Duty: Black Ops,DS,Shooter,Activision,0.54,0.05,0,0.04,0.63
3243,Prince of Persia: The Forgotten Sands,X360,Action,Ubisoft,0.3,0.26,0,0.06,0.62
3244,Vanquish,PS3,Shooter,Sega,0.21,0.22,0.11,0.09,0.62
3264,Wipeout: The Game,DS,Misc,Activision,0.58,0,0,0.04,0.62
3293,Disney Sing It: Family Hits,Wii,Misc,Disney Interactive Studios,0.39,0.18,0,0.05,0.61
3297,New Carnival Games,Wii,Misc,Take-Two Interactive,0.35,0.21,0,0.05,0.61
3303,Cabela's Monster Buck Hunter,Wii,Sports,Activision,0.58,0,0,0.03,0.61
3305,pro evolution soccer 2011,X360,Sports,Konami Digital Entertainment,0.09,0.44,0,0.07,0.61
3312,Pac-Man Party,Wii,Misc,Namco Bandai Games,0.47,0.09,0.01,0.04,0.61
3318,Split/Second,X360,Racing,Disney Interactive Studios,0.32,0.23,0,0.06,0.61
3333,Fighters Uncaged,X360,Fighting,Ubisoft,0.31,0.24,0,0.06,0.61
3343,MonHun Nikki: Poka Poka Ailu Mura,PSP,Role-Playing,Capcom,0,0,0.6,0,0.6
3371,Blur,X360,Racing,Activision,0.25,0.28,0,0.06,0.6
3375,NHL 11,PS3,Sports,Electronic Arts,0.4,0.13,0,0.07,0.6
3381,The Fight: Lights Out,PS3,Fighting,Sony Computer Entertainment,0.29,0.22,0,0.09,0.6
3390,Jeopardy!,Wii,Misc,THQ,0.56,0,0,0.03,0.59
3398,Kane & Lynch 2: Dog Days,PS3,Shooter,Square Enix,0.17,0.28,0.05,0.1,0.59
3422,Silent Hill: Shattered Memories,PS2,Action,Konami Digital Entertainment,0.13,0.22,0.01,0.23,0.59
3425,Game Party in Motion,X360,Misc,Warner Bros. Interactive Entertainment,0.36,0.18,0,0.05,0.59
3433,Zumba Fitness,PS3,Sports,505 Games,0.28,0.21,0,0.09,0.59
3447,Cabela's Dangerous Hunts 2011,Wii,Sports,Activision,0.53,0.02,0,0.04,0.58
3465,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",X360,Shooter,Activision,0.37,0.15,0,0.05,0.58
3466,Harvest Moon: The Tale of Two Towns,DS,Simulation,Natsume,0.27,0.06,0.22,0.03,0.58
3488,Rock Band 3,PS3,Misc,MTV Games,0.43,0.09,0,0.06,0.58
3497,Rooms: The Main Building,DS,Adventure,Nintendo,0.1,0.41,0.01,0.06,0.58
3500,Tetris Party Deluxe,Wii,Puzzle,Nintendo,0.34,0.17,0.02,0.05,0.58
3520,Enslaved: Odyssey to the West,PS3,Action,Namco Bandai Games,0.24,0.24,0.01,0.09,0.57
3528,Assassin's Creed II,PC,Action,Ubisoft,0.01,0.45,0,0.11,0.57
3538,Grease,Wii,Misc,505 Games,0.27,0.25,0,0.05,0.57
3589,Tony Hawk: Shred,Wii,Sports,Activision,0.41,0.11,0,0.04,0.56
3619,Tiger Woods PGA Tour 11,Wii,Sports,Electronic Arts,0.24,0.26,0,0.06,0.56
3622,Monster Jam: Path of Destruction,Wii,Racing,Activision,0.5,0.02,0,0.03,0.56
3632,ZhuZhu Pets 2: Featuring The Wild Bunch,DS,Simulation,Activision,0.41,0.11,0,0.04,0.55
3639,Harry Potter and the Deathly Hallows - Part 1,Wii,Action,Electronic Arts,0.22,0.28,0,0.05,0.55
3654,Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,Fighting,Capcom,0.32,0.16,0.03,0.05,0.55
3672,Time Crisis: Razing Storm,PS3,Shooter,Namco Bandai Games,0.18,0.21,0.07,0.08,0.55
3675,Enslaved: Odyssey to the West,X360,Action,Namco Bandai Games,0.3,0.19,0,0.05,0.55
3679,Dynasty Warriors: Gundam 3,PS3,Action,Tecmo Koei,0.11,0.05,0.36,0.02,0.55
3683,Metro 2033,X360,Shooter,THQ,0.22,0.24,0.03,0.05,0.55
3702,ModNation Racers,PSP,Racing,Sony Computer Entertainment,0.11,0.27,0.02,0.14,0.54
3711,Ninokuni: Shikkoku no Madoushi,DS,Role-Playing,Level 5,0,0,0.54,0,0.54
3716,Despicable Me: The Game - Minion Mayhem,DS,Puzzle,D3Publisher,0.42,0.09,0,0.04,0.54
3730,Valkyria Chronicles II,PSP,Role-Playing,Sega,0.12,0.16,0.18,0.09,0.54
3737,How to Train Your Dragon,DS,Action,Activision,0.32,0.17,0,0.05,0.54
3766,Tactics Ogre: Let Us Cling Together,PSP,Role-Playing,Square Enix,0.15,0.07,0.27,0.05,0.53
3786,SingStar Dance,PS3,Misc,Sony Computer Entertainment,0.09,0.32,0,0.12,0.53
3800,Alice in Wonderland,Wii,Adventure,Disney Interactive Studios,0.27,0.21,0,0.05,0.53
3801,Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,DS,Simulation,Electronic Arts,0.5,0,0,0.03,0.53
3805,Tiger Woods PGA Tour 11,X360,Sports,Electronic Arts,0.28,0.2,0,0.05,0.53
3854,Cars Toon: Mater's Tall Tales,Wii,Misc,Disney Interactive Studios,0.46,0.02,0,0.03,0.52
3885,The 3rd Birthday,PSP,Role-Playing,Square Enix,0.13,0.07,0.27,0.05,0.51
3886,Prince of Persia Trilogy,PS3,Action,Ubisoft,0.17,0.25,0,0.09,0.51
3911,Major League Baseball 2K10,X360,Sports,Take-Two Interactive,0.47,0,0,0.04,0.51
3913,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",PS3,Shooter,Activision,0.24,0.19,0,0.08,0.51
3921,R.U.S.E.,PS3,Strategy,Ubisoft,0.18,0.22,0.02,0.09,0.51
3930,NBA 2K11,Wii,Action,Take-Two Interactive,0.47,0.01,0,0.03,0.51
3973,Babysitting Mama,Wii,Simulation,505 Games,0.34,0.12,0,0.04,0.5
3984,Alice in Wonderland,DS,Adventure,Disney Interactive Studios,0.27,0.18,0,0.05,0.5
3995,Madden NFL 11,PS2,Sports,Electronic Arts,0.41,0.02,0,0.07,0.5
4031,Kane & Lynch 2: Dog Days,X360,Shooter,Square Enix,0.2,0.23,0.01,0.05,0.49
4049,Bakugan Battle Brawlers: Defenders of the Core,DS,Action,Activision,0.42,0.02,0.02,0.03,0.49
4050,Medal of Honor,PC,Shooter,Electronic Arts,0.2,0.23,0,0.07,0.49
4102,James Bond 007: Blood Stone,X360,Shooter,Activision,0.2,0.24,0,0.05,0.48
4111,OkamiDen,DS,Adventure,Capcom,0.25,0.07,0.13,0.03,0.48
4113,2010 FIFA World Cup South Africa,PSP,Sports,Electronic Arts,0.09,0.24,0.03,0.12,0.48
4126,Need for Speed: Hot Pursuit,Wii,Racing,Electronic Arts,0.18,0.24,0,0.05,0.48
4130,FlingSmash,Wii,Action,Nintendo,0.38,0.01,0.07,0.02,0.48
4161,Dragon Age Origins: Awakening,X360,Role-Playing,Electronic Arts,0.33,0.1,0,0.04,0.47
4171,WWE SmackDown vs. Raw 2011,Wii,Fighting,THQ,0.3,0.13,0,0.04,0.47
4184,Clash of Elementalists,DS,Action,Level 5,0,0,0.47,0,0.47
4194,The Sims 3: Ambitions,PC,Simulation,Electronic Arts,0,0.29,0,0.18,0.47
4217,We Sing Encore,Wii,Misc,Nordic Games,0,0.41,0,0.06,0.47
4255,Walk it Out!,Wii,Sports,Konami Digital Entertainment,0.36,0.06,0,0.04,0.46
4288,Scooby-Doo! and the Spooky Swamp,Wii,Action,Warner Bros. Interactive Entertainment,0.29,0.13,0,0.04,0.46
4299,Hyperdimension Neptunia,PS3,Role-Playing,Tecmo Koei,0.22,0.11,0.07,0.05,0.46
4302,Harry Potter and the Deathly Hallows - Part 1,X360,Action,Electronic Arts,0.21,0.2,0,0.04,0.46
