Rank,Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2042,Pong: The Next Level,PS,Puzzle,Hasbro Interactive,0.56,0.38,0,0.07,1.01
2095,Oddworld: Abe's Exoddus,PS,Platform,GT Interactive,0.55,0.38,0,0.06,0.99
2114,NASCAR 99,N64,Racing,Electronic Arts,0.94,0.04,0,0.01,0.98
2285,Glover,N64,Platform,Hasbro Interactive,0.72,0.17,0,0.01,0.91
2313,Madden NFL 99,N64,Sports,Electronic Arts,0.84,0.05,0,0.01,0.9
2396,NHL 2000,PS,Sports,Electronic Arts,0.48,0.33,0,0.06,0.87
2422,MLB 99,PS,Sports,Sony Computer Entertainment,0.48,0.32,0,0.06,0.86
2493,The Game of Life,PS,Misc,Unknown,0.46,0.31,0,0.05,0.83
2503,MediEvil,PS,Platform,Sony Computer Entertainment,0.46,0.31,0,0.05,0.83
2555,The Next Tetris,PS,Puzzle,Atari,0.45,0.31,0,0.05,0.81
2559,World Soccer Jikkyou Winning Eleven 3: World Cup France '98,PS,Sports,Konami Digital Entertainment,0,0,0.75,0.05,0.81
2620,Major League Baseball Featuring Ken Griffey Jr,N64,Sports,Nintendo,0.75,0.03,0,0.01,0.79
2657,NBA ShootOut 98,PS,Sports,Sony Computer Entertainment,0.43,0.29,0,0.05,0.78
2698,ISS Pro Evolution,PS,Sports,Konami Digital Entertainment,0,0,0.71,0.05,0.76
2801,Mortal Kombat 4,N64,Fighting,GT Interactive,0.55,0.17,0,0.01,0.73
2833,SD Gundam G Generation,PS,Strategy,Namco Bandai Games,0,0,0.67,0.05,0.72
2855,Fear Effect,PS,Action,Eidos Interactive,0.4,0.27,0,0.05,0.72
2895,South Park,PS,Shooter,Acclaim Entertainment,0.39,0.27,0,0.05,0.71
2909,Command & Conquer: Red Alert Retaliation,PS,Strategy,Virgin Interactive,0.39,0.27,0,0.05,0.7
2924,Chocobo's Dungeon 2,PS,Role-Playing,SquareSoft,0.04,0.03,0.58,0.05,0.7
2960,NFL Xtreme,PS,Sports,Sony Computer Entertainment,0.38,0.26,0,0.05,0.69
2994,Bushido Blade 2,PS,Fighting,SquareSoft,0.25,0.17,0.22,0.04,0.68
2995,Suikoden II,PS,Role-Playing,Konami Digital Entertainment,0.15,0.1,0.38,0.04,0.68
3015,Street Sk8er,PS,Sports,Electronic Arts,0.37,0.25,0,0.04,0.67
3023,Spice World,PS,Action,Sony Computer Entertainment,0.37,0.25,0,0.04,0.67
3060,Tiger Woods PGA Tour 2000,PS,Sports,Electronic Arts,0.37,0.25,0,0.04,0.66
3074,Legend of Legaia,PS,Role-Playing,Sony Computer Entertainment,0.37,0.25,0,0.04,0.66
3088,Um Jammer Lammy,PS,Misc,Sony Computer Entertainment,0.12,0.08,0.41,0.04,0.66
3095,Animaniacs Ten Pin Alley,PS,Sports,ASC Games,0.36,0.25,0,0.04,0.66
3117,Centipede,PS,Shooter,Atari,0.36,0.25,0,0.04,0.65
3176,Cruis'n World,N64,Racing,Nintendo,0.59,0.04,0,0.01,0.64
3205,A Bug's Life,N64,Platform,Activision,0.49,0.13,0,0.01,0.63
3279,Tomb Raider III: Adventures of Lara Croft,PC,Action,Eidos Interactive,0.59,0.03,0,0,0.62
3282,NFL Quarterback Club 99,N64,Sports,Acclaim Entertainment,0.59,0.02,0,0,0.62
3307,Small Soldiers,PS,Platform,Electronic Arts,0.34,0.23,0,0.04,0.61
3368,BeatMania Append 3rdMix,PS,Simulation,Konami Digital Entertainment,0,0,0.56,0.04,0.6
3372,Xena: Warrior Princess,PS,Adventure,Electronic Arts,0.33,0.23,0,0.04,0.6
3393,CyberTiger,PS,Sports,Electronic Arts,0.33,0.22,0,0.04,0.59
3401,Jikkyou Powerful Pro Yakyuu '98 Kaimakuban,PS,Sports,Konami Digital Entertainment,0,0,0.55,0.04,0.59
3468,World Cup 98,N64,Sports,Electronic Arts,0.14,0.4,0,0.04,0.58
3469,International Superstar Soccer '98,N64,Sports,Konami Digital Entertainment,0.06,0.3,0.19,0.03,0.58
3473,Tales of Phantasia,PS,Role-Playing,Namco Bandai Games,0,0,0.54,0.04,0.58
3476,Gex: Enter the Gecko,PS,Platform,BMG Interactive Entertainment,0.32,0.22,0,0.04,0.58
3482,Championship Motocross featuring Ricky Carmichael,PS,Racing,THQ,0.32,0.22,0,0.04,0.58
3629,Lunar: Silver Star Story Complete,PS,Role-Playing,Kadokawa Shoten,0.27,0.18,0.06,0.04,0.55
3674,Super Robot Taisen F Kanketsuhen,SAT,Strategy,Banpresto,0,0,0.55,0,0.55
3720,FIFA 99,N64,Sports,Electronic Arts,0.11,0.39,0,0.03,0.54
3724,Bust A Groove,PS,Misc,Sony Computer Entertainment,0.09,0.06,0.35,0.04,0.54
3758,"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare",SAT,Adventure,Sega,0,0,0.53,0,0.53
3849,Rival Schools: United By Fate,PS,Fighting,Capcom,0.12,0.08,0.28,0.03,0.52
4108,Wu-Tang: Shaolin Style,PS,Fighting,Activision,0.27,0.18,0,0.03,0.48
4116,All-Star Baseball 99,N64,Sports,Acclaim Entertainment,0.44,0.04,0,0,0.48
4151,NBA Live 99,N64,Sports,Electronic Arts,0.45,0.02,0,0,0.47
4188,Bomberman Hero,N64,Platform,Nintendo,0.27,0.06,0.08,0.05,0.47
4190,Quest 64,N64,Role-Playing,Konami Digital Entertainment,0.38,0.08,0,0.01,0.47
4340,NCAA Gamebreaker 99,PS,Sports,989 Studios,0.25,0.17,0,0.03,0.45
4342,World Stadium 2,PS,Sports,Namco Bandai Games,0,0,0.42,0.03,0.45
4355,Apocalypse,PS,Action,Activision,0.25,0.17,0,0.03,0.45
4366,Rampage World Tour,N64,Action,GT Interactive,0.36,0.08,0,0.01,0.45
4533,WipEout 64,N64,Racing,Midway Games,0.28,0.14,0,0.01,0.43
4586,Rascal,PS,Action,Psygnosis,0.24,0.16,0,0.03,0.42
4614,JGTC: All-Japan Grand Touring Car Championship,PS,Racing,TYO,0.23,0.16,0,0.03,0.42
4623,Rush 2: Extreme Racing USA,N64,Racing,Midway Games,0.35,0.06,0,0,0.42
4652,International Superstar Soccer Pro '98,PS,Sports,Konami Digital Entertainment,0.02,0.02,0.35,0.03,0.42
4686,Tomb Raider: The Last Revelation,PC,Action,Eidos Interactive,0.41,0,0,0,0.41
4689,Quake II,PS,Shooter,Activision,0.23,0.16,0,0.03,0.41
4756,'98 Koshien,PS,Sports,Magical Company,0.15,0.1,0.12,0.03,0.41
4887,NHL 99,N64,Sports,Electronic Arts,0.38,0.01,0,0,0.39
4913,Thrasher Presents: Skate and Destroy,PS,Sports,Take-Two Interactive,0.22,0.15,0,0.03,0.39
4934,Extreme-G: XG2,N64,Racing,Acclaim Entertainment,0.31,0.07,0,0,0.39
4985,Wario Land II (GBC),GB,Platform,Nintendo,0,0,0.38,0,0.38
4988,Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi,PS,Racing,Human Entertainment,0,0,0.36,0.03,0.38
5019,Ninja: Shadow of Darkness,PS,Action,Eidos Interactive,0.21,0.14,0,0.02,0.38
5049,Rogue Trip: Vacation 2012,PS,Racing,GT Interactive,0.21,0.14,0,0.02,0.38
5122,Yarudora Series Vol.1: Double Cast,PS,Adventure,Sony Computer Entertainment,0,0,0.35,0.02,0.37
5154,Virtua Fighter 3tb,DC,Fighting,Sega,0,0,0.37,0,0.37
5253,South Park Rally,PS,Racing,Acclaim Entertainment,0.2,0.13,0,0.02,0.36
5267,Blasto,PS,Action,Sony Computer Entertainment,0.2,0.13,0,0.02,0.35
5336,Rally Cross 2,PS,Racing,989 Studios,0.19,0.13,0,0.02,0.35
5351,Kurushi Final: Mental Blocks,PS,Puzzle,Sony Computer Entertainment,0,0,0.32,0.02,0.34
5396,Off Road Challenge,N64,Racing,GT Interactive,0.27,0.06,0,0,0.34
5400,Backstreet Billiards,PS,Misc,ASCII Entertainment,0.19,0.13,0,0.02,0.34
5415,Tiny Tank,PS,Action,Sony Computer Entertainment,0.19,0.13,0,0.02,0.34
5453,Bomberman World,PS,Puzzle,Sony Computer Entertainment,0.06,0.04,0.22,0.02,0.33
5459,Deathtrap Dungeon,PS,Action,Eidos Interactive,0.19,0.13,0,0.02,0.33
5511,BattleTanx,N64,Action,3DO,0.26,0.06,0,0,0.33
5514,Pitfall 3D: Beyond the Jungle,PS,Platform,Activision,0.18,0.12,0,0.02,0.33
5595,NHL Breakaway 98,N64,Sports,Acclaim Entertainment,0.3,0.02,0,0,0.32
5697,Heart of Darkness,PS,Platform,Ocean,0.18,0.12,0,0.02,0.32
5720,Sesame Street: Elmo's Letter Adventure,PS,Misc,NewKidCo,0.17,0.12,0,0.02,0.31
5739,Tiny Toon Adventures: The Great Beanstalk,PS,Misc,Sony Computer Entertainment,0.17,0.12,0,0.02,0.31
5756,Goemon's Great Adventure,N64,Platform,Konami Digital Entertainment,0.06,0.02,0.13,0.1,0.31
5758,Vigilante 8,N64,Racing,Activision,0.25,0.06,0,0,0.31
5784,Demolition Racer,PS,Racing,Infogrames,0.17,0.12,0,0.02,0.31
5793,NHL FaceOff 2000,PS,Sports,Sony Computer Entertainment,0.17,0.12,0,0.02,0.31
5798,South Park: Chef's Luv Shack,PS,Misc,Acclaim Entertainment,0.17,0.12,0,0.02,0.31
5832,Ehrgeiz,PS,Fighting,SquareSoft,0.17,0.12,0,0.02,0.3
5992,Kagero: Deception II,PS,Strategy,Virgin Interactive,0.03,0.02,0.22,0.02,0.29
6025,Viz,N64,Racing,Acclaim Entertainment,0.23,0.06,0,0,0.29
6026,Top Gear Overdrive,N64,Racing,Kemco,0.23,0.06,0,0,0.29
6190,Dead or Alive,PS,Fighting,Sony Computer Entertainment,0.09,0.06,0.1,0.02,0.28
6222,Civilization II,PS,Strategy,Activision,0.15,0.11,0,0.02,0.28
6235,Yu-Gi-Oh! Monster Capsule Breed & Battle,PS,Role-Playing,Konami Digital Entertainment,0,0,0.26,0.02,0.28
6242,Warpath: Jurassic Park,PS,Fighting,Electronic Arts,0.15,0.1,0,0.02,0.28
6276,Resident Evil 2: Dual Shock Edition,PS,Action,Capcom,0,0,0.26,0.02,0.27
6345,Jikkyou Powerful Pro Yakyuu 5,N64,Sports,Konami Digital Entertainment,0,0,0.27,0,0.27
6346,NBA Jam 99,N64,Sports,Acclaim Entertainment,0.25,0.02,0,0,0.27
6391,Jikkyou Powerful Pro Yakyuu '98 Ketteiban,PS,Sports,Konami Digital Entertainment,0,0,0.25,0.02,0.27
6414,Jade Cocoon: Story of the Tamamayu,PS,Role-Playing,Crave Entertainment,0.15,0.1,0,0.02,0.27
6452,The House of the Dead 2,DC,Shooter,Sega,0,0,0.26,0,0.26
6568,Marvel Super Heroes vs. Street Fighter,PS,Fighting,Virgin Interactive,0.14,0.1,0,0.02,0.26
6577,Choro Q3,PS,Racing,Takara,0,0,0.24,0.02,0.26
6611,Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,PS,Sports,Axela,0,0,0.24,0.02,0.25
6613,Kidou Senshi Gundam: Giren no Yabou,SAT,Strategy,Namco Bandai Games,0,0,0.25,0,0.25
6640,Evil Zone,PS,Fighting,Titus,0.14,0.1,0,0.02,0.25
6688,Fox Sports College Hoops '99,N64,Sports,Fox Interactive,0.2,0.05,0,0,0.25
6692,Gex 64: Enter the Gecko,N64,Action,GT Interactive,0.2,0.05,0,0,0.25
6702,Caesars Palace II,PS,Misc,Interplay,0.14,0.09,0,0.02,0.25
6706,Pro Yakyuu Team o Tsukurou!,SAT,Sports,Sega,0,0,0.25,0,0.25
6708,Sentimental Graffiti,SAT,Adventure,NEC Interchannel,0,0,0.25,0,0.25
6721,Shadow Man,PS,Action,Acclaim Entertainment,0.14,0.09,0,0.02,0.25
6880,Lucky Luke,PS,Platform,Ocean,0.13,0.09,0,0.02,0.24
6889,Forsaken,PS,Shooter,Acclaim Entertainment,0.13,0.09,0,0.02,0.24
6915,Wild 9,PS,Action,Interplay,0.13,0.09,0,0.02,0.24
6940,Sesame Street: Elmo's Number Journey,PS,Misc,NewKidCo,0.13,0.09,0,0.02,0.24
6965,Street Fighter EX2 Plus,PS,Fighting,Virgin Interactive,0.13,0.09,0,0.02,0.23
7022,Gundam Battle Assault,PS,Fighting,Namco Bandai Games,0.13,0.09,0,0.02,0.23
7038,Colony Wars: Vengeance,PS,Simulation,Psygnosis,0.13,0.09,0,0.02,0.23
7097,Rampage 2: Universal Tour,PS,Action,GT Interactive,0.13,0.09,0,0.01,0.23
7125,Shin Nippon Pro Wrestling: Toukon Retsuden 3,PS,Fighting,Tomy Corporation,0,0,0.21,0.01,0.23
7188,Bust-A-Move 4,PS,Puzzle,Acclaim Entertainment,0.12,0.08,0,0.01,0.22
7243,NHL Championship 2000,PS,Sports,Fox Interactive,0.12,0.08,0,0.01,0.22
7247,Kartia: The Word of Fate,PS,Strategy,Konami Digital Entertainment,0.05,0.03,0.12,0.01,0.22
7415,WCW Nitro,N64,Fighting,THQ,0.17,0.04,0,0,0.21
7469,Yarudora Series Vol. 2: Kisetsu wo Dakishimete,PS,Adventure,Sony Computer Entertainment,0,0,0.19,0.01,0.21
7605,Speed Punks,PS,Racing,Sony Computer Entertainment,0.11,0.08,0,0.01,0.2
7620,Twisted Edge Extreme Snowboarding,N64,Sports,Kemco,0.16,0.04,0,0,0.2
7623,Body Harvest,N64,Shooter,Gremlin Interactive Ltd,0.16,0.04,0,0,0.2
7797,Re-Volt,PS,Racing,Acclaim Entertainment,0.11,0.07,0,0.01,0.19
7842,Darkstalkers 3,PS,Fighting,Capcom,0.11,0.07,0,0.01,0.19
7866,Quake,N64,Shooter,GT Interactive,0.15,0.04,0,0,0.19
8078,Vampire Savior: The Lord of Vampire,SAT,Fighting,Capcom,0,0,0.18,0,0.18
8153,Brunswick Circuit Pro Bowling,PS,Sports,THQ,0.1,0.07,0,0.01,0.18
8250,The King of Fighters '97,PS,Fighting,SNK,0,0,0.16,0.01,0.17
8279,The King of Fighters '97,SAT,Fighting,SNK,0,0,0.17,0,0.17
8321,Fighter Maker,PS,Fighting,Agetec,0.05,0.04,0.07,0.01,0.17
8386,Final Fantasy V,PS,Role-Playing,SquareSoft,0,0,0.16,0.01,0.17
8399,Clock Tower II: The Struggle Within,PS,Adventure,Human Entertainment,0.02,0.01,0.12,0.01,0.17
8523,Kawa no Nushi Tsuri,PS,Sports,Victor Interactive,0,0,0.15,0.01,0.16
8524,N2O: Nitrous Oxide,PS,Racing,Gremlin Interactive Ltd,0.09,0.06,0,0.01,0.16
8583,Fighters Destiny,N64,Fighting,Ocean,0.13,0.03,0,0,0.16
8592,Buck Bumble,N64,Action,Ubisoft,0.13,0.03,0,0,0.16
8636,Eve: The Lost One,SAT,Adventure,Imagineer,0,0,0.16,0,0.16
8660,Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3,PS,Misc,Syscom,0,0,0.15,0.01,0.16
8724,Winning Post 3,PS,Racing,Tecmo Koei,0,0,0.14,0.01,0.15
8775,Streak: Hoverboard Racing,PS,Racing,GT Interactive,0.09,0.06,0,0.01,0.15
8871,T'ai Fu: Wrath of the Tiger,PS,Action,Activision,0.08,0.06,0,0.01,0.15
8889,Chessmaster II,PS,Strategy,Mindscape,0.08,0.06,0,0.01,0.15
8902,Cardinal Syn,PS,Fighting,Sony Computer Entertainment,0.08,0.06,0,0.01,0.15
9019,The Fifth Element,PS,Action,Sony Computer Entertainment,0.08,0.05,0,0.01,0.14
9069,Power Stone,DC,Fighting,Eidos Interactive,0,0,0.14,0,0.14
9097,Soukaigi,PS,Role-Playing,SquareSoft,0,0,0.13,0.01,0.14
9124,T.R.A.G. - Tactical Rescue Assault Group: Mission of Mercy,PS,Adventure,Sunsoft,0.08,0.05,0,0.01,0.14
9127,Project V6,PS,Strategy,General Entertainment,0,0,0.13,0.01,0.14
9157,Bio FREAKS,N64,Action,GT Interactive,0.11,0.03,0,0,0.14
9226,RockMan & Forte,SNES,Platform,Capcom,0,0,0.14,0,0.14
9277,Houshinengi,PS,Strategy,Tecmo Koei,0,0,0.13,0.01,0.14
9305,Guilty Gear,PS,Fighting,Virgin Interactive,0.03,0.02,0.07,0.01,0.14
9340,Bio FREAKS,PS,Action,GT Interactive,0.07,0.05,0,0.01,0.13
9397,Castrol Honda Superbike Racing,PS,Racing,THQ,0.07,0.05,0,0.01,0.13
9434,The Unholy War,PS,Strategy,Eidos Interactive,0.07,0.05,0,0.01,0.13
9454,No Fear Downhill Mountain Biking,PS,Sports,Codemasters,0.07,0.05,0,0.01,0.13
9575,Assault: Retribution,PS,Action,Telstar,0.07,0.05,0,0.01,0.13
9621,SkullMonkeys,PS,Platform,DreamWorks Interactive,0.07,0.05,0,0.01,0.13
9668,Nippon Daihyou Team no Kantoku ni Narou! Sekaihatsu Soccer RPG,SAT,Sports,Sega,0,0,0.12,0,0.12
9689,Strikers 1945,PS,Shooter,Midas Interactive Entertainment,0.07,0.05,0,0.01,0.12
9711,Echo Night,PS,Adventure,From Software,0.03,0.02,0.07,0.01,0.12
9727,Guardian's Crusade,PS,Role-Playing,Activision,0.07,0.05,0,0.01,0.12
9735,Bomberman Party Edition,PS,Puzzle,Virgin Interactive,0.07,0.05,0,0.01,0.12
9878,Akuji the Heartless,PS,Platform,Eidos Interactive,0.07,0.04,0,0.01,0.12
9914,Crime Killer,PS,Racing,Interplay,0.07,0.04,0,0.01,0.12
9964,Lunar 2: Eternal Blue,SAT,Role-Playing,Kadokawa Shoten,0,0,0.12,0,0.12
9966,Thousand Arms,PS,Role-Playing,Atlus,0.06,0.04,0,0.01,0.12
9971,Stolen Song,PS,Adventure,Sony Computer Entertainment,0,0,0.11,0.01,0.12
10023,Doukoku Shoshite...,SAT,Adventure,Data East,0,0,0.11,0,0.11
10053,Shinseiki Evangelion: Koutetsu no Girlfriend,PS,Adventure,Gainax Network Systems,0,0,0.11,0.01,0.11
10087,Shinseiki Evangelion: Koutetsu no Girlfriend,SAT,Adventure,Sega,0,0,0.11,0,0.11
10217,Batman & Robin,PS,Action,Acclaim Entertainment,0.06,0.04,0,0.01,0.11
10381,"Grand Theft Auto: Mission Pack #1, London 1969",PS,Adventure,Take-Two Interactive,0.06,0.04,0,0.01,0.11
10533,X-Men: Children of the Atom,PS,Fighting,Acclaim Entertainment,0.06,0.04,0,0.01,0.1
10623,Dragonseeds,PS,Action,Jaleco,0.03,0.02,0.04,0.01,0.1
10632,Jeopardy!,N64,Misc,GameTek,0.08,0.02,0,0,0.1
10636,Virtual Pool 64,N64,Sports,Crave Entertainment,0.08,0.02,0,0,0.1
10640,Lode Runner 3-D,N64,Action,Infogrames,0.08,0.02,0,0,0.1
10642,GT64 Championship Edition,N64,Racing,Ocean,0.08,0.02,0,0,0.1
10643,Milo's Astro Lanes,N64,Sports,Interplay,0.08,0.02,0,0,0.1
10746,Option Tuning Car Battle,PS,Racing,MTO,0,0,0.09,0.01,0.1
10759,Shadow Tower,PS,Role-Playing,From Software,0.01,0.01,0.07,0.01,0.1
10824,Neo Atlas,PS,Strategy,ArtDink,0,0,0.09,0.01,0.09
10855,Langrisser V: The End of Legend,SAT,Strategy,NCS,0,0,0.09,0,0.09
10860,Populous: The Beginning,PS,Strategy,Electronic Arts,0.05,0.04,0,0.01,0.09
10880,World Cup '98 France: Road to Win,SAT,Sports,Sega,0,0,0.09,0,0.09
10915,Pro Yakyuu Greatest Nine 98,SAT,Sports,Sega,0,0,0.09,0,0.09
10986,Brigandine: The Legend of Forsena,PS,Strategy,Atlus,0.05,0.03,0,0.01,0.09
10990,Sound Novel Machi,SAT,Adventure,ChunSoft,0,0,0.09,0,0.09
11026,Hello Kitty's Cube Frenzy,PS,Puzzle,Culture Publishers,0.05,0.03,0,0.01,0.09
11047,V-Rally Edition 99,N64,Racing,Infogrames,0.07,0.02,0,0,0.09
11050,Golden Nugget 64,N64,Misc,Electronic Arts,0.07,0.02,0,0,0.09
11051,Robotron 64,N64,Shooter,GT Interactive,0.07,0.02,0,0,0.09
11194,Invasion From Beyond,PS,Shooter,GT Interactive,0.05,0.03,0,0.01,0.09
11219,Theme Hospital,PS,Strategy,Electronic Arts,0.03,0.02,0.03,0.01,0.09
