Rank,Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1229,Donkey Kong Country: Tropical Freeze,WiiU,Platform,Nintendo,0.73,0.52,0.15,0.12,1.52
1243,Madden NFL 15,XOne,Sports,Electronic Arts,1.3,0.09,0,0.12,1.51
1339,Far Cry 4,PS3,Shooter,Ubisoft,0.33,0.79,0.08,0.23,1.44
1367,Tomb Raider (2013),PS4,Action,Square Enix,0.47,0.64,0.06,0.25,1.41
1373,Madden NFL 15,PS3,Sports,Electronic Arts,1.07,0.15,0,0.19,1.41
1405,Titanfall,X360,Shooter,Electronic Arts,0.87,0.38,0.02,0.11,1.38
1415,Assassin's Creed: Rogue,PS3,Action,Ubisoft,0.46,0.62,0.06,0.23,1.37
1418,Forza Horizon 2,XOne,Racing,Microsoft Game Studios,0.5,0.78,0.01,0.09,1.37
1424,NBA 2K15,PS3,Sports,Take-Two Interactive,0.86,0.27,0.02,0.22,1.36
1432,Yoshi's New Island,3DS,Platform,Nintendo,0.47,0.51,0.28,0.09,1.36
1484,Middle-Earth: Shadow of Mordor,XOne,Action,Warner Bros. Interactive Entertainment,0.72,0.5,0.01,0.1,1.32
1487,Dark Souls II,PS3,Role-Playing,Namco Bandai Games,0.4,0.36,0.4,0.17,1.32
1489,Kingdom Hearts II,PS3,Role-Playing,Square Enix,0.52,0.43,0.18,0.19,1.32
1490,The LEGO Movie Videogame,X360,Action,Warner Bros. Interactive Entertainment,0.69,0.52,0,0.11,1.32
1541,Watch Dogs,X360,Action,Ubisoft,0.72,0.45,0.01,0.11,1.28
1543,Metal Gear Solid V: Ground Zeroes,PS4,Action,Konami Digital Entertainment,0.45,0.46,0.17,0.2,1.28
1576,Hyrule Warriors,WiiU,Action,Nintendo,0.61,0.42,0.13,0.1,1.26
1619,Farming Simulator 2015,PC,Simulation,Focus Home Interactive,0.08,1.02,0,0.13,1.23
1689,Captain Toad: Treasure Tracker,WiiU,Puzzle,Nintendo,0.56,0.36,0.19,0.09,1.19
1762,Plants vs. Zombies: Garden Warfare,X360,Shooter,Electronic Arts,0.51,0.54,0,0.1,1.16
1810,WWE 2K15,PS4,Sports,Take-Two Interactive,0.38,0.56,0,0.19,1.13
1814,Alien: Isolation,PS4,Shooter,Sega,0.34,0.56,0.04,0.19,1.13
1826,Disney Infinity 2.0: Marvel Super Heroes,X360,Action,Disney Interactive Studios,0.62,0.4,0,0.1,1.12
1838,Sunset Overdrive,XOne,Shooter,Microsoft Game Studios,0.62,0.4,0,0.08,1.11
1966,Assassin's Creed: Rogue,X360,Action,Ubisoft,0.58,0.38,0,0.09,1.05
1969,Skylanders: Trap Team,Wii,Action,Activision,0.42,0.54,0,0.08,1.05
2014,EA Sports UFC,PS4,Sports,Electronic Arts,0.46,0.4,0.01,0.17,1.04
2040,Disney Infinity 2.0: Marvel Super Heroes,PS3,Action,Disney Interactive Studios,0.44,0.4,0,0.17,1.02
2043,Bayonetta 2,WiiU,Action,Nintendo,0.34,0.28,0.1,0.3,1.01
2053,The LEGO Movie Videogame,PS3,Action,Warner Bros. Interactive Entertainment,0.33,0.48,0.02,0.18,1.01
2055,Rayman Legends,PS4,Platform,Ubisoft,0.21,0.61,0,0.18,1.01
2118,South Park: The Stick of Truth,PS3,Role-Playing,Ubisoft,0.42,0.38,0,0.17,0.98
2121,Far Cry 4,X360,Shooter,Ubisoft,0.45,0.44,0,0.08,0.98
2179,South Park: The Stick of Truth,X360,Role-Playing,Ubisoft,0.57,0.3,0,0.08,0.95
2194,Lego Batman 3: Beyond Gotham,X360,Action,Warner Bros. Interactive Entertainment,0.48,0.38,0,0.08,0.95
2240,Skylanders: Trap Team,X360,Action,Activision,0.54,0.31,0,0.08,0.93
2265,Lego Batman 3: Beyond Gotham,PS4,Action,Warner Bros. Interactive Entertainment,0.37,0.39,0,0.15,0.92
2267,The Evil Within,PS3,Action,Bethesda Softworks,0.26,0.39,0.12,0.14,0.92
2294,Dragon Age: Inquisition,XOne,Role-Playing,Electronic Arts,0.55,0.28,0,0.07,0.91
2317,The Elder Scrolls Online,PC,Role-Playing,Bethesda Softworks,0.32,0.48,0,0.09,0.9
2429,Forza Horizon 2,X360,Racing,Microsoft Game Studios,0.35,0.43,0,0.07,0.85
2445,WWE 2K15,PS3,Sports,Take-Two Interactive,0.36,0.35,0,0.14,0.85
2454,Thief (2014),PS4,Action,Square Enix,0.28,0.37,0.03,0.16,0.84
2477,FIFA 15,PSV,Sports,Electronic Arts,0.13,0.48,0.04,0.19,0.84
2488,Borderlands 2,PSV,Shooter,Take-Two Interactive,0.43,0.21,0.01,0.19,0.83
2551,Lego Batman 3: Beyond Gotham,PS3,Action,Warner Bros. Interactive Entertainment,0.33,0.35,0,0.13,0.81
2616,Dragon Quest Monsters 2,3DS,Role-Playing,Square Enix,0,0,0.79,0,0.79
2669,Freedom Wars,PSV,Role-Playing,Sony Computer Entertainment,0.22,0.14,0.32,0.1,0.77
2690,Plants vs. Zombies: Garden Warfare,PS3,Shooter,Electronic Arts,0.22,0.4,0.01,0.14,0.76
2703,Pro Evolution Soccer 2015,PS4,Sports,Konami Digital Entertainment,0.09,0.43,0.11,0.13,0.76
2718,FIFA 15,Wii,Sports,Electronic Arts,0.24,0.46,0,0.06,0.76
2722,Dark Souls II,X360,Role-Playing,Namco Bandai Games,0.48,0.2,0.01,0.06,0.76
2758,Just Dance 2015,WiiU,Misc,Ubisoft,0.4,0.28,0,0.07,0.75
2759,Borderlands: The Pre-Sequel,X360,Shooter,Take-Two Interactive,0.46,0.22,0.01,0.06,0.75
2760,LittleBigPlanet 3,PS3,Platform,Sony Computer Entertainment,0.2,0.43,0.01,0.11,0.75
2810,Dragon Age: Inquisition,PC,Role-Playing,Electronic Arts,0.32,0.34,0,0.07,0.73
2832,Final Fantasy XIV: A Realm Reborn,PS4,Role-Playing,Square Enix,0.32,0.22,0.08,0.1,0.72
2870,Persona Q: Shadow of the Labyrinth,3DS,Role-Playing,Nippon Ichi Software,0.33,0.07,0.27,0.04,0.71
2903,2014 FIFA World Cup Brazil,PS3,Sports,Electronic Arts,0.15,0.39,0.01,0.16,0.71
2922,Skylanders: Trap Team,WiiU,Action,Activision,0.39,0.25,0,0.06,0.7
2943,WWE 2K15,X360,Sports,Take-Two Interactive,0.38,0.26,0,0.06,0.69
2944,The LEGO Movie Videogame,3DS,Action,Warner Bros. Interactive Entertainment,0.28,0.31,0.05,0.05,0.69
2955,Skylanders: Trap Team,PS3,Action,Activision,0.24,0.33,0,0.12,0.69
2974,Plants vs. Zombies: Garden Warfare,XOne,Shooter,Electronic Arts,0.39,0.23,0,0.06,0.68
2989,Metro: Last Light,PS4,Action,Deep Silver,0.22,0.3,0.04,0.12,0.68
2992,Sniper Elite 3,PS4,Shooter,505 Games,0.22,0.33,0,0.13,0.68
3020,Wolfenstein: The New Order,XOne,Shooter,Bethesda Softworks,0.33,0.28,0,0.06,0.67
3030,The LEGO Movie Videogame,PS4,Action,Warner Bros. Interactive Entertainment,0.24,0.31,0.01,0.11,0.67
3049,Borderlands: The Pre-Sequel,PS3,Shooter,Take-Two Interactive,0.25,0.26,0.05,0.11,0.67
3056,The LEGO Movie Videogame,WiiU,Action,Warner Bros. Interactive Entertainment,0.35,0.23,0.03,0.06,0.66
3096,Disney Infinity 2.0: Marvel Super Heroes,WiiU,Action,Disney Interactive Studios,0.38,0.22,0,0.06,0.65
3100,The Evil Within,XOne,Action,Bethesda Softworks,0.35,0.25,0,0.05,0.65
3113,MLB 14: The Show,PS4,Sports,Sony Computer Entertainment America,0.58,0,0,0.07,0.65
3130,Dragon Age: Inquisition,PS3,Role-Playing,Electronic Arts,0.26,0.23,0.05,0.1,0.65
3138,Diablo III,XOne,Role-Playing,Activision,0.35,0.24,0,0.05,0.64
3183,Middle-Earth: Shadow of Mordor,PS3,Action,Warner Bros. Interactive Entertainment,0.2,0.33,0.01,0.1,0.64
3189,Just Dance 2015,X360,Misc,Ubisoft,0.41,0.16,0,0.06,0.63
3221,The Crew,XOne,Racing,Ubisoft,0.24,0.34,0,0.05,0.63
3249,Far Cry 4,PC,Shooter,Ubisoft,0.15,0.42,0,0.05,0.62
3253,Pro Evolution Soccer 2015,PS3,Sports,Konami Digital Entertainment,0.1,0.23,0.22,0.08,0.62
3267,Metal Gear Solid V: Ground Zeroes,PS3,Action,Konami Digital Entertainment,0.14,0.14,0.27,0.06,0.62
3275,Rocksmith 2014,PS4,Misc,Ubisoft,0.34,0.17,0,0.11,0.62
3289,Plants vs. Zombies: Garden Warfare,PS4,Shooter,Electronic Arts,0.21,0.29,0.01,0.11,0.61
3353,LEGO The Hobbit,PS4,Action,Warner Bros. Interactive Entertainment,0.12,0.37,0,0.1,0.6
3361,Tomb Raider (2013),XOne,Action,Square Enix,0.34,0.21,0,0.05,0.6
3378,Disney Infinity 2.0: Marvel Super Heroes,PS4,Action,Disney Interactive Studios,0.26,0.24,0,0.1,0.6
3448,NHL 15,PS4,Sports,Electronic Arts,0.3,0.18,0,0.1,0.58
3456,Kinect Sports Rivals,XOne,Sports,Microsoft Game Studios,0.3,0.22,0.02,0.04,0.58
3459,Titanfall,PC,Shooter,Electronic Arts,0.21,0.3,0,0.07,0.58
3615,WWE 2K15,XOne,Sports,Take-Two Interactive,0.28,0.23,0,0.04,0.56
3633,Dragon Age: Inquisition,X360,Role-Playing,Electronic Arts,0.35,0.16,0,0.05,0.55
3658,Assassin's Creed: Unity,PC,Action,Ubisoft,0.17,0.33,0,0.05,0.55
3666,The Amazing Spider-Man 2 (2014),PS4,Action,Activision,0.2,0.25,0.02,0.09,0.55
3689,LEGO The Hobbit,PS3,Action,Warner Bros. Interactive Entertainment,0.12,0.32,0,0.1,0.54
3731,Middle-Earth: Shadow of Mordor,X360,Action,Warner Bros. Interactive Entertainment,0.28,0.21,0,0.05,0.54
3818,Just Dance 2015,XOne,Misc,Ubisoft,0.35,0.13,0,0.05,0.53
3848,Final Fantasy Explorers,3DS,Role-Playing,Square Enix,0.15,0.07,0.28,0.02,0.52
3884,The LEGO Movie Videogame,XOne,Action,Warner Bros. Interactive Entertainment,0.34,0.13,0,0.04,0.51
3894,Lords of the Fallen,PS4,Role-Playing,Square Enix,0.17,0.23,0.02,0.09,0.51
3945,Wolfenstein: The New Order,PS3,Shooter,Bethesda Softworks,0.14,0.25,0.02,0.09,0.51
3972,LEGO The Hobbit,X360,Action,Warner Bros. Interactive Entertainment,0.2,0.26,0,0.04,0.5
3997,Alien: Isolation,XOne,Shooter,Sega,0.22,0.24,0,0.04,0.5
4014,The Evil Within,X360,Action,Bethesda Softworks,0.25,0.2,0.01,0.04,0.5
4029,Lego Batman 3: Beyond Gotham,PSV,Action,Warner Bros. Interactive Entertainment,0.09,0.29,0,0.11,0.49
4046,Pokemon Art Academy,3DS,Misc,Nintendo,0.18,0.12,0.16,0.03,0.49
4067,F1 2014,PS3,Racing,Codemasters,0.07,0.31,0.02,0.08,0.49
4093,Mario Golf: World Tour,3DS,Sports,Nintendo,0.15,0.14,0.17,0.03,0.48
4109,World of Warcraft: Warlords of Draenor,PC,Action,Activision Blizzard,0.08,0.36,0,0.04,0.48
4124,Football Manager 2015,PC,Simulation,Sega,0,0.43,0,0.05,0.48
4137,Fable,X360,Role-Playing,Microsoft Game Studios,0.25,0.19,0.01,0.04,0.48
4165,Naruto Shippuden: Ultimate Ninja Storm Revolution,PS3,Fighting,Namco Bandai Games,0.15,0.16,0.09,0.08,0.47
4170,2014 FIFA World Cup Brazil,X360,Sports,Electronic Arts,0.14,0.28,0,0.04,0.47
4175,Lego Batman 3: Beyond Gotham,WiiU,Action,Warner Bros. Interactive Entertainment,0.23,0.21,0,0.04,0.47
4212,NHL 15,X360,Sports,Electronic Arts,0.35,0.07,0,0.04,0.47
4246,Wolfenstein: The New Order,PC,Shooter,Bethesda Softworks,0.12,0.29,0,0.05,0.46
4268,EA Sports UFC,XOne,Sports,Electronic Arts,0.3,0.12,0,0.04,0.46
4311,Thief (2014),XOne,Action,Square Enix,0.26,0.15,0,0.04,0.45
4316,Lego Batman 3: Beyond Gotham,3DS,Action,Warner Bros. Interactive Entertainment,0.21,0.21,0,0.04,0.45
4319,The Walking Dead: Season One,PS4,Adventure,Telltale Games,0.12,0.25,0.01,0.08,0.45
4335,Watch Dogs,PC,Action,Ubisoft,0.14,0.26,0,0.05,0.45
4370,FIFA 15,3DS,Sports,Electronic Arts,0.09,0.33,0,0.03,0.45
4507,Trials Fusion,PS4,Racing,Ubisoft,0.13,0.21,0.01,0.08,0.43
4517,Sleeping Dogs,PS4,Action,Square Enix,0.16,0.2,0,0.07,0.43
4551,Lego Batman 3: Beyond Gotham,XOne,Action,Warner Bros. Interactive Entertainment,0.23,0.17,0,0.04,0.43
4564,Skylanders: Trap Team,PS4,Action,Activision,0.18,0.17,0,0.07,0.43
4632,Disney Infinity 2.0: Marvel Super Heroes,XOne,Action,Disney Interactive Studios,0.24,0.15,0,0.03,0.42
4704,Wolfenstein: The New Order,X360,Shooter,Bethesda Softworks,0.18,0.19,0,0.04,0.41
4734,The LEGO Movie Videogame,PSV,Action,Warner Bros. Interactive Entertainment,0.05,0.26,0,0.09,0.41
4742,Call of Duty: Advanced Warfare,PC,Shooter,Activision,0.14,0.23,0,0.04,0.41
4784,Story of Seasons,3DS,Simulation,Nintendo,0,0.13,0.26,0.01,0.4
4788,Hatsune Miku: Project Diva F 2nd,PSV,Misc,Sega,0.13,0.06,0.16,0.06,0.4
4802,Thief (2014),PS3,Action,Square Enix,0.1,0.2,0.02,0.08,0.4
4816,Rocksmith 2014,XOne,Misc,Ubisoft,0.29,0.08,0,0.04,0.4
4818,NHL 15,XOne,Sports,Electronic Arts,0.31,0.06,0,0.03,0.4
4854,Wii Sports Club,WiiU,Sports,Nintendo,0.19,0.14,0.04,0.03,0.4
4961,MLB 14: The Show,PS3,Sports,Sony Computer Entertainment America,0.35,0,0,0.04,0.39
5015,NHL 15,PS3,Sports,Electronic Arts,0.21,0.11,0,0.06,0.38
5060,Just Dance 2015,PS4,Misc,Ubisoft,0.19,0.13,0,0.06,0.38
5071,Mobile Suit Gundam: Extreme VS Full Boost,PS3,Fighting,Namco Bandai Games,0,0,0.38,0,0.38
5089,Alien: Isolation,PS3,Shooter,Sega,0.12,0.19,0,0.07,0.37
5147,Theatrhythm Final Fantasy: Curtain Call,3DS,Misc,Square Enix,0.13,0.08,0.15,0.02,0.37
5152,Sid Meier's Civilization: Beyond Earth,PC,Strategy,Take-Two Interactive,0.11,0.22,0,0.03,0.37
5217,Middle-Earth: Shadow of Mordor,PC,Action,Warner Bros. Interactive Entertainment,0.12,0.2,0,0.04,0.36
5289,Fossil Fighters: Frontier,3DS,Role-Playing,Nintendo,0.08,0.04,0.23,0.01,0.35
5364,Skylanders: Trap Team,XOne,Action,Activision,0.25,0.07,0,0.03,0.34
5411,Rayman Legends,XOne,Platform,Ubisoft,0.13,0.18,0,0.03,0.34
5490,Sonic Boom: Rise of Lyric,WiiU,Action,Sega,0.21,0.09,0,0.03,0.33
5504,Dragon Ball Z: Battle of Z,PS3,Fighting,Namco Bandai Games,0.1,0.11,0.06,0.05,0.33
5558,Sniper Elite 3,XOne,Shooter,505 Games,0.19,0.11,0,0.03,0.33
5574,God of War Collection,PSV,Action,Sony Computer Entertainment,0.14,0.1,0.01,0.07,0.33
5579,J Stars Victory Vs.,PS3,Fighting,Namco Bandai Games,0.04,0.06,0.2,0.02,0.32
5615,Murdered: Soul Suspect,PS4,Action,Square Enix,0.09,0.16,0.02,0.05,0.32
5618,Sniper Elite 3,X360,Shooter,505 Games,0.16,0.14,0,0.03,0.32
5715,Sniper Elite 3,PS3,Shooter,505 Games,0.1,0.15,0,0.06,0.31
5728,Dragon Ball Heroes: Ultimate Mission 2,3DS,Strategy,Namco Bandai Games,0,0,0.31,0,0.31
5741,Metro: Last Light,XOne,Action,Deep Silver,0.15,0.13,0,0.03,0.31
5765,Taiko Drum Master: Don and Katsu's Space-Time Great Adventure,3DS,Action,Namco Bandai Games,0,0,0.31,0,0.31
5828,One Piece: Unlimited World Red,PS3,Action,Namco Bandai Games,0.09,0.12,0.06,0.05,0.3
5829,Alien: Isolation,X360,Shooter,Sega,0.15,0.13,0,0.03,0.3
5842,NES Remix,WiiU,Action,Nintendo,0.2,0,0.08,0.02,0.3
5878,Dynasty Warriors 8: Xtreme Legends,PS4,Action,Tecmo Koei,0.09,0.11,0.06,0.04,0.3
5879,Toukiden Kiwami,PSV,Action,Tecmo Koei,0.05,0.05,0.17,0.03,0.3
5913,FIFA 15,PC,Sports,Electronic Arts,0,0.27,0,0.03,0.3
5923,Sword Art Online: Hollow Fragment,PSV,Role-Playing,Namco Bandai Games,0,0,0.3,0,0.3
5955,Thief (2014),X360,Action,Square Enix,0.14,0.13,0,0.03,0.3
5973,Soul Sacrifice Delta,PSV,Action,Sony Computer Entertainment,0.01,0.12,0.12,0.04,0.29
5978,The Amazing Spider-Man 2 (2014),PS3,Action,Activision,0.06,0.16,0.02,0.05,0.29
6045,Sonic Boom: Shattered Crystal,3DS,Action,Sega,0.17,0.09,0,0.03,0.29
6073,Borderlands: The Pre-Sequel,PC,Shooter,Take-Two Interactive,0.11,0.15,0,0.03,0.29
6120,Metal Gear Solid V: Ground Zeroes,XOne,Action,Konami Digital Entertainment,0.15,0.11,0,0.02,0.28
6201,Just Dance 2015,PS3,Misc,Ubisoft,0.12,0.11,0,0.05,0.28
6212,Danganronpa Another Episode: Ultra Despair Girls,PSV,Action,Nippon Ichi Software,0.1,0.03,0.12,0.04,0.28
6268,How to Train Your Dragon 2,Wii,Adventure,Little Orbit,0.05,0.2,0,0.02,0.27
6300,The Evil Within,PC,Action,Bethesda Softworks,0.09,0.16,0,0.02,0.27
6331,Sengoku Basara 4,PS3,Action,Capcom,0,0,0.27,0,0.27
6336,Sherlock Holmes: Crimes & Punishments,PS4,Adventure,Focus Home Interactive,0.08,0.14,0,0.05,0.27
6364,LEGO The Hobbit,XOne,Action,Warner Bros. Interactive Entertainment,0.13,0.12,0,0.02,0.27
6409,Ultimate NES Remix,3DS,Action,Unknown,0.15,0.09,0,0.02,0.27
6413,Teenage Mutant Ninja Turtles: Danger of the Ooze,PS3,Adventure,Activision,0.11,0.11,0,0.05,0.27
6447,The Crew,X360,Racing,Ubisoft,0.06,0.18,0,0.02,0.26
6461,Danganronpa 2: Goodbye Despair,PSV,Misc,Nippon Ichi Software,0.13,0.07,0,0.06,0.26
6473,J Stars Victory Vs.,PSV,Fighting,Namco Bandai Games,0,0.07,0.17,0.02,0.26
6510,Skylanders: Trap Team,3DS,Action,Activision,0.14,0.1,0,0.02,0.26
6533,Yakuza: Ishin,PS3,Action,Sega,0,0,0.26,0,0.26
6538,The Amazing Spider-Man 2 (2014),X360,Action,Activision,0.1,0.14,0,0.02,0.26
6554,Samurai Warriors 4,PS3,Action,Tecmo Koei,0,0,0.26,0,0.26
6555,F1 2014,X360,Racing,Codemasters,0.08,0.15,0,0.02,0.26
6632,Hatsune Miku: Project Diva F 2nd,PS3,Misc,Sega,0.09,0.04,0.1,0.03,0.25
6766,How to Train Your Dragon 2,3DS,Adventure,Little Orbit,0.04,0.19,0,0.02,0.25
6780,Trials Fusion,XOne,Racing,Ubisoft,0.12,0.1,0,0.02,0.24
6795,Corpse Party: Blood Drive,PSV,Adventure,Marvelous Interactive,0.11,0.03,0.06,0.05,0.24
6892,LEGO The Hobbit,3DS,Action,Warner Bros. Interactive Entertainment,0.09,0.13,0,0.02,0.24
6893,Samurai Warriors 4,PS4,Action,Tecmo Koei,0.08,0.07,0.06,0.03,0.24
6925,Onechanbara Z2: Chaos,PS4,Action,Nippon Ichi Software,0.13,0.02,0.04,0.04,0.24
6950,The Walking Dead: Season Two,PS4,Adventure,Telltale Games,0.1,0.09,0.01,0.04,0.24
7027,LEGO The Hobbit,WiiU,Action,Warner Bros. Interactive Entertainment,0.1,0.11,0,0.02,0.23
7042,Naruto Shippuden: Ultimate Ninja Storm Revolution,X360,Fighting,Namco Bandai Games,0.13,0.08,0,0.02,0.23
7059,NBA Live 15,PS4,Sports,Electronic Arts,0.15,0.04,0,0.04,0.23
7132,3rd Super Robot Wars Z Jigoku Hen,PS3,Role-Playing,Namco Bandai Games,0,0,0.23,0,0.23
7204,Castlevania: Lords of Shadow 2,PS3,Action,Konami Digital Entertainment,0.03,0.13,0.02,0.04,0.22
7218,The Walking Dead: Season Two,PS3,Adventure,Telltale Games,0.09,0.09,0,0.04,0.22
7224,Teenage Mutant Ninja Turtles: Danger of the Ooze,X360,Adventure,Activision,0.11,0.09,0,0.02,0.22
7313,Lords of the Fallen,XOne,Role-Playing,Square Enix,0.1,0.1,0,0.02,0.22
7341,The Amazing Spider-Man 2 (2014),XOne,Action,Activision,0.12,0.07,0,0.02,0.21
7370,GRID Autosport,PS3,Racing,Codemasters,0.05,0.11,0.01,0.04,0.21
7386,Transformer: Rise of the Dark Spark,PS4,Action,Activision,0.07,0.1,0.01,0.04,0.21
7389,Senran Kagura 2: Deep Crimson,3DS,Action,Marvelous Entertainment,0.09,0.03,0.08,0.01,0.21
7454,LEGO The Hobbit,PSV,Action,Warner Bros. Interactive Entertainment,0.03,0.13,0,0.05,0.21
7455,Rayman Legends,PSV,Platform,Ubisoft,0.03,0.12,0,0.05,0.21
7496,The Wolf Among Us,PS4,Adventure,Telltale Games,0.1,0.07,0,0.03,0.21
7511,NBA Live 15,XOne,Sports,Electronic Arts,0.17,0.02,0,0.02,0.2
7540,Atelier Shallie: Alchemists of the Dusk Sea,PS3,Role-Playing,Tecmo Koei,0.06,0.05,0.08,0.02,0.2
7660,How to Train Your Dragon 2,X360,Adventure,Little Orbit,0.05,0.13,0,0.02,0.2
7684,South Park: The Stick of Truth,PC,Role-Playing,Ubisoft,0.07,0.1,0,0.02,0.2
7688,Sleeping Dogs,XOne,Action,Square Enix,0.1,0.09,0,0.02,0.2
7749,Bound By Flame,PS4,Role-Playing,Focus Home Interactive,0.07,0.08,0,0.04,0.19
7860,Hyperdevotion Noire: Goddess Black Heart,PSV,Role-Playing,Idea Factory,0.08,0.02,0.06,0.03,0.19
7916,3rd Super Robot Wars Z Jigoku Hen,PSV,Role-Playing,Namco Bandai Games,0,0,0.19,0,0.19
7940,Singstar: Ultimate Party,PS4,Misc,Sony Computer Entertainment Europe,0,0.16,0,0.03,0.19
7977,Dance Central: Spotlight,XOne,Misc,Microsoft Game Studios,0.15,0.03,0,0,0.19
7984,Phantasy Star Nova,PSV,Role-Playing,Sega,0,0,0.19,0,0.19
8011,MotoGP 14,PS4,Racing,Milestone S.r.l.,0.04,0.11,0,0.04,0.18
