Rank,Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1316,LEGO City Undercover,3DS,Platform,Nintendo,0.51,0.75,0.07,0.12,1.46
1318,Diablo III,X360,Role-Playing,Activision,0.89,0.44,0,0.12,1.45
1337,SimCity (2013),PC,Simulation,Electronic Arts,0.48,0.77,0,0.19,1.44
1343,Need for Speed Rivals,PS3,Racing,Electronic Arts,0.33,0.74,0.05,0.31,1.44
1348,Disney Infinity,X360,Action,Disney Interactive Studios,0.96,0.37,0,0.11,1.43
1355,Dragon Quest VII: Warriors of Eden,3DS,Role-Playing,Square Enix,0.07,0.04,1.3,0.01,1.42
1372,Injustice: Gods Among Us,X360,Fighting,Warner Bros. Interactive Entertainment,0.97,0.34,0,0.11,1.41
1388,Battlefield 4,PC,Shooter,Electronic Arts,0.38,0.86,0,0.16,1.4
1433,Ryse: Son of Rome,XOne,Action,Microsoft Game Studios,0.82,0.42,0,0.11,1.36
1471,Skylanders SWAP Force,X360,Platform,Activision,0.86,0.36,0,0.11,1.33
1472,NBA 2K14,PS4,Sports,Take-Two Interactive,0.89,0.31,0.01,0.12,1.33
1480,Final Fantasy X / X-2 HD Remaster,PS3,Role-Playing,Square Enix,0.43,0.4,0.32,0.18,1.33
1519,Saints Row IV,PS3,Action,Deep Silver,0.56,0.44,0.09,0.21,1.3
1592,Injustice: Gods Among Us,PS3,Fighting,Warner Bros. Interactive Entertainment,0.48,0.53,0.01,0.23,1.25
1686,WWE 2K14,PS3,Sports,Take-Two Interactive,0.49,0.49,0,0.21,1.19
1700,FIFA 14,XOne,Sports,Electronic Arts,0.41,0.66,0,0.12,1.19
1813,WWE 2K14,X360,Sports,Take-Two Interactive,0.64,0.39,0,0.1,1.13
1823,Final Fantasy XIV: A Realm Reborn,PS3,Role-Playing,Square Enix,0.36,0.33,0.28,0.15,1.12
1845,Pikmin 3,WiiU,Strategy,Nintendo,0.45,0.31,0.29,0.06,1.11
1871,Lightning Returns: Final Fantasy XIII,PS3,Role-Playing,Square Enix,0.31,0.22,0.45,0.12,1.1
1911,LEGO City Undercover,WiiU,Platform,Nintendo,0.47,0.4,0.13,0.08,1.08
1919,NCAA Football 14,X360,Sports,Electronic Arts,1.01,0,0,0.06,1.07
1932,Skylanders SWAP Force,PS3,Platform,Activision,0.43,0.44,0,0.2,1.07
2009,LEGO Marvel Super Heroes,XOne,Action,Warner Bros. Interactive Entertainment,0.61,0.34,0,0.09,1.04
2072,Killzone: Mercenary,PSV,Shooter,Sony Computer Entertainment Europe,0.25,0.49,0.04,0.22,1
2076,Rocksmith 2014,PS3,Misc,Ubisoft,0.51,0.27,0.05,0.15,1
2077,Dead Space 3,PS3,Action,Electronic Arts,0.44,0.38,0,0.17,1
2079,Disney Infinity,PS3,Action,Disney Interactive Studios,0.48,0.35,0,0.16,1
2083,Dead Space 3,X360,Action,Electronic Arts,0.64,0.28,0,0.08,0.99
2089,Tom Clancy's Splinter Cell: Blacklist,X360,Action,Ubisoft,0.57,0.34,0.01,0.08,0.99
2110,Just Dance 2014,X360,Misc,Ubisoft,0.72,0.19,0,0.07,0.98
2123,Tom Clancy's Splinter Cell: Blacklist,PS3,Action,Ubisoft,0.34,0.41,0.06,0.18,0.98
2124,Pro Evolution Soccer 2014,PS3,Action,Konami Digital Entertainment,0.03,0.43,0.51,0.01,0.98
2148,Final Fantasy X / X-2 HD Remaster,PSV,Role-Playing,Square Enix,0.21,0.31,0.28,0.16,0.97
2172,Naruto Shippuden: Ultimate Ninja Storm 3,PS3,Fighting,Namco Bandai Games,0.32,0.33,0.15,0.15,0.96
2201,Rocksmith 2014,X360,Misc,Ubisoft,0.69,0.17,0,0.08,0.94
2263,Disney Magical World,3DS,Adventure,Nintendo,0.16,0.2,0.53,0.03,0.92
2264,Crysis 3,X360,Shooter,Electronic Arts,0.51,0.33,0.01,0.08,0.92
2306,Crysis 3,PS3,Shooter,Electronic Arts,0.26,0.43,0.03,0.18,0.9
2346,LEGO Marvel Super Heroes,3DS,Action,Warner Bros. Interactive Entertainment,0.42,0.36,0.04,0.07,0.89
2350,Wii Fit U,WiiU,Sports,Nintendo,0.39,0.24,0.21,0.06,0.89
2379,NBA 2K14,XOne,Sports,Take-Two Interactive,0.7,0.11,0,0.06,0.87
2395,Injustice: Gods Among Us,PS4,Fighting,Warner Bros. Interactive Entertainment,0.46,0.29,0,0.12,0.87
2480,Need for Speed Rivals,X360,Racing,Electronic Arts,0.37,0.38,0.01,0.08,0.84
2520,DmC: Devil May Cry,PS3,Action,Capcom,0.24,0.28,0.19,0.12,0.82
2531,Madden NFL 25,PS4,Sports,Electronic Arts,0.62,0.13,0,0.07,0.82
2563,NCAA Football 14,PS3,Sports,Electronic Arts,0.75,0,0,0.06,0.8
2574,Aliens: Colonial Marines,X360,Shooter,Sega,0.36,0.37,0,0.07,0.8
2585,Resident Evil: Revelations,PS3,Action,Capcom,0.14,0.32,0.22,0.12,0.8
2592,Mario & Sonic at the Sochi 2014 Olympic Winter Games,WiiU,Sports,Nintendo,0.39,0.22,0.13,0.06,0.8
2618,Dead Island: Riptide,X360,Action,Deep Silver,0.44,0.27,0.01,0.07,0.79
2629,Professor Layton and the Azran Legacy,3DS,Puzzle,Nintendo,0,0.48,0.25,0.06,0.78
2665,Madden NFL 25,XOne,Sports,Electronic Arts,0.67,0.05,0,0.05,0.77
2730,Total War: Rome II,PC,Strategy,Sega,0.12,0.53,0,0.11,0.76
2737,Tearaway,PSV,Adventure,Sony Computer Entertainment Europe,0.17,0.39,0,0.19,0.75
2776,LEGO Marvel Super Heroes,WiiU,Action,Warner Bros. Interactive Entertainment,0.31,0.35,0.02,0.06,0.74
2799,Call of Duty: Ghosts,PC,Shooter,Activision,0.23,0.41,0,0.09,0.73
2843,Terraria,X360,Action,505 Games,0.35,0.31,0,0.06,0.72
2862,MLB 13: The Show,PS3,Sports,Sony Computer Entertainment,0.66,0,0,0.05,0.71
2891,Football Manager 2014,PC,Sports,Sega,0,0.6,0,0.1,0.71
2901,Ratchet & Clank: Into the Nexus,PS3,Shooter,Sony Computer Entertainment,0.3,0.29,0,0.11,0.71
2962,One Piece: Pirate Warriors 2,PS3,Action,Namco Bandai Games,0,0.2,0.42,0.07,0.69
2963,Assassin's Creed IV: Black Flag,PC,Action,Ubisoft,0.22,0.38,0,0.1,0.69
2970,Frozen: Olaf's Quest,DS,Platform,Disney Interactive Studios,0.28,0.35,0,0.06,0.69
2985,Rayman Legends,WiiU,Platform,Ubisoft,0.26,0.33,0.03,0.06,0.68
3012,Need for Speed Rivals,XOne,Racing,Electronic Arts,0.45,0.17,0,0.05,0.67
3036,BioShock Infinite,PC,Shooter,Take-Two Interactive,0.28,0.3,0,0.08,0.67
3071,Rayman Legends,PS3,Platform,Ubisoft,0.14,0.38,0,0.14,0.66
3072,Rocksmith 2014,PC,Misc,Ubisoft,0.35,0.24,0,0.07,0.66
3082,LEGO Marvel Super Heroes,PSV,Action,Warner Bros. Interactive Entertainment,0.15,0.35,0,0.16,0.66
3134,Crysis 3,PC,Shooter,Electronic Arts,0.17,0.39,0,0.09,0.64
3141,Aliens: Colonial Marines,PS3,Shooter,Sega,0.2,0.31,0,0.13,0.64
3179,The Walking Dead: Survival Instinct,X360,Shooter,Activision,0.46,0.12,0,0.05,0.64
3190,F1 2013,PS3,Racing,Codemasters,0.01,0.45,0.03,0.15,0.63
3256,Dead Island: Riptide,PS3,Action,Deep Silver,0.26,0.2,0.07,0.09,0.62
3292,Dynasty Warriors 8,PS3,Action,Tecmo Koei,0.12,0.11,0.34,0.05,0.61
3299,Just Dance 2014,WiiU,Misc,Ubisoft,0.33,0.23,0,0.05,0.61
3347,Disney Infinity,WiiU,Action,Disney Interactive Studios,0.33,0.22,0,0.05,0.6
3364,Skylanders SWAP Force,WiiU,Platform,Activision,0.4,0.15,0,0.06,0.6
3416,Payday 2,X360,Shooter,505 Games,0.33,0.21,0,0.05,0.59
3463,Frozen: Olaf's Quest,3DS,Platform,Disney Interactive Studios,0.27,0.26,0,0.05,0.58
3479,JoJo's Bizarre Adventure: All Star Battle,PS3,Fighting,Namco Bandai Games,0.05,0.02,0.5,0.01,0.58
3506,Shin Megami Tensei IV,3DS,Role-Playing,Atlus,0.28,0,0.27,0.02,0.57
3531,Defiance,X360,Shooter,Trion Worlds,0.38,0.15,0,0.04,0.57
3555,NHL 14,PS3,Sports,Electronic Arts,0.28,0.19,0,0.09,0.57
3617,Soul Sacrifice,PSV,Role-Playing,Sony Computer Entertainment,0.18,0.09,0.22,0.06,0.56
3636,Sly Cooper: Thieves in Time,PS3,Platform,Sony Computer Entertainment Europe,0.35,0.13,0,0.08,0.55
3723,Tales of Symphonia,PS3,Role-Playing,Namco Bandai Games,0.21,0.13,0.13,0.06,0.54
3729,NHL 14,X360,Sports,Electronic Arts,0.4,0.1,0,0.04,0.54
3765,Dragon's Crown,PS3,Role-Playing,Nippon Ichi Software,0.25,0.07,0.17,0.05,0.53
3813,Batman: Arkham Origins Blackgate,PSV,Action,Warner Bros. Interactive Entertainment,0.2,0.2,0,0.13,0.53
3816,The Walking Dead: Survival Instinct,PS3,Shooter,Activision,0.28,0.17,0,0.08,0.53
3881,Naruto Shippuden: Ultimate Ninja Storm 3,X360,Fighting,Namco Bandai Games,0.29,0.17,0.01,0.04,0.51
3990,FIFA 14,PSV,Sports,Electronic Arts,0.11,0.25,0.01,0.13,0.5
3994,Metal Gear Rising: Revengeance,X360,Action,Konami Digital Entertainment,0.29,0.16,0,0.04,0.5
4034,Sonic Lost World,3DS,Platform,Sega,0.24,0.15,0.07,0.03,0.49
4053,Terraria,PS3,Action,505 Games,0.07,0.26,0.09,0.07,0.49
4058,LEGO Marvel Super Heroes,DS,Action,Warner Bros. Interactive Entertainment,0.28,0.17,0,0.04,0.49
4166,Deadpool,PS3,Action,Activision,0.23,0.17,0,0.08,0.47
4206,Major League Baseball 2K13,X360,Sports,Take-Two Interactive,0.44,0,0,0.03,0.47
4265,Deadpool,X360,Action,Activision,0.26,0.16,0,0.04,0.46
4297,Rayman Legends,X360,Platform,Ubisoft,0.19,0.23,0,0.04,0.46
4314,Tales of Hearts,PSV,Role-Playing,Namco Bandai Games,0.15,0.13,0.09,0.08,0.45
4360,God Eater 2,PSV,Role-Playing,Namco Bandai Games,0,0,0.45,0,0.45
4410,Just Dance 2014,XOne,Misc,Ubisoft,0.3,0.11,0,0.04,0.45
4412,Payday 2,PS3,Shooter,505 Games,0.21,0.15,0,0.08,0.44
4427,Metro: Last Light,PS3,Action,Deep Silver,0.14,0.2,0.03,0.08,0.44
4431,DmC: Devil May Cry,X360,Action,Capcom,0.26,0.13,0.01,0.04,0.44
4505,FIFA 14,PC,Sports,Electronic Arts,0.01,0.36,0,0.06,0.43
4540,FIFA 14,Wii,Sports,Electronic Arts,0,0.38,0,0.05,0.43
4587,Hometown Story,3DS,Role-Playing,Rising Star Games,0.22,0.13,0.04,0.04,0.42
4679,Attack on Titan: Humanity in Chains,3DS,Action,Screenlife,0,0,0.41,0,0.41
4684,Danganronpa: Trigger Happy Havoc,PSV,Misc,Nippon Ichi Software,0.14,0.07,0.15,0.06,0.41
4746,The Wonderful 101,WiiU,Action,Nintendo,0.2,0.1,0.08,0.03,0.41
4794,Dragon Quest X,WiiU,Role-Playing,Square Enix,0,0,0.4,0,0.4
4858,Sonic Lost World,WiiU,Platform,Sega,0.24,0.12,0.01,0.03,0.4
4880,Just Dance 2014,PS3,Misc,Ubisoft,0.17,0.15,0,0.07,0.39
4883,GRID 2,PS3,Racing,Codemasters,0.07,0.23,0.01,0.09,0.39
4916,Just Dance 2014,PS4,Misc,Ubisoft,0.18,0.16,0,0.05,0.39
4917,Metal Gear Solid: The Legacy Collection,PS3,Adventure,Konami Digital Entertainment,0.31,0.01,0.03,0.05,0.39
4953,Tiger Woods PGA Tour 14,PS3,Sports,Electronic Arts,0.16,0.15,0,0.07,0.39
4955,Farming Simulator 2013,X360,Simulation,Focus Home Interactive,0.22,0.13,0,0.03,0.39
4979,One Piece: Unlimited World Red,3DS,Action,Namco Bandai Games,0.05,0.04,0.28,0.01,0.38
4987,Dragon's Crown,PSV,Role-Playing,Nippon Ichi Software,0.16,0.05,0.12,0.05,0.38
5023,Phoenix Wright: Ace Attorney - Dual Destinies,3DS,Adventure,Capcom,0,0,0.38,0,0.38
5068,Toukiden: The Age of Demons,PSV,Action,Tecmo Koei,0.05,0.05,0.25,0.03,0.38
5157,Skylanders SWAP Force,PS4,Platform,Activision,0.2,0.12,0,0.05,0.37
5184,Metro: Last Light,X360,Action,Deep Silver,0.17,0.16,0,0.03,0.36
5185,Tiger Woods PGA Tour 14,X360,Sports,Electronic Arts,0.21,0.13,0,0.03,0.36
5192,Earth Defense Force 2025,PS3,Shooter,D3Publisher,0.04,0.03,0.27,0.02,0.36
5210,Senran Kagura Shinovi Versus: Sh?jo-tachi no Sh?mei,PSV,Fighting,Marvelous Entertainment,0.13,0.02,0.16,0.05,0.36
5220,Call of Duty: Ghosts,WiiU,Shooter,Activision,0.23,0.09,0.01,0.03,0.36
5244,Company of Heroes 2,PC,Strategy,THQ,0.06,0.25,0,0.05,0.36
5245,Defiance,PS3,Shooter,Trion Worlds,0.19,0.11,0,0.05,0.36
5275,Remember Me,PS3,Action,Capcom,0.1,0.18,0,0.07,0.35
5279,Sentouchu: Densetsu no Shinobi to Survival Battle!,3DS,Action,Namco Bandai Games,0,0,0.35,0,0.35
5303,Angry Birds Star Wars,Wii,Strategy,Activision,0.21,0.1,0,0.03,0.35
5307,Sniper: Ghost Warrior 2,PS3,Shooter,City Interactive,0.05,0.19,0.03,0.07,0.35
5418,Angry Birds Star Wars,3DS,Strategy,Activision,0.15,0.15,0,0.03,0.34
5421,Zoo Tycoon (2013),XOne,Simulation,Microsoft Game Studios,0.18,0.13,0,0.03,0.34
5525,F1 2013,X360,Racing,Codemasters,0.01,0.28,0,0.03,0.33
5541,Angry Birds Star Wars,PS3,Strategy,Activision,0.1,0.17,0,0.06,0.33
5567,Batman: Arkham Origins,WiiU,Action,Warner Bros. Interactive Entertainment,0.2,0.09,0,0.03,0.33
5584,Batman: Arkham Origins,PC,Action,Warner Bros. Interactive Entertainment,0.13,0.16,0,0.04,0.32
5805,The Legend of Heroes: Trails of Cold Steel,PSV,Role-Playing,Nippon Ichi Software,0.08,0.05,0.14,0.04,0.31
5809,Skylanders SWAP Force,XOne,Platform,Activision,0.22,0.06,0,0.02,0.31
5821,LEGO Legends of Chima: Laval's Journey,3DS,Adventure,Warner Bros. Interactive Entertainment,0.18,0.1,0,0.03,0.31
5869,Drakengard 3,PS3,Role-Playing,Square Enix,0.1,0,0.19,0.02,0.3
5975,Assassin's Creed IV: Black Flag,WiiU,Action,Ubisoft,0.18,0.09,0,0.03,0.29
5994,The Bureau: XCOM Declassified,PS3,Shooter,Take-Two Interactive,0.08,0.16,0,0.05,0.29
6017,Angry Birds Star Wars,X360,Strategy,Activision,0.16,0.11,0,0.03,0.29
6042,Disney Infinity,3DS,Action,Disney Interactive Studios,0.16,0.1,0,0.02,0.29
6056,GRID 2,X360,Racing,Codemasters,0.08,0.17,0,0.03,0.29
6064,Lightning Returns: Final Fantasy XIII,X360,Role-Playing,Square Enix,0.15,0.1,0.01,0.02,0.29
6072,Dragon Ball Heroes: Ultimate Mission,3DS,Misc,Namco Bandai Games,0,0,0.29,0,0.29
6075,BlazBlue: Chrono Phantasma,PS3,Fighting,Arc System Works,0.13,0,0.14,0.02,0.29
6151,Need for Speed: Most Wanted,WiiU,Racing,Electronic Arts,0.14,0.12,0,0.02,0.28
6161,Sly Cooper: Thieves in Time,PSV,Platform,Sony Computer Entertainment Europe,0.16,0.06,0,0.05,0.28
6174,Army of Two: The Devil's Cartel,PS3,Shooter,Electronic Arts,0.11,0.11,0.01,0.05,0.28
6241,Puppeteer,PS3,Platform,Sony Computer Entertainment Europe,0.11,0.1,0.02,0.04,0.28
6279,Zumba Fitness: World Party,Wii,Misc,Majesco Entertainment,0.14,0.11,0,0.03,0.27
6295,Hatsune Miku: Project Diva f,PS3,Misc,Sega,0.08,0,0.19,0.01,0.27
6355,Need for Speed Rivals,PC,Racing,Electronic Arts,0.04,0.19,0,0.04,0.27
6367,Resident Evil: Revelations,X360,Action,Capcom,0.12,0.11,0.02,0.02,0.27
6395,Batman: Arkham Origins Blackgate,3DS,Action,Warner Bros. Interactive Entertainment,0.16,0.09,0,0.02,0.27
6451,Gundam Breaker,PS3,Action,Namco Bandai Games,0,0,0.26,0,0.26
6462,Aikatsu! 2-nin no My Princess,3DS,Action,Namco Bandai Games,0,0,0.26,0,0.26
6482,Inazuma Eleven GO 3: Galaxy,3DS,Sports,Level 5,0,0,0.26,0,0.26
6487,Jikkyou Powerful Pro Yakyuu 2013,PS3,Sports,Konami Digital Entertainment,0,0,0.26,0,0.26
6518,Etrian Odyssey Untold: The Millennium Girl,3DS,Role-Playing,Atlus,0.1,0.01,0.14,0.01,0.26
6532,Muramasa: The Demon Blade,PSV,Role-Playing,Marvelous Entertainment,0.13,0,0.1,0.03,0.26
6563,Army of Two: The Devil's Cartel,X360,Shooter,Electronic Arts,0.16,0.07,0,0.02,0.26
6572,Star Trek: The Game,PS3,Action,Namco Bandai Games,0.1,0.11,0,0.05,0.26
6663,FIFA 14,3DS,Sports,Electronic Arts,0,0.23,0,0.03,0.25
6751,Pro Evolution Soccer 2014,X360,Action,Konami Digital Entertainment,0.06,0.16,0,0.03,0.25
6771,Disney's Planes,DS,Simulation,Disney Interactive Studios,0.13,0.1,0,0.02,0.25
6828,Skylanders SWAP Force,3DS,Platform,Activision,0.1,0.12,0,0.02,0.24
6923,Game & Wario,WiiU,Misc,Nintendo,0.06,0.06,0.11,0.01,0.24
6938,God Eater 2,PSP,Role-Playing,Namco Bandai Games,0,0,0.24,0,0.24
6945,The Bureau: XCOM Declassified,X360,Shooter,Take-Two Interactive,0.1,0.12,0,0.02,0.24
6966,The Smurfs 2,DS,Platform,Ubisoft,0,0.21,0,0.02,0.23
6977,Zumba Fitness: World Party,XOne,Misc,Majesco Entertainment,0.17,0.05,0,0.02,0.23
6996,Dynasty Warriors: Gundam Reborn,PS3,Action,Tecmo Koei,0,0,0.23,0,0.23
7036,FIFA 14,PSP,Sports,Electronic Arts,0,0.16,0,0.07,0.23
7143,Sword Art Online: Infinity Moment,PSP,Role-Playing,Namco Bandai Games,0,0,0.22,0,0.22
7145,Killer is Dead,PS3,Action,Deep Silver,0.12,0.04,0.05,0.02,0.22
7147,Star Trek: The Game,X360,Action,Namco Bandai Games,0.12,0.09,0,0.02,0.22
7166,Hatsune Miku: Project Mirai 2,3DS,Action,Sega,0,0,0.22,0,0.22
7184,Atelier Escha & Logy: Alchemists of the Dusk Sky,PS3,Role-Playing,Tecmo Koei,0.06,0.04,0.1,0.02,0.22
7202,Hitman: HD Trilogy,PS3,Action,Square Enix,0.07,0.1,0,0.04,0.22
7212,The Legend of Heroes: Trails of Cold Steel,PS3,Role-Playing,Nippon Ichi Software,0.05,0.04,0.12,0.02,0.22
7290,Lost Planet 3,PS3,Shooter,Capcom,0.07,0.06,0.06,0.03,0.22
7294,NBA Live 14,PS4,Sports,Electronic Arts,0.14,0.05,0,0.03,0.22
7301,Sniper: Ghost Warrior 2,X360,Shooter,City Interactive,0.06,0.13,0,0.02,0.22
7320,Steins;Gate,PSV,Adventure,PQube,0.07,0.09,0,0.05,0.21
7338,Akiba's Trip: Undead & Undressed,PSV,Action,Nippon Ichi Software,0.09,0.02,0.08,0.03,0.21
7410,Disney's Planes,WiiU,Simulation,Disney Interactive Studios,0.15,0.04,0,0.02,0.21
7436,Disgaea D2: A Brighter Darkness,PS3,Role-Playing,Nippon Ichi Software,0.09,0,0.1,0.01,0.21
7486,Defiance,PC,Shooter,Trion Worlds,0.14,0.04,0,0.02,0.21
7539,Fairy Fencer F,PS3,Role-Playing,Nippon Ichi Software,0.05,0.05,0.09,0.02,0.2
7593,Angry Birds Star Wars,PS4,Strategy,Activision,0.1,0.08,0,0.03,0.2
7610,Injustice: Gods Among Us,WiiU,Fighting,Warner Bros. Interactive Entertainment,0.1,0.08,0,0.02,0.2
7638,The Witch and the Hundred Knight,PS3,Role-Playing,Nippon Ichi Software,0.06,0.02,0.1,0.01,0.2
7651,Pro Yaky? Spirits 2013,PS3,Sports,Konami Digital Entertainment,0,0,0.2,0,0.2
7663,Pro Yaky? Spirits 2013,PSP,Sports,Konami Digital Entertainment,0,0,0.2,0,0.2
7692,Resident Evil: Revelations,WiiU,Action,Capcom,0.07,0.08,0.03,0.01,0.2
7730,Demon Gaze,PSV,Role-Playing,Nippon Ichi Software,0.06,0.03,0.08,0.02,0.2
7746,Metro: Last Light,PC,Action,Deep Silver,0.06,0.11,0,0.02,0.19
7798,Conception II: Children of the Seven Stars,PSV,Role-Playing,Screenlife,0.13,0,0.04,0.02,0.19
7822,NBA Live 14,XOne,Sports,Electronic Arts,0.16,0.02,0,0.01,0.19
7828,Tom Clancy's Splinter Cell: Blacklist,PC,Action,Ubisoft,0.04,0.13,0,0.03,0.19
7831,Kamen Rider: Battride War,PS3,Action,Namco Bandai Games,0,0,0.19,0,0.19
7874,Saints Row IV,PC,Action,Deep Silver,0.11,0.06,0,0.02,0.19
7875,Fighter Within,XOne,Fighting,Ubisoft,0.11,0.07,0,0.02,0.19
7888,Valhalla Knights 3,PSV,Role-Playing,Xseed Games,0.04,0.01,0.12,0.01,0.19
