Rank,Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
9607,World Cup Golf: Professional Edition,PS,Sports,U.S. Gold,0.07,0.05,0,0.01,0.13
9642,Detana TwinBee Yahho! Deluxe Pack,SAT,Shooter,Konami Digital Entertainment,0,0,0.13,0,0.13
9671,High Velocity: Mountain Racing Challenge,SAT,Racing,Atlus,0,0,0.12,0,0.12
9767,Virtua Fighter CG Portrait Series Vol.4: Pai Chan,SAT,Misc,Sega,0,0,0.12,0,0.12
9980,Sengoku Cyber: Fujimaru Jigokuhen,PS,Strategy,Sony Computer Entertainment,0,0,0.11,0.01,0.12
10006,Nobunaga no Yabou: Tenshoki,SAT,Strategy,Tecmo Koei,0,0,0.11,0,0.11
10144,Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant,SAT,Misc,Sega,0,0,0.11,0,0.11
10338,Victory Zone,PS,Misc,Sony Computer Entertainment,0,0,0.1,0.01,0.11
10354,Hyper Formation Soccer,PS,Sports,Human Entertainment,0,0,0.1,0.01,0.11
10380,Carnage Heart,PS,Strategy,Sony Computer Entertainment,0.01,0.01,0.09,0.01,0.11
10386,Virtual Hydlide,SAT,Role-Playing,Sega,0,0,0.11,0,0.11
10406,Project: Horned Owl,PS,Shooter,Sony Computer Entertainment,0.03,0.02,0.05,0.01,0.11
10410,Dragon Ball Z Super Gokuden: Kakusei-Hen,SNES,Role-Playing,Namco Bandai Games,0,0,0.11,0,0.11
10418,D,PS,Adventure,Acclaim Entertainment,0,0,0.1,0.01,0.11
10422,Wizardry VI: Bane of the Cosmic Forge,SNES,Role-Playing,ASCII Entertainment,0,0,0.1,0,0.1
10497,Revolution X,PS,Shooter,Acclaim Entertainment,0.06,0.04,0,0.01,0.1
10514,Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu,PS,Fighting,Atlus,0,0,0.1,0.01,0.1
10539,Shellshock,PS,Action,Core Design Ltd.,0.06,0.04,0,0.01,0.1
10590,Darius Gaiden,SAT,Shooter,Acclaim Entertainment,0,0,0.1,0,0.1
10682,Idol Janshi Suchie-Pai Remix,SAT,Misc,Jaleco,0,0,0.1,0,0.1
10686,Zero4 Champ RR-Z,SNES,Racing,Media Rings,0,0,0.1,0,0.1
10748,Derby Jockey 2,SNES,Sports,Asmik Corp,0,0,0.1,0,0.1
10864,Terranigma,SNES,Role-Playing,Nintendo,0,0,0.09,0,0.09
10877,X-COM: UFO Defense,PS,Strategy,Microprose,0.05,0.04,0,0.01,0.09
10899,Virtua Fighter CG Portrait Series Vol.3: Akira Yuki,SAT,Misc,Sega,0,0,0.09,0,0.09
10907,Shockwave Assault,PS,Simulation,Electronic Arts,0.05,0.04,0,0.01,0.09
10972,Rapid Reload,PS,Shooter,Sony Computer Entertainment,0,0,0.09,0.01,0.09
11049,Castlevania Dracula X,SNES,Platform,Konami Digital Entertainment,0.03,0.01,0.05,0,0.09
11061,Dragon Ball Z: Shin Butouden,SAT,Fighting,Namco Bandai Games,0,0,0.09,0,0.09
11065,Detana TwinBee Yahho! Deluxe Pack,PS,Shooter,Konami Digital Entertainment,0,0,0.08,0.01,0.09
11239,Cyberia,PS,Action,Interplay,0.05,0.03,0,0.01,0.09
11256,Princess Maker 2,SAT,Simulation,Micro Cabin,0,0,0.08,0,0.08
11271,Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant,SAT,Misc,Sega,0,0,0.08,0,0.08
11357,Blades of Blood: Samurai Shodown III,PS,Fighting,Sony Computer Entertainment,0.05,0.03,0,0.01,0.08
11442,Slam 'n Jam '96 featuring Magic & Kareem,PS,Sports,Crystal Dynamics,0.04,0.03,0,0.01,0.08
11507,Samurai Shodown III,NG,Fighting,SNK,0,0,0.08,0,0.08
11530,Tempest 3X,PS,Shooter,Interplay,0.04,0.03,0,0.01,0.08
11531,A-Train,PS,Simulation,Sony Computer Entertainment,0.02,0.01,0.04,0.01,0.08
11587,Striker 96,PS,Sports,Time Warner Interactive,0.04,0.03,0,0.01,0.08
11621,GOTHA: Ismailia Seneki,SAT,Strategy,Sega,0,0,0.08,0,0.08
11677,Krazy Ivan,PS,Simulation,Psygnosis,0.04,0.03,0,0,0.08
11679,Quo Vadis,SAT,Strategy,Glams,0,0,0.08,0,0.08
11742,Myst,PS,Adventure,Psygnosis,0,0,0.07,0,0.07
11796,Classic Road,PS,Sports,Victor Interactive,0,0,0.07,0,0.07
11814,Hang On GP,SAT,Racing,Sega,0,0,0.07,0,0.07
11876,Viewpoint,PS,Shooter,Electronic Arts,0.04,0.03,0,0,0.07
12077,Space Hulk: Vengeance of the Blood Angels,PS,Shooter,Electronic Arts,0.04,0.03,0,0,0.07
12109,Super Real Mahjong Graffiti,SAT,Misc,Seta Corporation,0,0,0.07,0,0.07
12127,DefCon 5,PS,Shooter,Psygnosis,0.04,0.03,0,0,0.07
12348,Bubble Bobble also featuring Rainbow Islands,PS,Puzzle,Acclaim Entertainment,0.04,0.02,0,0,0.06
12357,Star Fighter,PS,Shooter,Telstar,0.04,0.02,0,0,0.06
12387,A llI S.V.: A Ressha de Gyoukou 3 Super Version,SNES,Simulation,Pack-In-Video,0,0,0.06,0,0.06
12441,Kekkon: Marriage,SAT,Adventure,Shogakukan,0,0,0.06,0,0.06
12587,3D Lemmings,PS,Puzzle,Psygnosis,0.03,0.02,0,0,0.06
12594,Tenchi Muyou! Ryoukouki Gokuraku,SAT,Adventure,Yumedia,0,0,0.06,0,0.06
12637,Policenauts,3DO,Adventure,Konami Digital Entertainment,0,0,0.06,0,0.06
12725,Zero Divide,PS,Fighting,Ocean,0.03,0.02,0,0,0.06
12762,Doraemon 4: Nobita to Toki no Okoku,SNES,Platform,Epoch,0,0,0.06,0,0.06
12794,Gunbird,SAT,Shooter,Atlus,0,0,0.06,0,0.06
12801,WWF Wrestlemania: The Arcade Game,PS,Fighting,Acclaim Entertainment,0.03,0.02,0,0,0.06
12905,Jirou Akagawa: Majotachi no Nemuri,SNES,Adventure,Pack-In-Video,0,0,0.05,0,0.05
12921,Hi-Octane: The Track Fights Back!,PS,Racing,Electronic Arts,0.03,0.02,0,0,0.05
13090,Philosoma,PS,Shooter,Sony Computer Entertainment,0.03,0.02,0,0,0.05
13091,Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield,SAT,Misc,Sega,0,0,0.05,0,0.05
13123,Slam Dunk SD Heat Up!!,SNES,Sports,Namco Bandai Games,0,0,0.05,0,0.05
13171,Baku Baku,SAT,Puzzle,Sega,0,0,0.05,0,0.05
13220,Jikkyou Oshaberi Parodius,SNES,Shooter,Konami Digital Entertainment,0,0,0.05,0,0.05
13221,Super Jinsei Game 2,SNES,Misc,Takara,0,0,0.05,0,0.05
13224,Johnny Bazookatone,PS,Platform,U.S. Gold,0.03,0.02,0,0,0.05
13237,Kekkon Zenya,SAT,Adventure,Shogakukan,0,0,0.05,0,0.05
13257,Block Kuzushi,SNES,Puzzle,Pow,0,0,0.05,0,0.05
13272,Zoop,PS,Puzzle,MediaQuest,0.03,0.02,0,0,0.05
13333,Magic Carpet,PS,Shooter,Electronic Arts,0.03,0.02,0,0,0.05
13460,Sotsugyou II: Neo Generation,PS,Simulation,Riverhillsoft,0,0,0.04,0,0.04
13471,Virtua Fighter CG Portrait Series Vol.6: Lau Chan,SAT,Misc,Sega,0,0,0.04,0,0.04
13547,Go Go Ackman 3,SNES,Platform,Banpresto,0,0,0.04,0,0.04
13706,Novastorm,PS,Shooter,Psygnosis,0.02,0.02,0,0,0.04
13724,Metal Max Returns,SNES,Role-Playing,Data East,0,0,0.04,0,0.04
13737,Zen-Nippon GT Senshuken,SNES,Racing,Banpresto,0,0,0.04,0,0.04
13804,Thoroughbred Breeder II Plus,PS,Simulation,Hect,0,0,0.04,0,0.04
13839,Tokimeki Mahjong Paradise: Koi no Tenpai Beat,SAT,Misc,Sonnet,0,0,0.04,0,0.04
13893,Ide Yosuke no Mahjong Kazoku,PS,Misc,Seta Corporation,0,0,0.04,0,0.04
14229,Night Head: The Labyrinth,PS,Adventure,Fuji,0,0,0.03,0,0.03
14340,Rampo,SAT,Adventure,Sega,0,0,0.03,0,0.03
14432,Far East of Eden Shinden,NG,Fighting,Hudson Soft,0,0,0.03,0,0.03
14505,Daibakushou: Jinsei Gekijou,SNES,Misc,Taito,0,0,0.03,0,0.03
14515,Konpeki no Kantai,SNES,Strategy,Angel Studios,0,0,0.03,0,0.03
14526,Robo Pit,PS,Fighting,Kokopeli Digital Studios,0.02,0.01,0,0,0.03
14569,Hissatsu Pachinko Collection 3,SNES,Misc,Sunsoft,0,0,0.03,0,0.03
14694,Battle Arena Toshinden URA,SAT,Fighting,Sega,0,0,0.03,0,0.03
14744,Darius II,SAT,Shooter,Taito,0,0,0.03,0,0.03
14759,The Perfect Golf,PS,Sports,Seta Corporation,0,0,0.03,0,0.03
14790,Hermie Hopperhead: Scrap Panic,PS,Platform,Sony Computer Entertainment,0,0,0.02,0,0.03
14810,Captain Tsubasa J: The Way to World Youth,SNES,Sports,Namco Bandai Games,0,0,0.03,0,0.03
14907,Doki Oki,PS,Adventure,Banpresto,0,0,0.02,0,0.03
14930,America Oudan Ultra-Quiz,SAT,Misc,Victor Interactive,0,0,0.02,0,0.02
15317,Aquanaut's Holiday,PS,Adventure,Sony Computer Entertainment,0.01,0.01,0,0,0.02
15482,Sotsugyou II: Neo Generation Special,3DO,Simulation,Imageworks,0,0,0.02,0,0.02
15538,Ginga Fukei Densetsu: Sapphire,TG16,Shooter,Hudson Soft,0,0,0.02,0,0.02
15556,Super Dodge Ball,NG,Sports,Technos Japan Corporation,0,0,0.02,0,0.02
15978,You Don't Know Jack,PC,Misc,Vivendi Games,0.01,0,0,0,0.02
16557,Psychic Detective,PS,Adventure,Electronic Arts,0.01,0,0,0,0.01
