Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
896,The Legend of Zelda: Oracle of Ages,GB,2001,0.92,0.53,0.41,0.06,1.92
940,Pinball,NES,1984,0.8,0.19,0.83,0.03,1.85
980,The Legend of Zelda: The Wind Waker,WiiU,2013,0.93,0.57,0.14,0.13,1.77
1083,Metroid Fusion,GBA,2002,1.18,0.27,0.17,0.06,1.68
1162,The Legend of Zelda: Twilight Princess,GC,2006,1.15,0.36,0.04,0.04,1.59
1290,Mario Golf,N64,1999,0.62,0.18,0.65,0.02,1.47
1359,The Legend of Zelda: The Minish Cap,GBA,2004,0.89,0.22,0.22,0.1,1.42
1362,Super Metroid,SNES,1994,0.57,0.12,0.71,0.02,1.42
1376,Metroid: Other M,Wii,2010,0.87,0.31,0.13,0.1,1.41
1550,Kid Icarus: Uprising,3DS,2012,0.48,0.35,0.36,0.07,1.28
1576,Hyrule Warriors,WiiU,2014,0.61,0.42,0.13,0.1,1.26
1783,Pokemon Rumble Blast,3DS,2011,0.47,0.26,0.35,0.07,1.14
1852,The Legend of Zelda: Tri Force Heroes,3DS,2015,0.52,0.33,0.17,0.08,1.1
2043,Bayonetta 2,WiiU,2014,0.34,0.28,0.1,0.3,1.01
2214,The Legend of Zelda: Twilight Princess HD,WiiU,2016,0.48,0.3,0.08,0.08,0.94
2450,Kirby: Planet Robobot,3DS,2016,0.26,0.1,0.44,0.04,0.85
2542,The Legend of Zelda: Four Swords Adventures,GC,2004,0.63,0.16,0,0.02,0.81
2628,PokePark 2: Wonders Beyond,Wii,2011,0.27,0.2,0.27,0.05,0.79
2887,Blast Corps,N64,1997,0.39,0.09,0.17,0.06,0.71
2975,Kirby's Dream Collection: Special Edition,Wii,2012,0.34,0,0.33,0.02,0.68
3534,The Mysterious Murasame Castle,NES,1986,0,0,0.57,0,0.57
3725,Fire Emblem: Path of Radiance,GC,2005,0.29,0.08,0.16,0.01,0.54
4074,Steel Diver,3DS,2011,0.31,0.1,0.05,0.03,0.49
4130,FlingSmash,Wii,2010,0.38,0.01,0.07,0.02,0.48
4249,Art Academy: Lessons for Everyone,3DS,2012,0.2,0.03,0.21,0.02,0.46
4263,Mario & Sonic at the Rio 2016 Olympic Games,3DS,2016,0.04,0.16,0.24,0.01,0.46
4361,Samurai Warriors 3,Wii,2009,0.1,0.02,0.32,0.01,0.45
4660,Hyrule Warriors,3DS,2016,0.16,0.12,0.11,0.03,0.42
4746,The Wonderful 101,WiiU,2013,0.2,0.1,0.08,0.03,0.41
5135,Pac-Man World 2,GC,2002,0.28,0.07,0,0.01,0.37
5193,Hamtaro: Ham-Ham Heartbreak,GBA,2002,0.26,0.1,0,0.01,0.36
5718,Mario Golf,GB,1999,0,0,0.31,0,0.31
5842,NES Remix,WiiU,2014,0.2,0,0.08,0.02,0.3
6351,Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training,3DS,2012,0,0,0.27,0,0.27
6556,Classic NES Series: Bomberman,GBA,2004,0.1,0.04,0.11,0.01,0.26
6590,Mario & Sonic at the Rio 2016 Olympic Games,WiiU,2016,0.03,0.11,0.1,0.01,0.26
6979,Girls Mode 3: Kirakira Code,3DS,2015,0,0,0.23,0,0.23
7072,Naruto Shippuden: Ninja Council 4,DS,2007,0.09,0,0.13,0.01,0.23
7272,Disney's Magical Quest Starring Mickey and Minnie,GBA,2002,0.16,0.06,0,0,0.22
7483,Little Battlers eXperience: Baku Boost,3DS,2012,0,0,0.21,0,0.21
7745,Ninja Gaiden 3,WiiU,2012,0.15,0.03,0,0.02,0.19
7868,Disney Magic World 2,3DS,2015,0,0,0.19,0,0.19
10074,Fatal Frame: Maiden of Black Water,WiiU,2014,0,0.03,0.08,0,0.11
10101,Zangeki no Reginleiv,Wii,2010,0,0,0.11,0,0.11
10342,Dynasty Warriors Advance,GBA,2005,0.08,0.03,0,0,0.11
10450,Fatal Frame 2: Wii Edition,Wii,2012,0,0,0.1,0,0.1
10579,Project Hacker: Kakusei,DS,2006,0,0,0.1,0,0.1
10994,Pokemon Rumble World,3DS,2015,0,0.01,0.08,0,0.09
11012,Disney Art Academy,3DS,2016,0.01,0.01,0.07,0,0.09
11411,Zero: Tsukihami no Kamen,Wii,N/A,0,0,0.08,0,0.08
11722,Disaster: Day of Crisis,Wii,2008,0,0.03,0.04,0,0.08
11928,Famicom Mini: Nazo no Murasame-Jou,GBA,2004,0,0,0.07,0,0.07
12336,Famicom Mini: Balloon Fight,GBA,2004,0,0,0.06,0,0.06
12428,Devil's Third,WiiU,2015,0.04,0.02,0,0.01,0.06
13889,Famicom Remix Best Choice,3DS,2015,0,0,0.04,0,0.04
14304,Metroid Prime: Federation Force,3DS,2016,0.02,0.01,0.01,0,0.03
16126,Nintendogs and Cats Golden Retriever and New Friends,3DS,2011,0,0.01,0,0,0.01
16272,Slide Adventure: Mag Kid,DS,2007,0,0,0.01,0,0.01
