Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12457,Big Bang Mini,DS,2009,Shooter,SouthPeak Games,0.05,0,0,0,0.06
12400,Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!,WiiU,2015,Misc,Namco Bandai Games,0,0,0.06,0,0.06
6983,Cross Edge,PS3,2008,Role-Playing,Nippon Ichi Software,0.14,0.02,0.05,0.02,0.23
13228,Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,3DS,2015,Action,Alchemist,0,0,0.05,0,0.05
8109,Burnout Legends,DS,2005,Racing,Electronic Arts,0.15,0.02,0,0.01,0.18
10509,Zombie Army Trilogy,XOne,2015,Shooter,Rebellion Developments,0.04,0.05,0,0.01,0.1
1969,Skylanders: Trap Team,Wii,2014,Action,Activision,0.42,0.54,0,0.08,1.05
690,Chrono Trigger,SNES,1995,Role-Playing,SquareSoft,0.28,0,2.02,0.01,2.31
9763,Megamind: Ultimate Showdown,X360,2010,Action,THQ,0.07,0.04,0,0.01,0.12
15639,Haneru no Tobira Wii: Girigirissu,Wii,2007,Misc,Namco Bandai Games,0,0,0.02,0,0.02
4461,Petz: Horsez 2,DS,2007,Simulation,Ubisoft,0.41,0,0,0.03,0.44
6780,Trials Fusion,XOne,2014,Racing,Ubisoft,0.12,0.1,0,0.02,0.24
419,Madden NFL 16,PS4,2015,Sports,Electronic Arts,2.33,0.3,0,0.59,3.22
2852,Monster Hunter Tri,WiiU,2012,Role-Playing,Nintendo,0.26,0.19,0.22,0.04,0.72
3065,NHL 10,X360,2009,Sports,Electronic Arts,0.51,0.1,0,0.06,0.66
9486,Rango: The Video Game,X360,2011,Action,Electronic Arts,0.06,0.06,0,0.01,0.13
12029,Alpha and Omega,DS,2010,Action,Unknown,0.06,0,0,0,0.07
13768,Antz Extreme Racing,PS2,2002,Racing,Empire Interactive,0.02,0.02,0,0.01,0.04
10790,Castlevania Double Pack,GBA,2006,Platform,Konami Digital Entertainment,0.07,0.03,0,0,0.1
9539,NBA 08,PS2,2007,Sports,Sony Computer Entertainment,0.06,0.05,0,0.02,0.13
8163,Tomb Raider: Underworld,PS2,2009,Action,Eidos Interactive,0.09,0.04,0,0.05,0.18
13618,The Sims 2: Pets,PC,2006,Simulation,Electronic Arts,0.01,0.02,0,0.01,0.04
7975,J-League Pro Soccer Club o Tsukurou! 5,PS2,2007,Sports,Sega,0,0,0.19,0,0.19
734,Devil May Cry 3: Dante's Awakening Special Edition,PS2,2006,Action,Capcom,1.06,0.82,0.05,0.28,2.21
7895,Cabela's Survival: Shadows of Katmai,PS3,2011,Sports,Activision,0.11,0.05,0,0.03,0.19
12382,Sudoku Ball Detective,DS,2009,Puzzle,Playlogic Game Factory,0.06,0,0,0,0.06
5467,Ultimate Marvel vs. Capcom 3,PSV,2011,Fighting,Capcom,0.2,0.09,0,0.05,0.33
1830,Guitar Hero 5,PS2,2009,Misc,Activision,0.28,0.3,0,0.54,1.12
3216,Metroid Prime: Trilogy,Wii,2009,Shooter,Nintendo,0.43,0.05,0,0.14,0.63
85,GoldenEye 007,N64,1997,Shooter,Nintendo,5.8,2.01,0.13,0.15,8.09
12239,Hasbro Family Game Night Fun Pack,X360,2011,Misc,Electronic Arts,0.06,0,0,0,0.07
16511,The Rise of the Argonauts,PC,2008,Role-Playing,Codemasters,0,0.01,0,0,0.01
12774,Meitantei Conan: Tantei Ryoku Trainer,DS,2007,Misc,Namco Bandai Games,0,0,0.06,0,0.06
427,Dragon Quest VI: Maboroshi no Daichi,SNES,1995,Role-Playing,Enix Corporation,0,0,3.19,0,3.19
15380,The Sims 2: Happy Holiday Stuff,PC,2006,Simulation,Electronic Arts,0.01,0.01,0,0,0.02
13127,Dead in the Water,PS,1999,Action,ASC Games,0.03,0.02,0,0,0.05
8649,Dragon's Lair Trilogy,Wii,2010,Adventure,Destineer,0.15,0,0,0.01,0.16
9828,Dora the Explorer: Dora Saves the Mermaids,PS2,2008,Platform,Take-Two Interactive,0.06,0.05,0,0.02,0.12
4395,Defender II,2600,1987,Shooter,Atari,0.42,0.02,0,0,0.45
12371,Tron 2.0: Killer App,GBA,2004,Action,Disney Interactive Studios,0.04,0.02,0,0,0.06
13536,Conflict: Desert Storm II - Back to Bagdhad,GC,2004,Shooter,SCi,0.03,0.01,0,0,0.04
13962,The Sum of All Fears,GBA,2002,Shooter,Ubisoft,0.03,0.01,0,0,0.04
11180,Escape Dead Island,X360,2014,Action,Deep Silver,0.03,0.05,0,0.01,0.09
521,Finding Nemo,GBA,2003,Action,THQ,1.59,1.05,0.04,0.14,2.82
4847,The Urbz: Sims in the City,GC,2004,Simulation,Electronic Arts,0.24,0.14,0,0.02,0.4
8343,Codename: Kids Next Door: Game Boy Advance Video Volume 1,GBA,2004,Misc,N/A,0.12,0.05,0,0,0.17
3785,Peter Jackson's King Kong: The Official Game of the Movie,XB,2005,Action,Ubisoft,0.34,0.17,0,0.02,0.53
14975,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,PS3,2015,Action,Namco Bandai Games,0,0,0.02,0,0.02
16165,Tiger Woods PGA Tour 2005,PC,2004,Sports,Electronic Arts,0,0.01,0,0,0.01
3816,The Walking Dead: Survival Instinct,PS3,2013,Shooter,Activision,0.28,0.17,0,0.08,0.53
15531,Rugby 06,XB,2006,Sports,Electronic Arts,0.01,0,0,0,0.02
6633,Galactic Attack,SAT,1994,Shooter,Acclaim Entertainment,0,0,0.25,0,0.25
8844,Musashi: Samurai Legend,PS2,2005,Role-Playing,Atari,0.07,0.06,0,0.02,0.15
12477,Hagane no Renkinjutsushi - Fullmetal Alchemist: Yakusoku no Hi e,PSP,2010,Action,Namco Bandai Games,0,0,0.06,0,0.06
11101,Spider-Man: Edge of Time,Wii,2011,Action,Activision,0.06,0.02,0,0.01,0.09
8778,Enthusia Professional Racing,PS2,2005,Racing,Konami Digital Entertainment,0.07,0.06,0,0.02,0.15
12787,Ken to Mahou to Gakuen Mono. 3D,3DS,2011,Role-Playing,Acquire,0,0,0.06,0,0.06
2429,Forza Horizon 2,X360,2014,Racing,Microsoft Game Studios,0.35,0.43,0,0.07,0.85
9650,Power Pro Kun Pocket 13,DS,2010,Sports,Konami Digital Entertainment,0,0,0.13,0,0.13
6952,DC Universe Online,PC,2011,Role-Playing,Sony Online Entertainment,0.16,0.06,0,0.02,0.24
10356,Jupiter Strike,PS,1994,Shooter,Acclaim Entertainment,0.06,0.04,0,0.01,0.11
3110,Cartoon Network Block Party / Cartoon Network Speedway Double Pack,GBA,2005,Misc,THQ,0.47,0.17,0,0.01,0.65
721,Dissidia: Final Fantasy,PSP,2008,Fighting,Square Enix,0.51,0.51,0.91,0.32,2.25
7780,Disgaea DS,DS,2008,Role-Playing,Square Enix,0.11,0.02,0.05,0.01,0.19
10040,DiRT Rally,XOne,2016,Racing,Codemasters,0.03,0.08,0,0.01,0.11
13339,Clever Kids: Creepy Crawlies,DS,2009,Action,Midas Interactive Entertainment,0,0.04,0,0,0.05
2186,NCAA Football 2000,PS,1999,Sports,Electronic Arts,0.53,0.36,0,0.06,0.95
12958,Pachinko Wars II,SNES,1993,Misc,Coconuts Japan,0,0,0.05,0,0.05
10017,Mechanic Master,DS,2008,Puzzle,Midway Games,0.1,0,0,0.01,0.11
5054,Etrian Odyssey IV: Legends of the Titans,3DS,2012,Role-Playing,Atlus,0.12,0.05,0.2,0.01,0.38
1547,WWE '13,X360,2012,Action,THQ,0.72,0.45,0,0.11,1.28
7244,G.I. Joe: The Rise of Cobra,Wii,2009,Action,Electronic Arts,0.17,0.03,0,0.02,0.22
10255,Outlaw Golf: Nine Holes of Christmas,XB,2002,Sports,Simon & Schuster Interactive,0.08,0.02,0,0,0.11
10951,NHL 2K8,PS3,2007,Sports,Take-Two Interactive,0.08,0.01,0,0.01,0.09
4753,NBA 2K11,PS2,2010,Action,Take-Two Interactive,0.34,0.01,0,0.06,0.41
15278,World Championship Poker featuring Howard Lederer: All In,Wii,2006,Misc,505 Games,0.02,0,0,0,0.02
75,Mario Party DS,DS,2007,Misc,Nintendo,4.46,1.88,1.98,0.7,9.02
6475,Virtua Racing,GEN,1994,Racing,Sega,0,0,0.26,0,0.26
3449,Q*bert,2600,1982,Puzzle,Parker Bros.,0.55,0.03,0,0.01,0.58
16281,Monster Bomber,DS,2006,Puzzle,505 Games,0.01,0,0,0,0.01
4580,Medal of Honor: Rising Sun,GC,2003,Shooter,Electronic Arts,0.33,0.09,0,0.01,0.42
13254,Dynasty Warriors Vol. 2,PSP,2006,Action,Tecmo Koei,0.04,0,0,0,0.05
5639,Rally Cross,PS,1997,Racing,Sony Computer Entertainment,0.18,0.12,0,0.02,0.32
9871,Vacation Isle: Beach Party,Wii,2010,Misc,Warner Bros. Interactive Entertainment,0.09,0.02,0,0.01,0.12
956,The Sims: Hot Date,PC,2001,Simulation,Electronic Arts,1.81,0,0,0,1.82
16142,Norn + Nonette: Last Era,PSV,2015,Action,Idea Factory,0,0,0.01,0,0.01
6850,Luminous Arc,DS,2007,Role-Playing,Rising Star Games,0.16,0,0.06,0.01,0.24
1776,Ratchet & Clank: All 4 One,PS3,2011,Platform,Sony Computer Entertainment,0.75,0.22,0.05,0.12,1.15
12886,Defendin' De Penguin,Wii,2008,Strategy,Zushi Games,0.05,0,0,0,0.05
1350,Sonic's Ultimate Genesis Collection,X360,2009,Misc,Sega,0.85,0.46,0,0.13,1.43
3813,Batman: Arkham Origins Blackgate,PSV,2013,Action,Warner Bros. Interactive Entertainment,0.2,0.2,0,0.13,0.53
4867,Harvest Moon: Save the Homeland,PS2,N/A,Simulation,Unknown,0.19,0.15,0,0.05,0.4
10589,Alvin and the Chipmunks: Chipwrecked,X360,2011,Misc,505 Games,0.08,0.01,0,0.01,0.1
9638,The Stronghold Collection,PC,2009,Strategy,Take-Two Interactive,0.03,0.08,0,0.02,0.13
925,The Legend of Zelda: Oracle of Seasons,GB,2001,Adventure,Nintendo,0.87,0.52,0.41,0.06,1.86
12771,Diva Girls: Divas on Ice,DS,2009,Sports,505 Games,0.05,0,0,0,0.06
4891,Brunswick Pro Bowling,Wii,2007,Sports,505 Games,0.36,0.01,0,0.03,0.39
124,Red Dead Redemption,PS3,2010,Action,Take-Two Interactive,2.79,2.61,0.17,1.03,6.6
11694,Stella Deus: The Gate of Eternity,PS2,2004,Strategy,505 Games,0.04,0.03,0,0.01,0.08
1270,Medal of Honor: Frontline,XB,2002,Shooter,Electronic Arts,1,0.43,0,0.06,1.49
4283,Command & Conquer: Red Alert 3,X360,2008,Strategy,Electronic Arts,0.18,0.23,0,0.05,0.46
6711,Marvel: Ultimate Alliance 2,PSP,2009,Role-Playing,Activision,0.17,0.04,0,0.04,0.25
1040,Madden NFL 2005,XB,2004,Sports,Electronic Arts,1.61,0.03,0,0.08,1.72
3238,Nobunaga no Yabou: Haouden,SNES,1993,Strategy,Tecmo Koei,0.3,0,0.32,0,0.62
12411,Paws & Claws: Pampered Pets 2,DS,2011,Simulation,THQ,0.06,0,0,0,0.06
1478,Metroid Prime 2: Echoes,GC,2004,Shooter,Nintendo,0.87,0.35,0.07,0.04,1.33
1389,Colin McRae Rally 3,PS2,2002,Racing,Codemasters,0.03,1.05,0.02,0.3,1.4
4463,Yu-Gi-Oh! 5D's Tag Force 4,PSP,2009,Strategy,Konami Digital Entertainment,0.19,0.07,0.12,0.06,0.44
2411,Monster Strike 3DS,3DS,2015,Action,"mixi, Inc",0,0,0.86,0,0.86
1885,The Godfather,PS2,2006,Action,Electronic Arts,0.89,0.03,0.01,0.15,1.09
6847,PDC World Championship Darts 2008,Wii,2008,Sports,Oxygen Interactive,0.02,0.21,0,0.01,0.24
16375,"Crouching Tiger, Hidden Dragon",XB,2003,Action,Ubisoft,0.01,0,0,0,0.01
12189,The King of Fighters 02/03,PS2,2005,Fighting,SNK,0.03,0.03,0,0.01,0.07
10584,Guitar Hero: Van Halen,PS2,2009,Misc,Activision,0.05,0.04,0,0.01,0.1
6186,Hot Wheels: Track Attack,DS,2010,Racing,THQ,0.18,0.08,0,0.02,0.28
5520,Goosebumps HorrorLand,DS,2008,Adventure,Scholastic Inc.,0.31,0,0,0.02,0.33
13746,Deadly Arts,N64,1998,Fighting,Konami Digital Entertainment,0.03,0.01,0,0,0.04
4229,Iridion 3D,GBA,2001,Shooter,THQ,0.33,0.12,0,0.01,0.46
885,Tom Clancy's Ghost Recon,PS2,2002,Shooter,Ubisoft,1.42,0.4,0,0.12,1.94
9194,Dino Crisis 3,XB,2003,Action,Capcom,0.08,0.03,0.03,0,0.14
6302,Gunship,PS,1996,Simulation,Microprose,0.15,0.1,0,0.02,0.27
14334,Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen,PS2,2008,Misc,Hackberry,0,0,0.03,0,0.03
4009,PoPoLoCrois Monogatari,PS,1996,Role-Playing,Sony Computer Entertainment,0,0,0.46,0.03,0.5
2502,Dragon Ball: Raging Blast 2,PS3,2010,Fighting,Namco Bandai Games,0.42,0.2,0.11,0.09,0.83
16493,SBK Superbike World Championship,PSP,2008,Racing,Black Bean Games,0.01,0,0,0,0.01
12500,Flipnic: Ultimate Pinball,PS2,2003,Misc,Ubisoft,0.03,0.02,0,0.01,0.06
1647,SimCity 2000,PS,1996,Simulation,Maxis,0.68,0.46,0,0.08,1.22
6858,NHRA Championship Drag Racing,PS2,2005,Racing,ValuSoft,0.12,0.09,0,0.03,0.24
4435,Battlefield 2: Modern Combat,PS2,2005,Shooter,Electronic Arts,0.37,0.01,0,0.06,0.44
6977,Zumba Fitness: World Party,XOne,2013,Misc,Majesco Entertainment,0.17,0.05,0,0.02,0.23
854,Tennis,GB,1989,Sports,Nintendo,0.75,0.3,0.9,0.04,1.99
14909,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,PSV,2012,Adventure,ChunSoft,0,0,0.03,0,0.03
12503,Cabela's Big Game Hunter (2008),X360,2007,Sports,Activision Value,0.06,0,0,0,0.06
2778,Madden NFL 11,Wii,N/A,Sports,Unknown,0.7,0,0,0.05,0.74
16380,Fullmetal Alchemist: Trading Card Game,DS,2007,Misc,Destineer,0.01,0,0,0,0.01
10777,MotoGP 2,XB,2003,Racing,THQ,0.07,0.02,0,0,0.1
1827,SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,2005,Shooter,Sony Computer Entertainment,1.03,0,0.01,0.08,1.12
11348,America's Next Top Model,Wii,2010,Action,Crave Entertainment,0.08,0,0,0.01,0.08
8279,The King of Fighters '97,SAT,1998,Fighting,SNK,0,0,0.17,0,0.17
16152,Minna no Conveni,DS,2010,Simulation,Taito,0,0,0.01,0,0.01
8826,Super Monkey Ball Adventure,GC,2006,Platform,Sega,0.12,0.03,0,0,0.15
16254,Jinsei Game Q DS: Shouwa no Dekigoto,DS,2007,Misc,Takara Tomy,0,0,0.01,0,0.01
14752,Warship Gunner 2,PS2,2006,Simulation,Tecmo Koei,0.01,0.01,0,0,0.03
3338,Monster Trucks,GBA,2004,Racing,Majesco Entertainment,0.43,0.16,0,0.01,0.6
8936,NHL 2K10,X360,2009,Sports,Take-Two Interactive,0.11,0.02,0,0.01,0.15
15569,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,PS3,2016,Misc,Namco Bandai Games,0,0,0.02,0,0.02
10180,Worms Forts: Under Siege,PS2,2004,Strategy,Acclaim Entertainment,0.05,0.04,0,0.01,0.11
231,Guitar Hero III: Legends of Rock,Wii,2007,Misc,Activision,3.06,1.12,0,0.44,4.62
123,Big Brain Academy,DS,2005,Misc,Nintendo,1.67,2.78,1.6,0.62,6.67
9700,Zen-Nippon Pro Wrestling: Ouja no Kon,PS,1999,Fighting,Human Entertainment,0,0,0.12,0.01,0.12
1617,Driv3r,PS2,2004,Racing,Atari,0.6,0.47,0,0.16,1.23
12552,Zoo Tycoon 2,PC,2004,Strategy,Microsoft Game Studios,0,0.05,0,0.01,0.06
14793,DrumMania 7th Mix,PS2,2001,Simulation,Konami Digital Entertainment,0,0,0.03,0,0.03
9324,Little League World Series Baseball 2009,DS,2009,Sports,Activision,0.13,0,0,0.01,0.14
1254,Resistance 3,PS3,2011,Shooter,Sony Computer Entertainment,0.64,0.58,0.05,0.23,1.5
6023,Fast Food,2600,1981,Action,Unknown,0.27,0.02,0,0,0.29
10263,Nicktoons: Unite!,DS,2006,Adventure,THQ,0.1,0,0,0.01,0.11
15786,Namco Museum 50th Anniversary (JP sales),PS2,2005,Misc,Namco Bandai Games,0,0,0.02,0,0.02
1420,Sonic Colors,DS,2010,Platform,Sega,0.74,0.5,0.01,0.13,1.37
2688,Sonic Unleashed,PS2,2008,Platform,Sega,0.37,0.04,0,0.36,0.76
10677,Micro Machines V3,PS,1997,Racing,Codemasters,0.06,0.04,0,0.01,0.1
4427,Metro: Last Light,PS3,2013,Action,Deep Silver,0.14,0.2,0.03,0.08,0.44
3730,Valkyria Chronicles II,PSP,2010,Role-Playing,Sega,0.12,0.16,0.18,0.09,0.54
2297,Rhythm Heaven,Wii,N/A,Misc,Unknown,0.13,0,0.77,0.01,0.9
8640,Konami Krazy Racers,GBA,2001,Racing,Konami Digital Entertainment,0.09,0.03,0.04,0,0.16
11072,Bleach: Heat the Soul 6,PSP,2009,Fighting,Sony Computer Entertainment,0,0,0.09,0,0.09
254,Resistance: Fall of Man,PS3,2006,Shooter,Sony Computer Entertainment,1.73,1.73,0.14,0.75,4.35
4832,18 Wheeler: American Pro Trucker,PS2,2001,Racing,Acclaim Entertainment,0.2,0.15,0,0.05,0.4
3567,Arena Football,PS2,2006,Sports,Electronic Arts,0.28,0.22,0,0.07,0.56
7089,Soldier of Fortune II: Double Helix,XB,2003,Shooter,Activision,0.17,0.05,0,0.01,0.23
4097,Silent Hill: Shattered Memories,Wii,2009,Action,Konami Digital Entertainment,0.23,0.19,0.01,0.05,0.48
8790,Marvel Super Hero Squad: The Infinity Gauntlet,X360,2010,Action,THQ,0.12,0.02,0,0.01,0.15
14833,Senran Kagura: Bon Appétit!,PSV,2014,Misc,Marvelous Entertainment,0,0,0.03,0,0.03
4246,Wolfenstein: The New Order,PC,2014,Shooter,Bethesda Softworks,0.12,0.29,0,0.05,0.46
6078,Namco Museum Vol.2,PS,1996,Misc,Sony Computer Entertainment,0.03,0.02,0.21,0.02,0.29
7151,Assault,2600,1982,Action,Bomb,0.21,0.01,0,0,0.22
6280,Need for Speed: Most Wanted,DS,2005,Racing,Electronic Arts,0.24,0.01,0,0.02,0.27
12906,Arcana Heart 3,X360,2011,Fighting,PQube,0,0.03,0.02,0,0.05
15214,Koisuru Otome to Shugo no Tate: The Shield of AIGIS,PS2,2008,Adventure,Alchemist,0,0,0.02,0,0.02
6961,Wizards of Waverly Place: Spellbound,DS,2010,Misc,Disney Interactive Studios,0.16,0.06,0,0.02,0.23
15940,Oyaku de Asoberu DS Ehon: Ukkari Penelope,DS,2008,Simulation,Tecmo Koei,0,0,0.02,0,0.02
3410,Smurf: Rescue In Gargamel's Castle,2600,1981,Action,Coleco,0.55,0.03,0,0.01,0.59
8526,Heroes over Europe,PS3,2009,Simulation,Ubisoft,0.12,0.02,0,0.02,0.16
13842,Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,DS,2005,Misc,Namco Bandai Games,0,0,0.04,0,0.04
15681,50 Classic Games,3DS,2012,Misc,Avanquest Software,0,0.02,0,0,0.02
8423,Nobunaga no Yabou: Tenshoki,SNES,1996,Strategy,Tecmo Koei,0,0,0.17,0,0.17
7832,Binary Domain,X360,2012,Action,Sega,0.09,0.07,0.02,0.02,0.19
2140,Grand Theft Auto: Vice City Stories,PS2,2007,Action,Take-Two Interactive,0.78,0.03,0.03,0.13,0.97
1307,Super Monkey Ball,GC,2001,Puzzle,Atari,0.95,0.37,0.1,0.04,1.46
6771,Disney's Planes,DS,2013,Simulation,Disney Interactive Studios,0.13,0.1,0,0.02,0.25
2068,UFC Undisputed 3,X360,2012,Action,THQ,0.72,0.21,0,0.07,1
16570,Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party,3DS,2014,Action,Namco Bandai Games,0,0,0.01,0,0.01
947,World of Warcraft: Mists of Pandaria,PC,2012,Role-Playing,Activision,0.84,0.76,0,0.23,1.83
10327,Railroad Tycoon II,PS,1999,Strategy,PopTop Software,0.06,0.04,0,0.01,0.11
6083,Tomba! 2: The Evil Swine Return,PS,1999,Platform,Sony Computer Entertainment,0.16,0.11,0,0.02,0.29
11957,Football Manager 2010,PC,2009,Sports,Sega,0,0.06,0,0.01,0.07
5533,MLB 08: The Show,PSP,2008,Sports,Sony Computer Entertainment,0.3,0,0,0.02,0.33
15391,Uta no * Prince-Sama,PSP,2010,Adventure,Broccoli,0,0,0.02,0,0.02
5951,Mah Jong Quest: Expeditions,DS,2007,Puzzle,Avanquest,0.02,0.26,0,0.01,0.3
11625,Deep Fear,SAT,1998,Adventure,Sega,0,0,0.08,0,0.08
14967,Disney's Magical Quest 3 Starring Mickey and Donald,GBA,2003,Action,Capcom,0.02,0.01,0,0,0.02
11678,Need for Speed: Most Wanted,PC,2012,Racing,Electronic Arts,0,0.06,0,0.02,0.08
4064,Sniper: Art of Victory,PC,2008,Shooter,City Interactive,0,0.45,0,0.03,0.49
12828,Airline Tycoon 2,PC,2011,Simulation,Kalypso Media,0,0.04,0,0.01,0.05
8251,Dungeon Siege III,PC,2011,Role-Playing,Square Enix,0.08,0.08,0,0.02,0.17
298,Minecraft,PS4,2014,Misc,Sony Computer Entertainment Europe,1.38,1.87,0.12,0.65,4.02
