Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6864,The Godfather (US & Others sales),X360,2006,0.2,0.02,0,0.02,0.24
6878,Harry Potter and the Deathly Hallows - Part 2,DS,2011,0.12,0.1,0,0.02,0.24
6934,G.I. Joe: The Rise of Cobra,X360,2009,0.17,0.05,0,0.02,0.24
6973,Buffy the Vampire Slayer,XB,2002,0.18,0.05,0,0.01,0.23
6976,Harry Potter and the Goblet of Fire,XB,2005,0.18,0.05,0,0.01,0.23
7244,G.I. Joe: The Rise of Cobra,Wii,2009,0.17,0.03,0,0.02,0.22
7258,From Russia With Love,GC,2005,0.17,0.04,0,0.01,0.22
7344,WCW Backstage Assault,PS,1999,0.12,0.08,0,0.01,0.21
7378,G.I. Joe: The Rise of Cobra,PS3,2009,0.11,0.07,0,0.03,0.21
7424,Bionicle,GC,2003,0.16,0.04,0,0.01,0.21
7437,Batman Begins,XB,2005,0.16,0.04,0,0.01,0.21
7648,From Russia With Love,XB,2005,0.15,0.04,0,0.01,0.2
7650,Dead Space 3,PC,N/A,0.02,0.15,0,0.02,0.2
7682,Harry Potter and the Goblet of Fire,PSP,2005,0.17,0.01,0,0.02,0.2
7793,Dante's Inferno,PSP,2010,0.12,0.03,0.01,0.03,0.19
7804,Need for Speed: The Run,3DS,2011,0.09,0.09,0,0.02,0.19
7857,Rango: The Video Game,PS3,2011,0.07,0.09,0,0.04,0.19
7880,Shadows of the Damned,X360,2011,0.1,0.06,0.01,0.02,0.19
7914,Harry Potter and the Prisoner of Azkaban,XB,2004,0.14,0.04,0,0.01,0.19
8329,Batman Begins,GBA,2005,0.12,0.05,0,0,0.17
8342,Spawn: Armageddon,XB,2003,0.13,0.04,0,0.01,0.17
8366,Catwoman,PS2,2004,0.08,0.06,0,0.02,0.17
8485,Create,PS3,2010,0.11,0.03,0,0.02,0.16
8714,Wing Commander III: Heart of the Tiger,PS,1996,0.09,0.06,0,0.01,0.16
8937,Batman Begins,GC,2005,0.11,0.03,0,0,0.15
9028,G.I. Joe: The Rise of Cobra,PS2,2009,0.11,0,0,0.03,0.14
9036,G.I. Joe: The Rise of Cobra,PSP,2009,0.11,0.02,0,0.02,0.14
9202,Create,X360,2010,0.1,0.03,0,0.01,0.14
9205,Rango: The Video Game,Wii,2011,0.08,0.04,0,0.01,0.14
9272,G.I. Joe: The Rise of Cobra,DS,2009,0.11,0.01,0,0.01,0.14
9486,Rango: The Video Game,X360,2011,0.06,0.06,0,0.01,0.13
9663,Ninja Reflex,Wii,2008,0.11,0.01,0,0.01,0.12
9692,Galidor: Defenders of the Outer Dimension,GBA,2002,0.09,0.03,0,0,0.12
9955,Rango: The Video Game,DS,2011,0.07,0.03,0,0.01,0.12
10075,MySims SkyHeroes,PS3,2010,0.08,0.02,0,0.01,0.11
10208,EA Replay,PSP,2006,0.09,0,0,0.01,0.11
10294,The Godfather: Mob Wars,PSP,2006,0.09,0.01,0,0.01,0.11
10298,The Lord of the Rings: Conquest,DS,2009,0.09,0.01,0,0.01,0.11
10645,Harry Potter and the Deathly Hallows - Part 1,PC,2010,0.08,0.02,0,0.01,0.1
10653,Harry Potter and the Deathly Hallows - Part 2,PC,2011,0.05,0.04,0,0.01,0.1
10761,Ninja Reflex,DS,2008,0.09,0,0,0.01,0.1
10769,MySims SkyHeroes,X360,2010,0.09,0,0,0.01,0.1
10950,Def Jam Fight For NY: The Takeover,PSP,2006,0.08,0,0,0.01,0.09
10976,Island Xtreme Stunts,PS2,2002,0.04,0.03,0,0.01,0.09
11311,From Russia With Love,PSP,2006,0.07,0.01,0,0.01,0.08
11491,Harry Potter and the Sorcerer's Stone,GC,2003,0.06,0.02,0,0,0.08
11618,Auto Destruct,PS,1998,0.04,0.03,0,0.01,0.08
11729,Superman Returns,DS,2006,0.07,0,0,0.01,0.08
11976,Harry Potter and the Sorcerer's Stone,XB,2003,0.05,0.02,0,0,0.07
12037,Catwoman,GC,2004,0.05,0.01,0,0,0.07
12138,Spawn: Armageddon,GC,2003,0.05,0.01,0,0,0.07
12276,Bionicle,XB,2003,0.05,0.01,0,0,0.06
12549,Create,PC,2010,0.04,0.01,0,0.01,0.06
12657,The Saboteur,PC,2009,0,0.05,0,0.01,0.06
12686,Harry Potter and the Sorcerer's Stone,PC,2001,0.01,0.04,0,0.01,0.06
12689,Catwoman,XB,2004,0.04,0.01,0,0,0.06
12732,Dungeon Keeper 2,PC,1999,0,0.05,0,0.01,0.06
12832,NHL Legacy,X360,2015,0.05,0,0,0.01,0.05
13699,Catwoman,GBA,2004,0.03,0.01,0,0,0.04
13876,Harry Potter and the Order of the Phoenix,PC,2007,0,0.03,0,0.01,0.04
13907,Harry Potter and the Prisoner of Azkaban,PC,2004,0,0.03,0,0.01,0.04
13987,NHL Legacy,PS3,2015,0.03,0,0,0.01,0.04
14416,Harry Potter and the Half-Blood Prince,PC,2009,0,0.03,0,0.01,0.03
14857,The Lord of the Rings: Conquest,PC,2009,0,0.02,0,0,0.03
16146,Harry Potter and the Chamber of Secrets,PC,2002,0,0.01,0,0,0.01
16416,The Godfather (JP sales),X360,2006,0,0,0.01,0,0.01
