Rank,Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
975,SpongeBob SquarePants: SuperSponge,PS,Action,THQ,1.12,0.58,0,0.08,1.78
987,Dead or Alive 3,XB,Fighting,Microsoft Game Studios,1.19,0.29,0.24,0.06,1.77
992,Golden Sun,GBA,Role-Playing,Nintendo,0.93,0.38,0.4,0.06,1.76
1004,Star Wars: Starfighter,PS2,Simulation,Activision,0.61,0.87,0.02,0.26,1.76
1008,Pro Evolution Soccer,PS2,Sports,Konami Digital Entertainment,0.06,0.9,0.53,0.27,1.75
1027,SSX Tricky,PS2,Sports,Electronic Arts,0.85,0.66,0,0.22,1.73
1030,Harry Potter and the Sorcerer's Stone,GB,Action,Electronic Arts,0.94,0.62,0.1,0.07,1.73
1049,Tetris Worlds,GBA,Puzzle,THQ,1.25,0.39,0,0.06,1.71
1068,Harry Potter and the Sorcerer's Stone,GBA,Action,Electronic Arts,0.87,0.66,0.08,0.08,1.69
1092,Tony Hawk's Pro Skater 3,PS,Sports,Activision,1.09,0.49,0.02,0.07,1.67
1093,"Monsters, Inc.",GBA,Adventure,THQ,0.59,0.95,0.03,0.1,1.67
1096,Spy Hunter,PS2,Racing,Midway Games,1.13,0.32,0,0.22,1.67
1127,Pikmin,GC,Strategy,Nintendo,0.78,0.25,0.56,0.04,1.63
1183,NCAA Football 2002,PS2,Sports,Electronic Arts,0.77,0.6,0,0.2,1.57
1193,Dragon Quest Monsters 2,GB,Role-Playing,Enix Corporation,0,0,1.56,0,1.56
1203,Spider-Man 2: Enter: Electro,PS,Action,Activision,0.57,0.87,0.02,0.09,1.55
1249,Simpsons Wrestling,PS,Fighting,Electronic Arts,0.23,1.16,0,0.11,1.51
1307,Super Monkey Ball,GC,Puzzle,Atari,0.95,0.37,0.1,0.04,1.46
1379,Twisted Metal: Black,PS2,Racing,Sony Computer Entertainment,1.19,0.17,0,0.05,1.41
1390,Madden NFL 2002,PS,Sports,Electronic Arts,0.78,0.53,0,0.09,1.39
1412,Dave Mirra Freestyle BMX 2,PS2,Sports,Acclaim Entertainment,0.67,0.53,0,0.18,1.38
1551,Silent Hill 2,PS2,Action,Konami Digital Entertainment,0.62,0.49,0,0.16,1.28
1600,Baldur's Gate: Dark Alliance,PS2,Role-Playing,Virgin Interactive,0.61,0.48,0,0.16,1.24
1613,Frogger: The Great Quest,PS2,Platform,Konami Digital Entertainment,0.6,0.47,0,0.16,1.23
1648,Max Payne,XB,Shooter,Take-Two Interactive,0.98,0.19,0,0.05,1.22
1654,Fuzion Frenzy,XB,Misc,Microsoft Game Studios,0.93,0.24,0,0.04,1.21
1660,Dragon Quest IV: Michibikareshi Monotachi,PS,Role-Playing,Enix Corporation,0,0,1.2,0.01,1.21
1682,NHL 2002,PS2,Sports,Electronic Arts,0.59,0.46,0,0.15,1.2
1713,Tony Hawk's Pro Skater 2,GBA,Sports,Activision,0.85,0.31,0,0.02,1.18
1751,NASCAR Thunder 2002,PS2,Racing,Electronic Arts,0.57,0.44,0,0.15,1.16
1765,Gauntlet: Dark Legacy,PS2,Action,Midway Games,0.56,0.44,0,0.15,1.15
1801,Mobile Suit Gundam: Federation vs. Zeon,PS2,Simulation,Atari,0.12,0.1,0.88,0.03,1.14
1820,Supercar Street Challenge,PS2,Racing,Activision,0.55,0.43,0,0.14,1.12
1865,NBA Live 2001,PS2,Sports,Electronic Arts,0.52,0.4,0.04,0.13,1.1
1959,Diablo II: Lord of Destruction,PC,Role-Playing,Vivendi Games,1.03,0.02,0,0,1.06
1980,The Simpsons: Road Rage,XB,Racing,Electronic Arts,0.78,0.26,0,0.01,1.05
2002,F-Zero: Maximum Velocity,GBA,Racing,Nintendo,0.39,0.16,0.37,0.12,1.04
2247,Top Gun: Combat Zones,PS2,Simulation,Titus,0.45,0.35,0,0.12,0.92
2332,Castlevania: Circle of the Moon,GBA,Platform,Konami Digital Entertainment,0.6,0.22,0.05,0.02,0.89
2338,Pokemon Card GB2: Here Comes Team GR!,GB,Strategy,Nintendo,0,0,0.89,0,0.89
2343,NFL 2K2,PS2,Sports,Sega,0.44,0.34,0,0.11,0.89
2377,Spec Ops: Ranger Elite,PS,Shooter,TalonSoft,0.49,0.33,0,0.06,0.87
2420,Ford Racing,PS,Racing,Empire Interactive,0.48,0.33,0,0.06,0.86
2470,Rocket Power: Team Rocket Rescue,PS,Sports,THQ,0.47,0.32,0,0.05,0.84
2509,Tony Hawk's Pro Skater 3,GC,Sports,Activision,0.64,0.17,0,0.02,0.82
2517,Amped: Freestyle Snowboarding,XB,Sports,Microsoft Game Studios,0.69,0.11,0,0.02,0.82
2608,Motocross Mania,PS,Racing,Take-Two Interactive,0.44,0.3,0,0.05,0.79
2675,Conker's Bad Fur Day,N64,Platform,THQ,0.53,0.22,0,0.02,0.77
2682,Maximo: Ghosts to Glory,PS2,Platform,Capcom,0.38,0.29,0,0.1,0.77
2707,Tony Hawk's Pro Skater 2,N64,Sports,Activision,0.59,0.16,0,0.01,0.76
2724,Legends of Wrestling,PS2,Fighting,Acclaim Entertainment,0.37,0.29,0,0.1,0.76
2746,Zone of the Enders,PS2,Shooter,Konami Digital Entertainment,0.3,0.24,0.13,0.08,0.75
2756,Capcom vs. SNK 2: Mark of the Millennium 2001,PS2,Fighting,Capcom,0.22,0.17,0.3,0.06,0.75
2766,Jampack Summer 2001,PS2,Misc,Sony Computer Entertainment,0.36,0.28,0,0.1,0.74
2768,Burnout,PS2,Racing,Acclaim Entertainment,0.36,0.28,0,0.1,0.74
2774,Yu-Gi-Oh! Dungeon Dice Monsters,GBA,Misc,Konami Digital Entertainment,0.42,0.16,0.15,0.01,0.74
2783,Tiger Woods PGA Tour 2001,PS2,Sports,Electronic Arts,0.36,0.28,0,0.09,0.74
2807,Oddworld: Munch's Oddysee,XB,Platform,Atari,0.54,0.16,0,0.03,0.73
2820,Shaun Palmer's Pro Snowboarder,PS2,Sports,Codemasters,0.36,0.28,0,0.09,0.73
2842,X-Men: Mutant Academy 2,PS,Fighting,Activision,0.4,0.27,0,0.05,0.72
2844,Jampack Winter 2001,PS2,Misc,Sony Computer Entertainment,0.35,0.28,0,0.09,0.72
2911,Star Wars: Obi-Wan,XB,Action,Activision,0.52,0.16,0,0.02,0.7
2916,F-14 Tomcat,GBA,Action,Majesco Entertainment,0.5,0.19,0,0.01,0.7
2917,SplashDown,PS2,Racing,Atari,0.34,0.27,0,0.09,0.7
2925,Advance Wars,GBA,Strategy,Nintendo,0.5,0.19,0,0.01,0.7
3061,Darkstone,PS,Role-Playing,Electronic Arts,0.37,0.25,0,0.04,0.66
3192,Tony Hawk's Pro Skater 2x,XB,Sports,Activision,0.41,0.19,0,0.03,0.63
3226,FIFA Soccer 2002,PS2,Sports,Electronic Arts,0.31,0.24,0,0.08,0.63
3283,Super Robot Taisen α Gaiden,PS,Strategy,Banpresto,0,0,0.58,0.04,0.62
3324,Madden NFL 2002,GC,Sports,Electronic Arts,0.47,0.12,0,0.02,0.61
3327,Spider-Man: Mysterio's Menace,GBA,Action,Activision,0.43,0.16,0,0.01,0.61
3340,Wave Race: Blue Storm,GC,Racing,Nintendo,0.4,0.1,0.09,0.02,0.6
3356,Rayman Arena,PS2,Racing,Ubisoft,0.29,0.23,0,0.08,0.6
3360,Half-Life,PS2,Shooter,Vivendi Games,0.29,0.23,0,0.08,0.6
3365,NASCAR Heat 2002,PS2,Racing,Infogrames,0.29,0.23,0,0.08,0.6
3394,Jampack Fall 2001,PS,Misc,Sony Computer Entertainment,0.33,0.22,0,0.04,0.59
3539,Blood Wake,XB,Shooter,Microsoft Game Studios,0.43,0.12,0,0.02,0.57
3569,NHL Hitz 20-02,PS2,Sports,Midway Games,0.28,0.22,0,0.07,0.56
3573,"Monsters, Inc. Scream Team",PS,Platform,Sony Computer Entertainment,0.31,0.21,0,0.04,0.56
3579,Knockout Kings 2001,PS2,Fighting,Electronic Arts,0.28,0.21,0,0.07,0.56
3585,All-Star Baseball 2002,PS2,Sports,Acclaim Entertainment,0.27,0.21,0,0.07,0.56
3601,Hamtaro: Ham-Hams Unite!,GB,Role-Playing,Nintendo,0,0,0.56,0,0.56
3620,Soldier of Fortune: Gold Edition,PS2,Shooter,Codemasters,0.27,0.21,0,0.07,0.56
3624,MX 2002 Featuring Ricky Carmichael,PS2,Racing,THQ,0.27,0.21,0,0.07,0.56
3634,Soul Reaver 2,PS2,Action,Eidos Interactive,0.27,0.21,0,0.07,0.55
3646,Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,PS,Shooter,D3Publisher,0.31,0.21,0,0.04,0.55
3651,Extermination,PS2,Action,Sony Computer Entertainment,0.21,0.16,0.12,0.05,0.55
3652,Batman: Vengeance,PS2,Adventure,Ubisoft,0.27,0.21,0,0.07,0.55
3673,SpongeBob SquarePants: SuperSponge,GBA,Action,THQ,0.39,0.15,0,0.01,0.55
3738,SSX Tricky,GC,Sports,Electronic Arts,0.42,0.11,0,0.01,0.54
3747,Mat Hoffman's Pro BMX,PS,Sports,Activision,0.3,0.2,0,0.04,0.54
3760,Time Crisis II,PS2,Shooter,Namco Bandai Games,0.26,0.2,0,0.07,0.53
3809,Oni,PS2,Action,Take-Two Interactive,0.26,0.2,0,0.07,0.53
3835,Final Fantasy Chronicles,PS,Role-Playing,Square,0.29,0.2,0,0.03,0.52
3837,Syphon Filter 3,PS,Shooter,Sony Computer Entertainment,0.29,0.2,0,0.03,0.52
3876,NBA Live 2002,PS,Sports,Electronic Arts,0.29,0.19,0,0.03,0.52
3883,Pac-Man Fever,PS2,Misc,Sony Computer Entertainment,0.25,0.2,0,0.07,0.51
3964,Blue's Clues: Blue's Big Musical,PS,Misc,THQ,0.28,0.19,0,0.03,0.5
3965,The Mummy Returns,PS2,Action,Universal Interactive,0.25,0.19,0,0.06,0.5
3981,Tactics Ogre: The Knight of Lodis,GBA,Role-Playing,Nintendo,0.13,0.05,0.31,0.01,0.5
4007,Rayman Advance,GBA,Platform,Ubisoft,0.36,0.13,0,0.01,0.5
4061,One Piece: Grand Battle!,PS,Fighting,Atari,0,0,0.46,0.03,0.49
4065,Crazy Taxi,GC,Racing,Acclaim Entertainment,0.36,0.09,0.02,0.01,0.49
4073,Momotarou Dentetsu X: Kyuushuu-hen mo Arubai,PS2,Misc,Hudson Soft,0,0,0.49,0,0.49
4133,Midnight Club: Street Racing,GBA,Racing,Rebellion,0.34,0.13,0,0.01,0.48
4168,ICO,PS2,Action,Sony Computer Entertainment,0.23,0.18,0,0.06,0.47
4229,Iridion 3D,GBA,Shooter,THQ,0.33,0.12,0,0.01,0.46
4243,Kessen II,PS2,Strategy,THQ,0.13,0.1,0.2,0.03,0.46
4258,Scooby-Doo,GBA,Platform,THQ,0.33,0.12,0,0.01,0.46
4272,Rugrats: Castle Capers,GBA,Action,THQ,0.33,0.12,0,0.01,0.46
4362,World Soccer Winning Eleven 5 Final Evolution,PS2,Sports,Konami Digital Entertainment,0,0,0.45,0,0.45
4373,Tekken Advance,GBA,Fighting,Infogrames,0.32,0.12,0,0.01,0.45
4460,Army Men World War: Final Front,PS,Action,3DO,0.24,0.17,0,0.03,0.44
4499,Madden NFL 2002,N64,Sports,Electronic Arts,0.41,0.02,0,0,0.43
4502,Spec Ops: Covert Assault,PS,Shooter,Take-Two Interactive,0.24,0.16,0,0.03,0.43
4503,SSX Tricky,XB,Sports,Electronic Arts,0.32,0.09,0,0.02,0.43
4516,MLB 2002,PS,Sports,Sony Computer Entertainment,0.24,0.16,0,0.03,0.43
4544,Mobile Suit Gundam: Zeonic Front,PS2,Simulation,Namco Bandai Games,0.09,0.07,0.25,0.02,0.43
4576,Mega Man Battle Network,GBA,Role-Playing,Capcom,0.14,0.05,0.22,0.01,0.42
4601,NASCAR Thunder 2002,PS,Racing,Electronic Arts,0.23,0.16,0,0.03,0.42
4625,Dr. Mario 64,N64,Puzzle,Nintendo,0.34,0.07,0,0,0.42
4645,Mega Man X6,PS,Action,Capcom,0.14,0.1,0.16,0.03,0.42
4653,Jimmy Neutron: Boy Genius,GBA,Platform,THQ,0.3,0.11,0,0.01,0.42
4674,Star Wars Starfighter: Special Edition,XB,Simulation,LucasArts,0.3,0.1,0,0.02,0.42
4681,Dexter's Laboratory Deesaster Strikes,GBA,Adventure,BAM! Entertainment,0.3,0.11,0,0.01,0.41
4683,Scooby-Doo and the Cyber Chase,GBA,Adventure,Ubisoft,0.3,0.11,0,0.01,0.41
4749,Armored Core 2: Another Age,PS2,Simulation,Metro 3D,0.11,0.08,0.19,0.03,0.41
4758,Yu-Gi-Oh! The Eternal Duelist Soul (JP sales),GBA,Misc,Konami Digital Entertainment,0,0,0.4,0.01,0.41
4770,Disney's Tarzan Untamed,PS2,Platform,Ubisoft,0.2,0.16,0,0.05,0.41
4781,NFL GameDay 2002,PS,Sports,Sony Computer Entertainment,0.23,0.15,0,0.03,0.4
4832,18 Wheeler: American Pro Trucker,PS2,Racing,Acclaim Entertainment,0.2,0.15,0,0.05,0.4
4842,Rocket Power: Dream Scheme,GBA,Action,THQ,0.29,0.11,0,0.01,0.4
4862,NBA Live 2002,XB,Sports,Electronic Arts,0.35,0.03,0,0.02,0.4
4918,Tear Ring Saga Yutona Eiyuu Senki,PS,Role-Playing,Enterbrain,0,0,0.37,0.03,0.39
4956,From TV Animation One Piece: Yume no Lufy Kaizokudan Tanjou!,GB,Role-Playing,Banpresto,0,0,0.39,0,0.39
5002,NFL GameDay 2002,PS2,Sports,Sony Computer Entertainment,0.19,0.15,0,0.05,0.38
5172,ESPN X Games Skateboarding,PS2,Sports,Konami Digital Entertainment,0.18,0.14,0,0.05,0.36
5187,Monster Rancher 3,PS2,Simulation,Tecmo Koei,0.11,0.09,0.14,0.03,0.36
5194,Okage: Shadow King,PS2,Role-Playing,Sony Computer Entertainment,0.14,0.11,0.08,0.04,0.36
5212,World's Scariest Police Chases,PS,Racing,Activision,0.2,0.14,0,0.02,0.36
5214,Shaun Palmer's Pro Snowboarder,GBA,Sports,Activision,0.26,0.1,0,0.01,0.36
5241,Super Robot Taisen A,GBA,Strategy,Banpresto,0,0,0.35,0.01,0.36
5257,Arctic Thunder,PS2,Racing,Midway Games,0.17,0.14,0,0.05,0.36
5264,Shrek,XB,Platform,TDK Mediactive,0.25,0.1,0,0.01,0.36
5294,Bloody Roar 3,PS2,Fighting,Virgin Interactive,0.15,0.11,0.05,0.04,0.35
5327,From TV Animation One Piece: Tobidase Kaizokudan!,PS,Role-Playing,Namco Bandai Games,0,0,0.32,0.02,0.35
5382,Thunderstrike: Operation Phoenix,PS2,Simulation,Eidos Interactive,0.17,0.13,0,0.04,0.34
5435,MXRider,PS2,Racing,Atari,0.16,0.13,0,0.04,0.34
5475,Klonoa 2: Lunatea's Veil,PS2,Platform,Sony Computer Entertainment,0.12,0.1,0.08,0.03,0.33
5480,NASCAR Thunder 2002,XB,Racing,Electronic Arts,0.25,0.07,0,0.01,0.33
5502,Cool Boarders 2001,PS2,Sports,Sony Computer Entertainment,0.16,0.13,0,0.04,0.33
5507,GT Advance Championship Racing,GBA,Racing,THQ,0.24,0.09,0,0.01,0.33
5537,Sakura Wars 3: Paris wa Moeteiru ka,DC,Adventure,Sega,0,0,0.33,0,0.33
5599,Kinetica,PS2,Racing,Sony Computer Entertainment,0.16,0.12,0,0.04,0.32
5636,Fortress,GBA,Action,Majesco Entertainment,0.23,0.08,0,0.01,0.32
5646,Seaman: Kindan no Pet - Gaze Hakushi no Jikken Shima,PS2,Simulation,ASCII Entertainment,0,0,0.32,0,0.32
5676,Madden NFL 2002,GBA,Sports,Electronic Arts,0.23,0.08,0,0.01,0.32
5681,4x4 Evolution,PS2,Racing,Gathering of Developers,0.16,0.12,0,0.04,0.32
5684,Power Rangers: Time Force,PS,Action,THQ,0.18,0.12,0,0.02,0.32
5748,KISS Pinball,PS,Action,Take-Two Interactive,0.17,0.12,0,0.02,0.31
5760,Doubutsu no Mori,N64,Simulation,Nintendo,0,0,0.26,0.05,0.31
5797,NCAA Final Four 2002,PS2,Sports,Sony Computer Entertainment,0.15,0.12,0,0.04,0.31
5799,Music Maker,PS2,Misc,Magix,0.15,0.12,0,0.04,0.31
5815,KuruKuru Kururin,GBA,Puzzle,Nintendo,0,0,0.3,0.01,0.31
5885,Hard Hitter Tennis,PS2,Sports,Midas Interactive Entertainment,0.15,0.11,0,0.04,0.3
6024,Jikkyou Powerful Pro Yakyuu 8,PS2,Sports,Konami Digital Entertainment,0,0,0.29,0,0.29
6102,Earthworm Jim,GBA,Platform,Interplay,0.2,0.08,0,0.01,0.29
6124,Shadow Hearts,PS2,Role-Playing,Midway Games,0.09,0.07,0.1,0.02,0.28
6130,X-Men: Reign of Apocalypse,GBA,Action,Activision,0.2,0.08,0,0.01,0.28
6181,Pitfall: The Mayan Adventure,GBA,Platform,Interplay,0.2,0.07,0,0.01,0.28
6203,Silent Hill 2: Restless Dreams,XB,Action,Konami Digital Entertainment,0.21,0.06,0,0.01,0.28
6210,Bass Strike,PS2,Sports,THQ,0.14,0.11,0,0.04,0.28
6218,Mister Mosquito,PS2,Shooter,Eidos Interactive,0.05,0.04,0.17,0.01,0.28
6238,Dave Mirra Freestyle BMX 2,GC,Sports,Acclaim Entertainment,0.21,0.06,0,0.01,0.28
6250,Power Pro Kun Pocket 3,GBA,Sports,Konami Digital Entertainment,0,0,0.27,0.01,0.28
6278,M&M's Blast!,GBA,Puzzle,Unknown,0.2,0.07,0,0,0.27
6282,Tiny Toon Adventures: Plucky's Big Adventure,PS,Action,Conspiracy Entertainment,0.15,0.1,0,0.02,0.27
6283,NHL Hitz 20-02,XB,Sports,Midway Games,0.2,0.06,0,0.01,0.27
6292,Dave Mirra Freestyle BMX: Maximum Remix,PS,Sports,Acclaim Entertainment,0.15,0.1,0,0.02,0.27
6325,Wave Rally,PS2,Racing,Eidos Interactive,0.13,0.1,0,0.03,0.27
6341,NHL 2002,XB,Sports,Electronic Arts,0.2,0.06,0,0.01,0.27
6358,Mat Hoffman's Pro BMX,GBA,Sports,Activision,0.19,0.07,0,0,0.27
6372,Magical Vacation,GBA,Role-Playing,Nintendo,0,0,0.26,0.01,0.27
6373,XGIII: Extreme G Racing,PS2,Racing,Acclaim Entertainment,0.13,0.1,0,0.03,0.27
6456,Rune: Viking Warlord,PS2,Action,Take-Two Interactive,0.13,0.1,0,0.03,0.26
6537,Batman: Vengeance,GC,Adventure,Ubisoft,0.2,0.05,0,0.01,0.26
6549,Legaia 2: Duel Saga,PS2,Role-Playing,Eidos Interactive,0.13,0.1,0,0.03,0.26
6604,Formula One 2001,PS2,Racing,Sony Computer Entertainment,0.13,0.1,0,0.03,0.26
6609,Super Street Fighter II: Turbo Revival,GBA,Fighting,Ubisoft,0.18,0.07,0,0,0.25
6644,Exhibition,XB,Misc,Microsoft Game Studios,0.19,0.05,0,0.01,0.25
6659,The Powerpuff Girls: Chemical X-Traction,PS,Action,BAM! Entertainment,0.14,0.1,0,0.02,0.25
6665,Bomberman Tournament,GBA,Puzzle,Activision,0.1,0.04,0.1,0.01,0.25
6669,Midway's Greatest Arcade Hits,GBA,Misc,Midway Games,0.18,0.07,0,0,0.25
6671,Final Fantasy II,WS,Role-Playing,SquareSoft,0,0,0.25,0,0.25
6740,WRC: World Rally Championship,PS2,Racing,Sony Computer Entertainment,0.12,0.09,0,0.03,0.25
6777,Jikkyou Powerful Pro Yakyuu 2001,PS,Sports,Konami Digital Entertainment,0,0,0.23,0.02,0.24
6845,The Simpsons: Road Rage,GC,Racing,Electronic Arts,0.19,0.05,0,0.01,0.24
6849,Azurik: Rise of Perathia,XB,Action,Microsoft Game Studios,0.18,0.05,0,0.01,0.24
6903,4x4 EVO 2,XB,Racing,Gathering of Developers,0.18,0.05,0,0.01,0.24
7000,Jeremy McGrath Supercross World,PS2,Racing,Acclaim Entertainment,0.11,0.09,0,0.03,0.23
7032,Tom Clancy's Rainbow Six: Rogue Spear,PS,Shooter,Ubisoft,0.13,0.09,0,0.02,0.23
7056,Airblade,PS2,Sports,Sony Computer Entertainment,0.11,0.09,0,0.03,0.23
7146,EX Monopoly,GBA,Misc,Takara,0.16,0.06,0,0,0.22
7172,Breath of Fire,GBA,Role-Playing,Ubisoft,0.11,0.04,0.06,0,0.22
7249,All-Star Baseball 2002,GC,Sports,Acclaim Entertainment,0.17,0.04,0,0.01,0.22
7251,Lethal Skies Elite Pilot: Team SW,PS2,Simulation,Sammy Corporation,0.11,0.08,0,0.03,0.22
7263,NFL Quarterback Club 2002,PS2,Sports,Acclaim Entertainment,0.11,0.08,0,0.03,0.22
7283,Saltwater Sportfishing,PS,Sports,Take-Two Interactive,0.12,0.08,0,0.01,0.22
7315,Dark Summit,PS2,Sports,THQ,0.11,0.08,0,0.03,0.21
7317,Cabela's Big Game Hunter: Ultimate Challenge,PS,Sports,Activision Value,0.12,0.08,0,0.01,0.21
7381,Quake III: Revolution,PS2,Shooter,Electronic Arts,0.1,0.08,0,0.03,0.21
7407,Shadow of Destiny,PS2,Adventure,Konami Digital Entertainment,0.09,0.07,0.03,0.02,0.21
7434,Rumble Racing,PS2,Racing,Electronic Arts,0.1,0.08,0,0.03,0.21
7444,NHL Hitz 20-02,GC,Sports,Midway Games,0.16,0.04,0,0.01,0.21
7475,Final Fight One,GBA,Fighting,Ubisoft,0.09,0.03,0.08,0,0.21
7516,NASCAR Heat 2002,XB,Racing,Infogrames,0.15,0.04,0,0.01,0.2
7565,Le Mans 24 Hours,PS2,Racing,Infogrames,0.09,0.07,0.02,0.02,0.2
7590,Super Dodge Ball Advance,GBA,Sports,Ubisoft,0.14,0.05,0,0,0.2
7671,Dave Mirra Freestyle BMX 2,XB,Sports,Acclaim Entertainment,0.15,0.04,0,0.01,0.2
7711,Power Rangers: Time Force,GBA,Action,THQ,0.14,0.05,0,0,0.2
7732,NHL FaceOff 2001,PS2,Sports,Sony Computer Entertainment,0.1,0.07,0,0.02,0.2
7760,Breath of Fire II,GBA,Role-Playing,Ubisoft,0.14,0.05,0,0,0.19
7823,Silent Scope 2: Dark Silhouette,PS2,Shooter,Konami Digital Entertainment,0.09,0.07,0,0.02,0.19
7824,Dave Mirra Freestyle BMX 2,GBA,Sports,Acclaim Entertainment,0.14,0.05,0,0,0.19
7844,Frequency,PS2,Misc,Sony Computer Entertainment,0.09,0.07,0,0.02,0.19
7966,Jackie Chan Adventures: Legend of the Dark Hand,GBA,Action,Activision,0.13,0.05,0,0,0.19
7996,Phantasy Star Online Ver. 2,DC,Role-Playing,Sega,0,0,0.19,0,0.19
8036,Jurassic Park III: Island Attack,GBA,Adventure,Konami Digital Entertainment,0.13,0.05,0,0,0.18
8045,AirForce Delta Storm,XB,Shooter,Konami Digital Entertainment,0.14,0.04,0,0.01,0.18
8048,Fear Effect 2: Retro Helix,PS,Action,Eidos Interactive,0.1,0.07,0,0.01,0.18
