Rank,Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
563,Need for Speed: Shift,PS3,Racing,Electronic Arts,0.69,1.41,0.04,0.53,2.68
579,Halo Wars,X360,Strategy,Microsoft Game Studios,1.53,0.82,0.04,0.24,2.63
580,God of War Collection,PS3,Action,Sony Computer Entertainment,1.7,0.46,0.06,0.41,2.63
584,FIFA Soccer 10,X360,Sports,Electronic Arts,0.59,1.79,0.01,0.23,2.62
593,LittleBigPlanet,PSP,Platform,Sony Computer Entertainment,0.64,1.24,0.01,0.69,2.58
595,Ghostbusters: The Video Game (DS Version),X360,Action,Take-Two Interactive,1.04,1.24,0.03,0.27,2.58
600,Dragon Age: Origins,X360,Role-Playing,Electronic Arts,1.76,0.56,0.03,0.22,2.57
670,Madden NFL 10,PS3,Sports,Electronic Arts,2.03,0.13,0,0.21,2.37
699,Pro Evolution Soccer 2010,PS3,Sports,Konami Digital Entertainment,0.3,1.27,0.46,0.26,2.28
708,Sonic's Ultimate Genesis Collection,PS3,Misc,Sega,1.34,0.62,0,0.31,2.27
720,Monster Hunter Tri,Wii,Role-Playing,Nintendo,0.67,0.41,1.05,0.11,2.25
726,Dance Dance Revolution X2,PS2,Simulation,Konami Digital Entertainment,1.09,0.85,0,0.28,2.23
729,Scribblenauts,DS,Puzzle,Warner Bros. Interactive Entertainment,1.71,0.32,0.02,0.18,2.22
758,Your Shape featuring Jenny McCarthy,Wii,Sports,Ubisoft,1.51,0.47,0,0.18,2.16
779,Borderlands,PS3,Shooter,Take-Two Interactive,1.2,0.62,0,0.29,2.11
797,Wipeout: The Game,Wii,Misc,Mindscape,1.97,0,0,0.12,2.09
812,UFC 2009 Undisputed,X360,Fighting,THQ,1.48,0.39,0,0.19,2.07
831,Kingdom Hearts 358/2 Days,DS,Role-Playing,Square Enix,1.11,0.27,0.53,0.14,2.04
897,Need for Speed: Shift,X360,Racing,Electronic Arts,0.73,0.97,0.01,0.22,1.92
903,Toy Story Mania!,Wii,Misc,Disney Interactive Studios,1.06,0.67,0,0.18,1.92
914,Ratchet & Clank Future: A Crack in Time,PS3,Platform,Sony Computer Entertainment,1.05,0.54,0.03,0.26,1.88
933,Phineas and Ferb,DS,Action,Disney Interactive Studios,1.34,0.37,0,0.15,1.86
943,Demon's Souls,PS3,Role-Playing,Namco Bandai Games,0.97,0.34,0.35,0.18,1.84
988,UFC 2009 Undisputed,PS3,Fighting,THQ,1.07,0.45,0.01,0.24,1.77
1013,Cooking Mama 3: Shop & Chop,DS,Simulation,505 Games,0.83,0.66,0.08,0.18,1.75
1019,The Beatles: Rock Band,Wii,Misc,MTV Games,1.19,0.4,0,0.16,1.74
1043,Game Party 3,Wii,Puzzle,Warner Bros. Interactive Entertainment,1.43,0.16,0,0.12,1.71
1050,Cabela's Big Game Hunter 2010,Wii,Sports,Activision Value,1.58,0,0,0.12,1.7
1052,FIFA Soccer 10,PS2,Sports,Electronic Arts,0.23,0.24,0,1.23,1.7
1064,Dragon Age: Origins,PS3,Role-Playing,Electronic Arts,0.96,0.44,0.08,0.22,1.69
1176,Guitar Hero 5,Wii,Misc,Activision,0.94,0.49,0,0.15,1.58
1180,Pokemon Mystery Dungeon: Explorers of Sky,DS,Role-Playing,Nintendo,0.58,0.44,0.44,0.12,1.58
1182,Pro Evolution Soccer 2010,PS2,Sports,Konami Digital Entertainment,0.1,0.18,0.12,1.16,1.57
1220,Fight Night Round 4,PS3,Fighting,Electronic Arts,0.92,0.41,0,0.21,1.53
1225,Call of Duty: Modern Warfare: Reflex Edition,Wii,Shooter,Activision,0.95,0.43,0,0.14,1.53
1268,Disney Sing It: Pop Hits,Wii,Misc,Disney Interactive Studios,1.08,0.28,0,0.13,1.49
1277,New Play Control! Mario Power Tennis,Wii,Sports,Nintendo,0.37,0.69,0.28,0.14,1.48
1349,LEGO Indiana Jones 2: The Adventure Continues,Wii,Action,Activision,0.91,0.39,0,0.13,1.43
1350,Sonic's Ultimate Genesis Collection,X360,Misc,Sega,0.85,0.46,0,0.13,1.43
1366,Inazuma Eleven 2,DS,Role-Playing,Nintendo,0,0.21,1.18,0.03,1.42
1370,Fight Night Round 4,X360,Fighting,Electronic Arts,0.95,0.34,0,0.13,1.41
1393,Bakugan: Battle Brawlers,DS,Action,Activision,1.27,0.02,0,0.09,1.39
1409,Hasbro Family Game Night 2,Wii,Misc,Electronic Arts,0.71,0.53,0,0.13,1.38
1411,Gardening Mama,DS,Puzzle,505 Games,0.8,0.43,0.01,0.13,1.38
1443,Grand Theft Auto: Chinatown Wars,DS,Action,Take-Two Interactive,0.59,0.57,0.05,0.14,1.35
1503,The Beatles: Rock Band,X360,Misc,MTV Games,0.97,0.23,0,0.11,1.31
1504,Tekken 6,X360,Fighting,Namco Bandai Games,0.71,0.42,0.05,0.13,1.31
1505,[Prototype],X360,Action,Activision,0.84,0.35,0,0.12,1.31
1506,Deal or No Deal,Wii,Misc,Zoo Games,1.22,0,0,0.09,1.31
1509,LEGO Battles,DS,Strategy,Warner Bros. Interactive Entertainment,0.81,0.38,0,0.12,1.31
1604,[Prototype],PS3,Action,Activision,0.65,0.41,0,0.19,1.24
1605,Assassin's Creed: Bloodlines,PSP,Action,Ubisoft,0.43,0.48,0.05,0.28,1.24
1627,Bayonetta,PS3,Action,Sega,0.44,0.41,0.21,0.17,1.23
1658,LEGO Indiana Jones 2: The Adventure Continues,DS,Action,Activision,0.66,0.43,0,0.12,1.21
1684,PokéPark Wii: Pikachu's Adventure,Wii,Adventure,Nintendo,0.55,0.17,0.42,0.06,1.2
1715,WWE SmackDown vs. Raw 2010,PS3,Fighting,THQ,0.48,0.49,0.01,0.2,1.18
1742,EA Sports Active: More Workouts,Wii,Sports,Electronic Arts,0.78,0.28,0,0.1,1.16
1761,FIFA Soccer 10,PSP,Sports,Electronic Arts,0.15,0.68,0.01,0.32,1.16
1770,Sonic and the Black Knight,Wii,Platform,Sega,0.69,0.35,0.01,0.11,1.15
1791,Rabbids Go Home,Wii,Platform,Ubisoft,0.26,0.75,0,0.14,1.14
1800,Guitar Hero 5,X360,Misc,Activision,0.65,0.37,0,0.11,1.14
1815,Yakuza 3,PS3,Action,Sega,0.21,0.21,0.62,0.08,1.13
1817,The Beatles: Rock Band,PS3,Misc,MTV Games,0.67,0.3,0,0.15,1.13
1830,Guitar Hero 5,PS2,Misc,Activision,0.28,0.3,0,0.54,1.12
1849,Guitar Hero 5,PS3,Misc,Activision,0.53,0.4,0,0.17,1.1
1876,Skate 2,X360,Sports,Electronic Arts,0.82,0.17,0.01,0.09,1.09
1884,Empire: Total War,PC,Strategy,Sega,0.01,0.97,0,0.11,1.09
1886,Tiger Woods PGA Tour 10,Wii,Sports,Electronic Arts,0.61,0.37,0,0.11,1.09
1899,The Biggest Loser,Wii,Sports,THQ,0.87,0.12,0,0.09,1.08
1901,MySims Agents,DS,Adventure,Electronic Arts,0.55,0.43,0,0.11,1.08
1902,Resident Evil: The Darkside Chronicles,Wii,Action,Capcom,0.48,0.32,0.2,0.09,1.08
1904,Grand Theft Auto: Chinatown Wars,PSP,Action,Take-Two Interactive,0.28,0.5,0.03,0.28,1.08
1927,WWE SmackDown vs. Raw 2010,PS2,Fighting,THQ,0.53,0.01,0,0.54,1.07
1957,DJ Hero,X360,Misc,Activision,0.56,0.4,0,0.11,1.06
1983,WWE SmackDown vs. Raw 2010,X360,Fighting,THQ,0.56,0.38,0.01,0.11,1.05
1986,MySims Agents,Wii,Adventure,Electronic Arts,0.62,0.32,0,0.1,1.05
1997,Disney Fairies: Tinker Bell and the Lost Treasure,DS,Adventure,Disney Interactive Studios,0.57,0.35,0.02,0.1,1.04
2005,LEGO Indiana Jones 2: The Adventure Continues,X360,Action,Activision,0.62,0.33,0,0.09,1.04
2012,MotorStorm: Arctic Edge,PSP,Racing,Sony Computer Entertainment,0.16,0.58,0,0.3,1.04
2054,DiRT 2,PS3,Racing,Codemasters,0.27,0.53,0,0.2,1.01
2056,NERF N-Strike Elite,Wii,Shooter,Electronic Arts,0.93,0,0,0.07,1
2093,Band Hero,Wii,Misc,Activision,0.6,0.3,0,0.09,0.99
2094,Cars: Race-O-Rama,Wii,Racing,THQ,0.61,0.3,0,0.09,0.99
2096,EyePet,PS3,Simulation,Sony Computer Entertainment,0.35,0.52,0.04,0.09,0.99
2097,Scooby-Doo! First Frights,Wii,Action,Warner Bros. Interactive Entertainment,0.88,0.05,0,0.07,0.99
2102,FIFA Soccer 10,Wii,Sports,Electronic Arts,0.23,0.65,0,0.11,0.99
2126,Madden NFL 10,PS2,Sports,Electronic Arts,0.88,0,0,0.1,0.98
2127,Brutal Legend,X360,Action,Electronic Arts,0.62,0.27,0,0.09,0.98
2134,NBA 2K10,X360,Sports,Take-Two Interactive,0.88,0.02,0,0.08,0.97
2187,Brutal Legend,PS3,Action,Electronic Arts,0.54,0.28,0,0.13,0.95
2189,Guitar Hero: Metallica,Wii,Misc,Activision,0.41,0.43,0,0.1,0.95
2193,Tony Hawk: RIDE,Wii,Sports,Activision,0.7,0.17,0,0.08,0.95
2208,Bayonetta,X360,Action,Sega,0.51,0.26,0.09,0.08,0.94
2212,NCAA Football 10,X360,Sports,Electronic Arts,0.87,0,0,0.07,0.94
2221,Operation Flashpoint: Dragon Rising,X360,Shooter,Codemasters,0.36,0.45,0.02,0.1,0.93
2223,Buzz! Quiz World,PS3,Misc,Sony Computer Entertainment,0.16,0.58,0,0.2,0.93
2227,EA Sports Grand Slam Tennis,Wii,Sports,Electronic Arts,0.29,0.52,0.02,0.11,0.93
2274,Operation Flashpoint: Dragon Rising,PS3,Shooter,Codemasters,0.23,0.46,0.05,0.17,0.92
2278,Avatar: The Game,PS3,Action,Ubisoft,0.32,0.43,0,0.16,0.91
2283,LEGO Indiana Jones 2: The Adventure Continues,PS3,Action,Activision,0.47,0.3,0,0.13,0.91
2286,MX vs. ATV Reflex,PS3,Racing,THQ,0.52,0.26,0,0.12,0.91
2289,Marvel: Ultimate Alliance 2,X360,Role-Playing,Activision,0.68,0.15,0,0.08,0.91
2293,DJ Hero,PS3,Misc,Activision,0.42,0.34,0,0.14,0.91
2310,Resistance: Retribution,PSP,Shooter,Sony Computer Entertainment,0.27,0.36,0.05,0.22,0.9
2327,Call of Juarez: Bound in Blood,PS3,Shooter,Ubisoft,0.35,0.38,0.01,0.16,0.89
2342,F1 2009,Wii,Racing,Codemasters,0.15,0.63,0,0.11,0.89
2349,Call of Duty: Modern Warfare 2,PC,Shooter,Activision,0.01,0.79,0,0.09,0.89
2362,Ghostbusters: The Video Game,Wii,Action,Atari,0.6,0.21,0,0.08,0.88
2367,Endless Ocean: Blue World,Wii,Simulation,Nintendo,0.47,0.22,0.12,0.07,0.88
2375,Phantasy Star Portable 2,PSP,Role-Playing,Sega,0.08,0.11,0.62,0.06,0.88
2383,Red Faction: Guerrilla,X360,Shooter,THQ,0.48,0.29,0.01,0.09,0.87
2393,The House of the Dead: Overkill,Wii,Shooter,Sega,0.46,0.31,0.02,0.09,0.87
2400,Wizards of Waverly Place,DS,Misc,Disney Interactive Studios,0.59,0.2,0,0.08,0.87
2401,Scooby-Doo! First Frights,DS,Action,Warner Bros. Interactive Entertainment,0.63,0.17,0,0.07,0.87
2415,Ghostbusters: The Video Game,PS3,Action,Sony Computer Entertainment,0.34,0.37,0,0.15,0.86
2428,Ninja Gaiden Sigma 2,PS3,Action,Ubisoft Annecy,0.52,0.16,0.08,0.1,0.86
2430,Skate 2,PS3,Sports,Electronic Arts,0.46,0.26,0.01,0.12,0.85
2433,Need for Speed: Nitro,Wii,Racing,Electronic Arts,0.46,0.31,0,0.08,0.85
2460,NBA 2K10,PS3,Sports,Take-Two Interactive,0.75,0.01,0.01,0.07,0.84
2505,Deca Sports 2,Wii,Sports,Hudson Soft,0.33,0.34,0.09,0.07,0.82
2511,Star Wars The Clone Wars: Republic Heroes,Wii,Action,LucasArts,0.44,0.3,0,0.08,0.82
2547,Pro Evolution Soccer 2010,X360,Sports,Konami Digital Entertainment,0.12,0.58,0.03,0.08,0.81
2553,DiRT 2,X360,Racing,Codemasters,0.32,0.4,0,0.09,0.81
2557,NCAA Football 10,PS3,Sports,Electronic Arts,0.75,0,0,0.06,0.81
2562,Guitar Hero: Metallica,X360,Misc,Activision,0.52,0.21,0,0.07,0.81
2564,MadWorld,Wii,Action,Sega,0.46,0.25,0.02,0.07,0.8
2575,Pro Evolution Soccer 2010,PSP,Sports,Konami Digital Entertainment,0.09,0.33,0.2,0.18,0.8
2591,Band Hero,X360,Misc,Activision,0.51,0.22,0,0.07,0.8
2596,The Godfather II,X360,Action,Electronic Arts,0.47,0.24,0.01,0.08,0.79
2607,Invizimals,PSP,Strategy,Sony Computer Entertainment,0.17,0.51,0,0.11,0.79
2609,Tiger Woods PGA Tour 10,PS3,Sports,Electronic Arts,0.42,0.25,0,0.12,0.79
2613,Star Ocean: The Last Hope,X360,Role-Playing,Square Enix,0.32,0.2,0.21,0.06,0.79
2638,Puzzler World,DS,Puzzle,Ubisoft,0.41,0.3,0,0.07,0.78
2640,We Sing,Wii,Misc,Nordic Games,0,0.69,0,0.09,0.78
2647,Star Wars Battlefront: Elite Squadron,PSP,Shooter,LucasArts,0.38,0.24,0,0.16,0.78
2658,Avatar: The Game,X360,Action,Ubisoft,0.34,0.35,0,0.08,0.78
2659,Harry Potter and the Half-Blood Prince,Wii,Action,Electronic Arts,0.28,0.4,0,0.09,0.77
2660,DJ Hero,Wii,Misc,Activision,0.47,0.23,0,0.07,0.77
2673,Dragon Ball: Raging Blast,PS3,Fighting,Namco Bandai Games,0.37,0.19,0.11,0.1,0.77
2704,Drawn to Life: The Next Chapter,Wii,Puzzle,THQ,0.29,0.39,0,0.08,0.76
2705,The Lord of the Rings: Conquest,PS3,Action,Electronic Arts,0.38,0.26,0,0.12,0.76
2712,Deer Drive,Wii,Sports,Big Ben Interactive,0.67,0.04,0,0.05,0.76
2716,Ace Attorney Investigations: Miles Edgeworth,DS,Adventure,Capcom,0.27,0.15,0.3,0.04,0.76
2720,Need for Speed: Shift,PSP,Racing,Electronic Arts,0.16,0.38,0.01,0.21,0.76
2735,Band Hero,PS3,Misc,Activision,0.41,0.24,0,0.11,0.75
2739,The Godfather II,PS3,Action,Electronic Arts,0.41,0.22,0.01,0.11,0.75
2740,WWE SmackDown vs. Raw 2010,Wii,Fighting,THQ,0.51,0.17,0,0.07,0.75
2747,Red Faction: Guerrilla,PS3,Shooter,THQ,0.33,0.28,0.02,0.12,0.75
2753,X-Men Origins: Wolverine - Uncaged Edition,PS3,Action,Activision,0.31,0.32,0,0.13,0.75
2761,Marvel: Ultimate Alliance 2,PS3,Role-Playing,Activision,0.49,0.16,0,0.09,0.75
2784,Indiana Jones and the Staff of Kings,Wii,Action,Activision,0.36,0.3,0,0.08,0.74
2803,Madden NFL 10,Wii,Sports,Electronic Arts,0.63,0.04,0,0.06,0.73
2811,iCarly,DS,Adventure,Activision,0.67,0.01,0,0.05,0.73
2819,Avatar: The Game,Wii,Action,Ubisoft,0.33,0.32,0,0.08,0.73
2821,MX vs. ATV Reflex,X360,Racing,THQ,0.52,0.15,0,0.06,0.73
2827,Rabbids Go Home,DS,Platform,Ubisoft,0.35,0.3,0,0.07,0.72
2851,MLB 09: The Show,PS3,Sports,Sony Computer Entertainment,0.66,0,0,0.05,0.72
2879,LEGO Rock Band,Wii,Misc,Warner Bros. Interactive Entertainment,0.42,0.22,0,0.07,0.71
2920,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PS3,Shooter,Activision,0.28,0.3,0,0.12,0.7
2926,Hannah Montana: The Movie,DS,Adventure,Disney Interactive Studios,0.38,0.25,0,0.07,0.7
2927,World of Zoo,DS,Simulation,THQ,0.43,0.2,0,0.06,0.7
2930,IL-2 Sturmovik: Birds of Prey,PS3,Simulation,505 Games,0.34,0.26,0,0.1,0.7
2945,X-Men Origins: Wolverine - Uncaged Edition,X360,Action,Activision,0.42,0.21,0,0.06,0.69
2976,Bakugan: Battle Brawlers,Wii,Action,Activision,0.6,0.03,0,0.05,0.68
2999,Hidden Objects: Mystery Stories,DS,Adventure,GSP,0.19,0.43,0,0.05,0.68
3065,NHL 10,X360,Sports,Electronic Arts,0.51,0.1,0,0.06,0.66
3090,Madden NFL 10,PSP,Sports,Electronic Arts,0.5,0.08,0,0.08,0.66
3107,Up,DS,Action,THQ,0.31,0.28,0,0.07,0.65
3109,Real Heroes: Firefighter,Wii,Action,Rondomedia,0.56,0.04,0,0.05,0.65
3112,Drawn to Life: The Next Chapter,DS,Puzzle,THQ,0.45,0.14,0,0.06,0.65
3114,Tiger Woods PGA Tour 10,X360,Sports,Electronic Arts,0.39,0.2,0,0.06,0.65
3136,Harry Potter and the Half-Blood Prince,PS2,Action,Electronic Arts,0.13,0.07,0,0.44,0.64
3162,The Lord of the Rings: Conquest,X360,Action,Electronic Arts,0.37,0.21,0,0.06,0.64
3166,The Princess and the Frog,DS,Platform,Disney Interactive Studios,0.41,0.17,0,0.06,0.64
3172,Wolfenstein,PS3,Shooter,Activision,0.25,0.28,0,0.11,0.64
3184,Family Feud: 2010 Edition,Wii,Misc,Ubisoft,0.59,0,0,0.04,0.64
3188,SingStar Queen,PS2,Misc,Sony Computer Entertainment,0.08,0.12,0,0.44,0.63
3195,Ghostbusters: The Video Game,X360,Action,Atari,0.43,0.14,0,0.06,0.63
3201,Guitar Hero: Metallica,PS3,Misc,Activision,0.28,0.24,0,0.1,0.63
3204,Harry Potter and the Half-Blood Prince,DS,Action,Electronic Arts,0.21,0.35,0,0.07,0.63
3216,Metroid Prime: Trilogy,Wii,Shooter,Nintendo,0.43,0.05,0,0.14,0.63
3218,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",X360,Shooter,Activision,0.34,0.23,0,0.06,0.63
3222,Battle of Giants: Dragons,DS,Strategy,Ubisoft,0.31,0.25,0,0.06,0.63
3227,Shin Megami Tensei: Persona 3 Portable,PSP,Role-Playing,Ghostlight,0.18,0.06,0.34,0.04,0.63
3232,World of Zoo,Wii,Simulation,THQ,0.41,0.16,0,0.05,0.63
3234,Wet,PS3,Shooter,Bethesda Softworks,0.22,0.27,0.01,0.11,0.63
3235,MySims Racing,DS,Racing,Electronic Arts,0.26,0.29,0,0.07,0.63
3247,Sacred 2: Fallen Angel,PS3,Role-Playing,Deep Silver,0.22,0.23,0.08,0.09,0.62
3270,WWE SmackDown vs. Raw 2010,PSP,Fighting,THQ,0.25,0.23,0,0.14,0.62
3285,Muramasa: The Demon Blade,Wii,Role-Playing,Rising Star Games,0.33,0.13,0.11,0.04,0.61
3298,Tony Hawk: RIDE,X360,Sports,Activision,0.46,0.1,0,0.05,0.61
3313,Jak and Daxter: The Lost Frontier,PSP,Platform,Sony Computer Entertainment,0.18,0.27,0,0.15,0.61
3316,Major League Baseball 2K9,X360,Sports,Spike,0.56,0,0,0.05,0.61
3325,Guitar Hero: Smash Hits,Wii,Misc,Activision,0.33,0.21,0,0.06,0.61
3334,Call of Juarez: Bound in Blood,X360,Shooter,Ubisoft,0.3,0.24,0,0.06,0.61
3335,New Play Control! Pikmin 2,Wii,Strategy,Nintendo,0.11,0.14,0.33,0.02,0.6
3349,WarioWare D.I.Y.,DS,Misc,Nintendo,0.18,0.19,0.2,0.04,0.6
3350,Tony Hawk: RIDE,PS3,Sports,Activision,0.38,0.15,0,0.08,0.6
3355,Secret Agent Clank,PS2,Platform,Sony Computer Entertainment,0.13,0.18,0,0.29,0.6
3357,Avatar: The Game,PSP,Action,Ubisoft,0.22,0.24,0,0.14,0.6
3396,Final Fantasy: The 4 Heroes of Light,DS,Role-Playing,Square Enix,0.23,0.11,0.23,0.03,0.59
3404,LEGO Indiana Jones 2: The Adventure Continues,PSP,Action,Activision,0.21,0.24,0,0.14,0.59
3436,FIFA Soccer 10,DS,Sports,Electronic Arts,0.14,0.37,0,0.07,0.59
3443,The Conduit,Wii,Shooter,Sega,0.29,0.23,0,0.06,0.58
3453,Trivial Pursuit,Wii,Misc,Electronic Arts,0.21,0.31,0,0.07,0.58
3455,The Sims 3: World Adventures,PC,Simulation,Electronic Arts,0.02,0.18,0,0.39,0.58
3461,Tom Clancy's HAWX,X360,Action,Ubisoft,0.31,0.19,0.02,0.06,0.58
3480,Petz Nursery,DS,Simulation,Ubisoft,0.53,0,0,0.04,0.58
3490,BlazBlue: Calamity Trigger,PS3,Fighting,PQube,0.36,0.1,0.06,0.06,0.58
3496,NHL 10,PS3,Sports,Electronic Arts,0.38,0.12,0,0.07,0.58
3498,Rapala: We Fish,Wii,Sports,Activision,0.52,0.02,0,0.04,0.58
3504,NCAA Football 10,PS2,Sports,Electronic Arts,0.28,0.22,0,0.07,0.58
3514,Up,Wii,Action,THQ,0.23,0.28,0,0.06,0.57
3533,3D Dot Game Heroes,PS3,Role-Playing,SouthPeak Games,0.36,0.12,0.03,0.07,0.57
3536,Jillian Michaels Fitness Ultimatum 2010,Wii,Sports,Majesco Entertainment,0.52,0.01,0,0.04,0.57
3556,LEGO Rock Band,X360,Misc,Warner Bros. Interactive Entertainment,0.4,0.12,0,0.05,0.57
3559,Tom Clancy's HAWX,PS3,Action,Ubisoft,0.21,0.22,0.05,0.09,0.57
3584,Wolfenstein,X360,Shooter,Activision,0.28,0.22,0,0.06,0.56
3600,Lips: Number One Hits,X360,Misc,Microsoft Game Studios,0.15,0.35,0,0.07,0.56
3618,G-Force,DS,Action,Disney Interactive Studios,0.27,0.23,0,0.06,0.56
3644,Legends of WrestleMania,PS3,Fighting,THQ,0.3,0.17,0,0.07,0.55
3647,50 Classic Games,DS,Misc,Destineer,0.52,0,0,0.04,0.55
3693,NBA Live 10,PS3,Sports,Electronic Arts,0.46,0.03,0.01,0.05,0.54
3699,Sacred 2: Fallen Angel,X360,Role-Playing,Deep Silver,0.29,0.17,0.04,0.05,0.54
3734,Terminator Salvation,PS3,Shooter,Warner Bros. Interactive Entertainment,0.13,0.29,0.01,0.11,0.54
3739,WWE SmackDown vs. Raw 2010,DS,Fighting,THQ,0.35,0.14,0,0.05,0.54
3759,Jewel Master Egypt,DS,Puzzle,Rondomedia,0.21,0.27,0,0.05,0.53
3774,SimAnimals,DS,Simulation,Electronic Arts,0.26,0.21,0,0.06,0.53
3804,F.E.A.R. 2: Project Origin,X360,Shooter,Warner Bros. Interactive Entertainment,0.32,0.15,0,0.05,0.53
3808,F1 2009,PSP,Racing,Codemasters,0.08,0.29,0,0.16,0.53
3817,Picross 3D,DS,Puzzle,Nintendo,0.3,0.03,0.16,0.03,0.53
3831,Classic Word Games,DS,Misc,Ubisoft,0.09,0.37,0,0.07,0.52
3832,Naruto Shippuden: Clash of Ninja Revolution 3,Wii,Fighting,Nintendo,0.45,0.04,0,0.04,0.52
3838,Star Wars Battlefront: Elite Squadron,DS,Shooter,LucasArts,0.44,0.04,0,0.04,0.52
3851,IL-2 Sturmovik: Birds of Prey,X360,Simulation,505 Games,0.23,0.24,0,0.05,0.52
3880,Dragon Age: Origins,PC,Role-Playing,Electronic Arts,0,0.46,0,0.06,0.51
3888,100 All-Time Favorites,DS,Puzzle,Ubisoft,0.35,0.12,0,0.04,0.51
3892,SoulCalibur: Broken Destiny,PSP,Fighting,Namco Bandai Games,0.12,0.2,0.07,0.12,0.51
3893,The Saboteur,X360,Action,Electronic Arts,0.26,0.21,0,0.05,0.51
3895,Pro Evolution Soccer 2010,Wii,Sports,Konami Digital Entertainment,0.12,0.27,0.06,0.05,0.51
3907,Dragon Ball: Raging Blast,X360,Fighting,Namco Bandai Games,0.36,0.09,0.02,0.04,0.51
3912,Monsters vs. Aliens,DS,Action,Activision,0.33,0.13,0,0.05,0.51
3928,Harry Potter and the Half-Blood Prince,PSP,Action,Electronic Arts,0.18,0.21,0,0.12,0.51
3947,Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,DS,Adventure,GSP,0.12,0.33,0,0.06,0.51
3960,Atelier Rorona: Alchemist of Arland,PS3,Role-Playing,Nippon Ichi Software,0.22,0.12,0.11,0.05,0.5
3992,The Saboteur,PS3,Action,Electronic Arts,0.2,0.22,0,0.08,0.5
