Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
674,Donkey Kong Land II,GB,1996,1.39,0.48,0.4,0.08,2.35
702,Mario Bros.,NES,1983,0.51,0.12,1.63,0.02,2.28
710,Kirby: Nightmare in Dream Land,GBA,2002,1.22,0.1,0.91,0.04,2.27
711,Wario Land 4,GBA,2001,0.9,0.73,0.54,0.09,2.26
727,New Super Luigi U,WiiU,2013,1.27,0.62,0.18,0.16,2.22
738,Wario Land 3,GB,2000,1.11,0.51,0.34,0.23,2.2
746,Donkey Kong Country,GB,2000,1.04,0.72,0.3,0.13,2.19
775,Kirby's Epic Yarn,Wii,2010,1.47,0.09,0.45,0.11,2.12
836,Donkey Kong Country,GBA,2003,1.2,0.48,0.29,0.07,2.04
871,Kirby Squeak Squad,DS,2006,0.79,0.03,1.05,0.08,1.96
924,Donkey Kong Country Returns,3DS,2013,0.73,0.62,0.4,0.12,1.87
953,Kirby: Triple Deluxe,3DS,2014,0.61,0.34,0.79,0.09,1.82
986,Kirby 64: The Crystal Shards,N64,2000,0.63,0.06,1.03,0.04,1.77
994,Kid Icarus,NES,1986,0.53,0.12,1.09,0.02,1.76
1012,Kirby's Adventure,NES,1993,0.79,0.14,0.8,0.02,1.75
1055,Kirby's Return to Dreamland,Wii,2011,0.62,0.21,0.79,0.08,1.7
1115,Kirby & the Amazing Mirror,GBA,2004,0.8,0.05,0.76,0.03,1.64
1189,Donkey Kong Classics,NES,1988,0.59,0.14,0.81,0.02,1.56
1229,Donkey Kong Country: Tropical Freeze,WiiU,2014,0.73,0.52,0.15,0.12,1.52
1262,Ice Climber,NES,1985,0.46,0.1,0.92,0.02,1.5
1273,Banjo-Tooie,N64,2000,0.82,0.36,0.25,0.06,1.49
1282,Wario Land II,GB,1997,0.7,0.35,0.39,0.04,1.48
1316,LEGO City Undercover,3DS,2013,0.51,0.75,0.07,0.12,1.46
1338,Kirby Super Star,SNES,1996,0.26,0.07,1.09,0.02,1.44
1353,Classic NES Series: Super Mario Bros.,GBA,2004,0,0,1.39,0.03,1.43
1432,Yoshi's New Island,3DS,2014,0.47,0.51,0.28,0.09,1.36
1462,Donkey Kong Jungle Beat,GC,2004,0.84,0.22,0.24,0.04,1.34
1528,Yoshi's Woolly World,WiiU,2015,0.61,0.47,0.11,0.1,1.29
1626,Donkey Kong Country 2,GBA,2004,0.79,0.27,0.12,0.04,1.23
1725,Wario Land: Shake It!,Wii,2008,0.6,0.31,0.15,0.11,1.17
1811,Donkey Kong,NES,1983,0.23,0.05,0.84,0.01,1.13
1841,Donkey Kong Jr.,NES,1983,0.33,0.07,0.7,0.01,1.11
1863,Popeye,NES,1983,0.51,0.12,0.45,0.02,1.1
1911,LEGO City Undercover,WiiU,2013,0.47,0.4,0.13,0.08,1.08
1929,Super Princess Peach,DS,2005,0.72,0.06,0.21,0.07,1.07
2008,Kirby: Mass Attack,DS,2011,0.52,0.06,0.41,0.05,1.04
2021,Donkey Kong Land III,GB,N/A,0.68,0.31,0,0.04,1.03
2261,Balloon Fight,NES,1985,0.39,0.09,0.43,0.01,0.92
2425,The Legendary Starfy,DS,2008,0.61,0,0.2,0.05,0.86
2684,Donkey Kong Country 3,GBA,2005,0.45,0.17,0.14,0.01,0.77
2798,Classic NES Series: Donkey Kong,GBA,2004,0.4,0.15,0.17,0.01,0.73
2804,Kirby: Canvas Curse,DS,2005,0.37,0,0.32,0.04,0.73
3077,Wario: Master of Disguise,DS,2007,0.28,0.02,0.33,0.03,0.66
3106,Yoshi Topsy-Turvy,GBA,2004,0.25,0.09,0.3,0.01,0.65
3306,New Play Control! Donkey Kong Jungle Beat,Wii,2008,0.24,0.17,0.14,0.05,0.61
3564,Donkey Kong Jungle Climber,DS,2007,0.26,0.04,0.24,0.03,0.56
3787,Kirby and the Rainbow Curse,WiiU,2015,0.23,0.14,0.12,0.04,0.53
3909,Wrecking Crew,NES,1985,0,0,0.51,0,0.51
4176,Densetsu no Stafi,GBA,2002,0,0,0.46,0.01,0.47
4188,Bomberman Hero,N64,1998,0.27,0.06,0.08,0.05,0.47
4439,Densetsu no Stafi 2,GBA,2003,0,0,0.43,0.01,0.44
4469,Wario World,GC,2003,0.34,0.09,0,0.01,0.44
4534,Mischief Makers,N64,1997,0.25,0.06,0.07,0.06,0.43
4590,Famicom Mini: Super Mario Bros. 2,GBA,2004,0,0,0.41,0.01,0.42
4924,Yoshi Touch & Go,DS,2005,0.34,0.02,0,0.03,0.39
4985,Wario Land II (GBC),GB,1998,0,0,0.38,0,0.38
5202,Kirby's Dream Land 3,SNES,1997,0,0,0.36,0,0.36
5363,Classic NES Series: Ice Climber,GBA,2004,0.1,0.04,0.2,0.01,0.34
5503,Classic NES Series: Castlevania,GBA,2004,0.17,0.06,0.09,0.01,0.33
6157,Mega Man: Dr. Wily's Revenge,GB,1991,0,0,0.28,0,0.28
6166,Mega Man II,GB,1991,0,0,0.28,0,0.28
6257,Donkey Kong GB: Dinky Kong & Dixie Kong,GB,2000,0,0,0.28,0,0.28
6816,DK: King of Swing,GBA,2005,0.17,0.06,0,0,0.24
6888,Densetsu no Stafi 3,GBA,2004,0,0,0.23,0.01,0.24
6902,Chibi-Robo! Zip Lash,3DS,2015,0.09,0.08,0.06,0.02,0.24
7284,Yoshi Touch & Go (JP sales),DS,2005,0,0,0.22,0,0.22
8406,Densetsu no Stafi 4,DS,2006,0,0,0.17,0,0.17
10749,Famicom Mini: Mappy,GBA,2004,0,0,0.09,0,0.1
11284,Famicom Mini: Mario Bros.,GBA,2004,0,0,0.08,0,0.08
11761,Famicom Mini: Hikari Shinwa: Palutena no Kagami,GBA,2004,0,0,0.07,0,0.07
15994,Donkey Kong Jungle Beat,Wii,2008,0,0.01,0,0,0.01
