Rank,Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6683,Samurai Shodown II,NG,Fighting,SNK,0,0,0.25,0,0.25
7047,The King of Fighters '95 (CD),NG,Fighting,SNK,0,0,0.23,0,0.23
7537,Drift King Shutokou Battle '94,SNES,Racing,BPS,0,0,0.2,0,0.2
7555,Samurai Spirits (CD),NG,Fighting,SNK,0,0,0.2,0,0.2
7649,Wing Arms,SAT,Shooter,Sega,0,0,0.2,0,0.2
7949,ThunderStrike 2,PS,Simulation,Core Design Ltd.,0.1,0.07,0,0.01,0.19
7964,SD Gundam GX,SNES,Strategy,Namco Bandai Games,0,0,0.19,0,0.19
8102,Gokujou Parodius,SNES,Shooter,Konami Digital Entertainment,0,0,0.18,0,0.18
8126,F1 Challenge,SAT,Racing,Sega,0,0,0.18,0,0.18
8641,Saturday Night Slam Masters,SNES,Fighting,Capcom,0,0,0.16,0,0.16
9006,"Lunar 2: Eternal Blue(sales, but wrong system)",GEN,Role-Playing,Game Arts,0,0,0.14,0,0.14
9016,Shining Force CD,SCD,Strategy,Sega,0,0,0.14,0,0.14
9719,The King of Fighters '94,NG,Fighting,SNK,0,0,0.12,0,0.12
9846,Slayers,SNES,Role-Playing,Banpresto,0,0,0.12,0,0.12
9901,Battle Arena Toshinden Remix,SAT,Fighting,Sega,0,0,0.12,0,0.12
9921,Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,SNES,Fighting,Angel Studios,0,0,0.12,0,0.12
9987,Center Ring Boxing,SAT,Fighting,JVC,0,0,0.12,0,0.12
10038,Primal Rage,PS,Fighting,Time Warner Interactive,0.06,0.04,0,0.01,0.11
10091,Jikkyou Powerful Pro Yakyuu '95,PS,Sports,Konami Digital Entertainment,0,0,0.11,0.01,0.11
10311,Final Fantasy I & II,NES,Role-Playing,Square,0,0,0.11,0,0.11
10356,Jupiter Strike,PS,Shooter,Acclaim Entertainment,0.06,0.04,0,0.01,0.11
10674,Crime Crackers,PS,Role-Playing,Sony Computer Entertainment,0,0,0.09,0.01,0.1
11089,Clockwork Knight,SAT,Platform,Sega,0,0,0.09,0,0.09
11283,Theme Park,SAT,Simulation,Electronic Arts,0,0,0.08,0,0.08
11441,King's Field (Japan),PS,Role-Playing,From Software,0,0,0.08,0.01,0.08
11543,Yuu Yuu Hakusho: Makyo Toitsusen,GEN,Fighting,Sega,0,0,0.08,0,0.08
11642,Dragon Slayer: The Legend of Heroes,GEN,Role-Playing,Sega,0,0,0.08,0,0.08
11672,Majin Tensei,SNES,Role-Playing,Atlus,0,0,0.08,0,0.08
11740,Gale Racer,SAT,Racing,Sega,0,0,0.07,0,0.07
11753,Formula One World Championship: Beyond the Limit,SCD,Racing,Sega,0,0,0.07,0,0.07
11837,Derby Jockey: Kishou e no Michi,SNES,Sports,Asmik Corp,0,0,0.07,0,0.07
11884,Kenyuu Densetsu Yaiba,SNES,Action,Banpresto,0,0,0.07,0,0.07
12080,Motor Toon Grand Prix (Japan),PS,Racing,Sony Computer Entertainment,0,0,0.06,0,0.07
12265,Discworld,PS,Adventure,Psygnosis,0.04,0.02,0,0,0.06
12353,Robotica,SAT,Shooter,Sega,0,0,0.06,0,0.06
12540,Worldwide Soccer,SAT,Sports,Sega,0,0,0.06,0,0.06
12572,Record of Lodoss War: Eiyuu Sensou,SCD,Role-Playing,Sega,0,0,0.06,0,0.06
12763,Myst,SAT,Adventure,Sunsoft,0,0,0.06,0,0.06
12973,Game no Kanzume Vol 2,SCD,Misc,Sega,0,0,0.05,0,0.05
13143,Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,SNES,Misc,Vap,0,0,0.05,0,0.05
13245,Golden Axe: The Duel,SAT,Fighting,Sega,0,0,0.05,0,0.05
13454,Game no Kanzume Vol 1,SCD,Misc,Sega,0,0,0.04,0,0.05
13718,World Series Baseball,SAT,Sports,Sega,0,0,0.04,0,0.04
13973,Galaxy Fight,SAT,Fighting,Sunsoft,0,0,0.04,0,0.04
14036,J-League Pro Striker 2,GEN,Sports,Sega,0,0,0.04,0,0.04
14095,Castlevania Bloodlines,GEN,Platform,Konami Digital Entertainment,0,0,0.04,0,0.04
14221,First Queen: Ornic Senki,SNES,Role-Playing,Culture Brain,0,0,0.03,0,0.03
14233,Gaia Saver Hero Saidai no Sakusen,SNES,Role-Playing,Banpresto,0,0,0.03,0,0.03
14419,Puzzle & Action: Tant-R,GEN,Misc,Sega,0,0,0.03,0,0.03
14664,Kidou Senshi V Gundam,SNES,Action,Namco Bandai Games,0,0,0.03,0,0.03
14901,The Great Battle Gaiden 2: Matsuri da Wasshoi,SNES,Action,Banpresto,0,0,0.03,0,0.03
14999,Bust-A-Move,3DO,Puzzle,Micro Cabin,0,0,0.02,0,0.02
15258,Sugoi Hebereke,SNES,Fighting,Sunsoft,0,0,0.02,0,0.02
15259,Pebble Beach Golf Links,SAT,Sports,Sega,0,0,0.02,0,0.02
15690,World Class Rugby 2: Kokunai Gekitou Hen '93,SNES,Sports,Misawa,0,0,0.02,0,0.02
16002,Mortal Kombat,PC,Fighting,Acclaim Entertainment,0.01,0,0,0,0.01
