Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6337,NASCAR 06: Total Team Control,XB,Electronic Arts,0.2,0.06,0,0.01,0.27
6476,Crash Tag Team Racing,PSP,Vivendi Games,0.16,0.06,0,0.04,0.26
6494,Need for Speed: Most Wanted,GBA,Electronic Arts,0.19,0.07,0,0,0.26
6600,TOCA Race Driver 2: Ultimate Racing Simulator,PSP,Codemasters,0,0.25,0,0,0.26
6858,NHRA Championship Drag Racing,PS2,ValuSoft,0.12,0.09,0,0.03,0.24
7174,Ford vs. Chevy,PS2,Global Star,0.11,0.09,0,0.03,0.22
7592,Ridge Racer 6,X360,Namco Bandai Games,0.1,0.02,0.07,0.01,0.2
7727,Big Mutha Truckers 2,PS2,Xplosiv,0.1,0.07,0,0.03,0.2
8109,Burnout Legends,DS,Electronic Arts,0.15,0.02,0,0.01,0.18
8134,American Chopper 2: Full Throttle,PS2,Zoo Digital Publishing,0.09,0.07,0,0.02,0.18
8171,Juiced,XB,THQ,0.13,0.04,0,0.01,0.18
8289,MX World Tour Featuring Jamie Little,PS2,Play It,0.08,0.07,0,0.02,0.17
8405,Pursuit Force,PSP,Sony Computer Entertainment,0.14,0.01,0,0.02,0.17
8533,Crash Tag Team Racing,GC,Vivendi Games,0.12,0.03,0,0,0.16
8778,Enthusia Professional Racing,PS2,Konami Digital Entertainment,0.07,0.06,0,0.02,0.15
8896,187: Ride or Die,PS2,Ubisoft,0.07,0.06,0,0.02,0.15
9005,L.A. Rush,XB,Midway Games,0.11,0.03,0,0.01,0.14
9254,Need for Speed Underground 2,DS,Electronic Arts,0.11,0.02,0,0.01,0.14
9603,DT Racer,PS2,XS Games,0.06,0.05,0,0.02,0.13
9636,Crash Tag Team Racing,XB,Vivendi Games,0.09,0.03,0,0,0.13
9833,2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race,GBA,THQ,0.09,0.03,0,0,0.12
10291,ATV: Quad Frenzy,DS,Majesco Entertainment,0.1,0,0,0.01,0.11
10453,Banjo-Pilot,GBA,THQ,0.07,0.03,0,0,0.1
10766,Ford Racing 3,DS,Zoo Digital Publishing,0.09,0,0,0.01,0.1
10898,Ford Mustang: The Legend Lives,XB,Take-Two Interactive,0.07,0.02,0,0,0.09
10953,GripShift,PSP,Ubisoft,0.08,0,0,0.01,0.09
11598,Monster Trucks DS,DS,Majesco Entertainment,0.07,0,0,0.01,0.08
11627,Ford vs. Chevy,XB,Global Star,0.06,0.02,0,0,0.08
11813,Big Mutha Truckers 2,XB,Empire Interactive,0.05,0.02,0,0,0.07
12043,Sprint Cars: Road to Knoxville,PS2,THQ,0.03,0.03,0,0.01,0.07
12255,187: Ride or Die,XB,Ubisoft,0.05,0.01,0,0,0.06
12524,Tokyo Xtreme Racer Advance,GBA,Crave Entertainment,0.04,0.02,0,0,0.06
12561,Ford Racing 3,GBA,Zoo Digital Publishing,0.04,0.02,0,0,0.06
12822,MotoGP 4 - Official Game of MotoGP,PS2,Sony Computer Entertainment,0.03,0.02,0,0.01,0.06
13260,American Chopper 2: Full Throttle,GC,Activision,0.04,0.01,0,0,0.05
13278,American Chopper 2: Full Throttle,XB,Zoo Digital Publishing,0.04,0.01,0,0,0.05
13895,WRC: FIA World Rally Championship,PSP,Sony Computer Entertainment,0.02,0.01,0,0.01,0.04
13950,Big Mutha Truckers,GBA,Zoo Digital Publishing,0.03,0.01,0,0,0.04
14115,MX World Tour Featuring Jamie Little,XB,Crave Entertainment,0.03,0.01,0,0,0.03
14265,Driv3r,GBA,Atari,0.02,0.01,0,0,0.03
14266,Street Supremacy,PSP,Konami Digital Entertainment,0.03,0,0,0,0.03
14715,D1 Professional Drift Grand Prix Series,PS2,Yuke's,0.01,0.01,0,0,0.03
14923,Spy Hunter / Super Sprint,GBA,Zoo Digital Publishing,0.02,0.01,0,0,0.02
15065,GT Legends,PC,Atari,0,0.02,0,0,0.02
15402,Motocross Mania 3,XB,Take-Two Interactive,0.01,0,0,0,0.02
15737,Top Gear RPM Tuning,XB,Wanadoo,0.01,0,0,0,0.02
16062,Alfa Romeo Racing Italiano,PS2,Black Bean Games,0.01,0.01,0,0,0.01
16445,Colin McRae Rally 2005 plus,PSP,Codemasters,0,0,0.01,0,0.01
