Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1490,The LEGO Movie Videogame,X360,2014,0.69,0.52,0,0.11,1.32
1500,LEGO Batman: The Videogame,PSP,N/A,0.57,0.46,0,0.28,1.32
1555,LEGO Batman: The Videogame,PS2,2008,0.72,0.03,0,0.52,1.27
1582,LEGO The Lord of the Rings,X360,2012,0.63,0.51,0,0.11,1.26
1634,LEGO Batman 2: DC Super Heroes,PS3,2012,0.5,0.53,0,0.2,1.22
1834,Mad Max (2015),PS4,2015,0.32,0.58,0.04,0.17,1.11
1855,LEGO The Lord of the Rings,PS3,2012,0.36,0.53,0,0.21,1.1
1990,Guinness World Records: The Videogame,Wii,2008,0.46,0.47,0,0.11,1.04
2009,LEGO Marvel Super Heroes,XOne,2013,0.61,0.34,0,0.09,1.04
2053,The LEGO Movie Videogame,PS3,2014,0.33,0.48,0.02,0.18,1.01
2088,LEGO Harry Potter: Years 5-7,X360,N/A,0.51,0.39,0,0.09,0.99
2097,Scooby-Doo! First Frights,Wii,2009,0.88,0.05,0,0.07,0.99
2143,LEGO The Lord of the Rings,Wii,2012,0.52,0.37,0,0.08,0.97
2147,LEGO Harry Potter: Years 5-7,PS3,N/A,0.36,0.45,0,0.16,0.97
2173,LEGO Jurassic World,X360,2015,0.47,0.4,0,0.08,0.95
2194,Lego Batman 3: Beyond Gotham,X360,2014,0.48,0.38,0,0.08,0.95
2231,LEGO Jurassic World,PS3,2015,0.34,0.44,0,0.15,0.93
2265,Lego Batman 3: Beyond Gotham,PS4,2014,0.37,0.39,0,0.15,0.92
2331,LEGO Jurassic World,PS4,2015,0.32,0.42,0.01,0.14,0.89
2346,LEGO Marvel Super Heroes,3DS,2013,0.42,0.36,0.04,0.07,0.89
2401,Scooby-Doo! First Frights,DS,2009,0.63,0.17,0,0.07,0.87
2417,The Lord of the Rings: War in the North,PS3,N/A,0.25,0.45,0.01,0.15,0.86
2424,The Lord of the Rings: War in the North,X360,N/A,0.52,0.26,0,0.08,0.86
2551,Lego Batman 3: Beyond Gotham,PS3,2014,0.33,0.35,0,0.13,0.81
2556,Dying Light,XOne,2015,0.43,0.3,0.01,0.07,0.81
2679,LEGO Batman 2: DC Super Heroes,DS,2012,0.43,0.27,0,0.06,0.77
2771,LEGO Batman 2: DC Super Heroes,3DS,2012,0.41,0.27,0,0.06,0.74
2776,LEGO Marvel Super Heroes,WiiU,2013,0.31,0.35,0.02,0.06,0.74
2840,LEGO Harry Potter: Years 5-7,DS,N/A,0.35,0.3,0,0.07,0.72
2888,LEGO Harry Potter: Years 1-4,PSP,2010,0.14,0.37,0,0.19,0.71
2944,The LEGO Movie Videogame,3DS,2014,0.28,0.31,0.05,0.05,0.69
3013,Lollipop Chainsaw,PS3,2012,0.26,0.21,0.11,0.09,0.67
3030,The LEGO Movie Videogame,PS4,2014,0.24,0.31,0.01,0.11,0.67
3056,The LEGO Movie Videogame,WiiU,2014,0.35,0.23,0.03,0.06,0.66
3082,LEGO Marvel Super Heroes,PSV,2013,0.15,0.35,0,0.16,0.66
3151,LEGO Marvel's Avengers,PS4,2016,0.25,0.29,0,0.1,0.64
3174,LEGO Dimensions,PS4,2015,0.22,0.32,0,0.1,0.64
3183,Middle-Earth: Shadow of Mordor,PS3,2014,0.2,0.33,0.01,0.1,0.64
3233,LEGO Jurassic World,XOne,2015,0.35,0.22,0,0.06,0.63
3351,LEGO Jurassic World,3DS,2015,0.31,0.22,0.03,0.05,0.6
3353,LEGO The Hobbit,PS4,2014,0.12,0.37,0,0.1,0.6
3373,Scribblenauts: Unlimited,3DS,2012,0.55,0.01,0,0.04,0.6
3560,LEGO Dimensions,X360,2015,0.24,0.28,0,0.05,0.56
3689,LEGO The Hobbit,PS3,2014,0.12,0.32,0,0.1,0.54
3709,LEGO Dimensions,PS3,2015,0.15,0.3,0,0.09,0.54
3731,Middle-Earth: Shadow of Mordor,X360,2014,0.28,0.21,0,0.05,0.54
3748,Lego Star Wars: The Force Awakens,PS4,2016,0.14,0.32,0,0.08,0.54
3780,LEGO Jurassic World,WiiU,2015,0.28,0.19,0.02,0.04,0.53
3791,Batman: Arkham City,PC,2011,0.16,0.28,0,0.09,0.53
3813,Batman: Arkham Origins Blackgate,PSV,2013,0.2,0.2,0,0.13,0.53
3826,Guinness World Records: The Videogame,DS,2008,0.47,0.01,0,0.04,0.52
3884,The LEGO Movie Videogame,XOne,2014,0.34,0.13,0,0.04,0.51
3924,LEGO Dimensions,WiiU,2015,0.3,0.16,0,0.05,0.51
3972,LEGO The Hobbit,X360,2014,0.2,0.26,0,0.04,0.5
4029,Lego Batman 3: Beyond Gotham,PSV,2014,0.09,0.29,0,0.11,0.49
4032,Lollipop Chainsaw,X360,2012,0.31,0.13,0.02,0.04,0.49
4058,LEGO Marvel Super Heroes,DS,2013,0.28,0.17,0,0.04,0.49
4175,Lego Batman 3: Beyond Gotham,WiiU,2014,0.23,0.21,0,0.04,0.47
4279,Mad Max (2015),XOne,2015,0.26,0.16,0,0.04,0.46
4288,Scooby-Doo! and the Spooky Swamp,Wii,2010,0.29,0.13,0,0.04,0.46
4316,Lego Batman 3: Beyond Gotham,3DS,2014,0.21,0.21,0,0.04,0.45
4551,Lego Batman 3: Beyond Gotham,XOne,2014,0.23,0.17,0,0.04,0.43
4712,300: March to Glory,PSP,2007,0.27,0.08,0,0.06,0.41
4719,LEGO Jurassic World,PSV,2015,0.09,0.23,0,0.09,0.41
4734,The LEGO Movie Videogame,PSV,2014,0.05,0.26,0,0.09,0.41
4793,LEGO Harry Potter: Years 5-7,3DS,N/A,0.18,0.19,0,0.04,0.4
4872,Scooby-Doo! and the Spooky Swamp,DS,2010,0.26,0.1,0,0.03,0.4
4884,LEGO The Lord of the Rings,3DS,2012,0.19,0.17,0,0.03,0.39
4991,Looney Tunes: Acme Arsenal,PS2,2007,0.19,0.15,0,0.05,0.38
4995,Batman: Arkham City,WiiU,2012,0.17,0.18,0,0.03,0.38
5057,Scribblenauts: Unlimited,WiiU,2012,0.26,0.09,0,0.03,0.38
5109,LEGO Dimensions,XOne,2015,0.21,0.13,0,0.03,0.37
5158,LEGO Batman 2: DC Super Heroes,PSV,2012,0.17,0.13,0,0.06,0.37
5217,Middle-Earth: Shadow of Mordor,PC,2014,0.12,0.2,0,0.04,0.36
5385,LEGO Marvel's Avengers,X360,2016,0.17,0.15,0,0.03,0.34
5505,Scooby-Doo! First Frights,PS2,2009,0.14,0.03,0,0.16,0.33
5563,LEGO The Lord of the Rings,PSV,2012,0.1,0.15,0,0.07,0.33
5567,Batman: Arkham Origins,WiiU,2013,0.2,0.09,0,0.03,0.33
5584,Batman: Arkham Origins,PC,2013,0.13,0.16,0,0.04,0.32
5597,LEGO Marvel's Avengers,XOne,2016,0.18,0.11,0,0.03,0.32
5698,LEGO Marvel's Avengers,PS3,2016,0.1,0.17,0,0.05,0.32
5846,Batman: The Brave and the Bold the Videogame,DS,2010,0.24,0.04,0,0.02,0.3
5867,Looney Tunes: Duck Amuck,DS,2007,0.28,0,0,0.02,0.3
5952,Batman: The Brave and the Bold the Videogame,Wii,2010,0.22,0.06,0,0.02,0.3
6321,LEGO Harry Potter: Years 5-7,PSP,N/A,0.1,0.11,0,0.06,0.27
6364,LEGO The Hobbit,XOne,2014,0.13,0.12,0,0.02,0.27
6390,Scooby-Doo! and the Spooky Swamp,PS2,2010,0.08,0.11,0,0.08,0.27
6395,Batman: Arkham Origins Blackgate,3DS,2013,0.16,0.09,0,0.02,0.27
6781,LEGO Ninjago: Shadow of Ronin,PSV,2015,0.03,0.16,0,0.05,0.24
6852,The Lord of the Rings: Aragorn's Quest,Wii,2010,0.17,0.05,0,0.02,0.24
6892,LEGO The Hobbit,3DS,2014,0.09,0.13,0,0.02,0.24
6912,Lego Star Wars: The Force Awakens,XOne,2016,0.12,0.1,0,0.02,0.24
6930,LEGO Harry Potter: Years 5-7,PSV,2012,0.09,0.1,0,0.05,0.24
6957,LEGO Marvel's Avengers,WiiU,2016,0.12,0.09,0,0.02,0.23
6974,LEGO Marvel's Avengers,PSV,2016,0.07,0.11,0,0.05,0.23
7005,Looney Tunes: Acme Arsenal,Wii,2007,0.21,0.01,0,0.02,0.23
7027,LEGO The Hobbit,WiiU,2014,0.1,0.11,0,0.02,0.23
7201,LEGO The Lord of the Rings,PC,2012,0.07,0.13,0,0.03,0.22
7215,LEGO Harry Potter: Years 5-7,PC,N/A,0.05,0.14,0,0.03,0.22
7454,LEGO The Hobbit,PSV,2014,0.03,0.13,0,0.05,0.21
7488,LEGO Ninjago: Shadow of Ronin,3DS,2015,0.05,0.1,0.04,0.01,0.21
7998,The Lord of the Rings: War in the North,PC,2011,0.04,0.11,0,0.03,0.18
8065,LEGO Marvel's Avengers,3DS,2016,0.07,0.08,0.01,0.01,0.18
8077,Dying Light,PC,2015,0.11,0.06,0,0.02,0.18
8097,LEGO Marvel Super Heroes,PC,2013,0.04,0.12,0,0.02,0.18
8218,Green Lantern: Rise of the Manhunters,PS3,2011,0.09,0.05,0,0.03,0.17
8274,Watchmen: The End is Nigh - The Complete Experience,PS3,2009,0.08,0.07,0,0.02,0.17
8300,The Lord of the Rings: Aragorn's Quest,PS3,2010,0.1,0.04,0,0.02,0.17
8633,LEGO The Lord of the Rings,DS,2012,0,0.14,0,0.02,0.16
9051,Legend of the Guardians: The Owls of Ga'Hoole,DS,2010,0.11,0.02,0,0.01,0.14
9307,Game Party: Champions,WiiU,2012,0.09,0.03,0,0.01,0.14
9508,Green Lantern: Rise of the Manhunters,X360,2011,0.07,0.05,0,0.01,0.13
9542,Green Lantern: Rise of the Manhunters,3DS,2011,0.09,0.03,0,0.01,0.13
9562,Legend of the Guardians: The Owls of Ga'Hoole,Wii,2010,0.11,0.01,0,0.01,0.13
9571,Batman: Arkham Knight,PC,2015,0.08,0.03,0,0.01,0.13
9593,LEGO Batman 2: DC Super Heroes,WiiU,2013,0.05,0.07,0,0.01,0.13
9682,Lego Star Wars: The Force Awakens,PS3,2016,0.03,0.07,0,0.02,0.12
9755,The Lord of the Rings: Aragorn's Quest,DS,2010,0.1,0.02,0,0.01,0.12
9944,The Lord of the Rings: Aragorn's Quest,PSP,2010,0.07,0.02,0,0.02,0.12
9983,Happy Feet Two,DS,N/A,0.09,0.02,0,0.01,0.12
10161,Happy Feet Two,3DS,2011,0.08,0.02,0,0.01,0.11
10168,Green Lantern: Rise of the Manhunters,DS,2011,0.08,0.02,0,0.01,0.11
10365,Lego Star Wars: The Force Awakens,X360,2016,0.04,0.06,0,0.01,0.11
10467,Happy Feet Two,PS3,N/A,0.09,0.01,0,0.01,0.1
10490,Green Lantern: Rise of the Manhunters,Wii,2011,0.06,0.04,0,0.01,0.1
10692,Happy Feet Two,X360,N/A,0.08,0.01,0,0.01,0.1
10765,Watchmen: The End is Nigh Part 1 & 2,X360,2009,0.09,0,0,0.01,0.1
10914,Lego Star Wars: The Force Awakens,PSV,2016,0.02,0.05,0,0.02,0.09
11144,Happy Feet Two,Wii,N/A,0.07,0.01,0,0.01,0.09
11169,Lego Star Wars: The Force Awakens,WiiU,2016,0.04,0.04,0,0.01,0.09
11444,Looney Tunes: Acme Arsenal,X360,2007,0.06,0.01,0,0.01,0.08
11586,Legend of the Guardians: The Owls of Ga'Hoole,PS3,2010,0.06,0.01,0,0.01,0.08
11668,Legend of the Guardians: The Owls of Ga'Hoole,X360,2010,0.06,0.01,0,0.01,0.08
12236,Lego Star Wars: The Force Awakens,3DS,2016,0.02,0.04,0,0,0.07
12266,The LEGO Movie Videogame,PC,2014,0.02,0.04,0,0.01,0.06
12334,Lego Batman 3: Beyond Gotham,PC,2014,0,0.06,0,0.01,0.06
12574,LEGO Batman: The Videogame,PC,2008,0.02,0.03,0,0.01,0.06
12760,The Lord of the Rings: Aragorn's Quest,PS2,2010,0.03,0.02,0,0.01,0.06
13105,LEGO The Hobbit,PC,2014,0,0.04,0,0.01,0.05
13443,LEGO Friends,3DS,2013,0,0.04,0,0,0.05
13912,LEGO Jurassic World,PC,2015,0,0.04,0,0,0.04
14963,LEGO Harry Potter: Years 1-4,PC,2010,0.01,0.01,0,0,0.02
